timeframe,group,category,year,metric,value,segment,state,region,aggregation,states_included
mid-year,hunt,female,2016,participants - recruited,3082.946578366493,gender,FL,Southeast,NONE,NA
mid-year,hunt,female,2017,participants - recruited,3260.6627225901775,gender,FL,Southeast,NONE,NA
mid-year,hunt,female,2018,participants - recruited,3438.3788668138623,gender,FL,Southeast,NONE,NA
mid-year,hunt,female,2019,participants - recruited,3616.0950110374993,gender,FL,Southeast,NONE,NA
mid-year,fish,female,2015,participants,196389.40000000224,gender,FL,Southeast,NONE,NA
mid-year,fish,female,2016,participants,207471.40000000224,gender,FL,Southeast,NONE,NA
mid-year,fish,female,2017,participants,218553.40000000224,gender,FL,Southeast,NONE,NA
mid-year,fish,female,2018,participants,229635.3999999985,gender,FL,Southeast,NONE,NA
mid-year,fish,female,2019,participants,240717.3999999985,gender,FL,Southeast,NONE,NA
mid-year,fish,female,2015,participants - recruited,84674.24782814382,gender,FL,Southeast,NONE,NA
mid-year,fish,female,2016,participants - recruited,89452.30618786936,gender,FL,Southeast,NONE,NA
mid-year,fish,female,2017,participants - recruited,94230.36454759487,gender,FL,Southeast,NONE,NA
mid-year,fish,female,2018,participants - recruited,99008.42290731879,gender,FL,Southeast,NONE,NA
mid-year,fish,female,2019,participants - recruited,103786.4812670443,gender,FL,Southeast,NONE,NA
mid-year,all_sports,female,2015,participants,197678.10000000522,gender,FL,Southeast,NONE,NA
mid-year,all_sports,female,2016,participants,208789.2000000067,gender,FL,Southeast,NONE,NA
mid-year,all_sports,female,2017,participants,219900.30000000447,gender,FL,Southeast,NONE,NA
mid-year,all_sports,female,2018,participants,231011.40000000596,gender,FL,Southeast,NONE,NA
mid-year,all_sports,female,2019,participants,242122.50000000373,gender,FL,Southeast,NONE,NA
mid-year,all_sports,female,2015,participants - recruited,84500.89689496145,gender,FL,Southeast,NONE,NA
mid-year,all_sports,female,2016,participants - recruited,89250.52730667478,gender,FL,Southeast,NONE,NA
mid-year,all_sports,female,2017,participants - recruited,94000.1577183865,gender,FL,Southeast,NONE,NA
mid-year,all_sports,female,2018,participants - recruited,98749.78813009983,gender,FL,Southeast,NONE,NA
mid-year,all_sports,female,2019,participants - recruited,103499.41854181157,gender,FL,Southeast,NONE,NA
mid-year,all_sports,male,2010,participants,502093,gender,FL,Southeast,NONE,NA
mid-year,all_sports,male,2011,participants,558730,gender,FL,Southeast,NONE,NA
mid-year,all_sports,male,2012,participants,565180,gender,FL,Southeast,NONE,NA
mid-year,all_sports,male,2013,participants,596823,gender,FL,Southeast,NONE,NA
mid-year,all_sports,male,2014,participants,607583,gender,FL,Southeast,NONE,NA
mid-year,all_sports,male,2014,participants - recruited,203814,gender,FL,Southeast,NONE,NA
mid-year,fish,male,2010,participants,489847,gender,FL,Southeast,NONE,NA
mid-year,fish,male,2011,participants,547703,gender,FL,Southeast,NONE,NA
mid-year,fish,male,2012,participants,554367,gender,FL,Southeast,NONE,NA
mid-year,fish,male,2013,participants,586040,gender,FL,Southeast,NONE,NA
mid-year,fish,male,2014,participants,596817,gender,FL,Southeast,NONE,NA
mid-year,fish,male,2014,participants - recruited,204111,gender,FL,Southeast,NONE,NA
mid-year,hunt,male,2010,participants,66767,gender,FL,Southeast,NONE,NA
mid-year,hunt,male,2011,participants,66374,gender,FL,Southeast,NONE,NA
mid-year,hunt,male,2012,participants,65174,gender,FL,Southeast,NONE,NA
mid-year,hunt,male,2013,participants,69619,gender,FL,Southeast,NONE,NA
mid-year,hunt,male,2014,participants,68351,gender,FL,Southeast,NONE,NA
mid-year,hunt,male,2014,participants - recruited,17714,gender,FL,Southeast,NONE,NA
mid-year,hunt,male,2015,participants,69180.8999999999,gender,FL,Southeast,NONE,NA
mid-year,hunt,male,2016,participants,69822.19999999995,gender,FL,Southeast,NONE,NA
mid-year,hunt,male,2017,participants,70463.49999999977,gender,FL,Southeast,NONE,NA
mid-year,hunt,male,2018,participants,71104.79999999958,gender,FL,Southeast,NONE,NA
mid-year,hunt,male,2019,participants,71746.09999999963,gender,FL,Southeast,NONE,NA
mid-year,hunt,male,2015,participants - recruited,17929.07876402684,gender,FL,Southeast,NONE,NA
mid-year,hunt,male,2016,participants - recruited,18095.27952480577,gender,FL,Southeast,NONE,NA
mid-year,hunt,male,2017,participants - recruited,18261.480285584643,gender,FL,Southeast,NONE,NA
mid-year,hunt,male,2018,participants - recruited,18427.681046363516,gender,FL,Southeast,NONE,NA
mid-year,hunt,male,2019,participants - recruited,18593.881807142447,gender,FL,Southeast,NONE,NA
mid-year,fish,male,2015,participants,630637.8999999985,gender,FL,Southeast,NONE,NA
mid-year,fish,male,2016,participants,655865.599999994,gender,FL,Southeast,NONE,NA
mid-year,fish,male,2017,participants,681093.299999997,gender,FL,Southeast,NONE,NA
mid-year,fish,male,2018,participants,706320.9999999925,gender,FL,Southeast,NONE,NA
mid-year,fish,male,2019,participants,731548.6999999955,gender,FL,Southeast,NONE,NA
mid-year,fish,male,2015,participants - recruited,215677.72433911852,gender,FL,Southeast,NONE,NA
mid-year,fish,male,2016,participants - recruited,224305.58023916674,gender,FL,Southeast,NONE,NA
mid-year,fish,male,2017,participants - recruited,232933.43613921752,gender,FL,Southeast,NONE,NA
mid-year,fish,male,2018,participants - recruited,241561.29203926577,gender,FL,Southeast,NONE,NA
mid-year,fish,male,2019,participants - recruited,250189.14793931655,gender,FL,Southeast,NONE,NA
mid-year,all_sports,male,2015,participants,640803.700000003,gender,FL,Southeast,NONE,NA
mid-year,all_sports,male,2016,participants,665711.0000000075,gender,FL,Southeast,NONE,NA
mid-year,all_sports,male,2017,participants,690618.3000000045,gender,FL,Southeast,NONE,NA
mid-year,all_sports,male,2018,participants,715525.6000000015,gender,FL,Southeast,NONE,NA
mid-year,all_sports,male,2019,participants,740432.8999999985,gender,FL,Southeast,NONE,NA
mid-year,all_sports,male,2015,participants - recruited,214957.8992694012,gender,FL,Southeast,NONE,NA
mid-year,all_sports,male,2016,participants - recruited,223313.06464137658,gender,FL,Southeast,NONE,NA
mid-year,all_sports,male,2017,participants - recruited,231668.23001334944,gender,FL,Southeast,NONE,NA
mid-year,all_sports,male,2018,participants - recruited,240023.39538532234,gender,FL,Southeast,NONE,NA
mid-year,all_sports,male,2019,participants - recruited,248378.5607572952,gender,FL,Southeast,NONE,NA
mid-year,all_sports,nonresident,2010,participants,180257,residency,FL,Southeast,NONE,NA
mid-year,all_sports,nonresident,2011,participants,200326,residency,FL,Southeast,NONE,NA
mid-year,all_sports,nonresident,2012,participants,215066,residency,FL,Southeast,NONE,NA
mid-year,all_sports,nonresident,2013,participants,252096,residency,FL,Southeast,NONE,NA
mid-year,all_sports,nonresident,2014,participants,262294,residency,FL,Southeast,NONE,NA
mid-year,all_sports,nonresident,2015,participants,266253,residency,FL,Southeast,NONE,NA
mid-year,all_sports,nonresident,2016,participants,291483,residency,FL,Southeast,NONE,NA
mid-year,all_sports,nonresident,2017,participants,300782,residency,FL,Southeast,NONE,NA
mid-year,all_sports,nonresident,2018,participants,301001,residency,FL,Southeast,NONE,NA
mid-year,all_sports,nonresident,2019,participants,315796,residency,FL,Southeast,NONE,NA
mid-year,all_sports,nonresident,2014,participants - recruited,131580,residency,FL,Southeast,NONE,NA
mid-year,all_sports,nonresident,2015,participants - recruited,129915,residency,FL,Southeast,NONE,NA
mid-year,all_sports,nonresident,2016,participants - recruited,137918,residency,FL,Southeast,NONE,NA
mid-year,all_sports,nonresident,2017,participants - recruited,137714,residency,FL,Southeast,NONE,NA
mid-year,all_sports,nonresident,2018,participants - recruited,134430,residency,FL,Southeast,NONE,NA
mid-year,all_sports,nonresident,2019,participants - recruited,142259,residency,FL,Southeast,NONE,NA
mid-year,fish,nonresident,2010,participants,177360,residency,FL,Southeast,NONE,NA
mid-year,fish,nonresident,2011,participants,197577,residency,FL,Southeast,NONE,NA
mid-year,fish,nonresident,2012,participants,212273,residency,FL,Southeast,NONE,NA
mid-year,fish,nonresident,2013,participants,248886,residency,FL,Southeast,NONE,NA
mid-year,fish,nonresident,2014,participants,258832,residency,FL,Southeast,NONE,NA
mid-year,fish,nonresident,2015,participants,263045,residency,FL,Southeast,NONE,NA
mid-year,fish,nonresident,2016,participants,287901,residency,FL,Southeast,NONE,NA
mid-year,fish,nonresident,2017,participants,297228,residency,FL,Southeast,NONE,NA
mid-year,fish,nonresident,2018,participants,297247,residency,FL,Southeast,NONE,NA
mid-year,fish,nonresident,2019,participants,311491,residency,FL,Southeast,NONE,NA
mid-year,fish,nonresident,2014,participants - recruited,130260,residency,FL,Southeast,NONE,NA
mid-year,fish,nonresident,2015,participants - recruited,128746,residency,FL,Southeast,NONE,NA
mid-year,fish,nonresident,2016,participants - recruited,136600,residency,FL,Southeast,NONE,NA
mid-year,fish,nonresident,2017,participants - recruited,136511,residency,FL,Southeast,NONE,NA
mid-year,fish,nonresident,2018,participants - recruited,133097,residency,FL,Southeast,NONE,NA
mid-year,fish,nonresident,2019,participants - recruited,140746,residency,FL,Southeast,NONE,NA
mid-year,hunt,nonresident,2010,participants,3955,residency,FL,Southeast,NONE,NA
mid-year,hunt,nonresident,2011,participants,3925,residency,FL,Southeast,NONE,NA
mid-year,hunt,nonresident,2012,participants,3999,residency,FL,Southeast,NONE,NA
mid-year,hunt,nonresident,2013,participants,4572,residency,FL,Southeast,NONE,NA
mid-year,hunt,nonresident,2014,participants,4957,residency,FL,Southeast,NONE,NA
mid-year,hunt,nonresident,2015,participants,4633,residency,FL,Southeast,NONE,NA
mid-year,hunt,nonresident,2016,participants,5411,residency,FL,Southeast,NONE,NA
mid-year,hunt,nonresident,2017,participants,5390,residency,FL,Southeast,NONE,NA
mid-year,hunt,nonresident,2018,participants,5670,residency,FL,Southeast,NONE,NA
mid-year,hunt,nonresident,2019,participants,5611,residency,FL,Southeast,NONE,NA
mid-year,hunt,nonresident,2014,participants - recruited,2737,residency,FL,Southeast,NONE,NA
mid-year,hunt,nonresident,2015,participants - recruited,2489,residency,FL,Southeast,NONE,NA
mid-year,hunt,nonresident,2016,participants - recruited,2919,residency,FL,Southeast,NONE,NA
mid-year,hunt,nonresident,2017,participants - recruited,2811,residency,FL,Southeast,NONE,NA
mid-year,hunt,nonresident,2018,participants - recruited,2925,residency,FL,Southeast,NONE,NA
mid-year,hunt,nonresident,2019,participants - recruited,3e3,residency,FL,Southeast,NONE,NA
mid-year,all_sports,resident,2010,participants,455241,residency,FL,Southeast,NONE,NA
mid-year,all_sports,resident,2011,participants,522332,residency,FL,Southeast,NONE,NA
mid-year,all_sports,resident,2012,participants,515842,residency,FL,Southeast,NONE,NA
mid-year,all_sports,resident,2013,participants,520204,residency,FL,Southeast,NONE,NA
mid-year,all_sports,resident,2014,participants,528475,residency,FL,Southeast,NONE,NA
mid-year,all_sports,resident,2014,participants - recruited,150540,residency,FL,Southeast,NONE,NA
mid-year,fish,resident,2010,participants,444700,residency,FL,Southeast,NONE,NA
mid-year,fish,resident,2011,participants,512915,residency,FL,Southeast,NONE,NA
mid-year,fish,resident,2012,participants,506646,residency,FL,Southeast,NONE,NA
mid-year,fish,resident,2013,participants,511445,residency,FL,Southeast,NONE,NA
mid-year,fish,resident,2014,participants,519857,residency,FL,Southeast,NONE,NA
mid-year,fish,resident,2014,participants - recruited,152266,residency,FL,Southeast,NONE,NA
mid-year,hunt,resident,2010,participants,67981,residency,FL,Southeast,NONE,NA
mid-year,hunt,resident,2011,participants,67823,residency,FL,Southeast,NONE,NA
mid-year,hunt,resident,2012,participants,66657,residency,FL,Southeast,NONE,NA
mid-year,hunt,resident,2013,participants,71565,residency,FL,Southeast,NONE,NA
mid-year,hunt,resident,2014,participants,70189,residency,FL,Southeast,NONE,NA
mid-year,hunt,resident,2014,participants - recruited,17724,residency,FL,Southeast,NONE,NA
mid-year,hunt,resident,2015,participants,71290.40000000014,residency,FL,Southeast,NONE,NA
mid-year,hunt,resident,2016,participants,72106.19999999995,residency,FL,Southeast,NONE,NA
mid-year,hunt,resident,2017,participants,72922,residency,FL,Southeast,NONE,NA
mid-year,hunt,resident,2018,participants,73737.79999999981,residency,FL,Southeast,NONE,NA
mid-year,hunt,resident,2019,participants,74553.59999999963,residency,FL,Southeast,NONE,NA
mid-year,hunt,resident,2015,participants - recruited,18002.123546424686,residency,FL,Southeast,NONE,NA
mid-year,hunt,resident,2016,participants - recruited,18208.127894684338,residency,FL,Southeast,NONE,NA
mid-year,hunt,resident,2017,participants - recruited,18414.132242944048,residency,FL,Southeast,NONE,NA
mid-year,hunt,resident,2018,participants - recruited,18620.1365912037,residency,FL,Southeast,NONE,NA
mid-year,hunt,resident,2019,participants - recruited,18826.140939463352,residency,FL,Southeast,NONE,NA
mid-year,fish,resident,2015,participants,543765.8000000082,residency,FL,Southeast,NONE,NA
mid-year,fish,resident,2016,participants,558650.2000000067,residency,FL,Southeast,NONE,NA
mid-year,fish,resident,2017,participants,573534.6000000052,residency,FL,Southeast,NONE,NA
mid-year,fish,resident,2018,participants,588419.0000000075,residency,FL,Southeast,NONE,NA
mid-year,fish,resident,2019,participants,603303.400000006,residency,FL,Southeast,NONE,NA
mid-year,fish,resident,2015,participants - recruited,159268.8822172275,residency,FL,Southeast,NONE,NA
mid-year,fish,resident,2016,participants - recruited,163628.51967598978,residency,FL,Southeast,NONE,NA
mid-year,fish,resident,2017,participants - recruited,167988.15713475205,residency,FL,Southeast,NONE,NA
mid-year,fish,resident,2018,participants - recruited,172347.7945935154,residency,FL,Southeast,NONE,NA
mid-year,fish,resident,2019,participants - recruited,176707.43205227767,residency,FL,Southeast,NONE,NA
mid-year,all_sports,resident,2015,participants,551720.8000000045,residency,FL,Southeast,NONE,NA
mid-year,all_sports,resident,2016,participants,566154.8000000045,residency,FL,Southeast,NONE,NA
mid-year,all_sports,resident,2017,participants,580588.8000000045,residency,FL,Southeast,NONE,NA
mid-year,all_sports,resident,2018,participants,595022.8000000045,residency,FL,Southeast,NONE,NA
mid-year,all_sports,resident,2019,participants,609456.8000000045,residency,FL,Southeast,NONE,NA
mid-year,all_sports,resident,2015,participants - recruited,157161.7375126556,residency,FL,Southeast,NONE,NA
mid-year,all_sports,resident,2016,participants - recruited,161273.36882917958,residency,FL,Southeast,NONE,NA
mid-year,all_sports,resident,2017,participants - recruited,165385.00014570355,residency,FL,Southeast,NONE,NA
mid-year,all_sports,resident,2018,participants - recruited,169496.6314622275,residency,FL,Southeast,NONE,NA
mid-year,all_sports,resident,2019,participants - recruited,173608.26277875146,residency,FL,Southeast,NONE,NA
mid-year,all_sports,18-24,2010,participation rate,0.027338394860743406,age,FL,Southeast,NONE,NA
mid-year,all_sports,18-24,2011,participation rate,0.03304793341272647,age,FL,Southeast,NONE,NA
mid-year,all_sports,18-24,2012,participation rate,0.032709881698691975,age,FL,Southeast,NONE,NA
mid-year,all_sports,18-24,2013,participation rate,0.03419170055572111,age,FL,Southeast,NONE,NA
mid-year,all_sports,18-24,2014,participation rate,0.03446240801227428,age,FL,Southeast,NONE,NA
mid-year,all_sports,18-24,2015,participation rate,0.03454463549610601,age,FL,Southeast,NONE,NA
mid-year,all_sports,18-24,2016,participation rate,0.03425852115361558,age,FL,Southeast,NONE,NA
mid-year,all_sports,18-24,2017,participation rate,0.03436088529658856,age,FL,Southeast,NONE,NA
mid-year,all_sports,18-24,2018,participation rate,0.032291174213175296,age,FL,Southeast,NONE,NA
mid-year,all_sports,18-24,2019,participation rate,0.03284348802282573,age,FL,Southeast,NONE,NA
mid-year,all_sports,25-34,2010,participation rate,0.0370471132082157,age,FL,Southeast,NONE,NA
mid-year,all_sports,25-34,2011,participation rate,0.043050360675553616,age,FL,Southeast,NONE,NA
mid-year,all_sports,25-34,2012,participation rate,0.04225104130616801,age,FL,Southeast,NONE,NA
mid-year,all_sports,25-34,2013,participation rate,0.042817554738848115,age,FL,Southeast,NONE,NA
mid-year,all_sports,25-34,2014,participation rate,0.043307540474048764,age,FL,Southeast,NONE,NA
mid-year,all_sports,25-34,2015,participation rate,0.04468147267430305,age,FL,Southeast,NONE,NA
mid-year,all_sports,25-34,2016,participation rate,0.04379698981144517,age,FL,Southeast,NONE,NA
mid-year,all_sports,25-34,2017,participation rate,0.042900611332552074,age,FL,Southeast,NONE,NA
mid-year,all_sports,25-34,2018,participation rate,0.041449995056652374,age,FL,Southeast,NONE,NA
mid-year,all_sports,25-34,2019,participation rate,0.0419301671643787,age,FL,Southeast,NONE,NA
mid-year,all_sports,35-44,2010,participation rate,0.039550760013296694,age,FL,Southeast,NONE,NA
mid-year,all_sports,35-44,2011,participation rate,0.045117016596355065,age,FL,Southeast,NONE,NA
mid-year,all_sports,35-44,2012,participation rate,0.04423328790765942,age,FL,Southeast,NONE,NA
mid-year,all_sports,35-44,2013,participation rate,0.04389665050637985,age,FL,Southeast,NONE,NA
mid-year,all_sports,35-44,2014,participation rate,0.044132416892792216,age,FL,Southeast,NONE,NA
mid-year,all_sports,35-44,2015,participation rate,0.04554156585548409,age,FL,Southeast,NONE,NA
mid-year,all_sports,35-44,2016,participation rate,0.046548118359506285,age,FL,Southeast,NONE,NA
mid-year,all_sports,35-44,2017,participation rate,0.04735335452549258,age,FL,Southeast,NONE,NA
mid-year,all_sports,35-44,2018,participation rate,0.048653450334609195,age,FL,Southeast,NONE,NA
mid-year,all_sports,35-44,2019,participation rate,0.048768440701614485,age,FL,Southeast,NONE,NA
mid-year,all_sports,45-54,2010,participation rate,0.044603160122583876,age,FL,Southeast,NONE,NA
mid-year,all_sports,45-54,2011,participation rate,0.04923965930420909,age,FL,Southeast,NONE,NA
mid-year,all_sports,45-54,2012,participation rate,0.04743907910583509,age,FL,Southeast,NONE,NA
mid-year,all_sports,45-54,2013,participation rate,0.04687685190579402,age,FL,Southeast,NONE,NA
mid-year,all_sports,45-54,2014,participation rate,0.046660058410332515,age,FL,Southeast,NONE,NA
mid-year,all_sports,45-54,2015,participation rate,0.048451155394636854,age,FL,Southeast,NONE,NA
mid-year,all_sports,45-54,2016,participation rate,0.0497790389847952,age,FL,Southeast,NONE,NA
mid-year,all_sports,45-54,2017,participation rate,0.05118879866844417,age,FL,Southeast,NONE,NA
mid-year,all_sports,45-54,2018,participation rate,0.05265396714819212,age,FL,Southeast,NONE,NA
mid-year,all_sports,45-54,2019,participation rate,0.052835215893153056,age,FL,Southeast,NONE,NA
mid-year,all_sports,55-64,2010,participation rate,0.04437227335449346,age,FL,Southeast,NONE,NA
mid-year,all_sports,55-64,2011,participation rate,0.04859406257371984,age,FL,Southeast,NONE,NA
mid-year,all_sports,55-64,2012,participation rate,0.04749735576979416,age,FL,Southeast,NONE,NA
mid-year,all_sports,55-64,2013,participation rate,0.04649935396364955,age,FL,Southeast,NONE,NA
mid-year,all_sports,55-64,2014,participation rate,0.046446783234410156,age,FL,Southeast,NONE,NA
mid-year,all_sports,55-64,2015,participation rate,0.04762123542015377,age,FL,Southeast,NONE,NA
mid-year,all_sports,55-64,2016,participation rate,0.04852642180426042,age,FL,Southeast,NONE,NA
mid-year,all_sports,55-64,2017,participation rate,0.049502748139840604,age,FL,Southeast,NONE,NA
mid-year,all_sports,55-64,2018,participation rate,0.051558803651760396,age,FL,Southeast,NONE,NA
mid-year,all_sports,55-64,2019,participation rate,0.05234301786718731,age,FL,Southeast,NONE,NA
mid-year,all_sports,all,2010,participation rate,0.03934812988246886,all,FL,Southeast,NONE,NA
mid-year,all_sports,all,2011,participation rate,0.04454880609089115,all,FL,Southeast,NONE,NA
mid-year,all_sports,all,2012,participation rate,0.04350968535387854,all,FL,Southeast,NONE,NA
mid-year,all_sports,all,2013,participation rate,0.043446922524912446,all,FL,Southeast,NONE,NA
mid-year,all_sports,all,2014,participation rate,0.043579597480267435,all,FL,Southeast,NONE,NA
mid-year,all_sports,all,2015,participation rate,0.04483479897228768,all,FL,Southeast,NONE,NA
mid-year,all_sports,all,2016,participation rate,0.04532246944859019,all,FL,Southeast,NONE,NA
mid-year,all_sports,all,2017,participation rate,0.04585464056277467,all,FL,Southeast,NONE,NA
mid-year,all_sports,all,2018,participation rate,0.04628304168286538,all,FL,Southeast,NONE,NA
mid-year,all_sports,all,2019,participation rate,0.04669866267478716,all,FL,Southeast,NONE,NA
mid-year,all_sports,female,2010,participation rate,0.016305790296254948,gender,FL,Southeast,NONE,NA
mid-year,all_sports,female,2011,participation rate,0.019958649974728307,gender,FL,Southeast,NONE,NA
mid-year,all_sports,female,2012,participation rate,0.019482369261568384,gender,FL,Southeast,NONE,NA
mid-year,all_sports,female,2013,participation rate,0.019496152658880432,gender,FL,Southeast,NONE,NA
mid-year,all_sports,female,2014,participation rate,0.01993905446818323,gender,FL,Southeast,NONE,NA
mid-year,all_sports,female,2015,participation rate,0.020872459886275497,gender,FL,Southeast,NONE,NA
mid-year,all_sports,female,2016,participation rate,0.021377255013498027,gender,FL,Southeast,NONE,NA
mid-year,all_sports,female,2017,participation rate,0.021885745865603216,gender,FL,Southeast,NONE,NA
mid-year,all_sports,female,2018,participation rate,0.02232331914307801,gender,FL,Southeast,NONE,NA
mid-year,all_sports,female,2019,participation rate,0.022741735541866436,gender,FL,Southeast,NONE,NA
mid-year,all_sports,male,2010,participation rate,0.06300416190848253,gender,FL,Southeast,NONE,NA
mid-year,all_sports,male,2011,participation rate,0.06976857716616747,gender,FL,Southeast,NONE,NA
mid-year,all_sports,male,2012,participation rate,0.06815819598642321,gender,FL,Southeast,NONE,NA
mid-year,all_sports,male,2013,participation rate,0.06801311733767729,gender,FL,Southeast,NONE,NA
mid-year,all_sports,male,2014,participation rate,0.06782499631812343,gender,FL,Southeast,NONE,NA
mid-year,all_sports,male,2015,participation rate,0.06941999714496112,gender,FL,Southeast,NONE,NA
mid-year,all_sports,male,2016,participation rate,0.06986756240131352,gender,FL,Southeast,NONE,NA
mid-year,all_sports,male,2017,participation rate,0.07040673972179498,gender,FL,Southeast,NONE,NA
mid-year,all_sports,male,2018,participation rate,0.07082574551012585,gender,FL,Southeast,NONE,NA
mid-year,all_sports,male,2019,participation rate,0.07123850307812066,gender,FL,Southeast,NONE,NA
mid-year,fish,18-24,2010,participation rate,0.026645961205110258,age,FL,Southeast,NONE,NA
mid-year,fish,18-24,2011,participation rate,0.032443439335168495,age,FL,Southeast,NONE,NA
mid-year,fish,18-24,2012,participation rate,0.03210126143125322,age,FL,Southeast,NONE,NA
mid-year,fish,18-24,2013,participation rate,0.033577944007594465,age,FL,Southeast,NONE,NA
mid-year,fish,18-24,2014,participation rate,0.03382933997276219,age,FL,Southeast,NONE,NA
mid-year,fish,18-24,2015,participation rate,0.03401933143076391,age,FL,Southeast,NONE,NA
mid-year,fish,18-24,2016,participation rate,0.033747372775024424,age,FL,Southeast,NONE,NA
mid-year,fish,18-24,2017,participation rate,0.03387463513829229,age,FL,Southeast,NONE,NA
mid-year,fish,18-24,2018,participation rate,0.03180554796523212,age,FL,Southeast,NONE,NA
mid-year,fish,18-24,2019,participation rate,0.03232012259413053,age,FL,Southeast,NONE,NA
mid-year,fish,25-34,2010,participation rate,0.03610992788430937,age,FL,Southeast,NONE,NA
mid-year,fish,25-34,2011,participation rate,0.04222672689235832,age,FL,Southeast,NONE,NA
mid-year,fish,25-34,2012,participation rate,0.041428039102357934,age,FL,Southeast,NONE,NA
mid-year,fish,25-34,2013,participation rate,0.04198718089778894,age,FL,Southeast,NONE,NA
mid-year,fish,25-34,2014,participation rate,0.042509577154139416,age,FL,Southeast,NONE,NA
mid-year,fish,25-34,2015,participation rate,0.04397791972629626,age,FL,Southeast,NONE,NA
mid-year,fish,25-34,2016,participation rate,0.04309518064593609,age,FL,Southeast,NONE,NA
mid-year,fish,25-34,2017,participation rate,0.042239192311382956,age,FL,Southeast,NONE,NA
mid-year,fish,25-34,2018,participation rate,0.04076931986572633,age,FL,Southeast,NONE,NA
mid-year,fish,25-34,2019,participation rate,0.04110419868045835,age,FL,Southeast,NONE,NA
mid-year,fish,35-44,2010,participation rate,0.03846390622981726,age,FL,Southeast,NONE,NA
mid-year,fish,35-44,2011,participation rate,0.04417007366416977,age,FL,Southeast,NONE,NA
mid-year,fish,35-44,2012,participation rate,0.04331554380499541,age,FL,Southeast,NONE,NA
mid-year,fish,35-44,2013,participation rate,0.043064245735121055,age,FL,Southeast,NONE,NA
mid-year,fish,35-44,2014,participation rate,0.04334845668279771,age,FL,Southeast,NONE,NA
mid-year,fish,35-44,2015,participation rate,0.044823544973546584,age,FL,Southeast,NONE,NA
mid-year,fish,35-44,2016,participation rate,0.045917231742904636,age,FL,Southeast,NONE,NA
mid-year,fish,35-44,2017,participation rate,0.0467944559216334,age,FL,Southeast,NONE,NA
mid-year,fish,35-44,2018,participation rate,0.04818902676175174,age,FL,Southeast,NONE,NA
mid-year,fish,35-44,2019,participation rate,0.04844396092182581,age,FL,Southeast,NONE,NA
mid-year,fish,45-54,2010,participation rate,0.04363319836415835,age,FL,Southeast,NONE,NA
mid-year,fish,45-54,2011,participation rate,0.04838499651538922,age,FL,Southeast,NONE,NA
mid-year,fish,45-54,2012,participation rate,0.04662914710991148,age,FL,Southeast,NONE,NA
mid-year,fish,45-54,2013,participation rate,0.04610977613764464,age,FL,Southeast,NONE,NA
mid-year,fish,45-54,2014,participation rate,0.04593046983423246,age,FL,Southeast,NONE,NA
mid-year,fish,45-54,2015,participation rate,0.04775004964941491,age,FL,Southeast,NONE,NA
mid-year,fish,45-54,2016,participation rate,0.04913629377848613,age,FL,Southeast,NONE,NA
mid-year,fish,45-54,2017,participation rate,0.05058565175283042,age,FL,Southeast,NONE,NA
mid-year,fish,45-54,2018,participation rate,0.05212129002573429,age,FL,Southeast,NONE,NA
mid-year,fish,45-54,2019,participation rate,0.052423721151860093,age,FL,Southeast,NONE,NA
mid-year,fish,55-64,2010,participation rate,0.043588317266977636,age,FL,Southeast,NONE,NA
mid-year,fish,55-64,2011,participation rate,0.04787696095773961,age,FL,Southeast,NONE,NA
mid-year,fish,55-64,2012,participation rate,0.046830934096794646,age,FL,Southeast,NONE,NA
mid-year,fish,55-64,2013,participation rate,0.04591969936741047,age,FL,Southeast,NONE,NA
mid-year,fish,55-64,2014,participation rate,0.04585822462895786,age,FL,Southeast,NONE,NA
mid-year,fish,55-64,2015,participation rate,0.0470732829872985,age,FL,Southeast,NONE,NA
mid-year,fish,55-64,2016,participation rate,0.04803607358151317,age,FL,Southeast,NONE,NA
mid-year,fish,55-64,2017,participation rate,0.04905014716538712,age,FL,Southeast,NONE,NA
mid-year,fish,55-64,2018,participation rate,0.0511644192013697,age,FL,Southeast,NONE,NA
mid-year,fish,55-64,2019,participation rate,0.05205532404440196,age,FL,Southeast,NONE,NA
mid-year,fish,all,2010,participation rate,0.038437033041254856,all,FL,Southeast,NONE,NA
mid-year,fish,all,2011,participation rate,0.0437456462098999,all,FL,Southeast,NONE,NA
mid-year,fish,all,2012,participation rate,0.04273403105175838,all,FL,Southeast,NONE,NA
mid-year,fish,all,2013,participation rate,0.042715379525635803,all,FL,Southeast,NONE,NA
mid-year,fish,all,2014,participation rate,0.0428689319405826,all,FL,Southeast,NONE,NA
mid-year,fish,all,2015,participation rate,0.04418834731444847,all,FL,Southeast,NONE,NA
mid-year,fish,all,2016,participation rate,0.0447217026543781,all,FL,Southeast,NONE,NA
mid-year,fish,all,2017,participation rate,0.04529750304055948,all,FL,Southeast,NONE,NA
mid-year,fish,all,2018,participation rate,0.04576937405422129,all,FL,Southeast,NONE,NA
mid-year,fish,all,2019,participation rate,0.04622716813915647,all,FL,Southeast,NONE,NA
mid-year,fish,female,2010,participation rate,0.016126925443133572,gender,FL,Southeast,NONE,NA
mid-year,fish,female,2011,participation rate,0.01979590979881059,gender,FL,Southeast,NONE,NA
mid-year,fish,female,2012,participation rate,0.01931611217475653,gender,FL,Southeast,NONE,NA
