timeframe,group,category,year,metric,value,segment,state,region,aggregation,states_included
mid-year,all_sports,18-24,2009,participants,27917,age,SC,Southeast,NONE,NA
mid-year,all_sports,18-24,2010,participants,29871,age,SC,Southeast,NONE,NA
mid-year,all_sports,18-24,2011,participants,30624,age,SC,Southeast,NONE,NA
mid-year,all_sports,18-24,2012,participants,33560,age,SC,Southeast,NONE,NA
mid-year,all_sports,18-24,2013,participants,31595,age,SC,Southeast,NONE,NA
mid-year,all_sports,18-24,2014,participants,34009,age,SC,Southeast,NONE,NA
mid-year,all_sports,18-24,2015,participants,37743,age,SC,Southeast,NONE,NA
mid-year,all_sports,18-24,2016,participants,37132,age,SC,Southeast,NONE,NA
mid-year,all_sports,18-24,2017,participants,35924,age,SC,Southeast,NONE,NA
mid-year,all_sports,18-24,2018,participants,34129,age,SC,Southeast,NONE,NA
mid-year,all_sports,25-34,2009,participants,41732,age,SC,Southeast,NONE,NA
mid-year,all_sports,25-34,2010,participants,44088,age,SC,Southeast,NONE,NA
mid-year,all_sports,25-34,2011,participants,44332,age,SC,Southeast,NONE,NA
mid-year,all_sports,25-34,2012,participants,47981,age,SC,Southeast,NONE,NA
mid-year,all_sports,25-34,2013,participants,44605,age,SC,Southeast,NONE,NA
mid-year,all_sports,25-34,2014,participants,48043,age,SC,Southeast,NONE,NA
mid-year,all_sports,25-34,2015,participants,54921,age,SC,Southeast,NONE,NA
mid-year,all_sports,25-34,2016,participants,55032,age,SC,Southeast,NONE,NA
mid-year,all_sports,25-34,2017,participants,54066,age,SC,Southeast,NONE,NA
mid-year,all_sports,25-34,2018,participants,52657,age,SC,Southeast,NONE,NA
mid-year,all_sports,35-44,2009,participants,45360,age,SC,Southeast,NONE,NA
mid-year,all_sports,35-44,2010,participants,48185,age,SC,Southeast,NONE,NA
mid-year,all_sports,35-44,2011,participants,46331,age,SC,Southeast,NONE,NA
mid-year,all_sports,35-44,2012,participants,49528,age,SC,Southeast,NONE,NA
mid-year,all_sports,35-44,2013,participants,44371,age,SC,Southeast,NONE,NA
mid-year,all_sports,35-44,2014,participants,45838,age,SC,Southeast,NONE,NA
mid-year,all_sports,35-44,2015,participants,52027,age,SC,Southeast,NONE,NA
mid-year,all_sports,35-44,2016,participants,51386,age,SC,Southeast,NONE,NA
mid-year,all_sports,35-44,2017,participants,52491,age,SC,Southeast,NONE,NA
mid-year,all_sports,35-44,2018,participants,51509,age,SC,Southeast,NONE,NA
mid-year,all_sports,45-54,2009,participants,48535,age,SC,Southeast,NONE,NA
mid-year,all_sports,45-54,2010,participants,53072,age,SC,Southeast,NONE,NA
mid-year,all_sports,45-54,2011,participants,50457,age,SC,Southeast,NONE,NA
mid-year,all_sports,45-54,2012,participants,52900,age,SC,Southeast,NONE,NA
mid-year,all_sports,45-54,2013,participants,48681,age,SC,Southeast,NONE,NA
mid-year,all_sports,45-54,2014,participants,47508,age,SC,Southeast,NONE,NA
mid-year,all_sports,45-54,2015,participants,53765,age,SC,Southeast,NONE,NA
mid-year,all_sports,45-54,2016,participants,53754,age,SC,Southeast,NONE,NA
mid-year,all_sports,45-54,2017,participants,55166,age,SC,Southeast,NONE,NA
mid-year,all_sports,45-54,2018,participants,53938,age,SC,Southeast,NONE,NA
mid-year,all_sports,55-64,2009,participants,43034,age,SC,Southeast,NONE,NA
mid-year,all_sports,55-64,2010,participants,51287,age,SC,Southeast,NONE,NA
mid-year,all_sports,55-64,2011,participants,48493,age,SC,Southeast,NONE,NA
mid-year,all_sports,55-64,2012,participants,49363,age,SC,Southeast,NONE,NA
mid-year,all_sports,55-64,2013,participants,47340,age,SC,Southeast,NONE,NA
mid-year,all_sports,55-64,2014,participants,43719,age,SC,Southeast,NONE,NA
mid-year,all_sports,55-64,2015,participants,47321,age,SC,Southeast,NONE,NA
mid-year,all_sports,55-64,2016,participants,48446,age,SC,Southeast,NONE,NA
mid-year,all_sports,55-64,2017,participants,51269,age,SC,Southeast,NONE,NA
mid-year,all_sports,55-64,2018,participants,51828,age,SC,Southeast,NONE,NA
mid-year,all_sports,all,2014,participants - recruited,74887,all,SC,Southeast,NONE,NA
mid-year,all_sports,all,2015,participants - recruited,82716,all,SC,Southeast,NONE,NA
mid-year,all_sports,all,2016,participants - recruited,83533,all,SC,Southeast,NONE,NA
mid-year,all_sports,all,2017,participants - recruited,79671,all,SC,Southeast,NONE,NA
mid-year,all_sports,all,2018,participants - recruited,74794,all,SC,Southeast,NONE,NA
mid-year,all_sports,resident,2014,participants - recruited,42935,residency,SC,Southeast,NONE,NA
mid-year,all_sports,resident,2015,participants - recruited,48925,residency,SC,Southeast,NONE,NA
mid-year,all_sports,resident,2016,participants - recruited,48839,residency,SC,Southeast,NONE,NA
mid-year,all_sports,resident,2017,participants - recruited,44745,residency,SC,Southeast,NONE,NA
mid-year,all_sports,resident,2018,participants - recruited,41065,residency,SC,Southeast,NONE,NA
mid-year,all_sports,nonresident,2014,participants - recruited,31952,residency,SC,Southeast,NONE,NA
mid-year,all_sports,nonresident,2015,participants - recruited,33791,residency,SC,Southeast,NONE,NA
mid-year,all_sports,nonresident,2016,participants - recruited,34694,residency,SC,Southeast,NONE,NA
mid-year,all_sports,nonresident,2017,participants - recruited,34926,residency,SC,Southeast,NONE,NA
mid-year,all_sports,nonresident,2018,participants - recruited,33729,residency,SC,Southeast,NONE,NA
mid-year,all_sports,male,2014,participants - recruited,51256,gender,SC,Southeast,NONE,NA
mid-year,all_sports,male,2015,participants - recruited,56142,gender,SC,Southeast,NONE,NA
mid-year,all_sports,male,2016,participants - recruited,56403,gender,SC,Southeast,NONE,NA
mid-year,all_sports,male,2017,participants - recruited,54384,gender,SC,Southeast,NONE,NA
mid-year,all_sports,male,2018,participants - recruited,51741,gender,SC,Southeast,NONE,NA
mid-year,all_sports,female,2014,participants - recruited,23631,gender,SC,Southeast,NONE,NA
mid-year,all_sports,female,2015,participants - recruited,26574,gender,SC,Southeast,NONE,NA
mid-year,all_sports,female,2016,participants - recruited,27130,gender,SC,Southeast,NONE,NA
mid-year,all_sports,female,2017,participants - recruited,25287,gender,SC,Southeast,NONE,NA
mid-year,all_sports,female,2018,participants - recruited,23053,gender,SC,Southeast,NONE,NA
mid-year,all_sports,18-24,2014,participants - recruited,16077,age,SC,Southeast,NONE,NA
mid-year,all_sports,18-24,2015,participants - recruited,16968,age,SC,Southeast,NONE,NA
mid-year,all_sports,18-24,2016,participants - recruited,16748,age,SC,Southeast,NONE,NA
mid-year,all_sports,18-24,2017,participants - recruited,15498,age,SC,Southeast,NONE,NA
mid-year,all_sports,18-24,2018,participants - recruited,14302,age,SC,Southeast,NONE,NA
mid-year,all_sports,25-34,2014,participants - recruited,18829,age,SC,Southeast,NONE,NA
mid-year,all_sports,25-34,2015,participants - recruited,20812,age,SC,Southeast,NONE,NA
mid-year,all_sports,25-34,2016,participants - recruited,20789,age,SC,Southeast,NONE,NA
mid-year,all_sports,25-34,2017,participants - recruited,19194,age,SC,Southeast,NONE,NA
mid-year,all_sports,25-34,2018,participants - recruited,18e3,age,SC,Southeast,NONE,NA
mid-year,all_sports,35-44,2014,participants - recruited,15341,age,SC,Southeast,NONE,NA
mid-year,all_sports,35-44,2015,participants - recruited,16848,age,SC,Southeast,NONE,NA
mid-year,all_sports,35-44,2016,participants - recruited,17076,age,SC,Southeast,NONE,NA
mid-year,all_sports,35-44,2017,participants - recruited,16543,age,SC,Southeast,NONE,NA
mid-year,all_sports,35-44,2018,participants - recruited,15587,age,SC,Southeast,NONE,NA
mid-year,all_sports,45-54,2014,participants - recruited,13937,age,SC,Southeast,NONE,NA
mid-year,all_sports,45-54,2015,participants - recruited,15878,age,SC,Southeast,NONE,NA
mid-year,all_sports,45-54,2016,participants - recruited,16215,age,SC,Southeast,NONE,NA
mid-year,all_sports,45-54,2017,participants - recruited,15559,age,SC,Southeast,NONE,NA
mid-year,all_sports,45-54,2018,participants - recruited,14499,age,SC,Southeast,NONE,NA
mid-year,all_sports,55-64,2014,participants - recruited,10702,age,SC,Southeast,NONE,NA
mid-year,all_sports,55-64,2015,participants - recruited,12210,age,SC,Southeast,NONE,NA
mid-year,all_sports,55-64,2016,participants - recruited,12705,age,SC,Southeast,NONE,NA
mid-year,all_sports,55-64,2017,participants - recruited,12876,age,SC,Southeast,NONE,NA
mid-year,all_sports,55-64,2018,participants - recruited,12406,age,SC,Southeast,NONE,NA
mid-year,all_sports,18-24,2009,participation rate,0.05955028850931046,age,SC,Southeast,NONE,NA
mid-year,all_sports,18-24,2010,participation rate,0.06308908937740236,age,SC,Southeast,NONE,NA
mid-year,all_sports,18-24,2011,participation rate,0.06392033907094925,age,SC,Southeast,NONE,NA
mid-year,all_sports,18-24,2012,participation rate,0.06908058921943186,age,SC,Southeast,NONE,NA
mid-year,all_sports,18-24,2013,participation rate,0.06432027017540337,age,SC,Southeast,NONE,NA
mid-year,all_sports,18-24,2014,participation rate,0.06883922090566219,age,SC,Southeast,NONE,NA
mid-year,all_sports,18-24,2015,participation rate,0.07588131021996769,age,SC,Southeast,NONE,NA
mid-year,all_sports,18-24,2016,participation rate,0.07552354905338288,age,SC,Southeast,NONE,NA
mid-year,all_sports,18-24,2017,participation rate,0.07341313198289107,age,SC,Southeast,NONE,NA
mid-year,all_sports,18-24,2018,participation rate,0.06888194491326638,age,SC,Southeast,NONE,NA
mid-year,all_sports,25-34,2009,participation rate,0.07079574599699286,age,SC,Southeast,NONE,NA
mid-year,all_sports,25-34,2010,participation rate,0.07405386591928344,age,SC,Southeast,NONE,NA
mid-year,all_sports,25-34,2011,participation rate,0.07416535509078527,age,SC,Southeast,NONE,NA
mid-year,all_sports,25-34,2012,participation rate,0.0794538495381979,age,SC,Southeast,NONE,NA
mid-year,all_sports,25-34,2013,participation rate,0.07318929407741598,age,SC,Southeast,NONE,NA
mid-year,all_sports,25-34,2014,participation rate,0.07759590013053407,age,SC,Southeast,NONE,NA
mid-year,all_sports,25-34,2015,participation rate,0.08725326577822566,age,SC,Southeast,NONE,NA
mid-year,all_sports,25-34,2016,participation rate,0.08573951288854269,age,SC,Southeast,NONE,NA
mid-year,all_sports,25-34,2017,participation rate,0.08251910597481943,age,SC,Southeast,NONE,NA
mid-year,all_sports,25-34,2018,participation rate,0.07937416316823286,age,SC,Southeast,NONE,NA
mid-year,all_sports,35-44,2009,participation rate,0.07280251056435795,age,SC,Southeast,NONE,NA
mid-year,all_sports,35-44,2010,participation rate,0.07657280337764265,age,SC,Southeast,NONE,NA
mid-year,all_sports,35-44,2011,participation rate,0.07453453601297987,age,SC,Southeast,NONE,NA
mid-year,all_sports,35-44,2012,participation rate,0.08053552314231766,age,SC,Southeast,NONE,NA
mid-year,all_sports,35-44,2013,participation rate,0.07271909176629085,age,SC,Southeast,NONE,NA
mid-year,all_sports,35-44,2014,participation rate,0.07533751253310352,age,SC,Southeast,NONE,NA
mid-year,all_sports,35-44,2015,participation rate,0.08539843881607821,age,SC,Southeast,NONE,NA
mid-year,all_sports,35-44,2016,participation rate,0.08386388099662916,age,SC,Southeast,NONE,NA
mid-year,all_sports,35-44,2017,participation rate,0.08543590561719298,age,SC,Southeast,NONE,NA
mid-year,all_sports,35-44,2018,participation rate,0.08280021647614992,age,SC,Southeast,NONE,NA
mid-year,all_sports,45-54,2009,participation rate,0.07393359483706166,age,SC,Southeast,NONE,NA
mid-year,all_sports,45-54,2010,participation rate,0.08004636541286592,age,SC,Southeast,NONE,NA
mid-year,all_sports,45-54,2011,participation rate,0.075876917353873,age,SC,Southeast,NONE,NA
mid-year,all_sports,45-54,2012,participation rate,0.07945706536964202,age,SC,Southeast,NONE,NA
mid-year,all_sports,45-54,2013,participation rate,0.07299297682595952,age,SC,Southeast,NONE,NA
mid-year,all_sports,45-54,2014,participation rate,0.07126780689145233,age,SC,Southeast,NONE,NA
mid-year,all_sports,45-54,2015,participation rate,0.08059954521361916,age,SC,Southeast,NONE,NA
mid-year,all_sports,45-54,2016,participation rate,0.08052667122582657,age,SC,Southeast,NONE,NA
mid-year,all_sports,45-54,2017,participation rate,0.08276683420114082,age,SC,Southeast,NONE,NA
mid-year,all_sports,45-54,2018,participation rate,0.0799231257764525,age,SC,Southeast,NONE,NA
mid-year,all_sports,55-64,2009,participation rate,0.07706122298771699,age,SC,Southeast,NONE,NA
mid-year,all_sports,55-64,2010,participation rate,0.09093286014787415,age,SC,Southeast,NONE,NA
mid-year,all_sports,55-64,2011,participation rate,0.08346004372859421,age,SC,Southeast,NONE,NA
mid-year,all_sports,55-64,2012,participation rate,0.08274658314084958,age,SC,Southeast,NONE,NA
mid-year,all_sports,55-64,2013,participation rate,0.07766140073703785,age,SC,Southeast,NONE,NA
mid-year,all_sports,55-64,2014,participation rate,0.07008086959496228,age,SC,Southeast,NONE,NA
mid-year,all_sports,55-64,2015,participation rate,0.0742756285476203,age,SC,Southeast,NONE,NA
mid-year,all_sports,55-64,2016,participation rate,0.07455992042487208,age,SC,Southeast,NONE,NA
mid-year,all_sports,55-64,2017,participation rate,0.07764396500963275,age,SC,Southeast,NONE,NA
mid-year,all_sports,55-64,2018,participation rate,0.0775193427017796,age,SC,Southeast,NONE,NA
mid-year,all_sports,all,2009,participation rate,0.07132652962956117,all,SC,Southeast,NONE,NA
mid-year,all_sports,all,2010,participation rate,0.0774337617448982,all,SC,Southeast,NONE,NA
mid-year,all_sports,all,2011,participation rate,0.07479698603055948,all,SC,Southeast,NONE,NA
mid-year,all_sports,all,2012,participation rate,0.07864233217022694,all,SC,Southeast,NONE,NA
mid-year,all_sports,all,2013,participation rate,0.07250327601433976,all,SC,Southeast,NONE,NA
mid-year,all_sports,all,2014,participation rate,0.072746158771376,all,SC,Southeast,NONE,NA
mid-year,all_sports,all,2015,participation rate,0.0808416191707476,all,SC,Southeast,NONE,NA
mid-year,all_sports,all,2016,participation rate,0.08021751417755785,all,SC,Southeast,NONE,NA
mid-year,all_sports,all,2017,participation rate,0.08066580075663934,all,SC,Southeast,NONE,NA
mid-year,all_sports,all,2018,participation rate,0.07811379912309559,all,SC,Southeast,NONE,NA
mid-year,all_sports,female,2009,participation rate,0.03215635769200897,gender,SC,Southeast,NONE,NA
mid-year,all_sports,female,2010,participation rate,0.03510682370955269,gender,SC,Southeast,NONE,NA
mid-year,all_sports,female,2011,participation rate,0.03401493990612793,gender,SC,Southeast,NONE,NA
mid-year,all_sports,female,2012,participation rate,0.037612605725477685,gender,SC,Southeast,NONE,NA
mid-year,all_sports,female,2013,participation rate,0.034346544338740424,gender,SC,Southeast,NONE,NA
mid-year,all_sports,female,2014,participation rate,0.03563150347945697,gender,SC,Southeast,NONE,NA
mid-year,all_sports,female,2015,participation rate,0.03824414693121913,gender,SC,Southeast,NONE,NA
mid-year,all_sports,female,2016,participation rate,0.03974075731888501,gender,SC,Southeast,NONE,NA
mid-year,all_sports,female,2017,participation rate,0.03950566027685602,gender,SC,Southeast,NONE,NA
mid-year,all_sports,female,2018,participation rate,0.03739875158338606,gender,SC,Southeast,NONE,NA
mid-year,all_sports,male,2009,participation rate,0.11210701559832119,gender,SC,Southeast,NONE,NA
mid-year,all_sports,male,2010,participation rate,0.12150079074346554,gender,SC,Southeast,NONE,NA
mid-year,all_sports,male,2011,participation rate,0.11727510505875799,gender,SC,Southeast,NONE,NA
mid-year,all_sports,male,2012,participation rate,0.12139988678082919,gender,SC,Southeast,NONE,NA
mid-year,all_sports,male,2013,participation rate,0.11228528641914633,gender,SC,Southeast,NONE,NA
mid-year,all_sports,male,2014,participation rate,0.11147606655488963,gender,SC,Southeast,NONE,NA
mid-year,all_sports,male,2015,participation rate,0.1253548458537271,gender,SC,Southeast,NONE,NA
mid-year,all_sports,male,2016,participation rate,0.12257266377064753,gender,SC,Southeast,NONE,NA
mid-year,all_sports,male,2017,participation rate,0.12376625035184638,gender,SC,Southeast,NONE,NA
mid-year,all_sports,male,2018,participation rate,0.12074817387975206,gender,SC,Southeast,NONE,NA
mid-year,fish,18-24,2009,participation rate,0.057694474811452526,age,SC,Southeast,NONE,NA
mid-year,fish,18-24,2010,participation rate,0.060461697352177615,age,SC,Southeast,NONE,NA
mid-year,fish,18-24,2011,participation rate,0.06071639051837913,age,SC,Southeast,NONE,NA
mid-year,fish,18-24,2012,participation rate,0.0663820000517717,age,SC,Southeast,NONE,NA
mid-year,fish,18-24,2013,participation rate,0.06109356885468761,age,SC,Southeast,NONE,NA
mid-year,fish,18-24,2014,participation rate,0.06650335507823021,age,SC,Southeast,NONE,NA
mid-year,fish,18-24,2015,participation rate,0.06839229555315848,age,SC,Southeast,NONE,NA
mid-year,fish,18-24,2016,participation rate,0.0716509637523584,age,SC,Southeast,NONE,NA
mid-year,fish,18-24,2017,participation rate,0.07007598565931739,age,SC,Southeast,NONE,NA
mid-year,fish,18-24,2018,participation rate,0.06540646338317044,age,SC,Southeast,NONE,NA
mid-year,fish,25-34,2009,participation rate,0.067803229560237,age,SC,Southeast,NONE,NA
mid-year,fish,25-34,2010,participation rate,0.07038375847431805,age,SC,Southeast,NONE,NA
mid-year,fish,25-34,2011,participation rate,0.07003483398370351,age,SC,Southeast,NONE,NA
mid-year,fish,25-34,2012,participation rate,0.07597967900546328,age,SC,Southeast,NONE,NA
mid-year,fish,25-34,2013,participation rate,0.0691544891421763,age,SC,Southeast,NONE,NA
mid-year,fish,25-34,2014,participation rate,0.07394892674222056,age,SC,Southeast,NONE,NA
mid-year,fish,25-34,2015,participation rate,0.0787759360465636,age,SC,Southeast,NONE,NA
mid-year,fish,25-34,2016,participation rate,0.08118861310028434,age,SC,Southeast,NONE,NA
mid-year,fish,25-34,2017,participation rate,0.07842108134672802,age,SC,Southeast,NONE,NA
mid-year,fish,25-34,2018,participation rate,0.07505853126457997,age,SC,Southeast,NONE,NA
mid-year,fish,35-44,2009,participation rate,0.06903559054022769,age,SC,Southeast,NONE,NA
mid-year,fish,35-44,2010,participation rate,0.07183080389068851,age,SC,Southeast,NONE,NA
mid-year,fish,35-44,2011,participation rate,0.06954100684710196,age,SC,Southeast,NONE,NA
mid-year,fish,35-44,2012,participation rate,0.07647362407896946,age,SC,Southeast,NONE,NA
mid-year,fish,35-44,2013,participation rate,0.06840062234247402,age,SC,Southeast,NONE,NA
mid-year,fish,35-44,2014,participation rate,0.0713929680486267,age,SC,Southeast,NONE,NA
mid-year,fish,35-44,2015,participation rate,0.0749524076279351,age,SC,Southeast,NONE,NA
mid-year,fish,35-44,2016,participation rate,0.07868216180921823,age,SC,Southeast,NONE,NA
mid-year,fish,35-44,2017,participation rate,0.08090295716614647,age,SC,Southeast,NONE,NA
mid-year,fish,35-44,2018,participation rate,0.0782027942951371,age,SC,Southeast,NONE,NA
mid-year,fish,45-54,2009,participation rate,0.07016036903276782,age,SC,Southeast,NONE,NA
mid-year,fish,45-54,2010,participation rate,0.07523803309193931,age,SC,Southeast,NONE,NA
mid-year,fish,45-54,2011,participation rate,0.07137155150984335,age,SC,Southeast,NONE,NA
mid-year,fish,45-54,2012,participation rate,0.07553077484268088,age,SC,Southeast,NONE,NA
mid-year,fish,45-54,2013,participation rate,0.06901803010001678,age,SC,Southeast,NONE,NA
mid-year,fish,45-54,2014,participation rate,0.06770801684023114,age,SC,Southeast,NONE,NA
mid-year,fish,45-54,2015,participation rate,0.07065596140627357,age,SC,Southeast,NONE,NA
mid-year,fish,45-54,2016,participation rate,0.07513365830747677,age,SC,Southeast,NONE,NA
mid-year,fish,45-54,2017,participation rate,0.0778517751277453,age,SC,Southeast,NONE,NA
mid-year,fish,45-54,2018,participation rate,0.07486439999127677,age,SC,Southeast,NONE,NA
mid-year,fish,55-64,2009,participation rate,0.07278322740939158,age,SC,Southeast,NONE,NA
mid-year,fish,55-64,2010,participation rate,0.08508898729418037,age,SC,Southeast,NONE,NA
mid-year,fish,55-64,2011,participation rate,0.07840008603238925,age,SC,Southeast,NONE,NA
mid-year,fish,55-64,2012,participation rate,0.07871343525605967,age,SC,Southeast,NONE,NA
mid-year,fish,55-64,2013,participation rate,0.07387019885483899,age,SC,Southeast,NONE,NA
mid-year,fish,55-64,2014,participation rate,0.06728045606349085,age,SC,Southeast,NONE,NA
mid-year,fish,55-64,2015,participation rate,0.06671794482460533,age,SC,Southeast,NONE,NA
mid-year,fish,55-64,2016,participation rate,0.07029526411687306,age,SC,Southeast,NONE,NA
mid-year,fish,55-64,2017,participation rate,0.07366249503732347,age,SC,Southeast,NONE,NA
mid-year,fish,55-64,2018,participation rate,0.07382644972634753,age,SC,Southeast,NONE,NA
mid-year,fish,all,2009,participation rate,0.06792659189532864,all,SC,Southeast,NONE,NA
mid-year,fish,all,2010,participation rate,0.07302471098078492,all,SC,Southeast,NONE,NA
mid-year,fish,all,2011,participation rate,0.07036697705939379,all,SC,Southeast,NONE,NA
mid-year,fish,all,2012,participation rate,0.07495949070988688,all,SC,Southeast,NONE,NA
mid-year,fish,all,2013,participation rate,0.06860681617617975,all,SC,Southeast,NONE,NA
mid-year,fish,all,2014,participation rate,0.0694487507823779,all,SC,Southeast,NONE,NA
mid-year,fish,all,2015,participation rate,0.07200281004557994,all,SC,Southeast,NONE,NA
mid-year,fish,all,2016,participation rate,0.0755275042743511,all,SC,Southeast,NONE,NA
mid-year,fish,all,2017,participation rate,0.07645030254945069,all,SC,Southeast,NONE,NA
mid-year,fish,all,2018,participation rate,0.07384804187195808,all,SC,Southeast,NONE,NA
mid-year,fish,female,2009,participation rate,0.03175223708022618,gender,SC,Southeast,NONE,NA
mid-year,fish,female,2010,participation rate,0.03437224794044865,gender,SC,Southeast,NONE,NA
mid-year,fish,female,2011,participation rate,0.03335991033808946,gender,SC,Southeast,NONE,NA
mid-year,fish,female,2012,participation rate,0.03698648849378349,gender,SC,Southeast,NONE,NA
mid-year,fish,female,2013,participation rate,0.03373007462823832,gender,SC,Southeast,NONE,NA
mid-year,fish,female,2014,participation rate,0.03521540709725001,gender,SC,Southeast,NONE,NA
mid-year,fish,female,2015,participation rate,0.03707778219833851,gender,SC,Southeast,NONE,NA
mid-year,fish,female,2016,participation rate,0.03911452152793461,gender,SC,Southeast,NONE,NA
mid-year,fish,female,2017,participation rate,0.03897094385383873,gender,SC,Southeast,NONE,NA
mid-year,fish,female,2018,participation rate,0.03682935449553461,gender,SC,Southeast,NONE,NA
mid-year,fish,male,2009,participation rate,0.1055881005381324,gender,SC,Southeast,NONE,NA
mid-year,fish,male,2010,participation rate,0.11326620466601663,gender,SC,Southeast,NONE,NA
mid-year,fish,male,2011,participation rate,0.10891312014097662,gender,SC,Southeast,NONE,NA
mid-year,fish,male,2012,participation rate,0.1145315974888572,gender,SC,Southeast,NONE,NA
mid-year,fish,male,2013,participation rate,0.10496912589761796,gender,SC,Southeast,NONE,NA
mid-year,fish,male,2014,participation rate,0.10517195051623102,gender,SC,Southeast,NONE,NA
mid-year,fish,male,2015,participation rate,0.10849853619411443,gender,SC,Southeast,NONE,NA
mid-year,fish,male,2016,participation rate,0.11363029340689015,gender,SC,Southeast,NONE,NA
mid-year,fish,male,2017,participation rate,0.11569645651032782,gender,SC,Southeast,NONE,NA
mid-year,fish,male,2018,participation rate,0.1126118082427736,gender,SC,Southeast,NONE,NA
mid-year,hunt,18-24,2009,participation rate,0.00530506743284218,age,SC,Southeast,NONE,NA
mid-year,hunt,18-24,2010,participation rate,0.009455654418754993,age,SC,Southeast,NONE,NA
mid-year,hunt,18-24,2011,participation rate,0.011227387142849921,age,SC,Southeast,NONE,NA
mid-year,hunt,18-24,2012,participation rate,0.007609980284393313,age,SC,Southeast,NONE,NA
mid-year,hunt,18-24,2013,participation rate,0.008149202136798218,age,SC,Southeast,NONE,NA
mid-year,hunt,18-24,2014,participation rate,0.005455076607390973,age,SC,Southeast,NONE,NA
mid-year,hunt,18-24,2015,participation rate,0.01155821350858687,age,SC,Southeast,NONE,NA
mid-year,hunt,18-24,2016,participation rate,0.008261786498299074,age,SC,Southeast,NONE,NA
mid-year,hunt,18-24,2017,participation rate,0.00861772568677908,age,SC,Southeast,NONE,NA
mid-year,hunt,18-24,2018,participation rate,0.009655460882682364,age,SC,Southeast,NONE,NA
mid-year,hunt,25-34,2009,participation rate,0.008275224024090174,age,SC,Southeast,NONE,NA
mid-year,hunt,25-34,2010,participation rate,0.01302762166734627,age,SC,Southeast,NONE,NA
mid-year,hunt,25-34,2011,participation rate,0.014097975443247484,age,SC,Southeast,NONE,NA
mid-year,hunt,25-34,2012,participation rate,0.009498494840689087,age,SC,Southeast,NONE,NA
mid-year,hunt,25-34,2013,participation rate,0.010041889468754304,age,SC,Southeast,NONE,NA
mid-year,hunt,25-34,2014,participation rate,0.0076008223053159315,age,SC,Southeast,NONE,NA
mid-year,hunt,25-34,2015,participation rate,0.013720056139923833,age,SC,Southeast,NONE,NA
mid-year,hunt,25-34,2016,participation rate,0.00974525100155972,age,SC,Southeast,NONE,NA
mid-year,hunt,25-34,2017,participation rate,0.010129828475472138,age,SC,Southeast,NONE,NA
mid-year,hunt,25-34,2018,participation rate,0.011074728465294392,age,SC,Southeast,NONE,NA
mid-year,hunt,35-44,2009,participation rate,0.012889703755343004,age,SC,Southeast,NONE,NA
mid-year,hunt,35-44,2010,participation rate,0.018044706492749453,age,SC,Southeast,NONE,NA
mid-year,hunt,35-44,2011,participation rate,0.019147224269419748,age,SC,Southeast,NONE,NA
mid-year,hunt,35-44,2012,participation rate,0.01387192190129042,age,SC,Southeast,NONE,NA
mid-year,hunt,35-44,2013,participation rate,0.013799435502291338,age,SC,Southeast,NONE,NA
mid-year,hunt,35-44,2014,participation rate,0.010701220474345238,age,SC,Southeast,NONE,NA
mid-year,hunt,35-44,2015,participation rate,0.018602273955880877,age,SC,Southeast,NONE,NA
mid-year,hunt,35-44,2016,participation rate,0.01332395447118827,age,SC,Southeast,NONE,NA
mid-year,hunt,35-44,2017,participation rate,0.013579313797874705,age,SC,Southeast,NONE,NA
mid-year,hunt,35-44,2018,participation rate,0.01427772860550901,age,SC,Southeast,NONE,NA
mid-year,hunt,45-54,2009,participation rate,0.017083862492997762,age,SC,Southeast,NONE,NA
mid-year,hunt,45-54,2010,participation rate,0.02199042824313357,age,SC,Southeast,NONE,NA
mid-year,hunt,45-54,2011,participation rate,0.022704276873551234,age,SC,Southeast,NONE,NA
mid-year,hunt,45-54,2012,participation rate,0.01825409670013723,age,SC,Southeast,NONE,NA
mid-year,hunt,45-54,2013,participation rate,0.018004964272018285,age,SC,Southeast,NONE,NA
mid-year,hunt,45-54,2014,participation rate,0.014255661549412131,age,SC,Southeast,NONE,NA
mid-year,hunt,45-54,2015,participation rate,0.02113742374243523,age,SC,Southeast,NONE,NA
mid-year,hunt,45-54,2016,participation rate,0.016594001137933568,age,SC,Southeast,NONE,NA
mid-year,hunt,45-54,2017,participation rate,0.01727622259772571,age,SC,Southeast,NONE,NA
mid-year,hunt,45-54,2018,participation rate,0.017843343850347457,age,SC,Southeast,NONE,NA
mid-year,hunt,55-64,2009,participation rate,0.024068873406560023,age,SC,Southeast,NONE,NA
mid-year,hunt,55-64,2010,participation rate,0.03112536042069005,age,SC,Southeast,NONE,NA
mid-year,hunt,55-64,2011,participation rate,0.03247838832825978,age,SC,Southeast,NONE,NA
mid-year,hunt,55-64,2012,participation rate,0.026438407497467325,age,SC,Southeast,NONE,NA
mid-year,hunt,55-64,2013,participation rate,0.025993766258520592,age,SC,Southeast,NONE,NA
mid-year,hunt,55-64,2014,participation rate,0.0200180676479766,age,SC,Southeast,NONE,NA
mid-year,hunt,55-64,2015,participation rate,0.024385498301300247,age,SC,Southeast,NONE,NA
mid-year,hunt,55-64,2016,participation rate,0.020575312227224436,age,SC,Southeast,NONE,NA
mid-year,hunt,55-64,2017,participation rate,0.02068274454614981,age,SC,Southeast,NONE,NA
