timeframe,group,category,year,metric,value,segment,state,region,aggregation,states_included
mid-year,fish,45-54,2015,participants - recruited,17148,age,MO,Midwest,NONE,NA
mid-year,fish,45-54,2016,participants - recruited,19136,age,MO,Midwest,NONE,NA
mid-year,fish,45-54,2017,participants - recruited,16986,age,MO,Midwest,NONE,NA
mid-year,fish,45-54,2018,participants - recruited,15604,age,MO,Midwest,NONE,NA
mid-year,fish,45-54,2019,participants - recruited,13850,age,MO,Midwest,NONE,NA
mid-year,fish,55-64,2013,participants - recruited,13066,age,MO,Midwest,NONE,NA
mid-year,fish,55-64,2014,participants - recruited,14395,age,MO,Midwest,NONE,NA
mid-year,fish,55-64,2015,participants - recruited,14162,age,MO,Midwest,NONE,NA
mid-year,fish,55-64,2016,participants - recruited,16084,age,MO,Midwest,NONE,NA
mid-year,fish,55-64,2017,participants - recruited,15310,age,MO,Midwest,NONE,NA
mid-year,fish,55-64,2018,participants - recruited,14827,age,MO,Midwest,NONE,NA
mid-year,fish,55-64,2019,participants - recruited,13167,age,MO,Midwest,NONE,NA
mid-year,all_sports,all,2009,participants,630845,all,MO,Midwest,NONE,NA
mid-year,all_sports,all,2010,participants,608262,all,MO,Midwest,NONE,NA
mid-year,all_sports,all,2011,participants,569143,all,MO,Midwest,NONE,NA
mid-year,all_sports,all,2012,participants,643909,all,MO,Midwest,NONE,NA
mid-year,all_sports,all,2013,participants,587287,all,MO,Midwest,NONE,NA
mid-year,all_sports,all,2014,participants,608394,all,MO,Midwest,NONE,NA
mid-year,all_sports,all,2015,participants,586092,all,MO,Midwest,NONE,NA
mid-year,all_sports,all,2016,participants,603193,all,MO,Midwest,NONE,NA
mid-year,all_sports,all,2017,participants,565778,all,MO,Midwest,NONE,NA
mid-year,all_sports,all,2018,participants,550396,all,MO,Midwest,NONE,NA
mid-year,all_sports,all,2019,participants,516714,all,MO,Midwest,NONE,NA
mid-year,all_sports,resident,2009,participants,540527,residency,MO,Midwest,NONE,NA
mid-year,all_sports,resident,2010,participants,523944,residency,MO,Midwest,NONE,NA
mid-year,all_sports,resident,2011,participants,492181,residency,MO,Midwest,NONE,NA
mid-year,all_sports,resident,2012,participants,554943,residency,MO,Midwest,NONE,NA
mid-year,all_sports,resident,2013,participants,504993,residency,MO,Midwest,NONE,NA
mid-year,all_sports,resident,2014,participants,521870,residency,MO,Midwest,NONE,NA
mid-year,all_sports,resident,2015,participants,500771,residency,MO,Midwest,NONE,NA
mid-year,all_sports,resident,2016,participants,515310,residency,MO,Midwest,NONE,NA
mid-year,all_sports,resident,2017,participants,481448,residency,MO,Midwest,NONE,NA
mid-year,all_sports,resident,2018,participants,465621,residency,MO,Midwest,NONE,NA
mid-year,all_sports,resident,2019,participants,437723,residency,MO,Midwest,NONE,NA
mid-year,all_sports,nonresident,2009,participants,90318,residency,MO,Midwest,NONE,NA
mid-year,all_sports,nonresident,2010,participants,84318,residency,MO,Midwest,NONE,NA
mid-year,all_sports,nonresident,2011,participants,76962,residency,MO,Midwest,NONE,NA
mid-year,all_sports,nonresident,2012,participants,88966,residency,MO,Midwest,NONE,NA
mid-year,all_sports,nonresident,2013,participants,82294,residency,MO,Midwest,NONE,NA
mid-year,all_sports,nonresident,2014,participants,86524,residency,MO,Midwest,NONE,NA
mid-year,all_sports,nonresident,2015,participants,85321,residency,MO,Midwest,NONE,NA
mid-year,all_sports,nonresident,2016,participants,87883,residency,MO,Midwest,NONE,NA
mid-year,all_sports,nonresident,2017,participants,84330,residency,MO,Midwest,NONE,NA
mid-year,all_sports,nonresident,2018,participants,84775,residency,MO,Midwest,NONE,NA
mid-year,all_sports,nonresident,2019,participants,78991,residency,MO,Midwest,NONE,NA
mid-year,all_sports,male,2009,participants,483560,gender,MO,Midwest,NONE,NA
mid-year,all_sports,male,2010,participants,465095,gender,MO,Midwest,NONE,NA
mid-year,all_sports,male,2011,participants,436744,gender,MO,Midwest,NONE,NA
mid-year,all_sports,male,2012,participants,482740,gender,MO,Midwest,NONE,NA
mid-year,all_sports,male,2013,participants,445720,gender,MO,Midwest,NONE,NA
mid-year,all_sports,male,2014,participants,455300,gender,MO,Midwest,NONE,NA
mid-year,all_sports,male,2015,participants,439815,gender,MO,Midwest,NONE,NA
mid-year,all_sports,male,2016,participants,450953,gender,MO,Midwest,NONE,NA
mid-year,all_sports,male,2017,participants,426144,gender,MO,Midwest,NONE,NA
mid-year,all_sports,male,2018,participants,415732,gender,MO,Midwest,NONE,NA
mid-year,all_sports,male,2019,participants,391216,gender,MO,Midwest,NONE,NA
mid-year,all_sports,female,2009,participants,147285,gender,MO,Midwest,NONE,NA
mid-year,all_sports,female,2010,participants,143167,gender,MO,Midwest,NONE,NA
mid-year,all_sports,female,2011,participants,132399,gender,MO,Midwest,NONE,NA
mid-year,all_sports,female,2012,participants,161169,gender,MO,Midwest,NONE,NA
mid-year,all_sports,female,2013,participants,141567,gender,MO,Midwest,NONE,NA
mid-year,all_sports,female,2014,participants,153094,gender,MO,Midwest,NONE,NA
mid-year,all_sports,female,2015,participants,146277,gender,MO,Midwest,NONE,NA
mid-year,all_sports,female,2016,participants,152240,gender,MO,Midwest,NONE,NA
mid-year,all_sports,female,2017,participants,139634,gender,MO,Midwest,NONE,NA
mid-year,all_sports,female,2018,participants,134664,gender,MO,Midwest,NONE,NA
mid-year,all_sports,female,2019,participants,125498,gender,MO,Midwest,NONE,NA
mid-year,all_sports,18-24,2009,participants,83216,age,MO,Midwest,NONE,NA
mid-year,all_sports,18-24,2010,participants,81053,age,MO,Midwest,NONE,NA
mid-year,all_sports,18-24,2011,participants,76515,age,MO,Midwest,NONE,NA
mid-year,all_sports,18-24,2012,participants,90374,age,MO,Midwest,NONE,NA
mid-year,all_sports,18-24,2013,participants,83357,age,MO,Midwest,NONE,NA
mid-year,all_sports,18-24,2014,participants,87516,age,MO,Midwest,NONE,NA
mid-year,all_sports,18-24,2015,participants,83539,age,MO,Midwest,NONE,NA
mid-year,all_sports,18-24,2016,participants,86053,age,MO,Midwest,NONE,NA
mid-year,all_sports,18-24,2017,participants,78561,age,MO,Midwest,NONE,NA
mid-year,all_sports,18-24,2018,participants,74297,age,MO,Midwest,NONE,NA
mid-year,all_sports,18-24,2019,participants,70778,age,MO,Midwest,NONE,NA
mid-year,all_sports,25-34,2009,participants,129969,age,MO,Midwest,NONE,NA
mid-year,all_sports,25-34,2010,participants,126741,age,MO,Midwest,NONE,NA
mid-year,all_sports,25-34,2011,participants,119648,age,MO,Midwest,NONE,NA
mid-year,all_sports,25-34,2012,participants,137490,age,MO,Midwest,NONE,NA
mid-year,all_sports,25-34,2013,participants,125889,age,MO,Midwest,NONE,NA
mid-year,all_sports,25-34,2014,participants,131766,age,MO,Midwest,NONE,NA
mid-year,all_sports,25-34,2015,participants,126409,age,MO,Midwest,NONE,NA
mid-year,all_sports,25-34,2016,participants,129983,age,MO,Midwest,NONE,NA
mid-year,all_sports,25-34,2017,participants,119603,age,MO,Midwest,NONE,NA
mid-year,all_sports,25-34,2018,participants,114674,age,MO,Midwest,NONE,NA
mid-year,all_sports,25-34,2019,participants,106722,age,MO,Midwest,NONE,NA
mid-year,all_sports,35-44,2009,participants,137439,age,MO,Midwest,NONE,NA
mid-year,all_sports,35-44,2010,participants,128749,age,MO,Midwest,NONE,NA
mid-year,all_sports,35-44,2011,participants,118676,age,MO,Midwest,NONE,NA
mid-year,all_sports,35-44,2012,participants,134192,age,MO,Midwest,NONE,NA
mid-year,all_sports,35-44,2013,participants,121098,age,MO,Midwest,NONE,NA
mid-year,all_sports,35-44,2014,participants,124783,age,MO,Midwest,NONE,NA
mid-year,all_sports,35-44,2015,participants,119390,age,MO,Midwest,NONE,NA
mid-year,all_sports,35-44,2016,participants,123103,age,MO,Midwest,NONE,NA
mid-year,all_sports,35-44,2017,participants,117533,age,MO,Midwest,NONE,NA
mid-year,all_sports,35-44,2018,participants,115999,age,MO,Midwest,NONE,NA
mid-year,all_sports,35-44,2019,participants,110305,age,MO,Midwest,NONE,NA
mid-year,all_sports,45-54,2009,participants,160441,age,MO,Midwest,NONE,NA
mid-year,all_sports,45-54,2010,participants,152510,age,MO,Midwest,NONE,NA
mid-year,all_sports,45-54,2011,participants,140098,age,MO,Midwest,NONE,NA
mid-year,all_sports,45-54,2012,participants,153797,age,MO,Midwest,NONE,NA
mid-year,all_sports,45-54,2013,participants,137033,age,MO,Midwest,NONE,NA
mid-year,all_sports,45-54,2014,participants,138271,age,MO,Midwest,NONE,NA
mid-year,all_sports,45-54,2015,participants,130940,age,MO,Midwest,NONE,NA
mid-year,all_sports,45-54,2016,participants,131892,age,MO,Midwest,NONE,NA
mid-year,all_sports,45-54,2017,participants,121896,age,MO,Midwest,NONE,NA
mid-year,all_sports,45-54,2018,participants,116191,age,MO,Midwest,NONE,NA
mid-year,all_sports,45-54,2019,participants,106030,age,MO,Midwest,NONE,NA
mid-year,all_sports,55-64,2009,participants,119781,age,MO,Midwest,NONE,NA
mid-year,all_sports,55-64,2010,participants,119208,age,MO,Midwest,NONE,NA
mid-year,all_sports,55-64,2011,participants,114207,age,MO,Midwest,NONE,NA
mid-year,all_sports,55-64,2012,participants,128057,age,MO,Midwest,NONE,NA
mid-year,all_sports,55-64,2013,participants,119910,age,MO,Midwest,NONE,NA
mid-year,all_sports,55-64,2014,participants,126058,age,MO,Midwest,NONE,NA
mid-year,all_sports,55-64,2015,participants,125815,age,MO,Midwest,NONE,NA
mid-year,all_sports,55-64,2016,participants,132160,age,MO,Midwest,NONE,NA
mid-year,all_sports,55-64,2017,participants,128186,age,MO,Midwest,NONE,NA
mid-year,all_sports,55-64,2018,participants,129236,age,MO,Midwest,NONE,NA
mid-year,all_sports,55-64,2019,participants,122877,age,MO,Midwest,NONE,NA
mid-year,all_sports,all,2013,participants - recruited,88810,all,MO,Midwest,NONE,NA
mid-year,all_sports,all,2014,participants - recruited,97052,all,MO,Midwest,NONE,NA
mid-year,all_sports,all,2015,participants - recruited,90568,all,MO,Midwest,NONE,NA
mid-year,all_sports,all,2016,participants - recruited,99227,all,MO,Midwest,NONE,NA
mid-year,all_sports,all,2017,participants - recruited,89843,all,MO,Midwest,NONE,NA
mid-year,all_sports,all,2018,participants - recruited,83607,all,MO,Midwest,NONE,NA
mid-year,all_sports,all,2019,participants - recruited,76199,all,MO,Midwest,NONE,NA
mid-year,all_sports,resident,2013,participants - recruited,51111,residency,MO,Midwest,NONE,NA
mid-year,all_sports,resident,2014,participants - recruited,56511,residency,MO,Midwest,NONE,NA
mid-year,all_sports,resident,2015,participants - recruited,51471,residency,MO,Midwest,NONE,NA
mid-year,all_sports,resident,2016,participants - recruited,58289,residency,MO,Midwest,NONE,NA
mid-year,all_sports,resident,2017,participants - recruited,51676,residency,MO,Midwest,NONE,NA
mid-year,all_sports,resident,2018,participants - recruited,46637,residency,MO,Midwest,NONE,NA
mid-year,all_sports,resident,2019,participants - recruited,43194,residency,MO,Midwest,NONE,NA
mid-year,all_sports,nonresident,2013,participants - recruited,37699,residency,MO,Midwest,NONE,NA
mid-year,all_sports,nonresident,2014,participants - recruited,40541,residency,MO,Midwest,NONE,NA
mid-year,all_sports,nonresident,2015,participants - recruited,39097,residency,MO,Midwest,NONE,NA
mid-year,all_sports,nonresident,2016,participants - recruited,40938,residency,MO,Midwest,NONE,NA
mid-year,all_sports,nonresident,2017,participants - recruited,38167,residency,MO,Midwest,NONE,NA
mid-year,all_sports,nonresident,2018,participants - recruited,36970,residency,MO,Midwest,NONE,NA
mid-year,all_sports,nonresident,2019,participants - recruited,33005,residency,MO,Midwest,NONE,NA
mid-year,all_sports,male,2013,participants - recruited,53810,gender,MO,Midwest,NONE,NA
mid-year,all_sports,male,2014,participants - recruited,57934,gender,MO,Midwest,NONE,NA
mid-year,all_sports,male,2015,participants - recruited,54834,gender,MO,Midwest,NONE,NA
mid-year,all_sports,male,2016,participants - recruited,64580,gender,MO,Midwest,NONE,NA
mid-year,all_sports,male,2017,participants - recruited,59632,gender,MO,Midwest,NONE,NA
mid-year,all_sports,male,2018,participants - recruited,55712,gender,MO,Midwest,NONE,NA
mid-year,all_sports,male,2019,participants - recruited,49315,gender,MO,Midwest,NONE,NA
mid-year,all_sports,female,2013,participants - recruited,35e3,gender,MO,Midwest,NONE,NA
mid-year,all_sports,female,2014,participants - recruited,39118,gender,MO,Midwest,NONE,NA
mid-year,all_sports,female,2015,participants - recruited,35734,gender,MO,Midwest,NONE,NA
mid-year,all_sports,female,2016,participants - recruited,34647,gender,MO,Midwest,NONE,NA
mid-year,all_sports,female,2017,participants - recruited,30211,gender,MO,Midwest,NONE,NA
mid-year,all_sports,female,2018,participants - recruited,27895,gender,MO,Midwest,NONE,NA
mid-year,all_sports,female,2019,participants - recruited,26884,gender,MO,Midwest,NONE,NA
mid-year,all_sports,18-24,2013,participants - recruited,19600,age,MO,Midwest,NONE,NA
mid-year,all_sports,18-24,2014,participants - recruited,21255,age,MO,Midwest,NONE,NA
mid-year,all_sports,18-24,2015,participants - recruited,18921,age,MO,Midwest,NONE,NA
mid-year,all_sports,18-24,2016,participants - recruited,20428,age,MO,Midwest,NONE,NA
mid-year,all_sports,18-24,2017,participants - recruited,17974,age,MO,Midwest,NONE,NA
mid-year,all_sports,18-24,2018,participants - recruited,16019,age,MO,Midwest,NONE,NA
mid-year,all_sports,18-24,2019,participants - recruited,15366,age,MO,Midwest,NONE,NA
mid-year,all_sports,25-34,2013,participants - recruited,22824,age,MO,Midwest,NONE,NA
mid-year,all_sports,25-34,2014,participants - recruited,25289,age,MO,Midwest,NONE,NA
mid-year,all_sports,25-34,2015,participants - recruited,23476,age,MO,Midwest,NONE,NA
mid-year,all_sports,25-34,2016,participants - recruited,25374,age,MO,Midwest,NONE,NA
mid-year,all_sports,25-34,2017,participants - recruited,22393,age,MO,Midwest,NONE,NA
mid-year,all_sports,25-34,2018,participants - recruited,20599,age,MO,Midwest,NONE,NA
mid-year,all_sports,25-34,2019,participants - recruited,18592,age,MO,Midwest,NONE,NA
mid-year,all_sports,35-44,2013,participants - recruited,17631,age,MO,Midwest,NONE,NA
mid-year,all_sports,35-44,2014,participants - recruited,19380,age,MO,Midwest,NONE,NA
mid-year,all_sports,35-44,2015,participants - recruited,18323,age,MO,Midwest,NONE,NA
mid-year,all_sports,35-44,2016,participants - recruited,20043,age,MO,Midwest,NONE,NA
mid-year,all_sports,35-44,2017,participants - recruited,18876,age,MO,Midwest,NONE,NA
mid-year,all_sports,35-44,2018,participants - recruited,18020,age,MO,Midwest,NONE,NA
mid-year,all_sports,35-44,2019,participants - recruited,16435,age,MO,Midwest,NONE,NA
mid-year,all_sports,45-54,2013,participants - recruited,16299,age,MO,Midwest,NONE,NA
mid-year,all_sports,45-54,2014,participants - recruited,17453,age,MO,Midwest,NONE,NA
mid-year,all_sports,45-54,2015,participants - recruited,16403,age,MO,Midwest,NONE,NA
mid-year,all_sports,45-54,2016,participants - recruited,18155,age,MO,Midwest,NONE,NA
mid-year,all_sports,45-54,2017,participants - recruited,16256,age,MO,Midwest,NONE,NA
mid-year,all_sports,45-54,2018,participants - recruited,14936,age,MO,Midwest,NONE,NA
mid-year,all_sports,45-54,2019,participants - recruited,13336,age,MO,Midwest,NONE,NA
mid-year,all_sports,55-64,2013,participants - recruited,12455,age,MO,Midwest,NONE,NA
mid-year,all_sports,55-64,2014,participants - recruited,13674,age,MO,Midwest,NONE,NA
mid-year,all_sports,55-64,2015,participants - recruited,13444,age,MO,Midwest,NONE,NA
mid-year,all_sports,55-64,2016,participants - recruited,15226,age,MO,Midwest,NONE,NA
mid-year,all_sports,55-64,2017,participants - recruited,14345,age,MO,Midwest,NONE,NA
mid-year,all_sports,55-64,2018,participants - recruited,14035,age,MO,Midwest,NONE,NA
mid-year,all_sports,55-64,2019,participants - recruited,12469,age,MO,Midwest,NONE,NA
mid-year,all_sports,18-24,2009,participation rate,0.14069969739239954,age,MO,Midwest,NONE,NA
mid-year,all_sports,18-24,2010,participation rate,0.13624515526624084,age,MO,Midwest,NONE,NA
mid-year,all_sports,18-24,2011,participation rate,0.1288681851873684,age,MO,Midwest,NONE,NA
mid-year,all_sports,18-24,2012,participation rate,0.15201267533309576,age,MO,Midwest,NONE,NA
mid-year,all_sports,18-24,2013,participation rate,0.14013668590380993,age,MO,Midwest,NONE,NA
mid-year,all_sports,18-24,2014,participation rate,0.14698044112564784,age,MO,Midwest,NONE,NA
mid-year,all_sports,18-24,2015,participation rate,0.14039078642608407,age,MO,Midwest,NONE,NA
mid-year,all_sports,18-24,2016,participation rate,0.1449099305972194,age,MO,Midwest,NONE,NA
mid-year,all_sports,18-24,2017,participation rate,0.13340444901035942,age,MO,Midwest,NONE,NA
mid-year,all_sports,18-24,2018,participation rate,0.12579636566154068,age,MO,Midwest,NONE,NA
mid-year,all_sports,18-24,2019,participation rate,NA,age,MO,Midwest,NONE,NA
mid-year,all_sports,25-34,2009,participation rate,0.17114025950182757,age,MO,Midwest,NONE,NA
mid-year,all_sports,25-34,2010,participation rate,0.16591864237540124,age,MO,Midwest,NONE,NA
mid-year,all_sports,25-34,2011,participation rate,0.1546987149562775,age,MO,Midwest,NONE,NA
mid-year,all_sports,25-34,2012,participation rate,0.1760428295476828,age,MO,Midwest,NONE,NA
mid-year,all_sports,25-34,2013,participation rate,0.1596463955416618,age,MO,Midwest,NONE,NA
mid-year,all_sports,25-34,2014,participation rate,0.1654790631669759,age,MO,Midwest,NONE,NA
mid-year,all_sports,25-34,2015,participation rate,0.15788719838243487,age,MO,Midwest,NONE,NA
mid-year,all_sports,25-34,2016,participation rate,0.16169705018440017,age,MO,Midwest,NONE,NA
mid-year,all_sports,25-34,2017,participation rate,0.14759277165769633,age,MO,Midwest,NONE,NA
mid-year,all_sports,25-34,2018,participation rate,0.14109820298643994,age,MO,Midwest,NONE,NA
mid-year,all_sports,25-34,2019,participation rate,NA,age,MO,Midwest,NONE,NA
mid-year,all_sports,35-44,2009,participation rate,0.17537610026321052,age,MO,Midwest,NONE,NA
mid-year,all_sports,35-44,2010,participation rate,0.16333149374415745,age,MO,Midwest,NONE,NA
mid-year,all_sports,35-44,2011,participation rate,0.15389894918309807,age,MO,Midwest,NONE,NA
mid-year,all_sports,35-44,2012,participation rate,0.17727757341111638,age,MO,Midwest,NONE,NA
mid-year,all_sports,35-44,2013,participation rate,0.16247689738351354,age,MO,Midwest,NONE,NA
mid-year,all_sports,35-44,2014,participation rate,0.16886439624067137,age,MO,Midwest,NONE,NA
mid-year,all_sports,35-44,2015,participation rate,0.1622078897576195,age,MO,Midwest,NONE,NA
mid-year,all_sports,35-44,2016,participation rate,0.16758767937903568,age,MO,Midwest,NONE,NA
mid-year,all_sports,35-44,2017,participation rate,0.16008882739121008,age,MO,Midwest,NONE,NA
mid-year,all_sports,35-44,2018,participation rate,0.1575393150972815,age,MO,Midwest,NONE,NA
mid-year,all_sports,35-44,2019,participation rate,NA,age,MO,Midwest,NONE,NA
mid-year,all_sports,45-54,2009,participation rate,0.18137951805117963,age,MO,Midwest,NONE,NA
mid-year,all_sports,45-54,2010,participation rate,0.1714102750257533,age,MO,Midwest,NONE,NA
mid-year,all_sports,45-54,2011,participation rate,0.15760998816294974,age,MO,Midwest,NONE,NA
mid-year,all_sports,45-54,2012,participation rate,0.17411862420249516,age,MO,Midwest,NONE,NA
mid-year,all_sports,45-54,2013,participation rate,0.1568001431482843,age,MO,Midwest,NONE,NA
mid-year,all_sports,45-54,2014,participation rate,0.16103630419122208,age,MO,Midwest,NONE,NA
mid-year,all_sports,45-54,2015,participation rate,0.15557271730767402,age,MO,Midwest,NONE,NA
mid-year,all_sports,45-54,2016,participation rate,0.15994521483087296,age,MO,Midwest,NONE,NA
mid-year,all_sports,45-54,2017,participation rate,0.15053333219346907,age,MO,Midwest,NONE,NA
mid-year,all_sports,45-54,2018,participation rate,0.1430702104390014,age,MO,Midwest,NONE,NA
mid-year,all_sports,45-54,2019,participation rate,NA,age,MO,Midwest,NONE,NA
mid-year,all_sports,55-64,2009,participation rate,0.17442281240426652,age,MO,Midwest,NONE,NA
mid-year,all_sports,55-64,2010,participation rate,0.17257838450895932,age,MO,Midwest,NONE,NA
mid-year,all_sports,55-64,2011,participation rate,0.160329779122857,age,MO,Midwest,NONE,NA
mid-year,all_sports,55-64,2012,participation rate,0.17525438553542896,age,MO,Midwest,NONE,NA
mid-year,all_sports,55-64,2013,participation rate,0.1598237852454879,age,MO,Midwest,NONE,NA
mid-year,all_sports,55-64,2014,participation rate,0.16429853087307708,age,MO,Midwest,NONE,NA
mid-year,all_sports,55-64,2015,participation rate,0.1606694185666733,age,MO,Midwest,NONE,NA
mid-year,all_sports,55-64,2016,participation rate,0.1663013319321857,age,MO,Midwest,NONE,NA
mid-year,all_sports,55-64,2017,participation rate,0.15881812936088144,age,MO,Midwest,NONE,NA
mid-year,all_sports,55-64,2018,participation rate,0.15965278324564927,age,MO,Midwest,NONE,NA
mid-year,all_sports,55-64,2019,participation rate,NA,age,MO,Midwest,NONE,NA
mid-year,all_sports,all,2009,participation rate,0.170229836502841,all,MO,Midwest,NONE,NA
mid-year,all_sports,all,2010,participation rate,0.16318090960644263,all,MO,Midwest,NONE,NA
mid-year,all_sports,all,2011,participation rate,0.152196908475583,all,MO,Midwest,NONE,NA
mid-year,all_sports,all,2012,participation rate,0.17187131732537517,all,MO,Midwest,NONE,NA
mid-year,all_sports,all,2013,participation rate,0.1564889430681592,all,MO,Midwest,NONE,NA
mid-year,all_sports,all,2014,participation rate,0.1619562878417766,all,MO,Midwest,NONE,NA
mid-year,all_sports,all,2015,participation rate,0.15602336826938068,all,MO,Midwest,NONE,NA
mid-year,all_sports,all,2016,participation rate,0.16078400451071362,all,MO,Midwest,NONE,NA
mid-year,all_sports,all,2017,participation rate,0.15086164155860748,all,MO,Midwest,NONE,NA
mid-year,all_sports,all,2018,participation rate,0.14633275452378106,all,MO,Midwest,NONE,NA
mid-year,all_sports,all,2019,participation rate,NA,all,MO,Midwest,NONE,NA
mid-year,all_sports,female,2009,participation rate,0.07855664009763998,gender,MO,Midwest,NONE,NA
mid-year,all_sports,female,2010,participation rate,0.07591593635082661,gender,MO,Midwest,NONE,NA
mid-year,all_sports,female,2011,participation rate,0.07006726632217115,gender,MO,Midwest,NONE,NA
mid-year,all_sports,female,2012,participation rate,0.08515116087201029,gender,MO,Midwest,NONE,NA
mid-year,all_sports,female,2013,participation rate,0.07466062666343837,gender,MO,Midwest,NONE,NA
mid-year,all_sports,female,2014,participation rate,0.08068315969483507,gender,MO,Midwest,NONE,NA
mid-year,all_sports,female,2015,participation rate,0.07714342421483905,gender,MO,Midwest,NONE,NA
mid-year,all_sports,female,2016,participation rate,0.08049410958097802,gender,MO,Midwest,NONE,NA
mid-year,all_sports,female,2017,participation rate,0.07390658151575166,gender,MO,Midwest,NONE,NA
mid-year,all_sports,female,2018,participation rate,0.07106846771725353,gender,MO,Midwest,NONE,NA
mid-year,all_sports,female,2019,participation rate,NA,gender,MO,Midwest,NONE,NA
mid-year,all_sports,male,2009,participation rate,0.26410283402505014,gender,MO,Midwest,NONE,NA
mid-year,all_sports,male,2010,participation rate,0.25253990372280066,gender,MO,Midwest,NONE,NA
mid-year,all_sports,male,2011,participation rate,0.2360881744839796,gender,MO,Midwest,NONE,NA
mid-year,all_sports,male,2012,participation rate,0.26041689053869516,gender,MO,Midwest,NONE,NA
mid-year,all_sports,male,2013,participation rate,0.24005285639829357,gender,MO,Midwest,NONE,NA
mid-year,all_sports,male,2014,participation rate,0.24490863989411032,gender,MO,Midwest,NONE,NA
mid-year,all_sports,male,2015,participation rate,0.23642562402608458,gender,MO,Midwest,NONE,NA
mid-year,all_sports,male,2016,participation rate,0.24241462602835379,gender,MO,Midwest,NONE,NA
mid-year,all_sports,male,2017,participation rate,0.22898909488211855,gender,MO,Midwest,NONE,NA
mid-year,all_sports,male,2018,participation rate,0.22274367605551235,gender,MO,Midwest,NONE,NA
mid-year,all_sports,male,2019,participation rate,NA,gender,MO,Midwest,NONE,NA
mid-year,fish,18-24,2009,participation rate,0.12914492749262474,age,MO,Midwest,NONE,NA
mid-year,fish,18-24,2010,participation rate,0.12526526119447193,age,MO,Midwest,NONE,NA
mid-year,fish,18-24,2011,participation rate,0.11741884946360535,age,MO,Midwest,NONE,NA
mid-year,fish,18-24,2012,participation rate,0.14190025136046455,age,MO,Midwest,NONE,NA
mid-year,fish,18-24,2013,participation rate,0.12758344342095007,age,MO,Midwest,NONE,NA
mid-year,fish,18-24,2014,participation rate,0.13519056616904507,age,MO,Midwest,NONE,NA
mid-year,fish,18-24,2015,participation rate,0.12816484439601714,age,MO,Midwest,NONE,NA
mid-year,fish,18-24,2016,participation rate,0.13420162003666117,age,MO,Midwest,NONE,NA
mid-year,fish,18-24,2017,participation rate,0.12333811108526413,age,MO,Midwest,NONE,NA
mid-year,fish,18-24,2018,participation rate,0.11550536722969491,age,MO,Midwest,NONE,NA
mid-year,fish,18-24,2019,participation rate,NA,age,MO,Midwest,NONE,NA
mid-year,fish,25-34,2009,participation rate,0.15789347749543847,age,MO,Midwest,NONE,NA
mid-year,fish,25-34,2010,participation rate,0.1533419671298179,age,MO,Midwest,NONE,NA
mid-year,fish,25-34,2011,participation rate,0.1418274115714341,age,MO,Midwest,NONE,NA
mid-year,fish,25-34,2012,participation rate,0.16455631980972177,age,MO,Midwest,NONE,NA
mid-year,fish,25-34,2013,participation rate,0.14526555110376455,age,MO,Midwest,NONE,NA
mid-year,fish,25-34,2014,participation rate,0.15196856909756248,age,MO,Midwest,NONE,NA
mid-year,fish,25-34,2015,participation rate,0.14424791473699672,age,MO,Midwest,NONE,NA
mid-year,fish,25-34,2016,participation rate,0.1494972781283743,age,MO,Midwest,NONE,NA
mid-year,fish,25-34,2017,participation rate,0.13606700317962403,age,MO,Midwest,NONE,NA
mid-year,fish,25-34,2018,participation rate,0.12932915061567324,age,MO,Midwest,NONE,NA
mid-year,fish,25-34,2019,participation rate,NA,age,MO,Midwest,NONE,NA
mid-year,fish,35-44,2009,participation rate,0.16088679505516362,age,MO,Midwest,NONE,NA
mid-year,fish,35-44,2010,participation rate,0.1502230088249862,age,MO,Midwest,NONE,NA
mid-year,fish,35-44,2011,participation rate,0.14063398953503184,age,MO,Midwest,NONE,NA
mid-year,fish,35-44,2012,participation rate,0.16470887458083322,age,MO,Midwest,NONE,NA
mid-year,fish,35-44,2013,participation rate,0.14721240365502725,age,MO,Midwest,NONE,NA
mid-year,fish,35-44,2014,participation rate,0.15482427770692106,age,MO,Midwest,NONE,NA
mid-year,fish,35-44,2015,participation rate,0.147943540695175,age,MO,Midwest,NONE,NA
mid-year,fish,35-44,2016,participation rate,0.154822193001472,age,MO,Midwest,NONE,NA
mid-year,fish,35-44,2017,participation rate,0.14837089130477835,age,MO,Midwest,NONE,NA
mid-year,fish,35-44,2018,participation rate,0.14580253494339476,age,MO,Midwest,NONE,NA
mid-year,fish,35-44,2019,participation rate,NA,age,MO,Midwest,NONE,NA
mid-year,fish,45-54,2009,participation rate,0.16662867536426174,age,MO,Midwest,NONE,NA
mid-year,fish,45-54,2010,participation rate,0.15747131868932032,age,MO,Midwest,NONE,NA
mid-year,fish,45-54,2011,participation rate,0.14402113573807382,age,MO,Midwest,NONE,NA
mid-year,fish,45-54,2012,participation rate,0.16148628671313292,age,MO,Midwest,NONE,NA
mid-year,fish,45-54,2013,participation rate,0.14253476630745282,age,MO,Midwest,NONE,NA
mid-year,fish,45-54,2014,participation rate,0.14741231444334355,age,MO,Midwest,NONE,NA
mid-year,fish,45-54,2015,participation rate,0.14181188630219457,age,MO,Midwest,NONE,NA
mid-year,fish,45-54,2016,participation rate,0.14762541198106524,age,MO,Midwest,NONE,NA
