timeframe,group,category,year,metric,value,segment,state,region,aggregation,states_included
mid-year,fish,45-54,2017,participants - recruited,9213,age,OR,Northwest,NONE,NA
mid-year,fish,45-54,2018,participants - recruited,10786,age,OR,Northwest,NONE,NA
mid-year,fish,45-54,2019,participants - recruited,12655,age,OR,Northwest,NONE,NA
mid-year,fish,55-64,2013,participants - recruited,9473,age,OR,Northwest,NONE,NA
mid-year,fish,55-64,2014,participants - recruited,9170,age,OR,Northwest,NONE,NA
mid-year,fish,55-64,2015,participants - recruited,10307,age,OR,Northwest,NONE,NA
mid-year,fish,55-64,2016,participants - recruited,10656,age,OR,Northwest,NONE,NA
mid-year,fish,55-64,2017,participants - recruited,8786,age,OR,Northwest,NONE,NA
mid-year,fish,55-64,2018,participants - recruited,10200,age,OR,Northwest,NONE,NA
mid-year,fish,55-64,2019,participants - recruited,12252,age,OR,Northwest,NONE,NA
mid-year,all_sports,all,2009,participants,441171,all,OR,Northwest,NONE,NA
mid-year,all_sports,all,2010,participants,392682,all,OR,Northwest,NONE,NA
mid-year,all_sports,all,2011,participants,372418,all,OR,Northwest,NONE,NA
mid-year,all_sports,all,2012,participants,380480,all,OR,Northwest,NONE,NA
mid-year,all_sports,all,2013,participants,391544,all,OR,Northwest,NONE,NA
mid-year,all_sports,all,2014,participants,383787,all,OR,Northwest,NONE,NA
mid-year,all_sports,all,2015,participants,394560,all,OR,Northwest,NONE,NA
mid-year,all_sports,all,2016,participants,394302,all,OR,Northwest,NONE,NA
mid-year,all_sports,all,2017,participants,358934,all,OR,Northwest,NONE,NA
mid-year,all_sports,all,2018,participants,375595,all,OR,Northwest,NONE,NA
mid-year,all_sports,all,2019,participants,358600,all,OR,Northwest,NONE,NA
mid-year,all_sports,resident,2009,participants,382838,residency,OR,Northwest,NONE,NA
mid-year,all_sports,resident,2010,participants,345750,residency,OR,Northwest,NONE,NA
mid-year,all_sports,resident,2011,participants,329711,residency,OR,Northwest,NONE,NA
mid-year,all_sports,resident,2012,participants,334890,residency,OR,Northwest,NONE,NA
mid-year,all_sports,resident,2013,participants,344541,residency,OR,Northwest,NONE,NA
mid-year,all_sports,resident,2014,participants,337786,residency,OR,Northwest,NONE,NA
mid-year,all_sports,resident,2015,participants,344511,residency,OR,Northwest,NONE,NA
mid-year,all_sports,resident,2016,participants,341617,residency,OR,Northwest,NONE,NA
mid-year,all_sports,resident,2017,participants,313215,residency,OR,Northwest,NONE,NA
mid-year,all_sports,resident,2018,participants,322978,residency,OR,Northwest,NONE,NA
mid-year,all_sports,resident,2019,participants,295954,residency,OR,Northwest,NONE,NA
mid-year,all_sports,nonresident,2009,participants,58333,residency,OR,Northwest,NONE,NA
mid-year,all_sports,nonresident,2010,participants,46932,residency,OR,Northwest,NONE,NA
mid-year,all_sports,nonresident,2011,participants,42707,residency,OR,Northwest,NONE,NA
mid-year,all_sports,nonresident,2012,participants,45590,residency,OR,Northwest,NONE,NA
mid-year,all_sports,nonresident,2013,participants,47003,residency,OR,Northwest,NONE,NA
mid-year,all_sports,nonresident,2014,participants,46001,residency,OR,Northwest,NONE,NA
mid-year,all_sports,nonresident,2015,participants,50049,residency,OR,Northwest,NONE,NA
mid-year,all_sports,nonresident,2016,participants,52685,residency,OR,Northwest,NONE,NA
mid-year,all_sports,nonresident,2017,participants,45719,residency,OR,Northwest,NONE,NA
mid-year,all_sports,nonresident,2018,participants,52617,residency,OR,Northwest,NONE,NA
mid-year,all_sports,nonresident,2019,participants,62646,residency,OR,Northwest,NONE,NA
mid-year,all_sports,male,2009,participants,340964,gender,OR,Northwest,NONE,NA
mid-year,all_sports,male,2010,participants,307574,gender,OR,Northwest,NONE,NA
mid-year,all_sports,male,2011,participants,292284,gender,OR,Northwest,NONE,NA
mid-year,all_sports,male,2012,participants,295478,gender,OR,Northwest,NONE,NA
mid-year,all_sports,male,2013,participants,300083,gender,OR,Northwest,NONE,NA
mid-year,all_sports,male,2014,participants,293052,gender,OR,Northwest,NONE,NA
mid-year,all_sports,male,2015,participants,299292,gender,OR,Northwest,NONE,NA
mid-year,all_sports,male,2016,participants,296941,gender,OR,Northwest,NONE,NA
mid-year,all_sports,male,2017,participants,273735,gender,OR,Northwest,NONE,NA
mid-year,all_sports,male,2018,participants,284274,gender,OR,Northwest,NONE,NA
mid-year,all_sports,male,2019,participants,274653,gender,OR,Northwest,NONE,NA
mid-year,all_sports,female,2009,participants,100207,gender,OR,Northwest,NONE,NA
mid-year,all_sports,female,2010,participants,85108,gender,OR,Northwest,NONE,NA
mid-year,all_sports,female,2011,participants,80134,gender,OR,Northwest,NONE,NA
mid-year,all_sports,female,2012,participants,85002,gender,OR,Northwest,NONE,NA
mid-year,all_sports,female,2013,participants,91461,gender,OR,Northwest,NONE,NA
mid-year,all_sports,female,2014,participants,90735,gender,OR,Northwest,NONE,NA
mid-year,all_sports,female,2015,participants,95268,gender,OR,Northwest,NONE,NA
mid-year,all_sports,female,2016,participants,97361,gender,OR,Northwest,NONE,NA
mid-year,all_sports,female,2017,participants,85199,gender,OR,Northwest,NONE,NA
mid-year,all_sports,female,2018,participants,91321,gender,OR,Northwest,NONE,NA
mid-year,all_sports,female,2019,participants,83947,gender,OR,Northwest,NONE,NA
mid-year,all_sports,18-24,2009,participants,49496,age,OR,Northwest,NONE,NA
mid-year,all_sports,18-24,2010,participants,41643,age,OR,Northwest,NONE,NA
mid-year,all_sports,18-24,2011,participants,39008,age,OR,Northwest,NONE,NA
mid-year,all_sports,18-24,2012,participants,40008,age,OR,Northwest,NONE,NA
mid-year,all_sports,18-24,2013,participants,42552,age,OR,Northwest,NONE,NA
mid-year,all_sports,18-24,2014,participants,42430,age,OR,Northwest,NONE,NA
mid-year,all_sports,18-24,2015,participants,43345,age,OR,Northwest,NONE,NA
mid-year,all_sports,18-24,2016,participants,42910,age,OR,Northwest,NONE,NA
mid-year,all_sports,18-24,2017,participants,38429,age,OR,Northwest,NONE,NA
mid-year,all_sports,18-24,2018,participants,39502,age,OR,Northwest,NONE,NA
mid-year,all_sports,18-24,2019,participants,36441,age,OR,Northwest,NONE,NA
mid-year,all_sports,25-34,2009,participants,91472,age,OR,Northwest,NONE,NA
mid-year,all_sports,25-34,2010,participants,80981,age,OR,Northwest,NONE,NA
mid-year,all_sports,25-34,2011,participants,77329,age,OR,Northwest,NONE,NA
mid-year,all_sports,25-34,2012,participants,79446,age,OR,Northwest,NONE,NA
mid-year,all_sports,25-34,2013,participants,82241,age,OR,Northwest,NONE,NA
mid-year,all_sports,25-34,2014,participants,81934,age,OR,Northwest,NONE,NA
mid-year,all_sports,25-34,2015,participants,85349,age,OR,Northwest,NONE,NA
mid-year,all_sports,25-34,2016,participants,85651,age,OR,Northwest,NONE,NA
mid-year,all_sports,25-34,2017,participants,78232,age,OR,Northwest,NONE,NA
mid-year,all_sports,25-34,2018,participants,80653,age,OR,Northwest,NONE,NA
mid-year,all_sports,25-34,2019,participants,76146,age,OR,Northwest,NONE,NA
mid-year,all_sports,35-44,2009,participants,96104,age,OR,Northwest,NONE,NA
mid-year,all_sports,35-44,2010,participants,84525,age,OR,Northwest,NONE,NA
mid-year,all_sports,35-44,2011,participants,79428,age,OR,Northwest,NONE,NA
mid-year,all_sports,35-44,2012,participants,81527,age,OR,Northwest,NONE,NA
mid-year,all_sports,35-44,2013,participants,84343,age,OR,Northwest,NONE,NA
mid-year,all_sports,35-44,2014,participants,82418,age,OR,Northwest,NONE,NA
mid-year,all_sports,35-44,2015,participants,85507,age,OR,Northwest,NONE,NA
mid-year,all_sports,35-44,2016,participants,85819,age,OR,Northwest,NONE,NA
mid-year,all_sports,35-44,2017,participants,79396,age,OR,Northwest,NONE,NA
mid-year,all_sports,35-44,2018,participants,85032,age,OR,Northwest,NONE,NA
mid-year,all_sports,35-44,2019,participants,82601,age,OR,Northwest,NONE,NA
mid-year,all_sports,45-54,2009,participants,109027,age,OR,Northwest,NONE,NA
mid-year,all_sports,45-54,2010,participants,96528,age,OR,Northwest,NONE,NA
mid-year,all_sports,45-54,2011,participants,89644,age,OR,Northwest,NONE,NA
mid-year,all_sports,45-54,2012,participants,89935,age,OR,Northwest,NONE,NA
mid-year,all_sports,45-54,2013,participants,90491,age,OR,Northwest,NONE,NA
mid-year,all_sports,45-54,2014,participants,86905,age,OR,Northwest,NONE,NA
mid-year,all_sports,45-54,2015,participants,88411,age,OR,Northwest,NONE,NA
mid-year,all_sports,45-54,2016,participants,87304,age,OR,Northwest,NONE,NA
mid-year,all_sports,45-54,2017,participants,78477,age,OR,Northwest,NONE,NA
mid-year,all_sports,45-54,2018,participants,81616,age,OR,Northwest,NONE,NA
mid-year,all_sports,45-54,2019,participants,77677,age,OR,Northwest,NONE,NA
mid-year,all_sports,55-64,2009,participants,95071,age,OR,Northwest,NONE,NA
mid-year,all_sports,55-64,2010,participants,89004,age,OR,Northwest,NONE,NA
mid-year,all_sports,55-64,2011,participants,87009,age,OR,Northwest,NONE,NA
mid-year,all_sports,55-64,2012,participants,89564,age,OR,Northwest,NONE,NA
mid-year,all_sports,55-64,2013,participants,91916,age,OR,Northwest,NONE,NA
mid-year,all_sports,55-64,2014,participants,90100,age,OR,Northwest,NONE,NA
mid-year,all_sports,55-64,2015,participants,91948,age,OR,Northwest,NONE,NA
mid-year,all_sports,55-64,2016,participants,92618,age,OR,Northwest,NONE,NA
mid-year,all_sports,55-64,2017,participants,84400,age,OR,Northwest,NONE,NA
mid-year,all_sports,55-64,2018,participants,88791,age,OR,Northwest,NONE,NA
mid-year,all_sports,55-64,2019,participants,85734,age,OR,Northwest,NONE,NA
mid-year,all_sports,all,2013,participants - recruited,56518,all,OR,Northwest,NONE,NA
mid-year,all_sports,all,2014,participants - recruited,55642,all,OR,Northwest,NONE,NA
mid-year,all_sports,all,2015,participants - recruited,61699,all,OR,Northwest,NONE,NA
mid-year,all_sports,all,2016,participants - recruited,62297,all,OR,Northwest,NONE,NA
mid-year,all_sports,all,2017,participants - recruited,52050,all,OR,Northwest,NONE,NA
mid-year,all_sports,all,2018,participants - recruited,58411,all,OR,Northwest,NONE,NA
mid-year,all_sports,all,2019,participants - recruited,73157,all,OR,Northwest,NONE,NA
mid-year,all_sports,resident,2013,participants - recruited,36081,residency,OR,Northwest,NONE,NA
mid-year,all_sports,resident,2014,participants - recruited,35269,residency,OR,Northwest,NONE,NA
mid-year,all_sports,resident,2015,participants - recruited,38338,residency,OR,Northwest,NONE,NA
mid-year,all_sports,resident,2016,participants - recruited,37935,residency,OR,Northwest,NONE,NA
mid-year,all_sports,resident,2017,participants - recruited,31542,residency,OR,Northwest,NONE,NA
mid-year,all_sports,resident,2018,participants - recruited,34095,residency,OR,Northwest,NONE,NA
mid-year,all_sports,resident,2019,participants - recruited,31742,residency,OR,Northwest,NONE,NA
mid-year,all_sports,nonresident,2013,participants - recruited,20437,residency,OR,Northwest,NONE,NA
mid-year,all_sports,nonresident,2014,participants - recruited,20373,residency,OR,Northwest,NONE,NA
mid-year,all_sports,nonresident,2015,participants - recruited,23361,residency,OR,Northwest,NONE,NA
mid-year,all_sports,nonresident,2016,participants - recruited,24362,residency,OR,Northwest,NONE,NA
mid-year,all_sports,nonresident,2017,participants - recruited,20508,residency,OR,Northwest,NONE,NA
mid-year,all_sports,nonresident,2018,participants - recruited,24316,residency,OR,Northwest,NONE,NA
mid-year,all_sports,nonresident,2019,participants - recruited,41415,residency,OR,Northwest,NONE,NA
mid-year,all_sports,male,2013,participants - recruited,36282,gender,OR,Northwest,NONE,NA
mid-year,all_sports,male,2014,participants - recruited,35722,gender,OR,Northwest,NONE,NA
mid-year,all_sports,male,2015,participants - recruited,39914,gender,OR,Northwest,NONE,NA
mid-year,all_sports,male,2016,participants - recruited,40123,gender,OR,Northwest,NONE,NA
mid-year,all_sports,male,2017,participants - recruited,34642,gender,OR,Northwest,NONE,NA
mid-year,all_sports,male,2018,participants - recruited,38825,gender,OR,Northwest,NONE,NA
mid-year,all_sports,male,2019,participants - recruited,49712,gender,OR,Northwest,NONE,NA
mid-year,all_sports,female,2013,participants - recruited,20236,gender,OR,Northwest,NONE,NA
mid-year,all_sports,female,2014,participants - recruited,19920,gender,OR,Northwest,NONE,NA
mid-year,all_sports,female,2015,participants - recruited,21785,gender,OR,Northwest,NONE,NA
mid-year,all_sports,female,2016,participants - recruited,22174,gender,OR,Northwest,NONE,NA
mid-year,all_sports,female,2017,participants - recruited,17408,gender,OR,Northwest,NONE,NA
mid-year,all_sports,female,2018,participants - recruited,19586,gender,OR,Northwest,NONE,NA
mid-year,all_sports,female,2019,participants - recruited,23445,gender,OR,Northwest,NONE,NA
mid-year,all_sports,18-24,2013,participants - recruited,9447,age,OR,Northwest,NONE,NA
mid-year,all_sports,18-24,2014,participants - recruited,9237,age,OR,Northwest,NONE,NA
mid-year,all_sports,18-24,2015,participants - recruited,9740,age,OR,Northwest,NONE,NA
mid-year,all_sports,18-24,2016,participants - recruited,9511,age,OR,Northwest,NONE,NA
mid-year,all_sports,18-24,2017,participants - recruited,7761,age,OR,Northwest,NONE,NA
mid-year,all_sports,18-24,2018,participants - recruited,8416,age,OR,Northwest,NONE,NA
mid-year,all_sports,18-24,2019,participants - recruited,10436,age,OR,Northwest,NONE,NA
mid-year,all_sports,25-34,2013,participants - recruited,15327,age,OR,Northwest,NONE,NA
mid-year,all_sports,25-34,2014,participants - recruited,15464,age,OR,Northwest,NONE,NA
mid-year,all_sports,25-34,2015,participants - recruited,17281,age,OR,Northwest,NONE,NA
mid-year,all_sports,25-34,2016,participants - recruited,17589,age,OR,Northwest,NONE,NA
mid-year,all_sports,25-34,2017,participants - recruited,14945,age,OR,Northwest,NONE,NA
mid-year,all_sports,25-34,2018,participants - recruited,15846,age,OR,Northwest,NONE,NA
mid-year,all_sports,25-34,2019,participants - recruited,21092,age,OR,Northwest,NONE,NA
mid-year,all_sports,35-44,2013,participants - recruited,11817,age,OR,Northwest,NONE,NA
mid-year,all_sports,35-44,2014,participants - recruited,11598,age,OR,Northwest,NONE,NA
mid-year,all_sports,35-44,2015,participants - recruited,13029,age,OR,Northwest,NONE,NA
mid-year,all_sports,35-44,2016,participants - recruited,13196,age,OR,Northwest,NONE,NA
mid-year,all_sports,35-44,2017,participants - recruited,11295,age,OR,Northwest,NONE,NA
mid-year,all_sports,35-44,2018,participants - recruited,13245,age,OR,Northwest,NONE,NA
mid-year,all_sports,35-44,2019,participants - recruited,16852,age,OR,Northwest,NONE,NA
mid-year,all_sports,45-54,2013,participants - recruited,10537,age,OR,Northwest,NONE,NA
mid-year,all_sports,45-54,2014,participants - recruited,10191,age,OR,Northwest,NONE,NA
mid-year,all_sports,45-54,2015,participants - recruited,11401,age,OR,Northwest,NONE,NA
mid-year,all_sports,45-54,2016,participants - recruited,11381,age,OR,Northwest,NONE,NA
mid-year,all_sports,45-54,2017,participants - recruited,9242,age,OR,Northwest,NONE,NA
mid-year,all_sports,45-54,2018,participants - recruited,10751,age,OR,Northwest,NONE,NA
mid-year,all_sports,45-54,2019,participants - recruited,12628,age,OR,Northwest,NONE,NA
mid-year,all_sports,55-64,2013,participants - recruited,9390,age,OR,Northwest,NONE,NA
mid-year,all_sports,55-64,2014,participants - recruited,9152,age,OR,Northwest,NONE,NA
mid-year,all_sports,55-64,2015,participants - recruited,10248,age,OR,Northwest,NONE,NA
mid-year,all_sports,55-64,2016,participants - recruited,10620,age,OR,Northwest,NONE,NA
mid-year,all_sports,55-64,2017,participants - recruited,8807,age,OR,Northwest,NONE,NA
mid-year,all_sports,55-64,2018,participants - recruited,10153,age,OR,Northwest,NONE,NA
mid-year,all_sports,55-64,2019,participants - recruited,12149,age,OR,Northwest,NONE,NA
mid-year,all_sports,18-24,2009,participation rate,0.1376643209808049,age,OR,Northwest,NONE,NA
mid-year,all_sports,18-24,2010,participation rate,0.11494938605281911,age,OR,Northwest,NONE,NA
mid-year,all_sports,18-24,2011,participation rate,0.10688783545990135,age,OR,Northwest,NONE,NA
mid-year,all_sports,18-24,2012,participation rate,0.1092487497383279,age,OR,Northwest,NONE,NA
mid-year,all_sports,18-24,2013,participation rate,0.11573146887654683,age,OR,Northwest,NONE,NA
mid-year,all_sports,18-24,2014,participation rate,0.11504557909365512,age,OR,Northwest,NONE,NA
mid-year,all_sports,18-24,2015,participation rate,0.11680561505838159,age,OR,Northwest,NONE,NA
mid-year,all_sports,18-24,2016,participation rate,0.11439876728562616,age,OR,Northwest,NONE,NA
mid-year,all_sports,18-24,2017,participation rate,0.10278715764355115,age,OR,Northwest,NONE,NA
mid-year,all_sports,18-24,2018,participation rate,0.10454475379803037,age,OR,Northwest,NONE,NA
mid-year,all_sports,18-24,2019,participation rate,NA,age,OR,Northwest,NONE,NA
mid-year,all_sports,25-34,2009,participation rate,0.1774998940347038,age,OR,Northwest,NONE,NA
mid-year,all_sports,25-34,2010,participation rate,0.1559575527649632,age,OR,Northwest,NONE,NA
mid-year,all_sports,25-34,2011,participation rate,0.1467073439128499,age,OR,Northwest,NONE,NA
mid-year,all_sports,25-34,2012,participation rate,0.14904553323087588,age,OR,Northwest,NONE,NA
mid-year,all_sports,25-34,2013,participation rate,0.15339588779661917,age,OR,Northwest,NONE,NA
mid-year,all_sports,25-34,2014,participation rate,0.15142896050055743,age,OR,Northwest,NONE,NA
mid-year,all_sports,25-34,2015,participation rate,0.1553987659937739,age,OR,Northwest,NONE,NA
mid-year,all_sports,25-34,2016,participation rate,0.15199179702136523,age,OR,Northwest,NONE,NA
mid-year,all_sports,25-34,2017,participation rate,0.13589391083066593,age,OR,Northwest,NONE,NA
mid-year,all_sports,25-34,2018,participation rate,0.1386243352113806,age,OR,Northwest,NONE,NA
mid-year,all_sports,25-34,2019,participation rate,NA,age,OR,Northwest,NONE,NA
mid-year,all_sports,35-44,2009,participation rate,0.18865900347067374,age,OR,Northwest,NONE,NA
mid-year,all_sports,35-44,2010,participation rate,0.16467762866435556,age,OR,Northwest,NONE,NA
mid-year,all_sports,35-44,2011,participation rate,0.15542925726105652,age,OR,Northwest,NONE,NA
mid-year,all_sports,35-44,2012,participation rate,0.15995324473617833,age,OR,Northwest,NONE,NA
mid-year,all_sports,35-44,2013,participation rate,0.16486621467896412,age,OR,Northwest,NONE,NA
mid-year,all_sports,35-44,2014,participation rate,0.1597021873781511,age,OR,Northwest,NONE,NA
mid-year,all_sports,35-44,2015,participation rate,0.16340488563207659,age,OR,Northwest,NONE,NA
mid-year,all_sports,35-44,2016,participation rate,0.16120776489662547,age,OR,Northwest,NONE,NA
mid-year,all_sports,35-44,2017,participation rate,0.1460563308978989,age,OR,Northwest,NONE,NA
mid-year,all_sports,35-44,2018,participation rate,0.1547773988093748,age,OR,Northwest,NONE,NA
mid-year,all_sports,35-44,2019,participation rate,NA,age,OR,Northwest,NONE,NA
mid-year,all_sports,45-54,2009,participation rate,0.19712408108710555,age,OR,Northwest,NONE,NA
mid-year,all_sports,45-54,2010,participation rate,0.17320972843096955,age,OR,Northwest,NONE,NA
mid-year,all_sports,45-54,2011,participation rate,0.16229539225077907,age,OR,Northwest,NONE,NA
mid-year,all_sports,45-54,2012,participation rate,0.1650418762926887,age,OR,Northwest,NONE,NA
mid-year,all_sports,45-54,2013,participation rate,0.16863420145223923,age,OR,Northwest,NONE,NA
mid-year,all_sports,45-54,2014,participation rate,0.163156938729777,age,OR,Northwest,NONE,NA
mid-year,all_sports,45-54,2015,participation rate,0.1669256441121207,age,OR,Northwest,NONE,NA
mid-year,all_sports,45-54,2016,participation rate,0.16498179125914136,age,OR,Northwest,NONE,NA
mid-year,all_sports,45-54,2017,participation rate,0.14815068714424173,age,OR,Northwest,NONE,NA
mid-year,all_sports,45-54,2018,participation rate,0.1524544023960939,age,OR,Northwest,NONE,NA
mid-year,all_sports,45-54,2019,participation rate,NA,age,OR,Northwest,NONE,NA
mid-year,all_sports,55-64,2009,participation rate,0.1969118643866657,age,OR,Northwest,NONE,NA
mid-year,all_sports,55-64,2010,participation rate,0.1829560183906627,age,OR,Northwest,NONE,NA
mid-year,all_sports,55-64,2011,participation rate,0.17269274233522794,age,OR,Northwest,NONE,NA
mid-year,all_sports,55-64,2012,participation rate,0.17303355391796527,age,OR,Northwest,NONE,NA
mid-year,all_sports,55-64,2013,participation rate,0.1738808878656273,age,OR,Northwest,NONE,NA
mid-year,all_sports,55-64,2014,participation rate,0.1669873275871465,age,OR,Northwest,NONE,NA
mid-year,all_sports,55-64,2015,participation rate,0.16793643822600945,age,OR,Northwest,NONE,NA
mid-year,all_sports,55-64,2016,participation rate,0.16709070799749332,age,OR,Northwest,NONE,NA
mid-year,all_sports,55-64,2017,participation rate,0.15110959504786167,age,OR,Northwest,NONE,NA
mid-year,all_sports,55-64,2018,participation rate,0.1572975392093191,age,OR,Northwest,NONE,NA
mid-year,all_sports,55-64,2019,participation rate,NA,age,OR,Northwest,NONE,NA
mid-year,all_sports,all,2009,participation rate,0.18228845472717667,all,OR,Northwest,NONE,NA
mid-year,all_sports,all,2010,participation rate,0.16102991143413858,all,OR,Northwest,NONE,NA
mid-year,all_sports,all,2011,participation rate,0.15143549667382883,all,OR,Northwest,NONE,NA
mid-year,all_sports,all,2012,participation rate,0.15394902195871787,all,OR,Northwest,NONE,NA
mid-year,all_sports,all,2013,participation rate,0.15784088013374725,all,OR,Northwest,NONE,NA
mid-year,all_sports,all,2014,participation rate,0.15362761214853046,all,OR,Northwest,NONE,NA
mid-year,all_sports,all,2015,participation rate,0.15652453175315983,all,OR,Northwest,NONE,NA
mid-year,all_sports,all,2016,participation rate,0.15435965840046675,all,OR,Northwest,NONE,NA
mid-year,all_sports,all,2017,participation rate,0.13904635089543316,all,OR,Northwest,NONE,NA
mid-year,all_sports,all,2018,participation rate,0.1439687339118454,all,OR,Northwest,NONE,NA
mid-year,all_sports,all,2019,participation rate,NA,all,OR,Northwest,NONE,NA
mid-year,all_sports,female,2009,participation rate,0.08285190649671516,gender,OR,Northwest,NONE,NA
mid-year,all_sports,female,2010,participation rate,0.06983741953834913,gender,OR,Northwest,NONE,NA
mid-year,all_sports,female,2011,participation rate,0.06518858316879418,gender,OR,Northwest,NONE,NA
mid-year,all_sports,female,2012,participation rate,0.06875607152303083,gender,OR,Northwest,NONE,NA
mid-year,all_sports,female,2013,participation rate,0.07364029469622911,gender,OR,Northwest,NONE,NA
mid-year,all_sports,female,2014,participation rate,0.07250356071388256,gender,OR,Northwest,NONE,NA
mid-year,all_sports,female,2015,participation rate,0.07543883771786847,gender,OR,Northwest,NONE,NA
mid-year,all_sports,female,2016,participation rate,0.07616693010086802,gender,OR,Northwest,NONE,NA
mid-year,all_sports,female,2017,participation rate,0.06597757704724627,gender,OR,Northwest,NONE,NA
mid-year,all_sports,female,2018,participation rate,0.0699738725822127,gender,OR,Northwest,NONE,NA
mid-year,all_sports,female,2019,participation rate,NA,gender,OR,Northwest,NONE,NA
mid-year,all_sports,male,2009,participation rate,0.2816233107209391,gender,OR,Northwest,NONE,NA
mid-year,all_sports,male,2010,participation rate,0.2521291421635251,gender,OR,Northwest,NONE,NA
mid-year,all_sports,male,2011,participation rate,0.23763171168942943,gender,OR,Northwest,NONE,NA
mid-year,all_sports,male,2012,participation rate,0.23921781547691964,gender,OR,Northwest,NONE,NA
mid-year,all_sports,male,2013,participation rate,0.24227045451439555,gender,OR,Northwest,NONE,NA
mid-year,all_sports,male,2014,participation rate,0.23506057720946386,gender,OR,Northwest,NONE,NA
mid-year,all_sports,male,2015,participation rate,0.23792909254890895,gender,OR,Northwest,NONE,NA
mid-year,all_sports,male,2016,participation rate,0.232679797832717,gender,OR,Northwest,NONE,NA
mid-year,all_sports,male,2017,participation rate,0.21218689374009783,gender,OR,Northwest,NONE,NA
mid-year,all_sports,male,2018,participation rate,0.2180362738518128,gender,OR,Northwest,NONE,NA
mid-year,all_sports,male,2019,participation rate,NA,gender,OR,Northwest,NONE,NA
mid-year,fish,18-24,2009,participation rate,0.12381333668945997,age,OR,Northwest,NONE,NA
mid-year,fish,18-24,2010,participation rate,0.10179906366596825,age,OR,Northwest,NONE,NA
mid-year,fish,18-24,2011,participation rate,0.09356247799882926,age,OR,Northwest,NONE,NA
mid-year,fish,18-24,2012,participation rate,0.09655385277938253,age,OR,Northwest,NONE,NA
mid-year,fish,18-24,2013,participation rate,0.10300296553141054,age,OR,Northwest,NONE,NA
mid-year,fish,18-24,2014,participation rate,0.10233715040612362,age,OR,Northwest,NONE,NA
mid-year,fish,18-24,2015,participation rate,0.10360654013495436,age,OR,Northwest,NONE,NA
mid-year,fish,18-24,2016,participation rate,0.1016098862166644,age,OR,Northwest,NONE,NA
mid-year,fish,18-24,2017,participation rate,0.08975052889040462,age,OR,Northwest,NONE,NA
mid-year,fish,18-24,2018,participation rate,0.09189680234238794,age,OR,Northwest,NONE,NA
mid-year,fish,18-24,2019,participation rate,NA,age,OR,Northwest,NONE,NA
mid-year,fish,25-34,2009,participation rate,0.1600471866822011,age,OR,Northwest,NONE,NA
mid-year,fish,25-34,2010,participation rate,0.1397168291079704,age,OR,Northwest,NONE,NA
mid-year,fish,25-34,2011,participation rate,0.12970478062938626,age,OR,Northwest,NONE,NA
mid-year,fish,25-34,2012,participation rate,0.13301834507299037,age,OR,Northwest,NONE,NA
mid-year,fish,25-34,2013,participation rate,0.13709963809538667,age,OR,Northwest,NONE,NA
mid-year,fish,25-34,2014,participation rate,0.1347084561232715,age,OR,Northwest,NONE,NA
mid-year,fish,25-34,2015,participation rate,0.13856779910668152,age,OR,Northwest,NONE,NA
mid-year,fish,25-34,2016,participation rate,0.13476626114103232,age,OR,Northwest,NONE,NA
mid-year,fish,25-34,2017,participation rate,0.11854586287757947,age,OR,Northwest,NONE,NA
mid-year,fish,25-34,2018,participation rate,0.12161534086210875,age,OR,Northwest,NONE,NA
mid-year,fish,25-34,2019,participation rate,NA,age,OR,Northwest,NONE,NA
mid-year,fish,35-44,2009,participation rate,0.16818613296376814,age,OR,Northwest,NONE,NA
mid-year,fish,35-44,2010,participation rate,0.14634829260432294,age,OR,Northwest,NONE,NA
mid-year,fish,35-44,2011,participation rate,0.13659059256281167,age,OR,Northwest,NONE,NA
mid-year,fish,35-44,2012,participation rate,0.14185606552626617,age,OR,Northwest,NONE,NA
mid-year,fish,35-44,2013,participation rate,0.1467890446310519,age,OR,Northwest,NONE,NA
mid-year,fish,35-44,2014,participation rate,0.14133463375931182,age,OR,Northwest,NONE,NA
mid-year,fish,35-44,2015,participation rate,0.1448795372826157,age,OR,Northwest,NONE,NA
mid-year,fish,35-44,2016,participation rate,0.1424982793704554,age,OR,Northwest,NONE,NA
mid-year,fish,35-44,2017,participation rate,0.12749299729052954,age,OR,Northwest,NONE,NA
mid-year,fish,35-44,2018,participation rate,0.13628390962996884,age,OR,Northwest,NONE,NA
mid-year,fish,35-44,2019,participation rate,NA,age,OR,Northwest,NONE,NA
mid-year,fish,45-54,2009,participation rate,0.17516374934465656,age,OR,Northwest,NONE,NA
mid-year,fish,45-54,2010,participation rate,0.1537817725039628,age,OR,Northwest,NONE,NA
mid-year,fish,45-54,2011,participation rate,0.14257604223967418,age,OR,Northwest,NONE,NA
mid-year,fish,45-54,2012,participation rate,0.14609605619099617,age,OR,Northwest,NONE,NA
mid-year,fish,45-54,2013,participation rate,0.15022608747465893,age,OR,Northwest,NONE,NA
mid-year,fish,45-54,2014,participation rate,0.1444972895262185,age,OR,Northwest,NONE,NA
mid-year,fish,45-54,2015,participation rate,0.14781654632950572,age,OR,Northwest,NONE,NA
mid-year,fish,45-54,2016,participation rate,0.14602014810998182,age,OR,Northwest,NONE,NA
mid-year,fish,45-54,2017,participation rate,0.12932531598833136,age,OR,Northwest,NONE,NA
mid-year,fish,45-54,2018,participation rate,0.13438014247665891,age,OR,Northwest,NONE,NA
