timeframe,group,category,year,metric,value,segment,state,region,aggregation,states_included
mid-year,all_sports,male,2010,participants,240546,gender,VA,Southeast,NONE,NA
mid-year,all_sports,male,2011,participants,234406,gender,VA,Southeast,NONE,NA
mid-year,all_sports,male,2012,participants,239557,gender,VA,Southeast,NONE,NA
mid-year,all_sports,male,2013,participants,228824,gender,VA,Southeast,NONE,NA
mid-year,all_sports,male,2014,participants,231132,gender,VA,Southeast,NONE,NA
mid-year,all_sports,male,2015,participants,224168,gender,VA,Southeast,NONE,NA
mid-year,all_sports,male,2016,participants,221314,gender,VA,Southeast,NONE,NA
mid-year,all_sports,male,2017,participants,209179,gender,VA,Southeast,NONE,NA
mid-year,all_sports,male,2018,participants,196493,gender,VA,Southeast,NONE,NA
mid-year,all_sports,male,2019,participants,209589,gender,VA,Southeast,NONE,NA
mid-year,all_sports,female,2010,participants,58619,gender,VA,Southeast,NONE,NA
mid-year,all_sports,female,2011,participants,57510,gender,VA,Southeast,NONE,NA
mid-year,all_sports,female,2012,participants,60544,gender,VA,Southeast,NONE,NA
mid-year,all_sports,female,2013,participants,57221,gender,VA,Southeast,NONE,NA
mid-year,all_sports,female,2014,participants,61800,gender,VA,Southeast,NONE,NA
mid-year,all_sports,female,2015,participants,58761,gender,VA,Southeast,NONE,NA
mid-year,all_sports,female,2016,participants,59511,gender,VA,Southeast,NONE,NA
mid-year,all_sports,female,2017,participants,54671,gender,VA,Southeast,NONE,NA
mid-year,all_sports,female,2018,participants,50436,gender,VA,Southeast,NONE,NA
mid-year,all_sports,female,2019,participants,54670,gender,VA,Southeast,NONE,NA
mid-year,all_sports,18-24,2010,participants,41390,age,VA,Southeast,NONE,NA
mid-year,all_sports,18-24,2011,participants,41156,age,VA,Southeast,NONE,NA
mid-year,all_sports,18-24,2012,participants,43873,age,VA,Southeast,NONE,NA
mid-year,all_sports,18-24,2013,participants,43810,age,VA,Southeast,NONE,NA
mid-year,all_sports,18-24,2014,participants,45705,age,VA,Southeast,NONE,NA
mid-year,all_sports,18-24,2015,participants,43992,age,VA,Southeast,NONE,NA
mid-year,all_sports,18-24,2016,participants,43590,age,VA,Southeast,NONE,NA
mid-year,all_sports,18-24,2017,participants,38494,age,VA,Southeast,NONE,NA
mid-year,all_sports,18-24,2018,participants,34671,age,VA,Southeast,NONE,NA
mid-year,all_sports,18-24,2019,participants,37513,age,VA,Southeast,NONE,NA
mid-year,all_sports,25-34,2010,participants,64409,age,VA,Southeast,NONE,NA
mid-year,all_sports,25-34,2011,participants,62342,age,VA,Southeast,NONE,NA
mid-year,all_sports,25-34,2012,participants,64900,age,VA,Southeast,NONE,NA
mid-year,all_sports,25-34,2013,participants,62575,age,VA,Southeast,NONE,NA
mid-year,all_sports,25-34,2014,participants,65239,age,VA,Southeast,NONE,NA
mid-year,all_sports,25-34,2015,participants,63625,age,VA,Southeast,NONE,NA
mid-year,all_sports,25-34,2016,participants,63362,age,VA,Southeast,NONE,NA
mid-year,all_sports,25-34,2017,participants,58060,age,VA,Southeast,NONE,NA
mid-year,all_sports,25-34,2018,participants,53313,age,VA,Southeast,NONE,NA
mid-year,all_sports,25-34,2019,participants,57799,age,VA,Southeast,NONE,NA
mid-year,all_sports,35-44,2010,participants,69642,age,VA,Southeast,NONE,NA
mid-year,all_sports,35-44,2011,participants,66242,age,VA,Southeast,NONE,NA
mid-year,all_sports,35-44,2012,participants,66416,age,VA,Southeast,NONE,NA
mid-year,all_sports,35-44,2013,participants,61689,age,VA,Southeast,NONE,NA
mid-year,all_sports,35-44,2014,participants,62530,age,VA,Southeast,NONE,NA
mid-year,all_sports,35-44,2015,participants,58680,age,VA,Southeast,NONE,NA
mid-year,all_sports,35-44,2016,participants,57761,age,VA,Southeast,NONE,NA
mid-year,all_sports,35-44,2017,participants,54857,age,VA,Southeast,NONE,NA
mid-year,all_sports,35-44,2018,participants,51294,age,VA,Southeast,NONE,NA
mid-year,all_sports,35-44,2019,participants,55708,age,VA,Southeast,NONE,NA
mid-year,all_sports,45-54,2010,participants,73512,age,VA,Southeast,NONE,NA
mid-year,all_sports,45-54,2011,participants,71161,age,VA,Southeast,NONE,NA
mid-year,all_sports,45-54,2012,participants,71920,age,VA,Southeast,NONE,NA
mid-year,all_sports,45-54,2013,participants,66893,age,VA,Southeast,NONE,NA
mid-year,all_sports,45-54,2014,participants,67036,age,VA,Southeast,NONE,NA
mid-year,all_sports,45-54,2015,participants,63612,age,VA,Southeast,NONE,NA
mid-year,all_sports,45-54,2016,participants,61932,age,VA,Southeast,NONE,NA
mid-year,all_sports,45-54,2017,participants,58869,age,VA,Southeast,NONE,NA
mid-year,all_sports,45-54,2018,participants,54594,age,VA,Southeast,NONE,NA
mid-year,all_sports,45-54,2019,participants,56689,age,VA,Southeast,NONE,NA
mid-year,all_sports,55-64,2010,participants,50212,age,VA,Southeast,NONE,NA
mid-year,all_sports,55-64,2011,participants,51016,age,VA,Southeast,NONE,NA
mid-year,all_sports,55-64,2012,participants,52992,age,VA,Southeast,NONE,NA
mid-year,all_sports,55-64,2013,participants,51079,age,VA,Southeast,NONE,NA
mid-year,all_sports,55-64,2014,participants,52422,age,VA,Southeast,NONE,NA
mid-year,all_sports,55-64,2015,participants,53021,age,VA,Southeast,NONE,NA
mid-year,all_sports,55-64,2016,participants,54180,age,VA,Southeast,NONE,NA
mid-year,all_sports,55-64,2017,participants,53571,age,VA,Southeast,NONE,NA
mid-year,all_sports,55-64,2018,participants,53057,age,VA,Southeast,NONE,NA
mid-year,all_sports,55-64,2019,participants,56550,age,VA,Southeast,NONE,NA
mid-year,all_sports,all,2014,participants - recruited,79503,all,VA,Southeast,NONE,NA
mid-year,all_sports,all,2015,participants - recruited,75574,all,VA,Southeast,NONE,NA
mid-year,all_sports,all,2016,participants - recruited,76802,all,VA,Southeast,NONE,NA
mid-year,all_sports,all,2017,participants - recruited,69989,all,VA,Southeast,NONE,NA
mid-year,all_sports,all,2018,participants - recruited,60294,all,VA,Southeast,NONE,NA
mid-year,all_sports,all,2019,participants - recruited,68805,all,VA,Southeast,NONE,NA
mid-year,all_sports,resident,2014,participants - recruited,61649,residency,VA,Southeast,NONE,NA
mid-year,all_sports,resident,2015,participants - recruited,56871,residency,VA,Southeast,NONE,NA
mid-year,all_sports,resident,2016,participants - recruited,57285,residency,VA,Southeast,NONE,NA
mid-year,all_sports,resident,2017,participants - recruited,51951,residency,VA,Southeast,NONE,NA
mid-year,all_sports,resident,2018,participants - recruited,43497,residency,VA,Southeast,NONE,NA
mid-year,all_sports,resident,2019,participants - recruited,48643,residency,VA,Southeast,NONE,NA
mid-year,all_sports,nonresident,2014,participants - recruited,17854,residency,VA,Southeast,NONE,NA
mid-year,all_sports,nonresident,2015,participants - recruited,18703,residency,VA,Southeast,NONE,NA
mid-year,all_sports,nonresident,2016,participants - recruited,19517,residency,VA,Southeast,NONE,NA
mid-year,all_sports,nonresident,2017,participants - recruited,18038,residency,VA,Southeast,NONE,NA
mid-year,all_sports,nonresident,2018,participants - recruited,16797,residency,VA,Southeast,NONE,NA
mid-year,all_sports,nonresident,2019,participants - recruited,20162,residency,VA,Southeast,NONE,NA
mid-year,all_sports,male,2014,participants - recruited,53673,gender,VA,Southeast,NONE,NA
mid-year,all_sports,male,2015,participants - recruited,51779,gender,VA,Southeast,NONE,NA
mid-year,all_sports,male,2016,participants - recruited,52236,gender,VA,Southeast,NONE,NA
mid-year,all_sports,male,2017,participants - recruited,48128,gender,VA,Southeast,NONE,NA
mid-year,all_sports,male,2018,participants - recruited,41930,gender,VA,Southeast,NONE,NA
mid-year,all_sports,male,2019,participants - recruited,47742,gender,VA,Southeast,NONE,NA
mid-year,all_sports,female,2014,participants - recruited,25830,gender,VA,Southeast,NONE,NA
mid-year,all_sports,female,2015,participants - recruited,23795,gender,VA,Southeast,NONE,NA
mid-year,all_sports,female,2016,participants - recruited,24566,gender,VA,Southeast,NONE,NA
mid-year,all_sports,female,2017,participants - recruited,21861,gender,VA,Southeast,NONE,NA
mid-year,all_sports,female,2018,participants - recruited,18364,gender,VA,Southeast,NONE,NA
mid-year,all_sports,female,2019,participants - recruited,21063,gender,VA,Southeast,NONE,NA
mid-year,all_sports,18-24,2014,participants - recruited,17600,age,VA,Southeast,NONE,NA
mid-year,all_sports,18-24,2015,participants - recruited,16371,age,VA,Southeast,NONE,NA
mid-year,all_sports,18-24,2016,participants - recruited,16256,age,VA,Southeast,NONE,NA
mid-year,all_sports,18-24,2017,participants - recruited,13741,age,VA,Southeast,NONE,NA
mid-year,all_sports,18-24,2018,participants - recruited,11957,age,VA,Southeast,NONE,NA
mid-year,all_sports,18-24,2019,participants - recruited,13786,age,VA,Southeast,NONE,NA
mid-year,all_sports,25-34,2014,participants - recruited,21763,age,VA,Southeast,NONE,NA
mid-year,all_sports,25-34,2015,participants - recruited,20850,age,VA,Southeast,NONE,NA
mid-year,all_sports,25-34,2016,participants - recruited,20930,age,VA,Southeast,NONE,NA
mid-year,all_sports,25-34,2017,participants - recruited,18627,age,VA,Southeast,NONE,NA
mid-year,all_sports,25-34,2018,participants - recruited,15855,age,VA,Southeast,NONE,NA
mid-year,all_sports,25-34,2019,participants - recruited,18102,age,VA,Southeast,NONE,NA
mid-year,all_sports,35-44,2014,participants - recruited,16574,age,VA,Southeast,NONE,NA
mid-year,all_sports,35-44,2015,participants - recruited,15477,age,VA,Southeast,NONE,NA
mid-year,all_sports,35-44,2016,participants - recruited,15755,age,VA,Southeast,NONE,NA
mid-year,all_sports,35-44,2017,participants - recruited,14976,age,VA,Southeast,NONE,NA
mid-year,all_sports,35-44,2018,participants - recruited,12753,age,VA,Southeast,NONE,NA
mid-year,all_sports,35-44,2019,participants - recruited,14916,age,VA,Southeast,NONE,NA
mid-year,all_sports,45-54,2014,participants - recruited,14136,age,VA,Southeast,NONE,NA
mid-year,all_sports,45-54,2015,participants - recruited,13369,age,VA,Southeast,NONE,NA
mid-year,all_sports,45-54,2016,participants - recruited,13698,age,VA,Southeast,NONE,NA
mid-year,all_sports,45-54,2017,participants - recruited,12762,age,VA,Southeast,NONE,NA
mid-year,all_sports,45-54,2018,participants - recruited,10893,age,VA,Southeast,NONE,NA
mid-year,all_sports,45-54,2019,participants - recruited,11974,age,VA,Southeast,NONE,NA
mid-year,all_sports,55-64,2014,participants - recruited,9431,age,VA,Southeast,NONE,NA
mid-year,all_sports,55-64,2015,participants - recruited,9507,age,VA,Southeast,NONE,NA
mid-year,all_sports,55-64,2016,participants - recruited,10163,age,VA,Southeast,NONE,NA
mid-year,all_sports,55-64,2017,participants - recruited,9883,age,VA,Southeast,NONE,NA
mid-year,all_sports,55-64,2018,participants - recruited,8836,age,VA,Southeast,NONE,NA
mid-year,all_sports,55-64,2019,participants - recruited,10027,age,VA,Southeast,NONE,NA
mid-year,all_sports,18-24,2010,participation rate,0.046833089091509864,age,VA,Southeast,NONE,NA
mid-year,all_sports,18-24,2011,participation rate,0.046252758611786134,age,VA,Southeast,NONE,NA
mid-year,all_sports,18-24,2012,participation rate,0.04895678636253596,age,VA,Southeast,NONE,NA
mid-year,all_sports,18-24,2013,participation rate,0.04865720725787152,age,VA,Southeast,NONE,NA
mid-year,all_sports,18-24,2014,participation rate,0.05007751855966235,age,VA,Southeast,NONE,NA
mid-year,all_sports,18-24,2015,participation rate,0.04769343332694724,age,VA,Southeast,NONE,NA
mid-year,all_sports,18-24,2016,participation rate,0.04671522025510117,age,VA,Southeast,NONE,NA
mid-year,all_sports,18-24,2017,participation rate,0.041312833309041404,age,VA,Southeast,NONE,NA
mid-year,all_sports,18-24,2018,participation rate,0.03662540173699703,age,VA,Southeast,NONE,NA
mid-year,all_sports,18-24,2019,participation rate,0.03901645390522531,age,VA,Southeast,NONE,NA
mid-year,all_sports,25-34,2010,participation rate,0.05315748167186516,age,VA,Southeast,NONE,NA
mid-year,all_sports,25-34,2011,participation rate,0.05067091110505577,age,VA,Southeast,NONE,NA
mid-year,all_sports,25-34,2012,participation rate,0.05170473953262029,age,VA,Southeast,NONE,NA
mid-year,all_sports,25-34,2013,participation rate,0.04945313899599632,age,VA,Southeast,NONE,NA
mid-year,all_sports,25-34,2014,participation rate,0.05022913467104233,age,VA,Southeast,NONE,NA
mid-year,all_sports,25-34,2015,participation rate,0.04789512806531491,age,VA,Southeast,NONE,NA
mid-year,all_sports,25-34,2016,participation rate,0.04729403516016116,age,VA,Southeast,NONE,NA
mid-year,all_sports,25-34,2017,participation rate,0.042792690053226265,age,VA,Southeast,NONE,NA
mid-year,all_sports,25-34,2018,participation rate,0.03912411660857507,age,VA,Southeast,NONE,NA
mid-year,all_sports,25-34,2019,participation rate,0.04128303405167748,age,VA,Southeast,NONE,NA
mid-year,all_sports,35-44,2010,participation rate,0.052152368169370175,age,VA,Southeast,NONE,NA
mid-year,all_sports,35-44,2011,participation rate,0.05049776053711189,age,VA,Southeast,NONE,NA
mid-year,all_sports,35-44,2012,participation rate,0.0511838110373541,age,VA,Southeast,NONE,NA
mid-year,all_sports,35-44,2013,participation rate,0.04860268353007843,age,VA,Southeast,NONE,NA
mid-year,all_sports,35-44,2014,participation rate,0.04942324849663879,age,VA,Southeast,NONE,NA
mid-year,all_sports,35-44,2015,participation rate,0.046303114516841874,age,VA,Southeast,NONE,NA
mid-year,all_sports,35-44,2016,participation rate,0.04544048122955709,age,VA,Southeast,NONE,NA
mid-year,all_sports,35-44,2017,participation rate,0.043029436212029835,age,VA,Southeast,NONE,NA
mid-year,all_sports,35-44,2018,participation rate,0.039756237863179,age,VA,Southeast,NONE,NA
mid-year,all_sports,35-44,2019,participation rate,0.04246508667435522,age,VA,Southeast,NONE,NA
mid-year,all_sports,45-54,2010,participation rate,0.05261510971734268,age,VA,Southeast,NONE,NA
mid-year,all_sports,45-54,2011,participation rate,0.050713923965342064,age,VA,Southeast,NONE,NA
mid-year,all_sports,45-54,2012,participation rate,0.0509059236625455,age,VA,Southeast,NONE,NA
mid-year,all_sports,45-54,2013,participation rate,0.047823870367059276,age,VA,Southeast,NONE,NA
mid-year,all_sports,45-54,2014,participation rate,0.04803060371958432,age,VA,Southeast,NONE,NA
mid-year,all_sports,45-54,2015,participation rate,0.045523357498688063,age,VA,Southeast,NONE,NA
mid-year,all_sports,45-54,2016,participation rate,0.04457774103311484,age,VA,Southeast,NONE,NA
mid-year,all_sports,45-54,2017,participation rate,0.04281864218322982,age,VA,Southeast,NONE,NA
mid-year,all_sports,45-54,2018,participation rate,0.03940992124659714,age,VA,Southeast,NONE,NA
mid-year,all_sports,45-54,2019,participation rate,0.04029520345845478,age,VA,Southeast,NONE,NA
mid-year,all_sports,55-64,2010,participation rate,0.045329163799421854,age,VA,Southeast,NONE,NA
mid-year,all_sports,55-64,2011,participation rate,0.04514761112785204,age,VA,Southeast,NONE,NA
mid-year,all_sports,55-64,2012,participation rate,0.04578002576176347,age,VA,Southeast,NONE,NA
mid-year,all_sports,55-64,2013,participation rate,0.043631104875207743,age,VA,Southeast,NONE,NA
mid-year,all_sports,55-64,2014,participation rate,0.04391806900039664,age,VA,Southeast,NONE,NA
mid-year,all_sports,55-64,2015,participation rate,0.04350299802221,age,VA,Southeast,NONE,NA
mid-year,all_sports,55-64,2016,participation rate,0.043897385370396086,age,VA,Southeast,NONE,NA
mid-year,all_sports,55-64,2017,participation rate,0.04290276143849535,age,VA,Southeast,NONE,NA
mid-year,all_sports,55-64,2018,participation rate,0.04223145593557299,age,VA,Southeast,NONE,NA
mid-year,all_sports,55-64,2019,participation rate,0.04474635083709346,age,VA,Southeast,NONE,NA
mid-year,all_sports,all,2010,participation rate,0.05042504086141571,all,VA,Southeast,NONE,NA
mid-year,all_sports,all,2011,participation rate,0.04894847217072794,all,VA,Southeast,NONE,NA
mid-year,all_sports,all,2012,participation rate,0.04988165425646146,all,VA,Southeast,NONE,NA
mid-year,all_sports,all,2013,participation rate,0.04767722554357831,all,VA,Southeast,NONE,NA
mid-year,all_sports,all,2014,participation rate,0.048330976347455104,all,VA,Southeast,NONE,NA
mid-year,all_sports,all,2015,participation rate,0.046149069285853585,all,VA,Southeast,NONE,NA
mid-year,all_sports,all,2016,participation rate,0.04554600547576359,all,VA,Southeast,NONE,NA
mid-year,all_sports,all,2017,participation rate,0.04264096719044153,all,VA,Southeast,NONE,NA
mid-year,all_sports,all,2018,participation rate,0.03955362827578727,all,VA,Southeast,NONE,NA
mid-year,all_sports,all,2019,participation rate,0.041651971593732115,all,VA,Southeast,NONE,NA
mid-year,all_sports,female,2010,participation rate,0.020408669339117017,gender,VA,Southeast,NONE,NA
mid-year,all_sports,female,2011,participation rate,0.019863754004151035,gender,VA,Southeast,NONE,NA
mid-year,all_sports,female,2012,participation rate,0.020781550967535447,gender,VA,Southeast,NONE,NA
mid-year,all_sports,female,2013,participation rate,0.019641990404374577,gender,VA,Southeast,NONE,NA
mid-year,all_sports,female,2014,participation rate,0.02095532361833228,gender,VA,Southeast,NONE,NA
mid-year,all_sports,female,2015,participation rate,0.01970851516415231,gender,VA,Southeast,NONE,NA
mid-year,all_sports,female,2016,participation rate,0.019909939769572227,gender,VA,Southeast,NONE,NA
mid-year,all_sports,female,2017,participation rate,0.01831085269634291,gender,VA,Southeast,NONE,NA
mid-year,all_sports,female,2018,participation rate,0.016746176622791178,gender,VA,Southeast,NONE,NA
mid-year,all_sports,female,2019,participation rate,0.017851525027139294,gender,VA,Southeast,NONE,NA
mid-year,all_sports,male,2010,participation rate,0.08103167561629933,gender,VA,Southeast,NONE,NA
mid-year,all_sports,male,2011,participation rate,0.07862553953526638,gender,VA,Southeast,NONE,NA
mid-year,all_sports,male,2012,participation rate,0.07958789801477868,gender,VA,Southeast,NONE,NA
mid-year,all_sports,male,2013,participation rate,0.0762437615555424,gender,VA,Southeast,NONE,NA
mid-year,all_sports,male,2014,participation rate,0.07617970664279197,gender,VA,Southeast,NONE,NA
mid-year,all_sports,male,2015,participation rate,0.072998340160958,gender,VA,Southeast,NONE,NA
mid-year,all_sports,male,2016,participation rate,0.07157429671141727,gender,VA,Southeast,NONE,NA
mid-year,all_sports,male,2017,participation rate,0.06730875677778222,gender,VA,Southeast,NONE,NA
mid-year,all_sports,male,2018,participation rate,0.06267762214503177,gender,VA,Southeast,NONE,NA
mid-year,all_sports,male,2019,participation rate,0.06578274204825922,gender,VA,Southeast,NONE,NA
mid-year,fish,18-24,2010,participation rate,0.04618370771567842,age,VA,Southeast,NONE,NA
mid-year,fish,18-24,2011,participation rate,0.04555755853772242,age,VA,Southeast,NONE,NA
mid-year,fish,18-24,2012,participation rate,0.048140456953808114,age,VA,Southeast,NONE,NA
mid-year,fish,18-24,2013,participation rate,0.04785919348473446,age,VA,Southeast,NONE,NA
mid-year,fish,18-24,2014,participation rate,0.049244650860826196,age,VA,Southeast,NONE,NA
mid-year,fish,18-24,2015,participation rate,0.0469340599213354,age,VA,Southeast,NONE,NA
mid-year,fish,18-24,2016,participation rate,0.0458791992902565,age,VA,Southeast,NONE,NA
mid-year,fish,18-24,2017,participation rate,0.0405537478607492,age,VA,Southeast,NONE,NA
mid-year,fish,18-24,2018,participation rate,0.035853002394604976,age,VA,Southeast,NONE,NA
mid-year,fish,18-24,2019,participation rate,0.03807593934315196,age,VA,Southeast,NONE,NA
mid-year,fish,25-34,2010,participation rate,0.052388229251086965,age,VA,Southeast,NONE,NA
mid-year,fish,25-34,2011,participation rate,0.04982699023044659,age,VA,Southeast,NONE,NA
mid-year,fish,25-34,2012,participation rate,0.05077784240927635,age,VA,Southeast,NONE,NA
mid-year,fish,25-34,2013,participation rate,0.04836591822768203,age,VA,Southeast,NONE,NA
mid-year,fish,25-34,2014,participation rate,0.04927026281811914,age,VA,Southeast,NONE,NA
mid-year,fish,25-34,2015,participation rate,0.04689763370379315,age,VA,Southeast,NONE,NA
mid-year,fish,25-34,2016,participation rate,0.046373211806217667,age,VA,Southeast,NONE,NA
mid-year,fish,25-34,2017,participation rate,0.04183057908497958,age,VA,Southeast,NONE,NA
mid-year,fish,25-34,2018,participation rate,0.03820932282889791,age,VA,Southeast,NONE,NA
mid-year,fish,25-34,2019,participation rate,0.04026806327041712,age,VA,Southeast,NONE,NA
mid-year,fish,35-44,2010,participation rate,0.051482618546162144,age,VA,Southeast,NONE,NA
mid-year,fish,35-44,2011,participation rate,0.04978607218071171,age,VA,Southeast,NONE,NA
mid-year,fish,35-44,2012,participation rate,0.050350739479908625,age,VA,Southeast,NONE,NA
mid-year,fish,35-44,2013,participation rate,0.047776557960607334,age,VA,Southeast,NONE,NA
mid-year,fish,35-44,2014,participation rate,0.04866323553580554,age,VA,Southeast,NONE,NA
mid-year,fish,35-44,2015,participation rate,0.045586320124068255,age,VA,Southeast,NONE,NA
mid-year,fish,35-44,2016,participation rate,0.04471138339339438,age,VA,Southeast,NONE,NA
mid-year,fish,35-44,2017,participation rate,0.04234190956805398,age,VA,Southeast,NONE,NA
mid-year,fish,35-44,2018,participation rate,0.03907563371000479,age,VA,Southeast,NONE,NA
mid-year,fish,35-44,2019,participation rate,0.04155634752626532,age,VA,Southeast,NONE,NA
mid-year,fish,45-54,2010,participation rate,0.051937237233914954,age,VA,Southeast,NONE,NA
mid-year,fish,45-54,2011,participation rate,0.049924946128169036,age,VA,Southeast,NONE,NA
mid-year,fish,45-54,2012,participation rate,0.05011952434286888,age,VA,Southeast,NONE,NA
mid-year,fish,45-54,2013,participation rate,0.04705280714627051,age,VA,Southeast,NONE,NA
mid-year,fish,45-54,2014,participation rate,0.04736654828333258,age,VA,Southeast,NONE,NA
mid-year,fish,45-54,2015,participation rate,0.04501160747907121,age,VA,Southeast,NONE,NA
mid-year,fish,45-54,2016,participation rate,0.04407852776811357,age,VA,Southeast,NONE,NA
mid-year,fish,45-54,2017,participation rate,0.042235702594834126,age,VA,Southeast,NONE,NA
mid-year,fish,45-54,2018,participation rate,0.03887081733506513,age,VA,Southeast,NONE,NA
mid-year,fish,45-54,2019,participation rate,0.039610242496384146,age,VA,Southeast,NONE,NA
mid-year,fish,55-64,2010,participation rate,0.04481715371701998,age,VA,Southeast,NONE,NA
mid-year,fish,55-64,2011,participation rate,0.04451479402154067,age,VA,Southeast,NONE,NA
mid-year,fish,55-64,2012,participation rate,0.045179756035124904,age,VA,Southeast,NONE,NA
mid-year,fish,55-64,2013,participation rate,0.04316879249976786,age,VA,Southeast,NONE,NA
mid-year,fish,55-64,2014,participation rate,0.04368493639368103,age,VA,Southeast,NONE,NA
mid-year,fish,55-64,2015,participation rate,0.04330559415310508,age,VA,Southeast,NONE,NA
mid-year,fish,55-64,2016,participation rate,0.04371079354115585,age,VA,Southeast,NONE,NA
mid-year,fish,55-64,2017,participation rate,0.04270638670068628,age,VA,Southeast,NONE,NA
mid-year,fish,55-64,2018,participation rate,0.04215191006824505,age,VA,Southeast,NONE,NA
mid-year,fish,55-64,2019,participation rate,0.044331751880184796,age,VA,Southeast,NONE,NA
mid-year,fish,all,2010,participation rate,0.04976398469269967,all,VA,Southeast,NONE,NA
mid-year,fish,all,2011,participation rate,0.04820805490203042,all,VA,Southeast,NONE,NA
mid-year,fish,all,2012,participation rate,0.049085283124740094,all,VA,Southeast,NONE,NA
mid-year,fish,all,2013,participation rate,0.046881110640052,all,VA,Southeast,NONE,NA
mid-year,fish,all,2014,participation rate,0.047638908326557344,all,VA,Southeast,NONE,NA
mid-year,fish,all,2015,participation rate,0.045511565107757564,all,VA,Southeast,NONE,NA
mid-year,fish,all,2016,participation rate,0.04491663788124924,all,VA,Southeast,NONE,NA
mid-year,fish,all,2017,participation rate,0.04200392392613418,all,VA,Southeast,NONE,NA
mid-year,fish,all,2018,participation rate,0.03895915524525763,all,VA,Southeast,NONE,NA
mid-year,fish,all,2019,participation rate,0.040863398078374795,all,VA,Southeast,NONE,NA
mid-year,fish,female,2010,participation rate,0.020335778508424558,gender,VA,Southeast,NONE,NA
mid-year,fish,female,2011,participation rate,0.019748102259849225,gender,VA,Southeast,NONE,NA
mid-year,fish,female,2012,participation rate,0.020663248497606763,gender,VA,Southeast,NONE,NA
mid-year,fish,female,2013,participation rate,0.01952205410312285,gender,VA,Southeast,NONE,NA
mid-year,fish,female,2014,participation rate,0.020845473871740943,gender,VA,Southeast,NONE,NA
mid-year,fish,female,2015,participation rate,0.019607024163645285,gender,VA,Southeast,NONE,NA
mid-year,fish,female,2016,participation rate,0.019789307107832974,gender,VA,Southeast,NONE,NA
mid-year,fish,female,2017,participation rate,0.018208485169966728,gender,VA,Southeast,NONE,NA
mid-year,fish,female,2018,participation rate,0.016638563293468276,gender,VA,Southeast,NONE,NA
mid-year,fish,female,2019,participation rate,0.01771427299437706,gender,VA,Southeast,NONE,NA
mid-year,fish,male,2010,participation rate,0.07977088800892498,gender,VA,Southeast,NONE,NA
mid-year,fish,male,2011,participation rate,0.07724763255639387,gender,VA,Southeast,NONE,NA
mid-year,fish,male,2012,participation rate,0.07809933439315112,gender,VA,Southeast,NONE,NA
mid-year,fish,male,2013,participation rate,0.07475865366528042,gender,VA,Southeast,NONE,NA
mid-year,fish,male,2014,participation rate,0.07489535905674152,gender,VA,Southeast,NONE,NA
mid-year,fish,male,2015,participation rate,0.0718165371405809,gender,VA,Southeast,NONE,NA
mid-year,fish,male,2016,participation rate,0.07042841066419733,gender,VA,Southeast,NONE,NA
mid-year,fish,male,2017,participation rate,0.06612961706736316,gender,VA,Southeast,NONE,NA
mid-year,fish,male,2018,participation rate,0.061589532338845926,gender,VA,Southeast,NONE,NA
mid-year,fish,male,2019,participation rate,0.0643338074281374,gender,VA,Southeast,NONE,NA
mid-year,hunt,18-24,2010,participation rate,0.005869076836973754,age,VA,Southeast,NONE,NA
mid-year,hunt,18-24,2011,participation rate,0.006176303815892334,age,VA,Southeast,NONE,NA
mid-year,hunt,18-24,2012,participation rate,0.006631013552673715,age,VA,Southeast,NONE,NA
mid-year,hunt,18-24,2013,participation rate,0.007136454495312974,age,VA,Southeast,NONE,NA
mid-year,hunt,18-24,2014,participation rate,0.007573703390855414,age,VA,Southeast,NONE,NA
mid-year,hunt,18-24,2015,participation rate,0.0075614457380845344,age,VA,Southeast,NONE,NA
mid-year,hunt,18-24,2016,participation rate,0.007973984755075169,age,VA,Southeast,NONE,NA
mid-year,hunt,18-24,2017,participation rate,0.006461277408833806,age,VA,Southeast,NONE,NA
mid-year,hunt,18-24,2018,participation rate,0.006407076532699288,age,VA,Southeast,NONE,NA
mid-year,hunt,18-24,2019,participation rate,0.006659892089104941,age,VA,Southeast,NONE,NA
mid-year,hunt,25-34,2010,participation rate,0.00672328476104573,age,VA,Southeast,NONE,NA
mid-year,hunt,25-34,2011,participation rate,0.006732166196909465,age,VA,Southeast,NONE,NA
mid-year,hunt,25-34,2012,participation rate,0.006982624995857631,age,VA,Southeast,NONE,NA
mid-year,hunt,25-34,2013,participation rate,0.007290981702978932,age,VA,Southeast,NONE,NA
mid-year,hunt,25-34,2014,participation rate,0.007449430424154173,age,VA,Southeast,NONE,NA
mid-year,hunt,25-34,2015,participation rate,0.0074469883508121015,age,VA,Southeast,NONE,NA
mid-year,hunt,25-34,2016,participation rate,0.007504368021125022,age,VA,Southeast,NONE,NA
mid-year,hunt,25-34,2017,participation rate,0.0065341953391170335,age,VA,Southeast,NONE,NA
mid-year,hunt,25-34,2018,participation rate,0.00672622610117197,age,VA,Southeast,NONE,NA
mid-year,hunt,25-34,2019,participation rate,0.007011609565828374,age,VA,Southeast,NONE,NA
mid-year,hunt,35-44,2010,participation rate,0.0067719128568812,age,VA,Southeast,NONE,NA
mid-year,hunt,35-44,2011,participation rate,0.007036167689434476,age,VA,Southeast,NONE,NA
mid-year,hunt,35-44,2012,participation rate,0.00706704795883598,age,VA,Southeast,NONE,NA
