timeframe,group,segment,category,year,metric,value,state
full-year,hunt,all,all,2017,recruits,59036,NE
full-year,hunt,all,all,2018,recruits,55145,NE
full-year,hunt,residency,nonresident,2015,recruits,23568,NE
full-year,hunt,residency,nonresident,2016,recruits,24832,NE
full-year,hunt,residency,nonresident,2017,recruits,25311,NE
full-year,hunt,residency,nonresident,2018,recruits,24995,NE
full-year,hunt,residency,resident,2015,recruits,36341,NE
full-year,hunt,residency,resident,2016,recruits,36818,NE
full-year,hunt,residency,resident,2017,recruits,33725,NE
full-year,hunt,residency,resident,2018,recruits,30150,NE
full-year,hunt,age,18-24,2015,recruits,15781,NE
full-year,hunt,age,18-24,2016,recruits,16100,NE
full-year,hunt,age,18-24,2017,recruits,14753,NE
full-year,hunt,age,18-24,2018,recruits,13190,NE
full-year,hunt,age,25-34,2015,recruits,21469,NE
full-year,hunt,age,25-34,2016,recruits,21579,NE
full-year,hunt,age,25-34,2017,recruits,20220,NE
full-year,hunt,age,25-34,2018,recruits,18618,NE
full-year,hunt,age,35-44,2015,recruits,17748,NE
full-year,hunt,age,35-44,2016,recruits,18490,NE
full-year,hunt,age,35-44,2017,recruits,18232,NE
full-year,hunt,age,35-44,2018,recruits,17570,NE
full-year,hunt,age,45-54,2015,recruits,15105,NE
full-year,hunt,age,45-54,2016,recruits,15460,NE
full-year,hunt,age,45-54,2017,recruits,14859,NE
full-year,hunt,age,45-54,2018,recruits,13847,NE
full-year,hunt,age,55-64,2015,recruits,13185,NE
full-year,hunt,age,55-64,2016,recruits,13586,NE
full-year,hunt,age,55-64,2017,recruits,13914,NE
full-year,hunt,age,55-64,2018,recruits,13345,NE
full-year,hunt,gender,female,2015,recruits,17370,NE
full-year,hunt,gender,female,2016,recruits,17997,NE
full-year,hunt,gender,female,2017,recruits,16814,NE
full-year,hunt,gender,female,2018,recruits,15122,NE
full-year,hunt,gender,male,2015,recruits,42539,NE
full-year,hunt,gender,male,2016,recruits,43653,NE
full-year,hunt,gender,male,2017,recruits,42222,NE
full-year,hunt,gender,male,2018,recruits,40023,NE
full-year,hunt,all,all,2008,participants,231591,OR
full-year,hunt,all,all,2009,participants,233378,OR
full-year,hunt,all,all,2010,participants,216348,OR
full-year,hunt,all,all,2011,participants,212024,OR
full-year,hunt,all,all,2012,participants,208213,OR
full-year,hunt,all,all,2013,participants,210407,OR
full-year,hunt,all,all,2014,participants,210041,OR
full-year,hunt,all,all,2015,participants,210235,OR
full-year,hunt,all,all,2016,participants,210216,OR
full-year,hunt,all,all,2017,participants,204500,OR
full-year,hunt,all,all,2018,participants,200378,OR
full-year,hunt,residency,resident,2008,participants,213216,OR
full-year,hunt,residency,resident,2009,participants,214782,OR
full-year,hunt,residency,resident,2010,participants,202957,OR
full-year,hunt,residency,resident,2011,participants,198869,OR
full-year,hunt,residency,resident,2012,participants,195409,OR
full-year,hunt,residency,resident,2013,participants,197469,OR
full-year,hunt,residency,resident,2014,participants,196739,OR
full-year,hunt,residency,resident,2015,participants,196479,OR
full-year,hunt,residency,resident,2016,participants,196276,OR
full-year,hunt,residency,resident,2017,participants,190753,OR
full-year,hunt,residency,resident,2018,participants,187051,OR
full-year,hunt,residency,nonresident,2008,participants,18375,OR
full-year,hunt,residency,nonresident,2009,participants,18596,OR
full-year,hunt,residency,nonresident,2010,participants,13391,OR
full-year,hunt,residency,nonresident,2011,participants,13155,OR
full-year,hunt,residency,nonresident,2012,participants,12804,OR
full-year,hunt,residency,nonresident,2013,participants,12938,OR
full-year,hunt,residency,nonresident,2014,participants,13302,OR
full-year,hunt,residency,nonresident,2015,participants,13756,OR
full-year,hunt,residency,nonresident,2016,participants,13940,OR
full-year,hunt,residency,nonresident,2017,participants,13747,OR
full-year,hunt,residency,nonresident,2018,participants,13327,OR
full-year,hunt,gender,male,2008,participants,199814,OR
full-year,hunt,gender,male,2009,participants,200541,OR
full-year,hunt,gender,male,2010,participants,186312,OR
full-year,hunt,gender,male,2011,participants,182015,OR
full-year,hunt,gender,male,2012,participants,177809,OR
full-year,hunt,gender,male,2013,participants,177974,OR
full-year,hunt,gender,male,2014,participants,176070,OR
full-year,hunt,gender,male,2015,participants,174827,OR
full-year,hunt,gender,male,2016,participants,173539,OR
full-year,hunt,gender,male,2017,participants,168351,OR
full-year,hunt,gender,male,2018,participants,164862,OR
full-year,hunt,gender,female,2008,participants,31777,OR
full-year,hunt,gender,female,2009,participants,32837,OR
full-year,hunt,gender,female,2010,participants,30036,OR
full-year,hunt,gender,female,2011,participants,30009,OR
full-year,hunt,gender,female,2012,participants,30404,OR
full-year,hunt,gender,female,2013,participants,32433,OR
full-year,hunt,gender,female,2014,participants,33971,OR
full-year,hunt,gender,female,2015,participants,35408,OR
full-year,hunt,gender,female,2016,participants,36677,OR
full-year,hunt,gender,female,2017,participants,36149,OR
full-year,hunt,gender,female,2018,participants,35516,OR
full-year,hunt,age,18-24,2008,participants,25670,OR
full-year,hunt,age,18-24,2009,participants,25571,OR
full-year,hunt,age,18-24,2010,participants,23317,OR
full-year,hunt,age,18-24,2011,participants,22370,OR
full-year,hunt,age,18-24,2012,participants,22352,OR
full-year,hunt,age,18-24,2013,participants,23278,OR
full-year,hunt,age,18-24,2014,participants,23370,OR
full-year,hunt,age,18-24,2015,participants,23248,OR
full-year,hunt,age,18-24,2016,participants,23793,OR
full-year,hunt,age,18-24,2017,participants,22774,OR
full-year,hunt,age,18-24,2018,participants,21828,OR
full-year,hunt,age,25-34,2008,participants,46196,OR
full-year,hunt,age,25-34,2009,participants,46792,OR
full-year,hunt,age,25-34,2010,participants,43520,OR
full-year,hunt,age,25-34,2011,participants,43028,OR
full-year,hunt,age,25-34,2012,participants,42657,OR
full-year,hunt,age,25-34,2013,participants,43807,OR
full-year,hunt,age,25-34,2014,participants,44473,OR
full-year,hunt,age,25-34,2015,participants,45121,OR
full-year,hunt,age,25-34,2016,participants,45027,OR
full-year,hunt,age,25-34,2017,participants,44165,OR
full-year,hunt,age,25-34,2018,participants,42954,OR
full-year,hunt,age,35-44,2008,participants,51920,OR
full-year,hunt,age,35-44,2009,participants,51400,OR
full-year,hunt,age,35-44,2010,participants,46815,OR
full-year,hunt,age,35-44,2011,participants,45499,OR
full-year,hunt,age,35-44,2012,participants,44835,OR
full-year,hunt,age,35-44,2013,participants,45671,OR
full-year,hunt,age,35-44,2014,participants,45734,OR
full-year,hunt,age,35-44,2015,participants,46143,OR
full-year,hunt,age,35-44,2016,participants,46482,OR
full-year,hunt,age,35-44,2017,participants,45752,OR
full-year,hunt,age,35-44,2018,participants,46059,OR
full-year,hunt,age,45-54,2008,participants,58561,OR
full-year,hunt,age,45-54,2009,participants,58313,OR
full-year,hunt,age,45-54,2010,participants,53168,OR
full-year,hunt,age,45-54,2011,participants,51242,OR
full-year,hunt,age,45-54,2012,participants,49395,OR
full-year,hunt,age,45-54,2013,participants,48610,OR
full-year,hunt,age,45-54,2014,participants,47917,OR
full-year,hunt,age,45-54,2015,participants,47442,OR
full-year,hunt,age,45-54,2016,participants,46956,OR
full-year,hunt,age,45-54,2017,participants,45129,OR
full-year,hunt,age,45-54,2018,participants,44036,OR
full-year,hunt,age,55-64,2008,participants,49244,OR
full-year,hunt,age,55-64,2009,participants,51301,OR
full-year,hunt,age,55-64,2010,participants,49528,OR
full-year,hunt,age,55-64,2011,participants,49885,OR
full-year,hunt,age,55-64,2012,participants,48974,OR
full-year,hunt,age,55-64,2013,participants,49041,OR
full-year,hunt,age,55-64,2014,participants,48547,OR
full-year,hunt,age,55-64,2015,participants,48281,OR
full-year,hunt,age,55-64,2016,participants,47959,OR
full-year,hunt,age,55-64,2017,participants,46680,OR
full-year,hunt,age,55-64,2018,participants,45501,OR
full-year,hunt,all,all,2013,recruits,23200,OR
full-year,hunt,all,all,2014,recruits,23988,OR
full-year,hunt,all,all,2015,recruits,24539,OR
full-year,hunt,all,all,2016,recruits,24777,OR
full-year,hunt,all,all,2017,recruits,22426,OR
full-year,hunt,all,all,2018,recruits,21307,OR
full-year,hunt,residency,resident,2013,recruits,19894,OR
full-year,hunt,residency,resident,2014,recruits,20300,OR
full-year,hunt,residency,resident,2015,recruits,20574,OR
full-year,hunt,residency,resident,2016,recruits,20812,OR
full-year,hunt,residency,resident,2017,recruits,18581,OR
full-year,hunt,residency,resident,2018,recruits,17559,OR
full-year,hunt,residency,nonresident,2013,recruits,3306,OR
full-year,hunt,residency,nonresident,2014,recruits,3688,OR
full-year,hunt,residency,nonresident,2015,recruits,3965,OR
full-year,hunt,residency,nonresident,2016,recruits,3965,OR
full-year,hunt,residency,nonresident,2017,recruits,3845,OR
full-year,hunt,residency,nonresident,2018,recruits,3748,OR
full-year,hunt,gender,male,2013,recruits,17250,OR
full-year,hunt,gender,male,2014,recruits,17678,OR
full-year,hunt,gender,male,2015,recruits,18047,OR
full-year,hunt,gender,male,2016,recruits,18238,OR
full-year,hunt,gender,male,2017,recruits,16809,OR
full-year,hunt,gender,male,2018,recruits,16221,OR
full-year,hunt,gender,female,2013,recruits,5950,OR
full-year,hunt,gender,female,2014,recruits,6310,OR
full-year,hunt,gender,female,2015,recruits,6492,OR
full-year,hunt,gender,female,2016,recruits,6539,OR
full-year,hunt,gender,female,2017,recruits,5617,OR
full-year,hunt,gender,female,2018,recruits,5086,OR
full-year,hunt,age,18-24,2013,recruits,4461,OR
full-year,hunt,age,18-24,2014,recruits,4510,OR
full-year,hunt,age,18-24,2015,recruits,4316,OR
full-year,hunt,age,18-24,2016,recruits,4709,OR
full-year,hunt,age,18-24,2017,recruits,3672,OR
full-year,hunt,age,18-24,2018,recruits,3132,OR
full-year,hunt,age,25-34,2013,recruits,6696,OR
full-year,hunt,age,25-34,2014,recruits,6962,OR
full-year,hunt,age,25-34,2015,recruits,7168,OR
full-year,hunt,age,25-34,2016,recruits,6812,OR
full-year,hunt,age,25-34,2017,recruits,6557,OR
full-year,hunt,age,25-34,2018,recruits,6267,OR
full-year,hunt,age,35-44,2013,recruits,4653,OR
full-year,hunt,age,35-44,2014,recruits,4859,OR
full-year,hunt,age,35-44,2015,recruits,5123,OR
full-year,hunt,age,35-44,2016,recruits,5245,OR
full-year,hunt,age,35-44,2017,recruits,4766,OR
full-year,hunt,age,35-44,2018,recruits,4868,OR
full-year,hunt,age,45-54,2013,recruits,3826,OR
full-year,hunt,age,45-54,2014,recruits,4001,OR
full-year,hunt,age,45-54,2015,recruits,4205,OR
full-year,hunt,age,45-54,2016,recruits,4277,OR
full-year,hunt,age,45-54,2017,recruits,3892,OR
full-year,hunt,age,45-54,2018,recruits,3676,OR
full-year,hunt,age,55-64,2013,recruits,3564,OR
full-year,hunt,age,55-64,2014,recruits,3656,OR
full-year,hunt,age,55-64,2015,recruits,3727,OR
full-year,hunt,age,55-64,2016,recruits,3735,OR
full-year,hunt,age,55-64,2017,recruits,3539,OR
full-year,hunt,age,55-64,2018,recruits,3364,OR
full-year,hunt,all,all,2009,churn,0.19422170982464781,OR
full-year,hunt,all,all,2010,churn,0.23073297397355352,OR
full-year,hunt,all,all,2011,churn,0.20923697006674435,OR
full-year,hunt,all,all,2012,churn,0.2068539410632758,OR
full-year,hunt,all,all,2013,churn,0.19779264503177035,OR
full-year,hunt,all,all,2014,churn,0.20512625530519427,OR
full-year,hunt,all,all,2015,churn,0.2035650182583401,OR
full-year,hunt,all,all,2016,churn,0.20431421980165068,OR
full-year,hunt,all,all,2017,churn,0.21521197244738738,OR
full-year,hunt,all,all,2018,churn,0.21395110024449884,OR
full-year,hunt,residency,resident,2009,churn,0.17965818700285158,OR
full-year,hunt,residency,resident,2010,churn,0.20770828095464242,OR
full-year,hunt,residency,resident,2011,churn,0.19667220150081044,OR
full-year,hunt,residency,resident,2012,churn,0.19438424289356318,OR
full-year,hunt,residency,resident,2013,churn,0.18546228679334106,OR
full-year,hunt,residency,resident,2014,churn,0.19316449670581212,OR
full-year,hunt,residency,resident,2015,churn,0.19129404947671785,OR
full-year,hunt,residency,resident,2016,churn,0.1919238188305112,OR
full-year,hunt,residency,resident,2017,churn,0.2024527061796579,OR
full-year,hunt,residency,resident,2018,churn,0.20055254701105624,OR
full-year,hunt,residency,nonresident,2009,churn,0.3632108843537415,OR
full-year,hunt,residency,nonresident,2010,churn,0.496665949666595,OR
full-year,hunt,residency,nonresident,2011,churn,0.3996714211037264,OR
full-year,hunt,residency,nonresident,2012,churn,0.39536297985556823,OR
full-year,hunt,residency,nonresident,2013,churn,0.3859731333958138,OR
full-year,hunt,residency,nonresident,2014,churn,0.3876951615396506,OR
full-year,hunt,residency,nonresident,2015,churn,0.38505487896556906,OR
full-year,hunt,residency,nonresident,2016,churn,0.381288165164292,OR
full-year,hunt,residency,nonresident,2017,churn,0.3946915351506456,OR
full-year,hunt,residency,nonresident,2018,churn,0.3998690623408744,OR
full-year,hunt,gender,male,2009,churn,0.18335018368552233,OR
full-year,hunt,gender,male,2010,churn,0.21862548062297707,OR
full-year,hunt,gender,male,2011,churn,0.1983456434920771,OR
full-year,hunt,gender,male,2012,churn,0.1961032110595836,OR
full-year,hunt,gender,male,2013,churn,0.18801149690359809,OR
full-year,hunt,gender,male,2014,churn,0.1944591177296993,OR
full-year,hunt,gender,male,2015,churn,0.19338934046771067,OR
full-year,hunt,gender,male,2016,churn,0.19423340961098404,OR
full-year,hunt,gender,male,2017,churn,0.2045381192798026,OR
full-year,hunt,gender,male,2018,churn,0.20306549829199455,OR
full-year,hunt,gender,female,2009,churn,0.26262785208497247,OR
full-year,hunt,gender,female,2010,churn,0.3045928001461899,OR
full-year,hunt,gender,female,2011,churn,0.2767955249225852,OR
full-year,hunt,gender,female,2012,churn,0.2721455708858228,OR
full-year,hunt,gender,female,2013,churn,0.2549342105263158,OR
full-year,hunt,gender,female,2014,churn,0.26362206666872245,OR
full-year,hunt,gender,female,2015,churn,0.25639591368092557,OR
full-year,hunt,gender,female,2016,churn,0.25405344330828766,OR
full-year,hunt,gender,female,2017,churn,0.2656595129666494,OR
full-year,hunt,gender,female,2018,churn,0.2647465692784418,OR
full-year,hunt,age,18-24,2009,churn,0.28227502921698483,OR
full-year,hunt,age,18-24,2010,churn,0.3107426381447734,OR
full-year,hunt,age,18-24,2011,churn,0.30089634172492175,OR
full-year,hunt,age,18-24,2012,churn,0.2956191327670988,OR
full-year,hunt,age,18-24,2013,churn,0.2817197566213314,OR
full-year,hunt,age,18-24,2014,churn,0.2962883409227597,OR
full-year,hunt,age,18-24,2015,churn,0.29032948224219085,OR
full-year,hunt,age,18-24,2016,churn,0.282863041982106,OR
full-year,hunt,age,18-24,2017,churn,0.3108477283234565,OR
full-year,hunt,age,18-24,2018,churn,0.3122420303855274,OR
full-year,hunt,age,25-34,2009,churn,0.22049528097670795,OR
full-year,hunt,age,25-34,2010,churn,0.2576081381432724,OR
full-year,hunt,age,25-34,2011,churn,0.23515625,OR
full-year,hunt,age,25-34,2012,churn,0.23538161197359855,OR
full-year,hunt,age,25-34,2013,churn,0.22891905197271256,OR
full-year,hunt,age,25-34,2014,churn,0.23229164288812293,OR
full-year,hunt,age,25-34,2015,churn,0.23477165920895823,OR
full-year,hunt,age,25-34,2016,churn,0.23359411360563814,OR
full-year,hunt,age,25-34,2017,churn,0.2358859325722916,OR
full-year,hunt,age,25-34,2018,churn,0.24456017208196537,OR
full-year,hunt,age,35-44,2009,churn,0.18994607087827425,OR
full-year,hunt,age,35-44,2010,churn,0.23066147859922176,OR
full-year,hunt,age,35-44,2011,churn,0.20512656199935916,OR
full-year,hunt,age,35-44,2012,churn,0.20147695553748432,OR
full-year,hunt,age,35-44,2013,churn,0.1909222705475633,OR
full-year,hunt,age,35-44,2014,churn,0.19653609511506206,OR
full-year,hunt,age,35-44,2015,churn,0.1951064853282022,OR
full-year,hunt,age,35-44,2016,churn,0.19547927096200937,OR
full-year,hunt,age,35-44,2017,churn,0.20735354230760952,OR
full-year,hunt,age,35-44,2018,churn,0.20058139534883718,OR
full-year,hunt,age,45-54,2009,churn,0.1708474923583955,OR
full-year,hunt,age,45-54,2010,churn,0.20943871863906846,OR
full-year,hunt,age,45-54,2011,churn,0.187913782726452,OR
full-year,hunt,age,45-54,2012,churn,0.18678037547324464,OR
full-year,hunt,age,45-54,2013,churn,0.1760299625468165,OR
full-year,hunt,age,45-54,2014,churn,0.1823698827401769,OR
full-year,hunt,age,45-54,2015,churn,0.1802700502953023,OR
full-year,hunt,age,45-54,2016,churn,0.1830234813034864,OR
full-year,hunt,age,45-54,2017,churn,0.1952081780428069,OR
full-year,hunt,age,45-54,2018,churn,0.1881495269117419,OR
full-year,hunt,age,55-64,2009,churn,0.1559783933067988,OR
full-year,hunt,age,55-64,2010,churn,0.1906005730882439,OR
full-year,hunt,age,55-64,2011,churn,0.17008560814084964,OR
full-year,hunt,age,55-64,2012,churn,0.16796632254184624,OR
full-year,hunt,age,55-64,2013,churn,0.1606158369747213,OR
full-year,hunt,age,55-64,2014,churn,0.1681450215126119,OR
full-year,hunt,age,55-64,2015,churn,0.16417080355119779,OR
full-year,hunt,age,55-64,2016,churn,0.16849278183964705,OR
full-year,hunt,age,55-64,2017,churn,0.17550773593561034,OR
full-year,hunt,age,55-64,2018,churn,0.17508568980291342,OR
full-year,fish,all,all,2008,participants,506672,OR
full-year,fish,all,all,2009,participants,550828,OR
full-year,fish,all,all,2010,participants,503147,OR
full-year,fish,all,all,2011,participants,497591,OR
full-year,fish,all,all,2012,participants,496780,OR
full-year,fish,all,all,2013,participants,497874,OR
full-year,fish,all,all,2014,participants,501904,OR
full-year,fish,all,all,2015,participants,494907,OR
full-year,fish,all,all,2016,participants,500228,OR
full-year,fish,all,all,2017,participants,475814,OR
full-year,fish,all,all,2018,participants,467112,OR
full-year,fish,residency,resident,2008,participants,415902,OR
full-year,fish,residency,resident,2009,participants,450954,OR
full-year,fish,residency,resident,2010,participants,415895,OR
full-year,fish,residency,resident,2011,participants,411914,OR
full-year,fish,residency,resident,2012,participants,408701,OR
full-year,fish,residency,resident,2013,participants,409192,OR
full-year,fish,residency,resident,2014,participants,410970,OR
full-year,fish,residency,resident,2015,participants,399506,OR
full-year,fish,residency,resident,2016,participants,401540,OR
full-year,fish,residency,resident,2017,participants,382059,OR
full-year,fish,residency,resident,2018,participants,375863,OR
full-year,fish,residency,nonresident,2008,participants,90770,OR
full-year,fish,residency,nonresident,2009,participants,99874,OR
full-year,fish,residency,nonresident,2010,participants,87252,OR
full-year,fish,residency,nonresident,2011,participants,85677,OR
full-year,fish,residency,nonresident,2012,participants,88079,OR
full-year,fish,residency,nonresident,2013,participants,88682,OR
full-year,fish,residency,nonresident,2014,participants,90934,OR
full-year,fish,residency,nonresident,2015,participants,95401,OR
full-year,fish,residency,nonresident,2016,participants,98688,OR
full-year,fish,residency,nonresident,2017,participants,93755,OR
full-year,fish,residency,nonresident,2018,participants,91249,OR
full-year,fish,gender,male,2008,participants,389558,OR
full-year,fish,gender,male,2009,participants,418092,OR
full-year,fish,gender,male,2010,participants,386181,OR
full-year,fish,gender,male,2011,participants,380043,OR
full-year,fish,gender,male,2012,participants,377326,OR
full-year,fish,gender,male,2013,participants,375120,OR
full-year,fish,gender,male,2014,participants,375968,OR
full-year,fish,gender,male,2015,participants,370625,OR
full-year,fish,gender,male,2016,participants,371980,OR
full-year,fish,gender,male,2017,participants,356272,OR
full-year,fish,gender,male,2018,participants,348767,OR
full-year,fish,gender,female,2008,participants,117114,OR
full-year,fish,gender,female,2009,participants,132736,OR
full-year,fish,gender,female,2010,participants,116966,OR
full-year,fish,gender,female,2011,participants,117548,OR
full-year,fish,gender,female,2012,participants,119454,OR
full-year,fish,gender,female,2013,participants,122754,OR
full-year,fish,gender,female,2014,participants,125936,OR
full-year,fish,gender,female,2015,participants,124282,OR
full-year,fish,gender,female,2016,participants,128248,OR
full-year,fish,gender,female,2017,participants,119542,OR
full-year,fish,gender,female,2018,participants,118345,OR
full-year,fish,age,18-24,2008,participants,58004,OR
full-year,fish,age,18-24,2009,participants,63558,OR
full-year,fish,age,18-24,2010,participants,54809,OR
full-year,fish,age,18-24,2011,participants,53777,OR
full-year,fish,age,18-24,2012,participants,53449,OR
full-year,fish,age,18-24,2013,participants,55141,OR
full-year,fish,age,18-24,2014,participants,56731,OR
full-year,fish,age,18-24,2015,participants,54838,OR
full-year,fish,age,18-24,2016,participants,54860,OR
full-year,fish,age,18-24,2017,participants,51397,OR
full-year,fish,age,18-24,2018,participants,49386,OR
full-year,fish,age,25-34,2008,participants,105072,OR
full-year,fish,age,25-34,2009,participants,115407,OR
full-year,fish,age,25-34,2010,participants,104758,OR
full-year,fish,age,25-34,2011,participants,104333,OR
full-year,fish,age,25-34,2012,participants,104517,OR
full-year,fish,age,25-34,2013,participants,105280,OR
full-year,fish,age,25-34,2014,participants,107670,OR
full-year,fish,age,25-34,2015,participants,107178,OR
full-year,fish,age,25-34,2016,participants,108558,OR
full-year,fish,age,25-34,2017,participants,103312,OR
full-year,fish,age,25-34,2018,participants,100028,OR
full-year,fish,age,35-44,2008,participants,112691,OR
full-year,fish,age,35-44,2009,participants,120326,OR
full-year,fish,age,35-44,2010,participants,109051,OR
full-year,fish,age,35-44,2011,participants,107291,OR
full-year,fish,age,35-44,2012,participants,107589,OR
full-year,fish,age,35-44,2013,participants,108250,OR
full-year,fish,age,35-44,2014,participants,108531,OR
full-year,fish,age,35-44,2015,participants,107300,OR
full-year,fish,age,35-44,2016,participants,109955,OR
full-year,fish,age,35-44,2017,participants,106147,OR
full-year,fish,age,35-44,2018,participants,106771,OR
full-year,fish,age,45-54,2008,participants,126194,OR
full-year,fish,age,45-54,2009,participants,135224,OR
full-year,fish,age,45-54,2010,participants,123260,OR
full-year,fish,age,45-54,2011,participants,118931,OR
full-year,fish,age,45-54,2012,participants,116769,OR
full-year,fish,age,45-54,2013,participants,114670,OR
full-year,fish,age,45-54,2014,participants,113861,OR
full-year,fish,age,45-54,2015,participants,111748,OR
full-year,fish,age,45-54,2016,participants,111179,OR
full-year,fish,age,45-54,2017,participants,104632,OR
full-year,fish,age,45-54,2018,participants,101862,OR
full-year,fish,age,55-64,2008,participants,104710,OR
full-year,fish,age,55-64,2009,participants,116312,OR
full-year,fish,age,55-64,2010,participants,111268,OR
full-year,fish,age,55-64,2011,participants,113258,OR
full-year,fish,age,55-64,2012,participants,114456,OR
full-year,fish,age,55-64,2013,participants,114532,OR
full-year,fish,age,55-64,2014,participants,115111,OR
full-year,fish,age,55-64,2015,participants,113843,OR
full-year,fish,age,55-64,2016,participants,115675,OR
full-year,fish,age,55-64,2017,participants,110326,OR
full-year,fish,age,55-64,2018,participants,109065,OR
full-year,fish,all,all,2013,recruits,115152,OR
full-year,fish,all,all,2014,recruits,119110,OR
full-year,fish,all,all,2015,recruits,122297,OR
full-year,fish,all,all,2016,recruits,125212,OR
full-year,fish,all,all,2017,recruits,117342,OR
full-year,fish,all,all,2018,recruits,114156,OR
full-year,fish,residency,resident,2013,recruits,65307,OR
full-year,fish,residency,resident,2014,recruits,67014,OR
full-year,fish,residency,resident,2015,recruits,65654,OR
full-year,fish,residency,resident,2016,recruits,67189,OR
full-year,fish,residency,resident,2017,recruits,62020,OR
full-year,fish,residency,resident,2018,recruits,60861,OR
full-year,fish,residency,nonresident,2013,recruits,49845,OR
full-year,fish,residency,nonresident,2014,recruits,52096,OR
full-year,fish,residency,nonresident,2015,recruits,56643,OR
full-year,fish,residency,nonresident,2016,recruits,58023,OR
full-year,fish,residency,nonresident,2017,recruits,55322,OR
full-year,fish,residency,nonresident,2018,recruits,53295,OR
full-year,fish,gender,male,2013,recruits,76453,OR
full-year,fish,gender,male,2014,recruits,78877,OR
full-year,fish,gender,male,2015,recruits,81672,OR
full-year,fish,gender,male,2016,recruits,83354,OR
full-year,fish,gender,male,2017,recruits,79508,OR
full-year,fish,gender,male,2018,recruits,77052,OR
full-year,fish,gender,female,2013,recruits,38699,OR
full-year,fish,gender,female,2014,recruits,40233,OR
full-year,fish,gender,female,2015,recruits,40625,OR
full-year,fish,gender,female,2016,recruits,41858,OR
full-year,fish,gender,female,2017,recruits,37834,OR
full-year,fish,gender,female,2018,recruits,37104,OR
full-year,fish,age,18-24,2013,recruits,17693,OR
full-year,fish,age,18-24,2014,recruits,18194,OR
full-year,fish,age,18-24,2015,recruits,17855,OR
full-year,fish,age,18-24,2016,recruits,17640,OR
full-year,fish,age,18-24,2017,recruits,16084,OR
full-year,fish,age,18-24,2018,recruits,15337,OR
full-year,fish,age,25-34,2013,recruits,29652,OR
full-year,fish,age,25-34,2014,recruits,31141,OR
full-year,fish,age,25-34,2015,recruits,32337,OR
full-year,fish,age,25-34,2016,recruits,33126,OR
full-year,fish,age,25-34,2017,recruits,31299,OR
full-year,fish,age,25-34,2018,recruits,29665,OR
full-year,fish,age,35-44,2013,recruits,24653,OR
full-year,fish,age,35-44,2014,recruits,25494,OR
full-year,fish,age,35-44,2015,recruits,26150,OR
full-year,fish,age,35-44,2016,recruits,27316,OR
full-year,fish,age,35-44,2017,recruits,26159,OR
full-year,fish,age,35-44,2018,recruits,26226,OR
full-year,fish,age,45-54,2013,recruits,22582,OR
full-year,fish,age,45-54,2014,recruits,23154,OR
full-year,fish,age,45-54,2015,recruits,24077,OR
full-year,fish,age,45-54,2016,recruits,24320,OR
full-year,fish,age,45-54,2017,recruits,22247,OR
full-year,fish,age,45-54,2018,recruits,21869,OR
full-year,fish,age,55-64,2013,recruits,20572,OR
full-year,fish,age,55-64,2014,recruits,21127,OR
full-year,fish,age,55-64,2015,recruits,21878,OR
full-year,fish,age,55-64,2016,recruits,22810,OR
full-year,fish,age,55-64,2017,recruits,21553,OR
full-year,fish,age,55-64,2018,recruits,21059,OR
full-year,fish,all,all,2009,churn,0.3838953011020939,OR
full-year,fish,all,all,2010,churn,0.43388498769125744,OR
full-year,fish,all,all,2011,churn,0.41616068465080724,OR
full-year,fish,all,all,2012,churn,0.4136529800579196,OR
full-year,fish,all,all,2013,churn,0.4178549861105523,OR
full-year,fish,all,all,2014,churn,0.41865210876647463,OR
full-year,fish,all,all,2015,churn,0.430588319678664,OR
full-year,fish,all,all,2016,churn,0.42827440306966713,OR
full-year,fish,all,all,2017,churn,0.4516300566941479,OR
full-year,fish,all,all,2018,churn,0.4428789400900351,OR
full-year,fish,residency,resident,2009,churn,0.3191665344239752,OR
full-year,fish,residency,resident,2010,churn,0.37128785325267427,OR
full-year,fish,residency,resident,2011,churn,0.35427932531047485,OR
full-year,fish,residency,resident,2012,churn,0.3532056526499528,OR
full-year,fish,residency,resident,2013,churn,0.35493429181724506,OR
full-year,fish,residency,resident,2014,churn,0.35426243490203857,OR
full-year,fish,residency,resident,2015,churn,0.3669595516936799,OR
full-year,fish,residency,resident,2016,churn,0.35954583683767855,OR
full-year,fish,residency,resident,2017,churn,0.380736184095833,OR
full-year,fish,residency,resident,2018,churn,0.37078498758038714,OR
full-year,fish,residency,nonresident,2009,churn,0.6804781315412581,OR
full-year,fish,residency,nonresident,2010,churn,0.7165128061357311,OR
full-year,fish,residency,nonresident,2011,churn,0.7111241003071563,OR
full-year,fish,residency,nonresident,2012,churn,0.7042613536888548,OR
full-year,fish,residency,nonresident,2013,churn,0.7098173230849577,OR
full-year,fish,residency,nonresident,2014,churn,0.7157484044112673,OR
full-year,fish,residency,nonresident,2015,churn,0.7181472276596211,OR
full-year,fish,residency,nonresident,2016,churn,0.7160931227135985,OR
full-year,fish,residency,nonresident,2017,churn,0.7400212798297614,OR
full-year,fish,residency,nonresident,2018,churn,0.7366512362139216,OR
full-year,fish,gender,male,2009,churn,0.3565627960594722,OR
full-year,fish,gender,male,2010,churn,0.40185641491830376,OR
full-year,fish,gender,male,2011,churn,0.38814226996899864,OR
full-year,fish,gender,male,2012,churn,0.38557856785704864,OR
