state,year,sex,age,pop
Illinois,2010,2,22 to 24 years,254676.16733337997
Illinois,2010,2,25 to 29 years,452851.5508346215
Illinois,2010,2,30 to 34 years,428248.7594938676
Illinois,2010,2,35 to 39 years,439078.2191221134
Illinois,2010,2,40 to 44 years,461668.05480771477
Illinois,2010,2,45 to 49 years,487125.1936937987
Illinois,2010,2,5 to 9 years,428320.2909510827
Illinois,2010,2,50 to 54 years,463490.59573873127
Illinois,2010,2,55 to 59 years,405451.38183381106
Illinois,2010,2,60 and 61 years,140214.75345072665
Illinois,2010,2,62 to 64 years,178775.24631624736
Illinois,2010,2,65 and 66 years,107625.62603470017
Illinois,2010,2,67 to 69 years,138558.44759633683
Illinois,2010,2,70 to 74 years,198241.8775318922
Illinois,2010,2,75 to 79 years,172273.94359217345
Illinois,2010,2,80 to 84 years,145852.64126165456
Illinois,2010,2,85 years and over,159273.3531146514
Illinois,2010,2,Under 5 years,417005.22340202425
Illinois,2011,1,10 to 14 years,454343.71682209056
Illinois,2011,1,15 to 17 years,287182.9832790495
Illinois,2011,1,18 and 19 years,192783.2801556694
Illinois,2011,1,20 years,95555.6301742227
Illinois,2011,1,21 years,92837.34045152759
Illinois,2011,1,22 to 24 years,263057.4074685567
Illinois,2011,1,25 to 29 years,457104.25975291047
Illinois,2011,1,30 to 34 years,433681.8980490661
Illinois,2011,1,35 to 39 years,434283.50325046194
Illinois,2011,1,40 to 44 years,442830.72363684897
Illinois,2011,1,45 to 49 years,468564.9394423785
Illinois,2011,1,5 to 9 years,439717.06460955756
Illinois,2011,1,50 to 54 years,451019.7977829401
Illinois,2011,1,55 to 59 years,384205.4033924615
Illinois,2011,1,60 and 61 years,138571.4081027932
Illinois,2011,1,62 to 64 years,173414.20834551065
Illinois,2011,1,65 and 66 years,96644.1532978186
Illinois,2011,1,67 to 69 years,124503.10185476641
Illinois,2011,1,70 to 74 years,161498.80365431862
Illinois,2011,1,75 to 79 years,124736.50052821766
Illinois,2011,1,80 to 84 years,92298.10903355402
Illinois,2011,1,85 years and over,71002.4921386576
Illinois,2011,1,Under 5 years,430558.1787341259
Illinois,2011,2,10 to 14 years,430189.97220618126
Illinois,2011,2,15 to 17 years,272670.0123169475
Illinois,2011,2,18 and 19 years,180114.3599195852
Illinois,2011,2,20 years,90619.04702497588
Illinois,2011,2,21 years,87409.81526502124
Illinois,2011,2,22 to 24 years,254556.46440535405
Illinois,2011,2,25 to 29 years,453926.214884667
Illinois,2011,2,30 to 34 years,431348.9173433185
Illinois,2011,2,35 to 39 years,433990.74887988303
Illinois,2011,2,40 to 44 years,452376.9305867579
Illinois,2011,2,45 to 49 years,480758.00807267637
Illinois,2011,2,5 to 9 years,425701.0718573043
Illinois,2011,2,50 to 54 years,470366.73696027155
Illinois,2011,2,55 to 59 years,411566.36771079566
Illinois,2011,2,60 and 61 years,147794.67981917693
Illinois,2011,2,62 to 64 years,188094.18008258208
Illinois,2011,2,65 and 66 years,109949.88974206935
Illinois,2011,2,67 to 69 years,142813.83140427555
Illinois,2011,2,70 to 74 years,201947.19617492543
Illinois,2011,2,75 to 79 years,170127.51237066055
Illinois,2011,2,80 to 84 years,145088.46244166032
Illinois,2011,2,85 years and over,161366.00785735497
Illinois,2011,2,Under 5 years,414119.6687160511
Illinois,2012,1,10 to 14 years,451587.07187422505
Illinois,2012,1,15 to 17 years,282866.9682713317
Illinois,2012,1,18 and 19 years,192476.21087129772
Illinois,2012,1,20 years,94408.54860182502
Illinois,2012,1,21 years,94010.68780764917
Illinois,2012,1,22 to 24 years,262988.9990471667
Illinois,2012,1,25 to 29 years,457148.0807019103
Illinois,2012,1,30 to 34 years,437204.8060443579
Illinois,2012,1,35 to 39 years,427884.2136515058
Illinois,2012,1,40 to 44 years,437770.45156739076
Illinois,2012,1,45 to 49 years,460636.3955437754
Illinois,2012,1,5 to 9 years,436200.1070691664
Illinois,2012,1,50 to 54 years,456045.9259261252
Illinois,2012,1,55 to 59 years,393194.9721350669
Illinois,2012,1,60 and 61 years,141686.66827741414
Illinois,2012,1,62 to 64 years,181461.69600627266
Illinois,2012,1,65 and 66 years,102992.6966458617
Illinois,2012,1,67 to 69 years,128378.42565202677
Illinois,2012,1,70 to 74 years,164979.60931825518
Illinois,2012,1,75 to 79 years,125004.64649333351
Illinois,2012,1,80 to 84 years,92482.54066638282
Illinois,2012,1,85 years and over,72712.07423256336
Illinois,2012,1,Under 5 years,426814.20924292685
Illinois,2012,2,10 to 14 years,427109.59074163315
Illinois,2012,2,15 to 17 years,268552.0172728024
Illinois,2012,2,18 and 19 years,178594.28513107597
Illinois,2012,2,20 years,90275.21701788697
Illinois,2012,2,21 years,89222.29249188621
Illinois,2012,2,22 to 24 years,255077.99931650845
Illinois,2012,2,25 to 29 years,453197.6043314571
Illinois,2012,2,30 to 34 years,435408.4042767154
Illinois,2012,2,35 to 39 years,426810.19044702605
Illinois,2012,2,40 to 44 years,445962.7670111027
Illinois,2012,2,45 to 49 years,472362.23728323606
Illinois,2012,2,5 to 9 years,424205.00600435433
Illinois,2012,2,50 to 54 years,474480.14272293984
Illinois,2012,2,55 to 59 years,418909.23770611966
Illinois,2012,2,60 and 61 years,153418.53821072594
Illinois,2012,2,62 to 64 years,196150.39502357325
Illinois,2012,2,65 and 66 years,114918.47348138547
Illinois,2012,2,67 to 69 years,147594.2982515405
Illinois,2012,2,70 to 74 years,205339.3718506752
Illinois,2012,2,75 to 79 years,168070.0633659444
Illinois,2012,2,80 to 84 years,143938.1986808184
Illinois,2012,2,85 years and over,163556.95556938395
Illinois,2012,2,Under 5 years,410029.70816337666
Illinois,2013,1,10 to 14 years,449107.035090797
Illinois,2013,1,15 to 17 years,278834.73871378833
Illinois,2013,1,18 and 19 years,189366.89446555622
Illinois,2013,1,20 years,95736.00420117316
Illinois,2013,1,21 years,93552.58845843666
Illinois,2013,1,22 to 24 years,264549.6784751031
Illinois,2013,1,25 to 29 years,454484.76296842436
Illinois,2013,1,30 to 34 years,441084.11158921075
Illinois,2013,1,35 to 39 years,421537.7723125108
Illinois,2013,1,40 to 44 years,433786.98559658934
Illinois,2013,1,45 to 49 years,452395.71094054636
Illinois,2013,1,5 to 9 years,433703.6644441079
Illinois,2013,1,50 to 54 years,458055.52609344217
Illinois,2013,1,55 to 59 years,400729.5693169053
Illinois,2013,1,60 and 61 years,144966.7588860194
Illinois,2013,1,62 to 64 years,191349.53634689166
Illinois,2013,1,65 and 66 years,107095.78927924497
Illinois,2013,1,67 to 69 years,132466.5782751896
Illinois,2013,1,70 to 74 years,171565.28004443148
Illinois,2013,1,75 to 79 years,125295.93981525082
Illinois,2013,1,80 to 84 years,92977.37134552262
Illinois,2013,1,85 years and over,75386.56947886899
Illinois,2013,1,Under 5 years,420462.6282847082
Illinois,2013,2,10 to 14 years,426082.28866532375
Illinois,2013,2,15 to 17 years,265310.61140981317
Illinois,2013,2,18 and 19 years,176757.2921002628
Illinois,2013,2,20 years,89870.39584034127
Illinois,2013,2,21 years,91674.34898502976
Illinois,2013,2,22 to 24 years,255737.71369821072
Illinois,2013,2,25 to 29 years,449351.9792017063
Illinois,2013,2,30 to 34 years,440087.2693673545
Illinois,2013,2,35 to 39 years,422368.9760987112
Illinois,2013,2,40 to 44 years,440025.0294703202
Illinois,2013,2,45 to 49 years,463152.17056510795
Illinois,2013,2,5 to 9 years,421373.13774616196
Illinois,2013,2,50 to 54 years,476012.7402571527
Illinois,2013,2,55 to 59 years,428128.1743130005
Illinois,2013,2,60 and 61 years,155785.45840761537
Illinois,2013,2,62 to 64 years,206094.3687281853
Illinois,2013,2,65 and 66 years,121036.52234562738
Illinois,2013,2,67 to 69 years,150970.901211218
Illinois,2013,2,70 to 74 years,210849.69763546935
Illinois,2013,2,75 to 79 years,167730.49929167127
Illinois,2013,2,80 to 84 years,140631.04734906356
Illinois,2013,2,85 years and over,167262.6961946068
Illinois,2013,2,Under 5 years,403484.18669532775
Illinois,2014,1,10 to 14 years,444133.57744883787
Illinois,2014,1,15 to 17 years,273765.37259082025
Illinois,2014,1,18 and 19 years,185533.9908202407
Illinois,2014,1,20 years,95488.76422218884
Illinois,2014,1,21 years,94307.91217824082
Illinois,2014,1,22 to 24 years,265960.1308787872
Illinois,2014,1,25 to 29 years,450391.3921821604
Illinois,2014,1,30 to 34 years,444081.4957641175
Illinois,2014,1,35 to 39 years,416402.08347696945
Illinois,2014,1,40 to 44 years,431636.9778285329
Illinois,2014,1,45 to 49 years,442093.377607004
Illinois,2014,1,5 to 9 years,429652.8659548595
Illinois,2014,1,50 to 54 years,457524.5798471288
Illinois,2014,1,55 to 59 years,409571.370211723
Illinois,2014,1,60 and 61 years,147150.7907521999
Illinois,2014,1,62 to 64 years,197874.34538638455
Illinois,2014,1,65 and 66 years,110277.95954104933
Illinois,2014,1,67 to 69 years,138825.73376382331
Illinois,2014,1,70 to 74 years,177587.5276169467
Illinois,2014,1,75 to 79 years,126435.30065467911
Illinois,2014,1,80 to 84 years,93033.91404431216
Illinois,2014,1,85 years and over,77603.71337504731
Illinois,2014,1,Under 5 years,413908.1720355525
Illinois,2014,2,10 to 14 years,420983.26859064057
Illinois,2014,2,15 to 17 years,260776.00010739197
Illinois,2014,2,18 and 19 years,174081.02803606287
Illinois,2014,2,20 years,89651.60925006917
Illinois,2014,2,21 years,92055.37931408551
Illinois,2014,2,22 to 24 years,258115.82790321388
Illinois,2014,2,25 to 29 years,445690.01856528845
Illinois,2014,2,30 to 34 years,443954.29626489663
Illinois,2014,2,35 to 39 years,418032.6408370605
Illinois,2014,2,40 to 44 years,435737.4089294008
Illinois,2014,2,45 to 49 years,451347.8923534669
Illinois,2014,2,5 to 9 years,418509.38856642373
Illinois,2014,2,50 to 54 years,475230.34951032914
Illinois,2014,2,55 to 59 years,437483.14693839266
Illinois,2014,2,60 and 61 years,158307.2885618157
Illinois,2014,2,62 to 64 years,212545.35534376424
Illinois,2014,2,65 and 66 years,123888.30595768182
Illinois,2014,2,67 to 69 years,157942.7167687732
Illinois,2014,2,70 to 74 years,217012.3613793946
Illinois,2014,2,75 to 79 years,168751.66948996665
Illinois,2014,2,80 to 84 years,139861.35803307034
Illinois,2014,2,85 years and over,167727.0625001797
Illinois,2014,2,Under 5 years,398036.27861702465
Illinois,2015,1,10 to 14 years,437367.76854067744
Illinois,2015,1,15 to 17 years,269005.04018087644
Illinois,2015,1,18 and 19 years,181510.10212990595
Illinois,2015,1,20 years,93492.54672834148
Illinois,2015,1,21 years,93946.21456231788
Illinois,2015,1,22 to 24 years,268304.5530627763
Illinois,2015,1,25 to 29 years,447673.22310411074
Illinois,2015,1,30 to 34 years,445090.1144018442
Illinois,2015,1,35 to 39 years,415960.44253346015
Illinois,2015,1,40 to 44 years,425513.44802424096
Illinois,2015,1,45 to 49 years,432860.06898325984
Illinois,2015,1,5 to 9 years,426808.499814623
Illinois,2015,1,50 to 54 years,453706.8054423257
Illinois,2015,1,55 to 59 years,414644.4061075858
Illinois,2015,1,60 and 61 years,151617.9885053016
Illinois,2015,1,62 to 64 years,202904.43764848518
Illinois,2015,1,65 and 66 years,114795.94882645406
Illinois,2015,1,67 to 69 years,144377.289992101
Illinois,2015,1,70 to 74 years,184486.92256474236
Illinois,2015,1,75 to 79 years,128921.60631784295
Illinois,2015,1,80 to 84 years,91905.70857778081
Illinois,2015,1,85 years and over,79387.87387244489
Illinois,2015,1,Under 5 years,407996.2737299535
Illinois,2015,2,10 to 14 years,418770.3851527149
Illinois,2015,2,15 to 17 years,257024.81185148616
Illinois,2015,2,18 and 19 years,171332.55391613996
Illinois,2015,2,20 years,89334.59109579555
Illinois,2015,2,21 years,92644.16789343845
Illinois,2015,2,22 to 24 years,258369.82705970696
Illinois,2015,2,25 to 29 years,442094.30786822905
Illinois,2015,2,30 to 34 years,445402.88539751514
Illinois,2015,2,35 to 39 years,418692.44222088635
Illinois,2015,2,40 to 44 years,427260.1691118858
Illinois,2015,2,45 to 49 years,440793.26046770636
Illinois,2015,2,5 to 9 years,411936.38886072225
Illinois,2015,2,50 to 54 years,470637.40921118547
Illinois,2015,2,55 to 59 years,441956.4088349939
Illinois,2015,2,60 and 61 years,162432.07066233404
Illinois,2015,2,62 to 64 years,217929.43666097266
Illinois,2015,2,65 and 66 years,129176.41974882089
Illinois,2015,2,67 to 69 years,163508.28268258204
Illinois,2015,2,70 to 74 years,223741.18142398325
Illinois,2015,2,75 to 79 years,171617.3453978212
Illinois,2015,2,80 to 84 years,139102.15233667925
Illinois,2015,2,85 years and over,165695.6811155652
Illinois,2015,2,Under 5 years,392612.5373773834
Illinois,2016,1,10 to 14 years,432305.5349940911
Illinois,2016,1,15 to 17 years,265074.7219092066
Illinois,2016,1,18 and 19 years,176735.44462461106
Illinois,2016,1,20 years,92839.58008965985
Illinois,2016,1,21 years,92280.66024693729
Illinois,2016,1,22 to 24 years,271075.1256492924
Illinois,2016,1,25 to 29 years,450511.3507996306
Illinois,2016,1,30 to 34 years,443989.9539204357
Illinois,2016,1,35 to 39 years,415295.4084235187
Illinois,2016,1,40 to 44 years,417259.6124422294
Illinois,2016,1,45 to 49 years,424317.9715988971
Illinois,2016,1,5 to 9 years,422658.17928024067
Illinois,2016,1,50 to 54 years,446271.54456412094
Illinois,2016,1,55 to 59 years,417970.2390994052
Illinois,2016,1,60 and 61 years,155032.38751746464
Illinois,2016,1,62 to 64 years,205827.22243832017
Illinois,2016,1,65 and 66 years,120452.21646244959
Illinois,2016,1,67 to 69 years,149205.648157082
Illinois,2016,1,70 to 74 years,192559.86267169347
Illinois,2016,1,75 to 79 years,130737.33963969236
Illinois,2016,1,80 to 84 years,92895.4720739321
Illinois,2016,1,85 years and over,80397.62516219665
Illinois,2016,1,Under 5 years,402594.9530687963
Illinois,2016,2,10 to 14 years,416379.31368994137
Illinois,2016,2,15 to 17 years,254543.0751584773
Illinois,2016,2,18 and 19 years,167636.0299708583
Illinois,2016,2,20 years,88048.83858060936
Illinois,2016,2,21 years,90586.93350925841
Illinois,2016,2,22 to 24 years,261171.2656504782
Illinois,2016,2,25 to 29 years,439773.1033213235
Illinois,2016,2,30 to 34 years,442570.69674837944
Illinois,2016,2,35 to 39 years,416776.54600673344
Illinois,2016,2,40 to 44 years,419808.6861535033
Illinois,2016,2,45 to 49 years,432409.33439345384
Illinois,2016,2,5 to 9 years,405218.8821161492
Illinois,2016,2,50 to 54 years,462045.0609826697
Illinois,2016,2,55 to 59 years,443658.594299393
Illinois,2016,2,60 and 61 years,166016.1604981106
Illinois,2016,2,62 to 64 years,221470.98960766543
Illinois,2016,2,65 and 66 years,135045.01471324693
Illinois,2016,2,67 to 69 years,170513.46908973175
Illinois,2016,2,70 to 74 years,230531.47948665716
Illinois,2016,2,75 to 79 years,173586.5301535581
Illinois,2016,2,80 to 84 years,137075.09142770706
Illinois,2016,2,85 years and over,167655.99139381267
Illinois,2016,2,Under 5 years,386085.85821437876
Illinois,2017,1,10 to 14 years,426450.03206528194
Illinois,2017,1,15 to 17 years,261264.78934781416
Illinois,2017,1,18 and 19 years,174107.56144940702
Illinois,2017,1,20 years,91407.51417951935
Illinois,2017,1,21 years,89861.7746801399
Illinois,2017,1,22 to 24 years,268449.3944984047
Illinois,2017,1,25 to 29 years,450847.6501095412
Illinois,2017,1,30 to 34 years,442759.87155776884
Illinois,2017,1,35 to 39 years,415529.3924490098
Illinois,2017,1,40 to 44 years,409237.0191716132
Illinois,2017,1,45 to 49 years,416790.65222070424
Illinois,2017,1,5 to 9 years,414452.1492843844
Illinois,2017,1,50 to 54 years,436700.25442120543
Illinois,2017,1,55 to 59 years,419762.7690959589
Illinois,2017,1,60 and 61 years,158062.3079973544
Illinois,2017,1,62 to 64 years,209922.16660684338
Illinois,2017,1,65 and 66 years,124680.70079067872
Illinois,2017,1,67 to 69 years,155508.95323872697
Illinois,2017,1,70 to 74 years,201781.6697838567
Illinois,2017,1,75 to 79 years,134716.07132429467
Illinois,2017,1,80 to 84 years,94897.86160765478
Illinois,2017,1,85 years and over,82462.31770724179
Illinois,2017,1,Under 5 years,399391.6333512414
Illinois,2017,2,10 to 14 years,412116.6304011521
Illinois,2017,2,15 to 17 years,250893.21549966137
Illinois,2017,2,18 and 19 years,165051.95501288807
Illinois,2017,2,20 years,86668.83787640245
Illinois,2017,2,21 years,88078.3056181146
Illinois,2017,2,22 to 24 years,259289.3462038196
Illinois,2017,2,25 to 29 years,439490.3440581162
Illinois,2017,2,30 to 34 years,439529.13674825506
Illinois,2017,2,35 to 39 years,419006.8089804323
Illinois,2017,2,40 to 44 years,409067.92282998224
Illinois,2017,2,45 to 49 years,424860.52645395097
Illinois,2017,2,5 to 9 years,396706.9802567594
Illinois,2017,2,50 to 54 years,451418.5989336363
Illinois,2017,2,55 to 59 years,444277.7598949973
Illinois,2017,2,60 and 61 years,168357.291149592
Illinois,2017,2,62 to 64 years,226283.72968618214
Illinois,2017,2,65 and 66 years,139909.31838109007
Illinois,2017,2,67 to 69 years,177802.81385622465
Illinois,2017,2,70 to 74 years,240231.19381764837
Illinois,2017,2,75 to 79 years,178948.690241865
Illinois,2017,2,80 to 84 years,138098.9928412763
Illinois,2017,2,85 years and over,169070.4798375296
Illinois,2017,2,Under 5 years,381992.61448177864
Illinois,2018,1,10 to 14 years,424945.3062151028
Illinois,2018,1,15 to 17 years,260342.91843044234
Illinois,2018,1,18 and 19 years,173493.22417956137
Illinois,2018,1,20 years,91084.98342762698
Illinois,2018,1,21 years,89544.69805887826
Illinois,2018,1,22 to 24 years,267502.1727537834
Illinois,2018,1,25 to 29 years,449256.83744075825
Illinois,2018,1,30 to 34 years,441197.5965570415
Illinois,2018,1,35 to 39 years,414063.19999663933
Illinois,2018,1,40 to 44 years,407793.0293127884
Illinois,2018,1,45 to 49 years,415320.00942236226
Illinois,2018,1,5 to 9 years,412989.7578767199
Illinois,2018,1,50 to 54 years,435159.3607356662
Illinois,2018,1,55 to 59 years,418281.63920474396
Illinois,2018,1,60 and 61 years,157504.58628812918
Illinois,2018,1,62 to 64 years,209181.4577620365
Illinois,2018,1,65 and 66 years,124240.76584076302
Illinois,2018,1,67 to 69 years,154960.2410232785
Illinois,2018,1,70 to 74 years,201069.68462314366
Illinois,2018,1,75 to 79 years,134240.72664211813
Illinois,2018,1,80 to 84 years,94563.01519013615
Illinois,2018,1,85 years and over,82171.35001632888
Illinois,2018,1,Under 5 years,397982.3828649925
Illinois,2018,2,10 to 14 years,410662.4798549554
Illinois,2018,2,15 to 17 years,250007.94060551125
Illinois,2018,2,18 and 19 years,164469.5703847812
Illinois,2018,2,20 years,86363.02750953245
Illinois,2018,2,21 years,87767.52195452404
Illinois,2018,2,22 to 24 years,258374.445623277
Illinois,2018,2,25 to 29 years,437939.6055614964
Illinois,2018,2,30 to 34 years,437978.261371909
Illinois,2018,2,35 to 39 years,417528.34648901096
Illinois,2018,2,40 to 44 years,407624.5296263744
Illinois,2018,2,45 to 49 years,423361.40916281164
Illinois,2018,2,5 to 9 years,395307.2025495145
Illinois,2018,2,50 to 54 years,449825.77167606185
Illinois,2018,2,55 to 59 years,442710.1290362632
Illinois,2018,2,60 and 61 years,167763.24366686103
Illinois,2018,2,62 to 64 years,225485.28918452538
Illinois,2018,2,65 and 66 years,139415.64936427842
Illinois,2018,2,67 to 69 years,177175.4379150192
Illinois,2018,2,70 to 74 years,239383.53978979858
Illinois,2018,2,75 to 79 years,178317.27108413022
Illinois,2018,2,80 to 84 years,137611.71154502316
Illinois,2018,2,85 years and over,168473.9158736775
Illinois,2018,2,Under 5 years,380644.7563076227
Indiana,2008,1,10 to 14 years,230879.21086988837
Indiana,2008,1,15 to 17 years,144000.03649516517
Indiana,2008,1,18 and 19 years,99909.19839536211
Indiana,2008,1,20 years,50822.60002948236
Indiana,2008,1,21 years,50039.697318445884
Indiana,2008,1,22 to 24 years,126919.3419261202
Indiana,2008,1,25 to 29 years,211764.17063738295
Indiana,2008,1,30 to 34 years,202575.57590350482
Indiana,2008,1,35 to 39 years,214108.87415304457
Indiana,2008,1,40 to 44 years,220261.968861523
Indiana,2008,1,45 to 49 years,237742.1240209817
