"","region","state","timeframe","group","metric","segment","year","category","value","aggregation","states_included"
"6004","Southeast","Southeast","mid-year","fish","participants - recruited","age",2016,"55-64",80664.6391016722,"sum","FL,SC,VA"
"6005","Southeast","Southeast","mid-year","fish","participants - recruited","age",2017,"18-24",73740.269243529,"sum","FL,SC,VA"
"6006","Southeast","Southeast","mid-year","fish","participants - recruited","age",2017,"25-34",101995.391055934,"sum","FL,SC,VA"
"6007","Southeast","Southeast","mid-year","fish","participants - recruited","age",2017,"35-44",95729.2600358382,"sum","FL,SC,VA"
"6008","Southeast","Southeast","mid-year","fish","participants - recruited","age",2017,"45-54",97140.4523510536,"sum","FL,SC,VA"
"6009","Southeast","Southeast","mid-year","fish","participants - recruited","age",2017,"55-64",83051.52054881,"sum","FL,SC,VA"
"6010","Southeast","Southeast","mid-year","fish","participants - recruited","age",2018,"18-24",66569.5485384338,"sum","FL,SC,VA"
"6011","Southeast","Southeast","mid-year","fish","participants - recruited","age",2018,"25-34",93133.0713523606,"sum","FL,SC,VA"
"6012","Southeast","Southeast","mid-year","fish","participants - recruited","age",2018,"35-44",94137.1309026947,"sum","FL,SC,VA"
"6013","Southeast","Southeast","mid-year","fish","participants - recruited","age",2018,"45-54",96010.0946900439,"sum","FL,SC,VA"
"6014","Southeast","Southeast","mid-year","fish","participants - recruited","age",2018,"55-64",84037.4019959489,"sum","FL,SC,VA"
"6015","Southeast","Southeast","mid-year","fish","participants - recruited","age",2019,"18-24",71525.4885813236,"sum","FL,SC,VA"
"6016","Southeast","Southeast","mid-year","fish","participants - recruited","age",2019,"25-34",99418.4890051576,"sum","FL,SC,VA"
"6017","Southeast","Southeast","mid-year","fish","participants - recruited","age",2019,"35-44",98961.5017695511,"sum","FL,SC,VA"
"6018","Southeast","Southeast","mid-year","fish","participants - recruited","age",2019,"45-54",100084.837029034,"sum","FL,SC,VA"
"6019","Southeast","Southeast","mid-year","fish","participants - recruited","age",2019,"55-64",88738.4834430867,"sum","FL,SC,VA"
"6020","Southeast","Southeast","mid-year","fish","participants - recruited","all",2014,"all",438462,"sum","FL,SC,VA"
"6021","Southeast","Southeast","mid-year","fish","participants - recruited","all",2015,"all",459441.229698639,"sum","FL,SC,VA"
"6022","Southeast","Southeast","mid-year","fish","participants - recruited","all",2016,"all",474859.210969982,"sum","FL,SC,VA"
"6023","Southeast","Southeast","mid-year","fish","participants - recruited","all",2017,"all",477282.19224132,"sum","FL,SC,VA"
"6024","Southeast","Southeast","mid-year","fish","participants - recruited","all",2018,"all",474897.173512663,"sum","FL,SC,VA"
"6025","Southeast","Southeast","mid-year","fish","participants - recruited","all",2019,"all",500226.554784005,"sum","FL,SC,VA"
"6026","Southeast","Southeast","mid-year","fish","participants - recruited","gender",2014,"female",128322,"sum","FL,SC,VA"
"6027","Southeast","Southeast","mid-year","fish","participants - recruited","gender",2014,"male",310140,"sum","FL,SC,VA"
"6028","Southeast","Southeast","mid-year","fish","participants - recruited","gender",2015,"female",135413.247828144,"sum","FL,SC,VA"
"6029","Southeast","Southeast","mid-year","fish","participants - recruited","gender",2015,"male",324315.724339119,"sum","FL,SC,VA"
"6030","Southeast","Southeast","mid-year","fish","participants - recruited","gender",2016,"female",141458.306187869,"sum","FL,SC,VA"
"6031","Southeast","Southeast","mid-year","fish","participants - recruited","gender",2016,"male",333920.580239167,"sum","FL,SC,VA"
"6032","Southeast","Southeast","mid-year","fish","participants - recruited","gender",2017,"female",141685.364547595,"sum","FL,SC,VA"
"6033","Southeast","Southeast","mid-year","fish","participants - recruited","gender",2017,"male",336348.436139218,"sum","FL,SC,VA"
"6034","Southeast","Southeast","mid-year","fish","participants - recruited","gender",2018,"female",140680.422907319,"sum","FL,SC,VA"
"6035","Southeast","Southeast","mid-year","fish","participants - recruited","gender",2018,"male",335200.292039266,"sum","FL,SC,VA"
"6036","Southeast","Southeast","mid-year","fish","participants - recruited","gender",2019,"female",149469.981267044,"sum","FL,SC,VA"
"6037","Southeast","Southeast","mid-year","fish","participants - recruited","gender",2019,"male",351972.047939316,"sum","FL,SC,VA"
"6038","Southeast","Southeast","mid-year","fish","participants - recruited","residency",2014,"nonresident",177798,"sum","FL,SC,VA"
"6039","Southeast","Southeast","mid-year","fish","participants - recruited","residency",2014,"resident",260664,"sum","FL,SC,VA"
"6040","Southeast","Southeast","mid-year","fish","participants - recruited","residency",2015,"nonresident",178447,"sum","FL,SC,VA"
"6041","Southeast","Southeast","mid-year","fish","participants - recruited","residency",2015,"resident",268944.882217227,"sum","FL,SC,VA"
"6042","Southeast","Southeast","mid-year","fish","participants - recruited","residency",2016,"nonresident",188297,"sum","FL,SC,VA"
"6043","Southeast","Southeast","mid-year","fish","participants - recruited","residency",2016,"resident",273552.51967599,"sum","FL,SC,VA"
"6044","Southeast","Southeast","mid-year","fish","participants - recruited","residency",2017,"nonresident",187238,"sum","FL,SC,VA"
"6045","Southeast","Southeast","mid-year","fish","participants - recruited","residency",2017,"resident",268131.157134752,"sum","FL,SC,VA"
"6046","Southeast","Southeast","mid-year","fish","participants - recruited","residency",2018,"nonresident",181045,"sum","FL,SC,VA"
"6047","Southeast","Southeast","mid-year","fish","participants - recruited","residency",2018,"resident",259710.794593515,"sum","FL,SC,VA"
"6048","Southeast","Southeast","mid-year","fish","participants - recruited","residency",2019,"nonresident",193493.1,"sum","FL,SC,VA"
"6049","Southeast","Southeast","mid-year","fish","participants - recruited","residency",2019,"resident",271426.732052277,"sum","FL,SC,VA"
"6050","US","US","mid-year","all_sports","participants - recruited","age",2014,"18-24",110812.790184631,"sum","FL,MO,OR,SC,VA"
"6051","US","US","mid-year","all_sports","participants - recruited","age",2014,"25-34",145465.682021343,"sum","FL,MO,OR,SC,VA"
"6052","US","US","mid-year","all_sports","participants - recruited","age",2014,"35-44",120416.259135003,"sum","FL,MO,OR,SC,VA"
"6053","US","US","mid-year","all_sports","participants - recruited","age",2014,"45-54",117398.804597574,"sum","FL,MO,OR,SC,VA"
"6054","US","US","mid-year","all_sports","participants - recruited","age",2014,"55-64",95109.4640614481,"sum","FL,MO,OR,SC,VA"
"6055","US","US","mid-year","all_sports","participants - recruited","age",2015,"18-24",108241.324559677,"sum","FL,MO,OR,SC,VA"
"6056","US","US","mid-year","all_sports","participants - recruited","age",2015,"25-34",149281.44175789,"sum","FL,MO,OR,SC,VA"
"6057","US","US","mid-year","all_sports","participants - recruited","age",2015,"35-44",123737.658062546,"sum","FL,MO,OR,SC,VA"
"6058","US","US","mid-year","all_sports","participants - recruited","age",2015,"45-54",121669.85795071,"sum","FL,MO,OR,SC,VA"
"6059","US","US","mid-year","all_sports","participants - recruited","age",2015,"55-64",100658.435012953,"sum","FL,MO,OR,SC,VA"
"6060","US","US","mid-year","all_sports","participants - recruited","age",2016,"18-24",108086.535625522,"sum","FL,MO,OR,SC,VA"
"6061","US","US","mid-year","all_sports","participants - recruited","age",2016,"25-34",151380.963218615,"sum","FL,MO,OR,SC,VA"
"6062","US","US","mid-year","all_sports","participants - recruited","age",2016,"35-44",127868.71348462,"sum","FL,MO,OR,SC,VA"
"6063","US","US","mid-year","all_sports","participants - recruited","age",2016,"45-54",126022.458579621,"sum","FL,MO,OR,SC,VA"
"6064","US","US","mid-year","all_sports","participants - recruited","age",2016,"55-64",106459.39782034,"sum","FL,MO,OR,SC,VA"
"6065","US","US","mid-year","all_sports","participants - recruited","age",2017,"18-24",98519.6122692869,"sum","FL,MO,OR,SC,VA"
"6066","US","US","mid-year","all_sports","participants - recruited","age",2017,"25-34",139001.805570309,"sum","FL,MO,OR,SC,VA"
"6067","US","US","mid-year","all_sports","participants - recruited","age",2017,"35-44",125226.768906694,"sum","FL,MO,OR,SC,VA"
"6068","US","US","mid-year","all_sports","participants - recruited","age",2017,"45-54",122347.059208533,"sum","FL,MO,OR,SC,VA"
"6069","US","US","mid-year","all_sports","participants - recruited","age",2017,"55-64",106152.360627728,"sum","FL,MO,OR,SC,VA"
"6070","US","US","mid-year","all_sports","participants - recruited","age",2018,"18-24",90427.7470681321,"sum","FL,MO,OR,SC,VA"
"6071","US","US","mid-year","all_sports","participants - recruited","age",2018,"25-34",129674.297538563,"sum","FL,MO,OR,SC,VA"
"6072","US","US","mid-year","all_sports","participants - recruited","age",2018,"35-44",124879.824328768,"sum","FL,MO,OR,SC,VA"
"6073","US","US","mid-year","all_sports","participants - recruited","age",2018,"45-54",121562.659837444,"sum","FL,MO,OR,SC,VA"
"6074","US","US","mid-year","all_sports","participants - recruited","age",2018,"55-64",108167.323435116,"sum","FL,MO,OR,SC,VA"
"6075","US","US","mid-year","all_sports","participants - recruited","age",2019,"18-24",96654.566449011,"sum","FL,MO,OR,SC,VA"
"6076","US","US","mid-year","all_sports","participants - recruited","age",2019,"25-34",139138.675462903,"sum","FL,MO,OR,SC,VA"
"6077","US","US","mid-year","all_sports","participants - recruited","age",2019,"35-44",131550.979750842,"sum","FL,MO,OR,SC,VA"
"6078","US","US","mid-year","all_sports","participants - recruited","age",2019,"45-54",125834.360466356,"sum","FL,MO,OR,SC,VA"
"6079","US","US","mid-year","all_sports","participants - recruited","age",2019,"55-64",113280.286242504,"sum","FL,MO,OR,SC,VA"
"6080","US","US","mid-year","all_sports","participants - recruited","all",2014,"all",589204,"sum","FL,MO,OR,SC,VA"
"6081","US","US","mid-year","all_sports","participants - recruited","all",2015,"all",609699.335392515,"sum","FL,MO,OR,SC,VA"
"6082","US","US","mid-year","all_sports","participants - recruited","all",2016,"all",633852.498977579,"sum","FL,MO,OR,SC,VA"
"6083","US","US","mid-year","all_sports","participants - recruited","all",2017,"all",616396.662562648,"sum","FL,MO,OR,SC,VA"
"6084","US","US","mid-year","all_sports","participants - recruited","all",2018,"all",614799.826147712,"sum","FL,MO,OR,SC,VA"
"6085","US","US","mid-year","all_sports","participants - recruited","all",2019,"all",646854.88973278,"sum","FL,MO,OR,SC,VA"
"6086","US","US","mid-year","all_sports","participants - recruited","gender",2014,"female",186805,"sum","FL,MO,OR,SC,VA"
"6087","US","US","mid-year","all_sports","participants - recruited","gender",2014,"male",402399,"sum","FL,MO,OR,SC,VA"
"6088","US","US","mid-year","all_sports","participants - recruited","gender",2015,"female",192388.896894961,"sum","FL,MO,OR,SC,VA"
"6089","US","US","mid-year","all_sports","participants - recruited","gender",2015,"male",417626.899269401,"sum","FL,MO,OR,SC,VA"
"6090","US","US","mid-year","all_sports","participants - recruited","gender",2016,"female",197767.527306675,"sum","FL,MO,OR,SC,VA"
"6091","US","US","mid-year","all_sports","participants - recruited","gender",2016,"male",436656.064641377,"sum","FL,MO,OR,SC,VA"
"6092","US","US","mid-year","all_sports","participants - recruited","gender",2017,"female",188767.157718387,"sum","FL,MO,OR,SC,VA"
"6093","US","US","mid-year","all_sports","participants - recruited","gender",2017,"male",428455.230013349,"sum","FL,MO,OR,SC,VA"
"6094","US","US","mid-year","all_sports","participants - recruited","gender",2018,"female",187647.7881301,"sum","FL,MO,OR,SC,VA"
"6095","US","US","mid-year","all_sports","participants - recruited","gender",2018,"male",428232.395385322,"sum","FL,MO,OR,SC,VA"
"6096","US","US","mid-year","all_sports","participants - recruited","gender",2019,"female",199293.518541811,"sum","FL,MO,OR,SC,VA"
"6097","US","US","mid-year","all_sports","participants - recruited","gender",2019,"male",448896.360757295,"sum","FL,MO,OR,SC,VA"
"6098","US","US","mid-year","all_sports","participants - recruited","residency",2014,"nonresident",242300,"sum","FL,MO,OR,SC,VA"
"6099","US","US","mid-year","all_sports","participants - recruited","residency",2014,"resident",346904,"sum","FL,MO,OR,SC,VA"
"6100","US","US","mid-year","all_sports","participants - recruited","residency",2015,"nonresident",244867,"sum","FL,MO,OR,SC,VA"
"6101","US","US","mid-year","all_sports","participants - recruited","residency",2015,"resident",352766.737512656,"sum","FL,MO,OR,SC,VA"
"6102","US","US","mid-year","all_sports","participants - recruited","residency",2016,"nonresident",257429,"sum","FL,MO,OR,SC,VA"
"6103","US","US","mid-year","all_sports","participants - recruited","residency",2016,"resident",363622.36882918,"sum","FL,MO,OR,SC,VA"
"6104","US","US","mid-year","all_sports","participants - recruited","residency",2017,"nonresident",249353,"sum","FL,MO,OR,SC,VA"
"6105","US","US","mid-year","all_sports","participants - recruited","residency",2017,"resident",345300.000145704,"sum","FL,MO,OR,SC,VA"
"6106","US","US","mid-year","all_sports","participants - recruited","residency",2018,"nonresident",246243,"sum","FL,MO,OR,SC,VA"
"6107","US","US","mid-year","all_sports","participants - recruited","residency",2018,"resident",334790.631462227,"sum","FL,MO,OR,SC,VA"
"6108","US","US","mid-year","all_sports","participants - recruited","residency",2019,"nonresident",272066.1,"sum","FL,MO,OR,SC,VA"
"6109","US","US","mid-year","all_sports","participants - recruited","residency",2019,"resident",340113.062778751,"sum","FL,MO,OR,SC,VA"
"6110","US","US","mid-year","hunt","participants - recruited","age",2014,"18-24",10406.9621446149,"sum","FL,MO,OR,SC,VA"
"6111","US","US","mid-year","hunt","participants - recruited","age",2014,"25-34",16098.0477511912,"sum","FL,MO,OR,SC,VA"
"6112","US","US","mid-year","hunt","participants - recruited","age",2014,"35-44",13080.522802241,"sum","FL,MO,OR,SC,VA"
"6113","US","US","mid-year","hunt","participants - recruited","age",2014,"45-54",12490.9296821823,"sum","FL,MO,OR,SC,VA"
"6114","US","US","mid-year","hunt","participants - recruited","age",2014,"55-64",10812.5376197707,"sum","FL,MO,OR,SC,VA"
"6115","US","US","mid-year","hunt","participants - recruited","age",2015,"18-24",10117.7100094096,"sum","FL,MO,OR,SC,VA"
"6116","US","US","mid-year","hunt","participants - recruited","age",2015,"25-34",17072.5509487964,"sum","FL,MO,OR,SC,VA"
"6117","US","US","mid-year","hunt","participants - recruited","age",2015,"35-44",13544.0628079767,"sum","FL,MO,OR,SC,VA"
"6118","US","US","mid-year","hunt","participants - recruited","age",2015,"45-54",13341.5790786971,"sum","FL,MO,OR,SC,VA"
"6119","US","US","mid-year","hunt","participants - recruited","age",2015,"55-64",11439.1350379277,"sum","FL,MO,OR,SC,VA"
"6120","US","US","mid-year","hunt","participants - recruited","age",2016,"18-24",10549.8430396772,"sum","FL,MO,OR,SC,VA"
"6121","US","US","mid-year","hunt","participants - recruited","age",2016,"25-34",16079.8819098857,"sum","FL,MO,OR,SC,VA"
"6122","US","US","mid-year","hunt","participants - recruited","age",2016,"35-44",13498.2871540166,"sum","FL,MO,OR,SC,VA"
"6123","US","US","mid-year","hunt","participants - recruited","age",2016,"45-54",13139.1414506689,"sum","FL,MO,OR,SC,VA"
"6124","US","US","mid-year","hunt","participants - recruited","age",2016,"55-64",11753.195990502,"sum","FL,MO,OR,SC,VA"
"6125","US","US","mid-year","hunt","participants - recruited","age",2017,"18-24",8811.45563036917,"sum","FL,MO,OR,SC,VA"
"6126","US","US","mid-year","hunt","participants - recruited","age",2017,"25-34",15109.6407708382,"sum","FL,MO,OR,SC,VA"
"6127","US","US","mid-year","hunt","participants - recruited","age",2017,"35-44",12825.5115000565,"sum","FL,MO,OR,SC,VA"
"6128","US","US","mid-year","hunt","participants - recruited","age",2017,"45-54",12666.7038226407,"sum","FL,MO,OR,SC,VA"
"6129","US","US","mid-year","hunt","participants - recruited","age",2017,"55-64",11676.2569430764,"sum","FL,MO,OR,SC,VA"
"6130","US","US","mid-year","hunt","participants - recruited","age",2018,"18-24",8392.69327948152,"sum","FL,MO,OR,SC,VA"
"6131","US","US","mid-year","hunt","participants - recruited","age",2018,"25-34",15072.6362184756,"sum","FL,MO,OR,SC,VA"
"6132","US","US","mid-year","hunt","participants - recruited","age",2018,"35-44",12742.7358460964,"sum","FL,MO,OR,SC,VA"
"6133","US","US","mid-year","hunt","participants - recruited","age",2018,"45-54",12332.2661946126,"sum","FL,MO,OR,SC,VA"
"6134","US","US","mid-year","hunt","participants - recruited","age",2018,"55-64",11768.3178956508,"sum","FL,MO,OR,SC,VA"
"6135","US","US","mid-year","hunt","participants - recruited","age",2019,"18-24",7734.30544660041,"sum","FL,MO,OR,SC,VA"
"6136","US","US","mid-year","hunt","participants - recruited","age",2019,"25-34",14822.9184622587,"sum","FL,MO,OR,SC,VA"
"6137","US","US","mid-year","hunt","participants - recruited","age",2019,"35-44",12757.1601921362,"sum","FL,MO,OR,SC,VA"
"6138","US","US","mid-year","hunt","participants - recruited","age",2019,"45-54",12408.4285665844,"sum","FL,MO,OR,SC,VA"
"6139","US","US","mid-year","hunt","participants - recruited","age",2019,"55-64",11952.8788482251,"sum","FL,MO,OR,SC,VA"
"6140","US","US","mid-year","hunt","participants - recruited","all",2014,"all",62890,"sum","FL,MO,OR,SC,VA"
"6141","US","US","mid-year","hunt","participants - recruited","all",2015,"all",65626.5395802837,"sum","FL,MO,OR,SC,VA"
"6142","US","US","mid-year","hunt","participants - recruited","all",2016,"all",66459.8505868575,"sum","FL,MO,OR,SC,VA"
"6143","US","US","mid-year","hunt","participants - recruited","all",2017,"all",63067.1615934314,"sum","FL,MO,OR,SC,VA"
"6144","US","US","mid-year","hunt","participants - recruited","all",2018,"all",62496.4726000052,"sum","FL,MO,OR,SC,VA"
"6145","US","US","mid-year","hunt","participants - recruited","all",2019,"all",63527.183606579,"sum","FL,MO,OR,SC,VA"
"6146","US","US","mid-year","hunt","participants - recruited","gender",2014,"female",12428,"sum","FL,MO,OR,SC,VA"
"6147","US","US","mid-year","hunt","participants - recruited","gender",2014,"male",50462,"sum","FL,MO,OR,SC,VA"
"6148","US","US","mid-year","hunt","participants - recruited","gender",2015,"female",13026.2304341428,"sum","FL,MO,OR,SC,VA"
"6149","US","US","mid-year","hunt","participants - recruited","gender",2015,"male",52641.0787640268,"sum","FL,MO,OR,SC,VA"
"6150","US","US","mid-year","hunt","participants - recruited","gender",2016,"female",13819.9465783665,"sum","FL,MO,OR,SC,VA"
"6151","US","US","mid-year","hunt","participants - recruited","gender",2016,"male",52730.2795248058,"sum","FL,MO,OR,SC,VA"
"6152","US","US","mid-year","hunt","participants - recruited","gender",2017,"female",12556.6627225902,"sum","FL,MO,OR,SC,VA"
"6153","US","US","mid-year","hunt","participants - recruited","gender",2017,"male",50650.4802855846,"sum","FL,MO,OR,SC,VA"
"6154","US","US","mid-year","hunt","participants - recruited","gender",2018,"female",11983.3788668139,"sum","FL,MO,OR,SC,VA"
"6155","US","US","mid-year","hunt","participants - recruited","gender",2018,"male",50702.6810463635,"sum","FL,MO,OR,SC,VA"
"6156","US","US","mid-year","hunt","participants - recruited","gender",2019,"female",12489.4950110375,"sum","FL,MO,OR,SC,VA"
"6157","US","US","mid-year","hunt","participants - recruited","gender",2019,"male",51276.8818071424,"sum","FL,MO,OR,SC,VA"
"6158","US","US","mid-year","hunt","participants - recruited","residency",2014,"nonresident",13868,"sum","FL,MO,OR,SC,VA"
"6159","US","US","mid-year","hunt","participants - recruited","residency",2014,"resident",49022,"sum","FL,MO,OR,SC,VA"
"6160","US","US","mid-year","hunt","participants - recruited","residency",2015,"nonresident",14805,"sum","FL,MO,OR,SC,VA"
"6161","US","US","mid-year","hunt","participants - recruited","residency",2015,"resident",50519.1235464247,"sum","FL,MO,OR,SC,VA"
"6162","US","US","mid-year","hunt","participants - recruited","residency",2016,"nonresident",14824,"sum","FL,MO,OR,SC,VA"
"6163","US","US","mid-year","hunt","participants - recruited","residency",2016,"resident",51675.1278946843,"sum","FL,MO,OR,SC,VA"
"6164","US","US","mid-year","hunt","participants - recruited","residency",2017,"nonresident",14291,"sum","FL,MO,OR,SC,VA"
"6165","US","US","mid-year","hunt","participants - recruited","residency",2017,"resident",48619.132242944,"sum","FL,MO,OR,SC,VA"
"6166","US","US","mid-year","hunt","participants - recruited","residency",2018,"nonresident",15141,"sum","FL,MO,OR,SC,VA"
"6167","US","US","mid-year","hunt","participants - recruited","residency",2018,"resident",47224.1365912037,"sum","FL,MO,OR,SC,VA"
"6168","US","US","mid-year","hunt","participants - recruited","residency",2019,"nonresident",15331.5,"sum","FL,MO,OR,SC,VA"
"6169","US","US","mid-year","hunt","participants - recruited","residency",2019,"resident",48051.0409394632,"sum","FL,MO,OR,SC,VA"
"6170","US","US","mid-year","fish","participants - recruited","age",2014,"18-24",115112.067965517,"sum","FL,MO,OR,SC,VA"
"6171","US","US","mid-year","fish","participants - recruited","age",2014,"25-34",146971.773754492,"sum","FL,MO,OR,SC,VA"
"6172","US","US","mid-year","fish","participants - recruited","age",2014,"35-44",121511.184369695,"sum","FL,MO,OR,SC,VA"
"6173","US","US","mid-year","fish","participants - recruited","age",2014,"45-54",118263.161410755,"sum","FL,MO,OR,SC,VA"
"6174","US","US","mid-year","fish","participants - recruited","age",2014,"55-64",95862.8124995407,"sum","FL,MO,OR,SC,VA"
"6175","US","US","mid-year","fish","participants - recruited","age",2015,"18-24",112203.665665945,"sum","FL,MO,OR,SC,VA"
"6176","US","US","mid-year","fish","participants - recruited","age",2015,"25-34",150870.045790487,"sum","FL,MO,OR,SC,VA"
"6177","US","US","mid-year","fish","participants - recruited","age",2015,"35-44",124849.518302124,"sum","FL,MO,OR,SC,VA"
"6178","US","US","mid-year","fish","participants - recruited","age",2015,"45-54",122456.167673074,"sum","FL,MO,OR,SC,VA"
"6179","US","US","mid-year","fish","participants - recruited","age",2015,"55-64",101388.757654534,"sum","FL,MO,OR,SC,VA"
"6180","US","US","mid-year","fish","participants - recruited","age",2016,"18-24",112171.017620476,"sum","FL,MO,OR,SC,VA"
"6181","US","US","mid-year","fish","participants - recruited","age",2016,"25-34",153075.32944579,"sum","FL,MO,OR,SC,VA"
"6182","US","US","mid-year","fish","participants - recruited","age",2016,"35-44",129446.389168981,"sum","FL,MO,OR,SC,VA"
"6183","US","US","mid-year","fish","participants - recruited","age",2016,"45-54",127193.810012063,"sum","FL,MO,OR,SC,VA"
"6184","US","US","mid-year","fish","participants - recruited","age",2016,"55-64",107405.639101672,"sum","FL,MO,OR,SC,VA"
"6185","US","US","mid-year","fish","participants - recruited","age",2017,"18-24",101681.269243529,"sum","FL,MO,OR,SC,VA"
"6186","US","US","mid-year","fish","participants - recruited","age",2017,"25-34",140312.391055934,"sum","FL,MO,OR,SC,VA"
"6187","US","US","mid-year","fish","participants - recruited","age",2017,"35-44",126781.260035838,"sum","FL,MO,OR,SC,VA"
"6188","US","US","mid-year","fish","participants - recruited","age",2017,"45-54",123339.452351054,"sum","FL,MO,OR,SC,VA"
"6189","US","US","mid-year","fish","participants - recruited","age",2017,"55-64",107147.52054881,"sum","FL,MO,OR,SC,VA"
"6190","US","US","mid-year","fish","participants - recruited","age",2018,"18-24",92955.5485384338,"sum","FL,MO,OR,SC,VA"
"6191","US","US","mid-year","fish","participants - recruited","age",2018,"25-34",130282.071352361,"sum","FL,MO,OR,SC,VA"
"6192","US","US","mid-year","fish","participants - recruited","age",2018,"35-44",126196.130902695,"sum","FL,MO,OR,SC,VA"
"6193","US","US","mid-year","fish","participants - recruited","age",2018,"45-54",122400.094690044,"sum","FL,MO,OR,SC,VA"
"6194","US","US","mid-year","fish","participants - recruited","age",2018,"55-64",109064.401995949,"sum","FL,MO,OR,SC,VA"
"6195","US","US","mid-year","fish","participants - recruited","age",2019,"18-24",99239.4885813236,"sum","FL,MO,OR,SC,VA"
"6196","US","US","mid-year","fish","participants - recruited","age",2019,"25-34",139598.489005158,"sum","FL,MO,OR,SC,VA"
"6197","US","US","mid-year","fish","participants - recruited","age",2019,"35-44",132797.501769551,"sum","FL,MO,OR,SC,VA"
"6198","US","US","mid-year","fish","participants - recruited","age",2019,"45-54",126589.837029034,"sum","FL,MO,OR,SC,VA"
"6199","US","US","mid-year","fish","participants - recruited","age",2019,"55-64",114157.483443087,"sum","FL,MO,OR,SC,VA"
"6200","US","US","mid-year","fish","participants - recruited","all",2014,"all",597723,"sum","FL,MO,OR,SC,VA"
"6201","US","US","mid-year","fish","participants - recruited","all",2015,"all",617931.229698639,"sum","FL,MO,OR,SC,VA"
"6202","US","US","mid-year","fish","participants - recruited","all",2016,"all",643657.210969982,"sum","FL,MO,OR,SC,VA"
"6203","US","US","mid-year","fish","participants - recruited","all",2017,"all",624889.192241319,"sum","FL,MO,OR,SC,VA"
"6204","US","US","mid-year","fish","participants - recruited","all",2018,"all",621906.173512663,"sum","FL,MO,OR,SC,VA"
"6205","US","US","mid-year","fish","participants - recruited","all",2019,"all",653881.554784005,"sum","FL,MO,OR,SC,VA"
"6206","US","US","mid-year","fish","participants - recruited","gender",2014,"female",189961,"sum","FL,MO,OR,SC,VA"
"6207","US","US","mid-year","fish","participants - recruited","gender",2014,"male",407762,"sum","FL,MO,OR,SC,VA"
"6208","US","US","mid-year","fish","participants - recruited","gender",2015,"female",195520.247828144,"sum","FL,MO,OR,SC,VA"
"6209","US","US","mid-year","fish","participants - recruited","gender",2015,"male",422698.724339119,"sum","FL,MO,OR,SC,VA"
"6210","US","US","mid-year","fish","participants - recruited","gender",2016,"female",201221.306187869,"sum","FL,MO,OR,SC,VA"
"6211","US","US","mid-year","fish","participants - recruited","gender",2016,"male",442955.580239167,"sum","FL,MO,OR,SC,VA"
"6212","US","US","mid-year","fish","participants - recruited","gender",2017,"female",191690.364547595,"sum","FL,MO,OR,SC,VA"
"6213","US","US","mid-year","fish","participants - recruited","gender",2017,"male",433950.436139218,"sum","FL,MO,OR,SC,VA"
"6214","US","US","mid-year","fish","participants - recruited","gender",2018,"female",190601.422907319,"sum","FL,MO,OR,SC,VA"
"6215","US","US","mid-year","fish","participants - recruited","gender",2018,"male",432288.292039266,"sum","FL,MO,OR,SC,VA"
"6216","US","US","mid-year","fish","participants - recruited","gender",2019,"female",201992.981267044,"sum","FL,MO,OR,SC,VA"
"6217","US","US","mid-year","fish","participants - recruited","gender",2019,"male",453104.047939316,"sum","FL,MO,OR,SC,VA"
"6218","US","US","mid-year","fish","participants - recruited","residency",2014,"nonresident",234127,"sum","FL,MO,OR,SC,VA"
"6219","US","US","mid-year","fish","participants - recruited","residency",2014,"resident",363596,"sum","FL,MO,OR,SC,VA"
"6220","US","US","mid-year","fish","participants - recruited","residency",2015,"nonresident",235996,"sum","FL,MO,OR,SC,VA"
"6221","US","US","mid-year","fish","participants - recruited","residency",2015,"resident",369885.882217227,"sum","FL,MO,OR,SC,VA"
"6222","US","US","mid-year","fish","participants - recruited","residency",2016,"nonresident",249097,"sum","FL,MO,OR,SC,VA"
"6223","US","US","mid-year","fish","participants - recruited","residency",2016,"resident",381550.51967599,"sum","FL,MO,OR,SC,VA"
"6224","US","US","mid-year","fish","participants - recruited","residency",2017,"nonresident",241550,"sum","FL,MO,OR,SC,VA"
"6225","US","US","mid-year","fish","participants - recruited","residency",2017,"resident",361426.157134752,"sum","FL,MO,OR,SC,VA"
"6226","US","US","mid-year","fish","participants - recruited","residency",2018,"nonresident",237656,"sum","FL,MO,OR,SC,VA"
"6227","US","US","mid-year","fish","participants - recruited","residency",2018,"resident",350108.794593515,"sum","FL,MO,OR,SC,VA"
"6228","US","US","mid-year","fish","participants - recruited","residency",2019,"nonresident",263114.1,"sum","FL,MO,OR,SC,VA"
"6229","US","US","mid-year","fish","participants - recruited","residency",2019,"resident",355460.732052277,"sum","FL,MO,OR,SC,VA"
"6230","Southeast","Southeast","mid-year","all_sports","participation rate","age",2010,"18-24",0.0414498675701749,"mean","FL,SC,VA"
"6231","Southeast","Southeast","mid-year","all_sports","participation rate","age",2010,"25-34",0.0489366377892159,"mean","FL,SC,VA"
"6232","Southeast","Southeast","mid-year","all_sports","participation rate","age",2010,"35-44",0.0492549589363099,"mean","FL,SC,VA"
"6233","Southeast","Southeast","mid-year","all_sports","participation rate","age",2010,"45-54",0.0522291488217797,"mean","FL,SC,VA"
"6234","Southeast","Southeast","mid-year","all_sports","participation rate","age",2010,"55-64",0.0527417005368995,"mean","FL,SC,VA"
