region,state,timeframe,group,metric,segment,year,category,value,aggregation,value_type,states_included
Midwest,MO,full-year,fish,participants,age,2011,55-64,137967,NONE,total,NA
Midwest,MO,full-year,fish,participants,age,2012,55-64,146175,NONE,total,NA
Midwest,MO,full-year,fish,participants,age,2013,55-64,144789,NONE,total,NA
Midwest,MO,full-year,fish,participants,age,2014,55-64,150704,NONE,total,NA
Midwest,MO,full-year,fish,participants,age,2015,55-64,150367,NONE,total,NA
Midwest,MO,full-year,fish,participants,age,2016,55-64,156097,NONE,total,NA
Midwest,MO,full-year,fish,participants,age,2017,55-64,154157,NONE,total,NA
Midwest,MO,full-year,fish,participants,age,2018,55-64,153141,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,all,2014,all,170862,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,all,2015,all,161301,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,all,2016,all,173534,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,all,2017,all,161307,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,all,2018,all,146602,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,residency,2014,resident,97109,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,residency,2015,resident,89791,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,residency,2016,resident,99116,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,residency,2017,resident,91103,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,residency,2018,resident,81698,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,residency,2014,nonresident,73753,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,residency,2015,nonresident,71510,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,residency,2016,nonresident,74418,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,residency,2017,nonresident,70204,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,residency,2018,nonresident,64904,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,gender,2014,male,104695,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,gender,2015,male,100245,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,gender,2016,male,118638,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,gender,2017,male,111030,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,gender,2018,male,97701,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,gender,2014,female,66167,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,gender,2015,female,61056,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,gender,2016,female,54896,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,gender,2017,female,50277,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,gender,2018,female,48901,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,age,2014,18-24,36602,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,age,2015,18-24,33271,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,age,2016,18-24,34830,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,age,2017,18-24,31173,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,age,2018,18-24,27626,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,age,2014,25-34,42596,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,age,2015,25-34,40259,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,age,2016,25-34,42332,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,age,2017,25-34,38536,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,age,2018,25-34,34603,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,age,2014,35-44,34595,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,age,2015,35-44,32724,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,age,2016,35-44,35669,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,age,2017,35-44,34471,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,age,2018,35-44,32134,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,age,2014,45-54,31759,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,age,2015,45-54,30052,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,age,2016,45-54,32816,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,age,2017,45-54,30040,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,age,2018,45-54,26882,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,age,2014,55-64,25309,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,age,2015,55-64,24996,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,age,2016,55-64,27885,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,age,2017,55-64,27086,NONE,total,NA
Midwest,MO,full-year,fish,participants - recruited,age,2018,55-64,25358,NONE,total,NA
Midwest,MO,full-year,fish,churn,all,2010,all,0.42286544943783955,NONE,total,NA
Midwest,MO,full-year,fish,churn,all,2011,all,0.43124591225122605,NONE,total,NA
Midwest,MO,full-year,fish,churn,all,2012,all,0.399525560027865,NONE,total,NA
Midwest,MO,full-year,fish,churn,all,2013,all,0.4252229507844862,NONE,total,NA
Midwest,MO,full-year,fish,churn,all,2014,all,0.4111330751902623,NONE,total,NA
Midwest,MO,full-year,fish,churn,all,2015,all,0.4300229455118417,NONE,total,NA
Midwest,MO,full-year,fish,churn,all,2016,all,0.4195045723046968,NONE,total,NA
Midwest,MO,full-year,fish,churn,all,2017,all,0.4426550223160393,NONE,total,NA
Midwest,MO,full-year,fish,churn,all,2018,all,0.4336421024038328,NONE,total,NA
Midwest,MO,full-year,fish,churn,residency,2010,resident,0.36382002968836663,NONE,total,NA
Midwest,MO,full-year,fish,churn,residency,2011,resident,0.3726438369683217,NONE,total,NA
Midwest,MO,full-year,fish,churn,residency,2012,resident,0.34075829138531144,NONE,total,NA
Midwest,MO,full-year,fish,churn,residency,2013,resident,0.3704722164922501,NONE,total,NA
Midwest,MO,full-year,fish,churn,residency,2014,resident,0.35212451822505025,NONE,total,NA
Midwest,MO,full-year,fish,churn,residency,2015,resident,0.37418888738606454,NONE,total,NA
Midwest,MO,full-year,fish,churn,residency,2016,resident,0.360683722442967,NONE,total,NA
Midwest,MO,full-year,fish,churn,residency,2017,resident,0.3882699929856586,NONE,total,NA
Midwest,MO,full-year,fish,churn,residency,2018,resident,0.37917731402612154,NONE,total,NA
Midwest,MO,full-year,fish,churn,residency,2010,nonresident,0.68582995951417,NONE,total,NA
Midwest,MO,full-year,fish,churn,residency,2011,nonresident,0.6920261744082213,NONE,total,NA
Midwest,MO,full-year,fish,churn,residency,2012,nonresident,0.671208942006207,NONE,total,NA
Midwest,MO,full-year,fish,churn,residency,2013,nonresident,0.6849433284790767,NONE,total,NA
Midwest,MO,full-year,fish,churn,residency,2014,nonresident,0.680553422806425,NONE,total,NA
Midwest,MO,full-year,fish,churn,residency,2015,nonresident,0.6831130185124263,NONE,total,NA
Midwest,MO,full-year,fish,churn,residency,2016,nonresident,0.6788937210167203,NONE,total,NA
Midwest,MO,full-year,fish,churn,residency,2017,nonresident,0.684275737778779,NONE,total,NA
Midwest,MO,full-year,fish,churn,residency,2018,nonresident,0.6723361564125896,NONE,total,NA
Midwest,MO,full-year,fish,churn,gender,2010,male,0.3523027832945852,NONE,total,NA
Midwest,MO,full-year,fish,churn,gender,2011,male,0.36071163680368495,NONE,total,NA
Midwest,MO,full-year,fish,churn,gender,2012,male,0.3328288645981408,NONE,total,NA
Midwest,MO,full-year,fish,churn,gender,2013,male,0.3580504220030377,NONE,total,NA
Midwest,MO,full-year,fish,churn,gender,2014,male,0.3439173003649458,NONE,total,NA
Midwest,MO,full-year,fish,churn,gender,2015,male,0.3607608140623043,NONE,total,NA
Midwest,MO,full-year,fish,churn,gender,2016,male,0.35045864408726574,NONE,total,NA
Midwest,MO,full-year,fish,churn,gender,2017,male,0.413162086591978,NONE,total,NA
Midwest,MO,full-year,fish,churn,gender,2018,male,0.4051776891458208,NONE,total,NA
Midwest,MO,full-year,fish,churn,gender,2010,female,0.47562310706049066,NONE,total,NA
Midwest,MO,full-year,fish,churn,gender,2011,female,0.4862289729904952,NONE,total,NA
Midwest,MO,full-year,fish,churn,gender,2012,female,0.4501059889868914,NONE,total,NA
Midwest,MO,full-year,fish,churn,gender,2013,female,0.484182045616104,NONE,total,NA
Midwest,MO,full-year,fish,churn,gender,2014,female,0.46093758876529606,NONE,total,NA
Midwest,MO,full-year,fish,churn,gender,2015,female,0.48775925084885047,NONE,total,NA
Midwest,MO,full-year,fish,churn,gender,2016,female,0.47305935558721995,NONE,total,NA
Midwest,MO,full-year,fish,churn,gender,2017,female,0.5091637081920829,NONE,total,NA
Midwest,MO,full-year,fish,churn,gender,2018,female,0.5028395553138647,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2010,18-24,0.5152308015507725,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2011,18-24,0.5248024147106716,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2012,18-24,0.48854643898375677,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2013,18-24,0.5115222637581035,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2014,18-24,0.49803838200336276,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2015,18-24,0.516867469879518,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2016,18-24,0.5070870158023286,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2017,18-24,0.5360798685707064,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2018,18-24,0.5280989400772186,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2010,25-34,0.4623992343652225,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2011,25-34,0.47152762387209113,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2012,25-34,0.43691523669228016,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2013,25-34,0.46496163999851275,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2014,25-34,0.4493756906779122,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2015,25-34,0.4715172861247567,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2016,25-34,0.4622756880615844,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2017,25-34,0.4890655810699065,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2018,25-34,0.4779403255342178,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2010,35-44,0.4230615178003441,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2011,35-44,0.4335899873456771,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2012,35-44,0.4054278481012658,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2013,35-44,0.4286685959587533,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2014,35-44,0.41595786162275045,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2015,35-44,0.4368122750964685,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2016,35-44,0.42360662866305654,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2017,35-44,0.44539560563529823,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2018,35-44,0.44081940788802515,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2010,45-54,0.38459526276376405,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2011,45-54,0.392853670918891,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2012,45-54,0.36210615671750257,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2013,45-54,0.38816800167797594,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2014,45-54,0.376607594936709,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2015,45-54,0.3930962092130518,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2016,45-54,0.3840054171729446,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2017,45-54,0.4072962569011802,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2018,45-54,0.39927781295894577,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2010,55-64,0.36172398266449035,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2011,55-64,0.3675093863807665,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2012,55-64,0.3369985141158989,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2013,55-64,0.360002462818285,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2014,55-64,0.3423926181217927,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2015,55-64,0.3576661225464825,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2016,55-64,0.34919030359458647,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2017,55-64,0.36747022684612773,NONE,total,NA
Midwest,MO,full-year,fish,churn,age,2018,55-64,0.35909079114663073,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,all,2009,all,975370,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,all,2010,all,949009,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,all,2011,all,913184,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,all,2012,all,948643,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,all,2013,all,932120,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,all,2014,all,946474,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,all,2015,all,922148,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,all,2016,all,925258,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,all,2017,all,896385,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,all,2018,all,863972,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,residency,2009,resident,798478,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,residency,2010,resident,778555,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,residency,2011,resident,754046,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,residency,2012,resident,784001,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,residency,2013,resident,765957,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,residency,2014,resident,774889,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,residency,2015,resident,750322,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,residency,2016,resident,750978,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,residency,2017,resident,725483,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,residency,2018,resident,696494,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,residency,2009,nonresident,176892,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,residency,2010,nonresident,170454,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,residency,2011,nonresident,159138,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,residency,2012,nonresident,164642,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,residency,2013,nonresident,166163,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,residency,2014,nonresident,171585,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,residency,2015,nonresident,171826,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,residency,2016,nonresident,174280,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,residency,2017,nonresident,170902,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,residency,2018,nonresident,167478,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,gender,2009,male,748226,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,gender,2010,male,728879,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,gender,2011,male,702327,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,gender,2012,male,719644,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,gender,2013,male,707540,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,gender,2014,male,711517,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,gender,2015,male,695091,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,gender,2016,male,699409,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,gender,2017,male,680202,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,gender,2018,male,655049,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,gender,2009,female,227144,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,gender,2010,female,220130,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,gender,2011,female,210857,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,gender,2012,female,228999,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,gender,2013,female,224580,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,gender,2014,female,234957,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,gender,2015,female,227057,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,gender,2016,female,225849,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,gender,2017,female,216183,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,gender,2018,female,208923,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2009,18-24,133181,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2010,18-24,129708,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2011,18-24,125914,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2012,18-24,134446,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2013,18-24,133021,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2014,18-24,136277,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2015,18-24,131379,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2016,18-24,130845,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2017,18-24,124290,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2018,18-24,117453,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2009,25-34,202372,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2010,25-34,198245,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2011,25-34,192854,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2012,25-34,202441,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2013,25-34,200420,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2014,25-34,205102,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2015,25-34,199534,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2016,25-34,199725,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2017,25-34,190847,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2018,25-34,182189,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2009,35-44,213818,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2010,35-44,202291,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2011,35-44,191214,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2012,35-44,198129,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2013,35-44,194052,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2014,35-44,196259,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2015,35-44,190480,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2016,35-44,191621,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2017,35-44,188858,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2018,35-44,184951,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2009,45-54,248039,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2010,45-54,239521,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2011,45-54,226277,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2012,45-54,228374,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2013,45-54,219274,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2014,45-54,216853,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2015,45-54,207716,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2016,45-54,204347,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2017,45-54,194227,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2018,45-54,182657,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2009,55-64,177961,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2010,55-64,179245,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2011,55-64,176924,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2012,55-64,185253,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2013,55-64,185352,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2014,55-64,191983,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2015,55-64,193038,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2016,55-64,198719,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2017,55-64,198163,NONE,total,NA
Midwest,MO,full-year,all_sports,participants,age,2018,55-64,196723,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,all,2014,all,179941,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,all,2015,all,170921,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,all,2016,all,182158,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,all,2017,all,171356,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,all,2018,all,156686,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,residency,2014,resident,93262,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,residency,2015,resident,85582,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,residency,2016,resident,93763,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,residency,2017,resident,86964,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,residency,2018,resident,77768,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,residency,2014,nonresident,86679,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,residency,2015,nonresident,85339,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,residency,2016,nonresident,88395,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,residency,2017,nonresident,84392,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,residency,2018,nonresident,78918,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,gender,2014,male,113216,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,gender,2015,male,109562,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,gender,2016,male,126669,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,gender,2017,male,120240,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,gender,2018,male,107095,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,gender,2014,female,66725,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,gender,2015,female,61359,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,gender,2016,female,55489,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,gender,2017,female,51116,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,gender,2018,female,49591,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,age,2014,18-24,36111,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,age,2015,18-24,32995,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,age,2016,18-24,34444,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,age,2017,18-24,31636,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,age,2018,18-24,28117,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,age,2014,25-34,45578,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,age,2015,25-34,43241,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,age,2016,25-34,45346,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,age,2017,25-34,41944,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,age,2018,25-34,38099,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,age,2014,35-44,37080,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,age,2015,35-44,35464,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,age,2016,35-44,37801,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,age,2017,35-44,36849,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,age,2018,35-44,34579,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,age,2014,45-54,34238,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,age,2015,45-54,32611,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,age,2016,45-54,35046,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,age,2017,45-54,32451,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,age,2018,45-54,28985,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,age,2014,55-64,26934,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,age,2015,55-64,26611,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,age,2016,55-64,29520,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,age,2017,55-64,28476,NONE,total,NA
Midwest,MO,full-year,all_sports,participants - recruited,age,2018,55-64,26907,NONE,total,NA
Midwest,MO,full-year,all_sports,churn,all,2010,all,0.34223935532157,NONE,total,NA
Midwest,MO,full-year,all_sports,churn,all,2011,all,0.3456753307924365,NONE,total,NA
Midwest,MO,full-year,all_sports,churn,all,2012,all,0.3210546833934896,NONE,total,NA
Midwest,MO,full-year,all_sports,churn,all,2013,all,0.3418641153732222,NONE,total,NA
Midwest,MO,full-year,all_sports,churn,all,2014,all,0.3312449040896023,NONE,total,NA
Midwest,MO,full-year,all_sports,churn,all,2015,all,0.3466138531010888,NONE,total,NA
Midwest,MO,full-year,all_sports,churn,all,2016,all,0.3428104816146644,NONE,total,NA
Midwest,MO,full-year,all_sports,churn,all,2017,all,0.35780830860149293,NONE,total,NA
Midwest,MO,full-year,all_sports,churn,all,2018,all,0.35355455524133034,NONE,total,NA
Midwest,MO,full-year,all_sports,churn,residency,2010,resident,0.2748123916680864,NONE,total,NA
Midwest,MO,full-year,all_sports,churn,residency,2011,resident,0.27905964133509037,NONE,total,NA
Midwest,MO,full-year,all_sports,churn,residency,2012,resident,0.2560606542854267,NONE,total,NA
Midwest,MO,full-year,all_sports,churn,residency,2013,resident,0.2791916826424525,NONE,total,NA
Midwest,MO,full-year,all_sports,churn,residency,2014,resident,0.2657949879562119,NONE,total,NA
Midwest,MO,full-year,all_sports,churn,residency,2015,resident,0.2831057947804,NONE,total,NA
Midwest,MO,full-year,all_sports,churn,residency,2016,resident,0.2770780688566892,NONE,total,NA
Midwest,MO,full-year,all_sports,churn,residency,2017,resident,0.2941897099515565,NONE,total,NA
Midwest,MO,full-year,all_sports,churn,residency,2018,resident,0.2908145332144241,NONE,total,NA
Midwest,MO,full-year,all_sports,churn,residency,2010,nonresident,0.6465733135094494,NONE,total,NA
Midwest,MO,full-year,all_sports,churn,residency,2011,nonresident,0.6499407464770555,NONE,total,NA
Midwest,MO,full-year,all_sports,churn,residency,2012,nonresident,0.6290051967801328,NONE,total,NA
Midwest,MO,full-year,all_sports,churn,residency,2013,nonresident,0.640292270502059,NONE,total,NA
Midwest,MO,full-year,all_sports,churn,residency,2014,nonresident,0.6329387408749241,NONE,total,NA
Midwest,MO,full-year,all_sports,churn,residency,2015,nonresident,0.6334120115394704,NONE,total,NA
Midwest,MO,full-year,all_sports,churn,residency,2016,nonresident,0.6298014247136606,NONE,total,NA
