region,state,timeframe,group,metric,segment,year,category,value,aggregation,value_type,states_included
Midwest,Midwest,full-year,fish,participants,gender,2015,male,1680713,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants,gender,2016,female,637366,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants,gender,2016,male,1697430,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants,gender,2017,female,625264,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants,gender,2017,male,1664033,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants,gender,2018,female,602463,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants,gender,2018,male,1612875,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants,residency,2009,nonresident,447574,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants,residency,2009,resident,1984232,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants,residency,2010,nonresident,432182,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants,residency,2010,resident,1906686,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants,residency,2011,nonresident,417730,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants,residency,2011,resident,1853338,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants,residency,2012,nonresident,426976,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants,residency,2012,resident,1943728,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants,residency,2013,nonresident,427127,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants,residency,2013,resident,1891029,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants,residency,2014,nonresident,428739,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants,residency,2014,resident,1889693,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants,residency,2015,nonresident,436337,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants,residency,2015,resident,1877302,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants,residency,2016,nonresident,438695,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants,residency,2016,resident,1896101,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants,residency,2017,nonresident,434196,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants,residency,2017,resident,1855101,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants,residency,2018,nonresident,428004,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants,residency,2018,resident,1787334,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,age,2014,18-24,102164,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,age,2014,25-34,124043,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,age,2014,35-44,97851,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,age,2014,45-54,89645,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,age,2014,55-64,72144,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,age,2015,18-24,98218,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,age,2015,25-34,124769,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,age,2015,35-44,98177,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,age,2015,45-54,89980,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,age,2015,55-64,75226,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,age,2016,18-24,99396,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,age,2016,25-34,127072,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,age,2016,35-44,102054,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,age,2016,45-54,93308,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,age,2016,55-64,79142,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,age,2017,18-24,94329,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,age,2017,25-34,120977,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,age,2017,35-44,100464,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,age,2017,45-54,89578,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,age,2017,55-64,78219,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,age,2018,18-24,86987,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,age,2018,25-34,113248,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,age,2018,35-44,95776,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,age,2018,45-54,83531,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,age,2018,55-64,74803,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,all,2014,all,462469,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,all,2015,all,462991,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,all,2016,all,477410,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,all,2017,all,460626,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,all,2018,all,432920,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,gender,2014,female,168988,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,gender,2014,male,293481,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,gender,2015,female,166259,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,gender,2015,male,296732,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,gender,2016,female,161955,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,gender,2016,male,315455,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,gender,2017,female,154865,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,gender,2017,male,305761,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,gender,2018,female,147035,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,gender,2018,male,285885,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,residency,2014,nonresident,204597,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,residency,2014,resident,257872,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,residency,2015,nonresident,209160,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,residency,2015,resident,253831,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,residency,2016,nonresident,213466,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,residency,2016,resident,263944,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,residency,2017,nonresident,210082,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,residency,2017,resident,250544,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,residency,2018,nonresident,204248,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,participants - recruited,residency,2018,resident,228672,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,age,2014,18-24,33664,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,age,2014,25-34,47212,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,age,2014,35-44,36873,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,age,2014,45-54,33581,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,age,2014,55-64,26512,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,age,2015,18-24,32640,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,age,2015,25-34,47125,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,age,2015,35-44,36743,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,age,2015,45-54,33843,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,age,2015,55-64,27244,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,age,2016,18-24,32226,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,age,2016,25-34,46580,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,age,2016,35-44,36683,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,age,2016,45-54,33575,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,age,2016,55-64,28165,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,age,2017,18-24,31060,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,age,2017,25-34,44725,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,age,2017,35-44,36421,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,age,2017,45-54,32479,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,age,2017,55-64,28171,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,age,2018,18-24,28756,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,age,2018,25-34,42655,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,age,2018,35-44,35676,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,age,2018,45-54,30612,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,age,2018,55-64,27390,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,all,2014,all,154464,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,all,2015,all,154217,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,all,2016,all,153665,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,all,2017,all,149916,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,all,2018,all,143666,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,gender,2014,female,39953,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,gender,2014,male,114511,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,gender,2015,female,39612,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,gender,2015,male,114605,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,gender,2016,female,39473,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,gender,2016,male,114192,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,gender,2017,female,37692,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,gender,2017,male,112224,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,gender,2018,female,34951,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,gender,2018,male,108715,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,residency,2014,nonresident,50482,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,residency,2014,resident,103982,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,residency,2015,nonresident,52229,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,residency,2015,resident,101988,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,residency,2016,nonresident,53578,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,residency,2016,resident,100087,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,residency,2017,nonresident,54429,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,residency,2017,resident,95487,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,residency,2018,nonresident,54061,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,hunt,participants - recruited,residency,2018,resident,89605,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,age,2014,18-24,102272,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,age,2014,25-34,116256,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,age,2014,35-44,90662,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,age,2014,45-54,82435,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,age,2014,55-64,66730,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,age,2015,18-24,98169,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,age,2015,25-34,117173,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,age,2015,35-44,91069,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,age,2015,45-54,82913,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,age,2015,55-64,69916,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,age,2016,18-24,99624,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,age,2016,25-34,119581,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,age,2016,35-44,95782,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,age,2016,45-54,87029,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,age,2016,55-64,73786,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,age,2017,18-24,93469,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,age,2017,25-34,113149,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,age,2017,35-44,93805,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,age,2017,45-54,82970,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,age,2017,55-64,72949,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,age,2018,18-24,85655,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,age,2018,25-34,104501,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,age,2018,35-44,87943,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,age,2018,45-54,76397,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,age,2018,55-64,68640,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,all,2014,all,442648,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,all,2015,all,443530,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,all,2016,all,459203,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,all,2017,all,440080,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,all,2018,all,408460,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,gender,2014,female,166750,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,gender,2014,male,275898,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,gender,2015,female,164370,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,gender,2015,male,279160,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,gender,2016,female,159871,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,gender,2016,male,299332,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,gender,2017,female,152749,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,gender,2017,male,287331,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,gender,2018,female,143597,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,gender,2018,male,264863,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,residency,2014,nonresident,175171,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,residency,2014,resident,267477,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,residency,2015,nonresident,178384,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,residency,2015,resident,265146,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,residency,2016,nonresident,181980,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,residency,2016,resident,277223,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,residency,2017,nonresident,177748,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,residency,2017,resident,262332,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,residency,2018,nonresident,171246,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,fish,participants - recruited,residency,2018,resident,237214,sum,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2010,18-24,0.41043022780468885,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2010,25-34,0.36139543243726807,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2010,35-44,0.3310161170578428,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2010,45-54,0.3024193248515791,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2010,55-64,0.28046379076400263,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2011,18-24,0.40551391606984943,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2011,25-34,0.3580935577129506,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2011,35-44,0.32719983905431577,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2011,45-54,0.29980448167052237,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2011,55-64,0.27800626918506294,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2012,18-24,0.3842962784370211,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2012,25-34,0.33930757838704984,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2012,35-44,0.3111116548384523,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2012,45-54,0.281875981983865,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2012,55-64,0.2634980870141408,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2013,18-24,0.4091840536099282,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2013,25-34,0.3659163569229947,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2013,35-44,0.33482122658620456,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2013,45-54,0.3084176943407112,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2013,55-64,0.28661477283900894,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2014,18-24,0.4009831768561849,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2014,25-34,0.3537698808165266,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2014,35-44,0.3248497070304064,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2014,45-54,0.2980654566053821,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2014,55-64,0.273872682554117,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2015,18-24,0.4051227427404071,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2015,25-34,0.3555631201150331,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2015,35-44,0.3238710817463716,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2015,45-54,0.2960953398449558,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2015,55-64,0.268061835787185,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2016,18-24,0.4061767797633092,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2016,25-34,0.35763329961152046,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2016,35-44,0.3239507882862303,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2016,45-54,0.2990719643863731,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2016,55-64,0.26930280364904513,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2017,18-24,0.4186698196069668,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2017,25-34,0.369746231745307,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2017,35-44,0.3328416658339979,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2017,45-54,0.30901130886095773,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2017,55-64,0.2790434106905945,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2018,18-24,0.42416184380563565,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2018,25-34,0.37483001421348017,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2018,35-44,0.3419943535062136,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2018,45-54,0.31650319978186936,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,age,2018,55-64,0.285446498186665,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,all,2010,all,0.31974827624330626,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,all,2011,all,0.316151738497156,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,all,2012,all,0.2984827160740463,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,all,2013,all,0.32402287166916,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,all,2014,all,0.31376676913467005,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,all,2015,all,0.3123564984211087,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,all,2016,all,0.31376127737754356,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,all,2017,all,0.32428692512759505,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,all,2018,all,0.33149402189745897,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,gender,2010,female,0.440079450647116,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,gender,2010,male,0.2764364034979153,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,gender,2011,female,0.43635825813501883,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,gender,2011,male,0.27364907004967115,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,gender,2012,female,0.40684145075452033,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,gender,2012,male,0.2594547255753274,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,gender,2013,female,0.44192579533671716,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,gender,2013,male,0.28068309650897577,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,gender,2014,female,0.4219160035978994,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,gender,2014,male,0.27304495511775356,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,gender,2015,female,0.42214869579984826,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,gender,2015,male,0.27016329092803987,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,gender,2016,female,0.41871167854831337,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,gender,2016,male,0.27252197007810997,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,gender,2017,female,0.43310643379120295,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,gender,2017,male,0.2904989171113702,mean,total,"IA,MO,NE,WI"
Midwest,Midwest,full-year,all_sports,churn,gender,2018,female,0.4455748154662451,mean,total,"IA,MO,NE,WI"
