timeframe,group,segment,category,year,metric,value,state,region,aggregation,states_included
full-year,fish,residency,resident,2018,participants - recruited,77550,VA,Southeast,NONE,NA
full-year,fish,residency,nonresident,2014,participants - recruited,38468,VA,Southeast,NONE,NA
full-year,fish,residency,nonresident,2015,participants - recruited,39353,VA,Southeast,NONE,NA
full-year,fish,residency,nonresident,2016,participants - recruited,38878,VA,Southeast,NONE,NA
full-year,fish,residency,nonresident,2017,participants - recruited,38573,VA,Southeast,NONE,NA
full-year,fish,residency,nonresident,2018,participants - recruited,35830,VA,Southeast,NONE,NA
full-year,fish,gender,male,2014,participants - recruited,100127,VA,Southeast,NONE,NA
full-year,fish,gender,male,2015,participants - recruited,98747,VA,Southeast,NONE,NA
full-year,fish,gender,male,2016,participants - recruited,95069,VA,Southeast,NONE,NA
full-year,fish,gender,male,2017,participants - recruited,92307,VA,Southeast,NONE,NA
full-year,fish,gender,male,2018,participants - recruited,81067,VA,Southeast,NONE,NA
full-year,fish,gender,female,2014,participants - recruited,43059,VA,Southeast,NONE,NA
full-year,fish,gender,female,2015,participants - recruited,41113,VA,Southeast,NONE,NA
full-year,fish,gender,female,2016,participants - recruited,39544,VA,Southeast,NONE,NA
full-year,fish,gender,female,2017,participants - recruited,37758,VA,Southeast,NONE,NA
full-year,fish,gender,female,2018,participants - recruited,32313,VA,Southeast,NONE,NA
full-year,fish,age,18-24,2014,participants - recruited,29739,VA,Southeast,NONE,NA
full-year,fish,age,18-24,2015,participants - recruited,28302,VA,Southeast,NONE,NA
full-year,fish,age,18-24,2016,participants - recruited,26353,VA,Southeast,NONE,NA
full-year,fish,age,18-24,2017,participants - recruited,24151,VA,Southeast,NONE,NA
full-year,fish,age,18-24,2018,participants - recruited,21303,VA,Southeast,NONE,NA
full-year,fish,age,25-34,2014,participants - recruited,37685,VA,Southeast,NONE,NA
full-year,fish,age,25-34,2015,participants - recruited,36855,VA,Southeast,NONE,NA
full-year,fish,age,25-34,2016,participants - recruited,35128,VA,Southeast,NONE,NA
full-year,fish,age,25-34,2017,participants - recruited,32985,VA,Southeast,NONE,NA
full-year,fish,age,25-34,2018,participants - recruited,28751,VA,Southeast,NONE,NA
full-year,fish,age,35-44,2014,participants - recruited,30693,VA,Southeast,NONE,NA
full-year,fish,age,35-44,2015,participants - recruited,29529,VA,Southeast,NONE,NA
full-year,fish,age,35-44,2016,participants - recruited,28488,VA,Southeast,NONE,NA
full-year,fish,age,35-44,2017,participants - recruited,28513,VA,Southeast,NONE,NA
full-year,fish,age,35-44,2018,participants - recruited,24852,VA,Southeast,NONE,NA
full-year,fish,age,45-54,2014,participants - recruited,26840,VA,Southeast,NONE,NA
full-year,fish,age,45-54,2015,participants - recruited,26361,VA,Southeast,NONE,NA
full-year,fish,age,45-54,2016,participants - recruited,25691,VA,Southeast,NONE,NA
full-year,fish,age,45-54,2017,participants - recruited,25196,VA,Southeast,NONE,NA
full-year,fish,age,45-54,2018,participants - recruited,21322,VA,Southeast,NONE,NA
full-year,fish,age,55-64,2014,participants - recruited,18229,VA,Southeast,NONE,NA
full-year,fish,age,55-64,2015,participants - recruited,18812,VA,Southeast,NONE,NA
full-year,fish,age,55-64,2016,participants - recruited,18952,VA,Southeast,NONE,NA
full-year,fish,age,55-64,2017,participants - recruited,19220,VA,Southeast,NONE,NA
full-year,fish,age,55-64,2018,participants - recruited,17153,VA,Southeast,NONE,NA
full-year,fish,all,all,2010,churn,0.514757549493199,VA,Southeast,NONE,NA
full-year,fish,all,all,2011,churn,0.5158199338224002,VA,Southeast,NONE,NA
full-year,fish,all,all,2012,churn,0.5107332477956773,VA,Southeast,NONE,NA
full-year,fish,all,all,2013,churn,0.5014807332745916,VA,Southeast,NONE,NA
full-year,fish,all,all,2014,churn,0.5017773215467363,VA,Southeast,NONE,NA
full-year,fish,all,all,2015,churn,0.5093626717878429,VA,Southeast,NONE,NA
full-year,fish,all,all,2016,churn,0.5181617651706195,VA,Southeast,NONE,NA
full-year,fish,all,all,2017,churn,0.504668109715292,VA,Southeast,NONE,NA
full-year,fish,all,all,2018,churn,0.4934170593623429,VA,Southeast,NONE,NA
full-year,fish,residency,resident,2010,churn,0.4816882425962048,VA,Southeast,NONE,NA
full-year,fish,residency,resident,2011,churn,0.48160848793927113,VA,Southeast,NONE,NA
full-year,fish,residency,resident,2012,churn,0.47841359259044436,VA,Southeast,NONE,NA
full-year,fish,residency,resident,2013,churn,0.4677035347548374,VA,Southeast,NONE,NA
full-year,fish,residency,resident,2014,churn,0.470991008672399,VA,Southeast,NONE,NA
full-year,fish,residency,resident,2015,churn,0.4752314083720023,VA,Southeast,NONE,NA
full-year,fish,residency,resident,2016,churn,0.48320786421206074,VA,Southeast,NONE,NA
full-year,fish,residency,resident,2017,churn,0.4674919510459801,VA,Southeast,NONE,NA
full-year,fish,residency,resident,2018,churn,0.45304438368400435,VA,Southeast,NONE,NA
full-year,fish,residency,nonresident,2010,churn,0.708892035201688,VA,Southeast,NONE,NA
full-year,fish,residency,nonresident,2011,churn,0.7095400105108843,VA,Southeast,NONE,NA
full-year,fish,residency,nonresident,2012,churn,0.7038035700836033,VA,Southeast,NONE,NA
full-year,fish,residency,nonresident,2013,churn,0.7078316934547455,VA,Southeast,NONE,NA
full-year,fish,residency,nonresident,2014,churn,0.6982201280505941,VA,Southeast,NONE,NA
full-year,fish,residency,nonresident,2015,churn,0.7144901296577503,VA,Southeast,NONE,NA
full-year,fish,residency,nonresident,2016,churn,0.7223663725998962,VA,Southeast,NONE,NA
full-year,fish,residency,nonresident,2017,churn,0.7181915785448502,VA,Southeast,NONE,NA
full-year,fish,residency,nonresident,2018,churn,0.7222336698949103,VA,Southeast,NONE,NA
full-year,fish,gender,male,2010,churn,0.5051615798922802,VA,Southeast,NONE,NA
full-year,fish,gender,male,2011,churn,0.5059945619250226,VA,Southeast,NONE,NA
full-year,fish,gender,male,2012,churn,0.500767118153763,VA,Southeast,NONE,NA
full-year,fish,gender,male,2013,churn,0.49199473307037517,VA,Southeast,NONE,NA
full-year,fish,gender,male,2014,churn,0.4923335337074285,VA,Southeast,NONE,NA
full-year,fish,gender,male,2015,churn,0.49774228543191956,VA,Southeast,NONE,NA
full-year,fish,gender,male,2016,churn,0.5073073010139343,VA,Southeast,NONE,NA
full-year,fish,gender,male,2017,churn,0.4934724081620643,VA,Southeast,NONE,NA
full-year,fish,gender,male,2018,churn,0.4865727843618676,VA,Southeast,NONE,NA
full-year,fish,gender,female,2010,churn,0.6736507331483091,VA,Southeast,NONE,NA
full-year,fish,gender,female,2011,churn,0.6732389944700683,VA,Southeast,NONE,NA
full-year,fish,gender,female,2012,churn,0.6723258046586833,VA,Southeast,NONE,NA
full-year,fish,gender,female,2013,churn,0.6571079248638435,VA,Southeast,NONE,NA
full-year,fish,gender,female,2014,churn,0.6530243791623325,VA,Southeast,NONE,NA
full-year,fish,gender,female,2015,churn,0.6641492071685876,VA,Southeast,NONE,NA
full-year,fish,gender,female,2016,churn,0.6670932504541975,VA,Southeast,NONE,NA
full-year,fish,gender,female,2017,churn,0.6578941198536997,VA,Southeast,NONE,NA
full-year,fish,gender,female,2018,churn,0.6426981803467933,VA,Southeast,NONE,NA
full-year,fish,age,18-24,2010,churn,0.6430188934329266,VA,Southeast,NONE,NA
full-year,fish,age,18-24,2011,churn,0.6447957206782451,VA,Southeast,NONE,NA
full-year,fish,age,18-24,2012,churn,0.639258413144715,VA,Southeast,NONE,NA
full-year,fish,age,18-24,2013,churn,0.6291668085396166,VA,Southeast,NONE,NA
full-year,fish,age,18-24,2014,churn,0.6277840451248992,VA,Southeast,NONE,NA
full-year,fish,age,18-24,2015,churn,0.6330902674765392,VA,Southeast,NONE,NA
full-year,fish,age,18-24,2016,churn,0.6404826162882996,VA,Southeast,NONE,NA
full-year,fish,age,18-24,2017,churn,0.6365042150945278,VA,Southeast,NONE,NA
full-year,fish,age,18-24,2018,churn,0.6314479519043696,VA,Southeast,NONE,NA
full-year,fish,age,25-34,2010,churn,0.5996567786222115,VA,Southeast,NONE,NA
full-year,fish,age,25-34,2011,churn,0.605331443523768,VA,Southeast,NONE,NA
full-year,fish,age,25-34,2012,churn,0.605390902993304,VA,Southeast,NONE,NA
full-year,fish,age,25-34,2013,churn,0.5949321753145005,VA,Southeast,NONE,NA
full-year,fish,age,25-34,2014,churn,0.5986120463085645,VA,Southeast,NONE,NA
full-year,fish,age,25-34,2015,churn,0.6059265950965356,VA,Southeast,NONE,NA
full-year,fish,age,25-34,2016,churn,0.6141449935666224,VA,Southeast,NONE,NA
full-year,fish,age,25-34,2017,churn,0.6077967462910105,VA,Southeast,NONE,NA
full-year,fish,age,25-34,2018,churn,0.5973377890416489,VA,Southeast,NONE,NA
full-year,fish,age,35-44,2010,churn,0.5343741242621202,VA,Southeast,NONE,NA
full-year,fish,age,35-44,2011,churn,0.5376249377704593,VA,Southeast,NONE,NA
full-year,fish,age,35-44,2012,churn,0.5402436160545635,VA,Southeast,NONE,NA
full-year,fish,age,35-44,2013,churn,0.5308522080553033,VA,Southeast,NONE,NA
full-year,fish,age,35-44,2014,churn,0.5321400109055827,VA,Southeast,NONE,NA
full-year,fish,age,35-44,2015,churn,0.543032553123088,VA,Southeast,NONE,NA
full-year,fish,age,35-44,2016,churn,0.5542642283370365,VA,Southeast,NONE,NA
full-year,fish,age,35-44,2017,churn,0.5452514587385385,VA,Southeast,NONE,NA
full-year,fish,age,35-44,2018,churn,0.539564424274782,VA,Southeast,NONE,NA
full-year,fish,age,45-54,2010,churn,0.4877340247487404,VA,Southeast,NONE,NA
full-year,fish,age,45-54,2011,churn,0.4883600111070304,VA,Southeast,NONE,NA
full-year,fish,age,45-54,2012,churn,0.4835379176473897,VA,Southeast,NONE,NA
full-year,fish,age,45-54,2013,churn,0.47429028012784363,VA,Southeast,NONE,NA
full-year,fish,age,45-54,2014,churn,0.4703060693504896,VA,Southeast,NONE,NA
full-year,fish,age,45-54,2015,churn,0.47952540653270576,VA,Southeast,NONE,NA
full-year,fish,age,45-54,2016,churn,0.49080538137261476,VA,Southeast,NONE,NA
full-year,fish,age,45-54,2017,churn,0.47349283252584784,VA,Southeast,NONE,NA
full-year,fish,age,45-54,2018,churn,0.4707656658876171,VA,Southeast,NONE,NA
full-year,fish,age,55-64,2010,churn,0.43604901538582,VA,Southeast,NONE,NA
full-year,fish,age,55-64,2011,churn,0.4301028221395755,VA,Southeast,NONE,NA
full-year,fish,age,55-64,2012,churn,0.4150826285980294,VA,Southeast,NONE,NA
full-year,fish,age,55-64,2013,churn,0.4060346013835549,VA,Southeast,NONE,NA
full-year,fish,age,55-64,2014,churn,0.4023457979248711,VA,Southeast,NONE,NA
full-year,fish,age,55-64,2015,churn,0.4070224884034996,VA,Southeast,NONE,NA
full-year,fish,age,55-64,2016,churn,0.41671114947358867,VA,Southeast,NONE,NA
full-year,fish,age,55-64,2017,churn,0.3976688339638884,VA,Southeast,NONE,NA
full-year,fish,age,55-64,2018,churn,0.38842388991346294,VA,Southeast,NONE,NA
full-year,all_sports,all,all,2009,participants,587170,VA,Southeast,NONE,NA
full-year,all_sports,all,all,2010,participants,572009,VA,Southeast,NONE,NA
full-year,all_sports,all,all,2011,participants,552139,VA,Southeast,NONE,NA
full-year,all_sports,all,all,2012,participants,553926,VA,Southeast,NONE,NA
full-year,all_sports,all,all,2013,participants,561536,VA,Southeast,NONE,NA
full-year,all_sports,all,all,2014,participants,566615,VA,Southeast,NONE,NA
full-year,all_sports,all,all,2015,participants,557875,VA,Southeast,NONE,NA
full-year,all_sports,all,all,2016,participants,538657,VA,Southeast,NONE,NA
full-year,all_sports,all,all,2017,participants,529790,VA,Southeast,NONE,NA
full-year,all_sports,all,all,2018,participants,500552,VA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2009,participants,502743,VA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2010,participants,487648,VA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2011,participants,474166,VA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2012,participants,477364,VA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2013,participants,486245,VA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2014,participants,486576,VA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2015,participants,476829,VA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2016,participants,459451,VA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2017,participants,450901,VA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2018,participants,425701,VA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2009,participants,84427,VA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2010,participants,84361,VA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2011,participants,77973,VA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2012,participants,76562,VA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2013,participants,75291,VA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2014,participants,80039,VA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2015,participants,81046,VA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2016,participants,79206,VA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2017,participants,78889,VA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2018,participants,74851,VA,Southeast,NONE,NA
full-year,all_sports,gender,male,2009,participants,489596,VA,Southeast,NONE,NA
full-year,all_sports,gender,male,2010,participants,475586,VA,Southeast,NONE,NA
full-year,all_sports,gender,male,2011,participants,459495,VA,Southeast,NONE,NA
full-year,all_sports,gender,male,2012,participants,459118,VA,Southeast,NONE,NA
full-year,all_sports,gender,male,2013,participants,463477,VA,Southeast,NONE,NA
full-year,all_sports,gender,male,2014,participants,463073,VA,Southeast,NONE,NA
full-year,all_sports,gender,male,2015,participants,456188,VA,Southeast,NONE,NA
full-year,all_sports,gender,male,2016,participants,440402,VA,Southeast,NONE,NA
full-year,all_sports,gender,male,2017,participants,433466,VA,Southeast,NONE,NA
full-year,all_sports,gender,male,2018,participants,411348,VA,Southeast,NONE,NA
full-year,all_sports,gender,female,2009,participants,97574,VA,Southeast,NONE,NA
full-year,all_sports,gender,female,2010,participants,96423,VA,Southeast,NONE,NA
full-year,all_sports,gender,female,2011,participants,92644,VA,Southeast,NONE,NA
full-year,all_sports,gender,female,2012,participants,94808,VA,Southeast,NONE,NA
full-year,all_sports,gender,female,2013,participants,98059,VA,Southeast,NONE,NA
full-year,all_sports,gender,female,2014,participants,103542,VA,Southeast,NONE,NA
full-year,all_sports,gender,female,2015,participants,101687,VA,Southeast,NONE,NA
full-year,all_sports,gender,female,2016,participants,98255,VA,Southeast,NONE,NA
full-year,all_sports,gender,female,2017,participants,96324,VA,Southeast,NONE,NA
full-year,all_sports,gender,female,2018,participants,89204,VA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2009,participants,76759,VA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2010,participants,75868,VA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2011,participants,73940,VA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2012,participants,75895,VA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2013,participants,79560,VA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2014,participants,80819,VA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2015,participants,78659,VA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2016,participants,74992,VA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2017,participants,71012,VA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2018,participants,65690,VA,Southeast,NONE,NA
full-year,all_sports,age,25-34,2009,participants,119121,VA,Southeast,NONE,NA
full-year,all_sports,age,25-34,2010,participants,116299,VA,Southeast,NONE,NA
full-year,all_sports,age,25-34,2011,participants,112302,VA,Southeast,NONE,NA
full-year,all_sports,age,25-34,2012,participants,113847,VA,Southeast,NONE,NA
full-year,all_sports,age,25-34,2013,participants,117313,VA,Southeast,NONE,NA
full-year,all_sports,age,25-34,2014,participants,119777,VA,Southeast,NONE,NA
full-year,all_sports,age,25-34,2015,participants,118457,VA,Southeast,NONE,NA
full-year,all_sports,age,25-34,2016,participants,114773,VA,Southeast,NONE,NA
full-year,all_sports,age,25-34,2017,participants,110346,VA,Southeast,NONE,NA
full-year,all_sports,age,25-34,2018,participants,103050,VA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2009,participants,141841,VA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2010,participants,133798,VA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2011,participants,126064,VA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2012,participants,122881,VA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2013,participants,122180,VA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2014,participants,121479,VA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2015,participants,117085,VA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2016,participants,111544,VA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2017,participants,110085,VA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2018,participants,104179,VA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2009,participants,149176,VA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2010,participants,144684,VA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2011,participants,138880,VA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2012,participants,137961,VA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2013,participants,136886,VA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2014,participants,136206,VA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2015,participants,132269,VA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2016,participants,126455,VA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2017,participants,124648,VA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2018,participants,115432,VA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2009,participants,100273,VA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2010,participants,101360,VA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2011,participants,100953,VA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2012,participants,103342,VA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2013,participants,105596,VA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2014,participants,108334,VA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2015,participants,111405,VA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2016,participants,110893,VA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2017,participants,113699,VA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2018,participants,112202,VA,Southeast,NONE,NA
full-year,all_sports,all,all,2014,participants - recruited,147306,VA,Southeast,NONE,NA
full-year,all_sports,all,all,2015,participants - recruited,143370,VA,Southeast,NONE,NA
full-year,all_sports,all,all,2016,participants - recruited,138121,VA,Southeast,NONE,NA
full-year,all_sports,all,all,2017,participants - recruited,132174,VA,Southeast,NONE,NA
full-year,all_sports,all,all,2018,participants - recruited,116041,VA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2014,participants - recruited,105522,VA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2015,participants - recruited,100500,VA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2016,participants - recruited,96169,VA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2017,participants - recruited,90961,VA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2018,participants - recruited,77348,VA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2014,participants - recruited,41784,VA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2015,participants - recruited,42870,VA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2016,participants - recruited,41952,VA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2017,participants - recruited,41213,VA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2018,participants - recruited,38693,VA,Southeast,NONE,NA
full-year,all_sports,gender,male,2014,participants - recruited,103216,VA,Southeast,NONE,NA
full-year,all_sports,gender,male,2015,participants - recruited,101273,VA,Southeast,NONE,NA
full-year,all_sports,gender,male,2016,participants - recruited,97687,VA,Southeast,NONE,NA
full-year,all_sports,gender,male,2017,participants - recruited,93683,VA,Southeast,NONE,NA
full-year,all_sports,gender,male,2018,participants - recruited,83018,VA,Southeast,NONE,NA
full-year,all_sports,gender,female,2014,participants - recruited,44090,VA,Southeast,NONE,NA
full-year,all_sports,gender,female,2015,participants - recruited,42097,VA,Southeast,NONE,NA
full-year,all_sports,gender,female,2016,participants - recruited,40434,VA,Southeast,NONE,NA
full-year,all_sports,gender,female,2017,participants - recruited,38491,VA,Southeast,NONE,NA
full-year,all_sports,gender,female,2018,participants - recruited,33023,VA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2014,participants - recruited,30154,VA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2015,participants - recruited,28543,VA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2016,participants - recruited,26636,VA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2017,participants - recruited,24324,VA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2018,participants - recruited,21697,VA,Southeast,NONE,NA
full-year,all_sports,age,25-34,2014,participants - recruited,39148,VA,Southeast,NONE,NA
full-year,all_sports,age,25-34,2015,participants - recruited,38183,VA,Southeast,NONE,NA
full-year,all_sports,age,25-34,2016,participants - recruited,36499,VA,Southeast,NONE,NA
full-year,all_sports,age,25-34,2017,participants - recruited,34028,VA,Southeast,NONE,NA
full-year,all_sports,age,25-34,2018,participants - recruited,29886,VA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2014,participants - recruited,31639,VA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2015,participants - recruited,30360,VA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2016,participants - recruited,29230,VA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2017,participants - recruited,28880,VA,Southeast,NONE,NA
full-year,all_sports,age,35-44,2018,participants - recruited,25419,VA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2014,participants - recruited,27685,VA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2015,participants - recruited,27023,VA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2016,participants - recruited,26367,VA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2017,participants - recruited,25450,VA,Southeast,NONE,NA
full-year,all_sports,age,45-54,2018,participants - recruited,21706,VA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2014,participants - recruited,18680,VA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2015,participants - recruited,19261,VA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2016,participants - recruited,19390,VA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2017,participants - recruited,19492,VA,Southeast,NONE,NA
full-year,all_sports,age,55-64,2018,participants - recruited,17333,VA,Southeast,NONE,NA
full-year,all_sports,all,all,2010,churn,0.4451283274009233,VA,Southeast,NONE,NA
full-year,all_sports,all,all,2011,churn,0.4457831957189481,VA,Southeast,NONE,NA
full-year,all_sports,all,all,2012,churn,0.4397660733981833,VA,Southeast,NONE,NA
full-year,all_sports,all,all,2013,churn,0.43227615241024986,VA,Southeast,NONE,NA
full-year,all_sports,all,all,2014,churn,0.43619999430134543,VA,Southeast,NONE,NA
full-year,all_sports,all,all,2015,churn,0.445948307051525,VA,Southeast,NONE,NA
full-year,all_sports,all,all,2016,churn,0.4556092314586607,VA,Southeast,NONE,NA
full-year,all_sports,all,all,2017,churn,0.44133650913289896,VA,Southeast,NONE,NA
full-year,all_sports,all,all,2018,churn,0.43363974404952915,VA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2010,churn,0.4076496341072878,VA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2011,churn,0.4068939070805176,VA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2012,churn,0.40289265784556405,VA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2013,churn,0.3947008991042476,VA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2014,churn,0.40194346471429054,VA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2015,churn,0.40853844003814466,VA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2016,churn,0.41685593787290676,VA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2017,churn,0.40116143664663434,VA,Southeast,NONE,NA
full-year,all_sports,residency,resident,2018,churn,0.39097534253866745,VA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2010,churn,0.6683051630402596,VA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2011,churn,0.6705823781131091,VA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2012,churn,0.6639990766034397,VA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2013,churn,0.6665578224184321,VA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2014,churn,0.6574358157017439,VA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2015,churn,0.6733717312810005,VA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2016,churn,0.6836117760284284,VA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2017,churn,0.6742632761798945,VA,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2018,churn,0.6774667883581788,VA,Southeast,NONE,NA
full-year,all_sports,gender,male,2010,churn,0.42551709775873936,VA,Southeast,NONE,NA
full-year,all_sports,gender,male,2011,churn,0.425738585084633,VA,Southeast,NONE,NA
full-year,all_sports,gender,male,2012,churn,0.41922545610441514,VA,Southeast,NONE,NA
full-year,all_sports,gender,male,2013,churn,0.4120259058986758,VA,Southeast,NONE,NA
full-year,all_sports,gender,male,2014,churn,0.41604618931145215,VA,Southeast,NONE,NA
full-year,all_sports,gender,male,2015,churn,0.42382149767711436,VA,Southeast,NONE,NA
full-year,all_sports,gender,male,2016,churn,0.43346418521058505,VA,Southeast,NONE,NA
full-year,all_sports,gender,male,2017,churn,0.42011616631664084,VA,Southeast,NONE,NA
full-year,all_sports,gender,male,2018,churn,0.41733064053901797,VA,Southeast,NONE,NA
full-year,all_sports,gender,female,2010,churn,0.651262345366906,VA,Southeast,NONE,NA
full-year,all_sports,gender,female,2011,churn,0.6502310898127435,VA,Southeast,NONE,NA
full-year,all_sports,gender,female,2012,churn,0.6469587610598561,VA,Southeast,NONE,NA
full-year,all_sports,gender,female,2013,churn,0.6308589705239421,VA,Southeast,NONE,NA
full-year,all_sports,gender,female,2014,churn,0.6275798621117736,VA,Southeast,NONE,NA
full-year,all_sports,gender,female,2015,churn,0.6379218444623279,VA,Southeast,NONE,NA
full-year,all_sports,gender,female,2016,churn,0.642573732230002,VA,Southeast,NONE,NA
full-year,all_sports,gender,female,2017,churn,0.6305311667321889,VA,Southeast,NONE,NA
full-year,all_sports,gender,female,2018,churn,0.6160624342724305,VA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2010,churn,0.5552344432853074,VA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2011,churn,0.5562930887128937,VA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2012,churn,0.5495925698764567,VA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2013,churn,0.54074872682394,VA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2014,churn,0.5462798100787742,VA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2015,churn,0.5560946589106294,VA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2016,churn,0.5640036283389518,VA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2017,churn,0.5566128439329242,VA,Southeast,NONE,NA
full-year,all_sports,age,18-24,2018,churn,0.550082418806338,VA,Southeast,NONE,NA
