timeframe,group,segment,category,year,metric,value,state,region,aggregation,states_included
full-year,fish,age,25-34,2014,participants - recruited,35831,SC,Southeast,NONE,NA
full-year,fish,age,25-34,2015,participants - recruited,36907,SC,Southeast,NONE,NA
full-year,fish,age,25-34,2016,participants - recruited,36088,SC,Southeast,NONE,NA
full-year,fish,age,25-34,2017,participants - recruited,33914,SC,Southeast,NONE,NA
full-year,fish,age,25-34,2018,participants - recruited,31627,SC,Southeast,NONE,NA
full-year,fish,age,35-44,2014,participants - recruited,31274,SC,Southeast,NONE,NA
full-year,fish,age,35-44,2015,participants - recruited,31571,SC,Southeast,NONE,NA
full-year,fish,age,35-44,2016,participants - recruited,30632,SC,Southeast,NONE,NA
full-year,fish,age,35-44,2017,participants - recruited,30465,SC,Southeast,NONE,NA
full-year,fish,age,35-44,2018,participants - recruited,28670,SC,Southeast,NONE,NA
full-year,fish,age,45-54,2014,participants - recruited,29300,SC,Southeast,NONE,NA
full-year,fish,age,45-54,2015,participants - recruited,30157,SC,Southeast,NONE,NA
full-year,fish,age,45-54,2016,participants - recruited,29467,SC,Southeast,NONE,NA
full-year,fish,age,45-54,2017,participants - recruited,28976,SC,Southeast,NONE,NA
full-year,fish,age,45-54,2018,participants - recruited,26552,SC,Southeast,NONE,NA
full-year,fish,age,55-64,2014,participants - recruited,23093,SC,Southeast,NONE,NA
full-year,fish,age,55-64,2015,participants - recruited,23677,SC,Southeast,NONE,NA
full-year,fish,age,55-64,2016,participants - recruited,23508,SC,Southeast,NONE,NA
full-year,fish,age,55-64,2017,participants - recruited,24e3,SC,Southeast,NONE,NA
full-year,fish,age,55-64,2018,participants - recruited,22885,SC,Southeast,NONE,NA
full-year,fish,all,all,2010,churn,0.436579787632022,SC,Southeast,NONE,NA
full-year,fish,all,all,2011,churn,0.44787901449998,SC,Southeast,NONE,NA
full-year,fish,all,all,2012,churn,0.437970124804523,SC,Southeast,NONE,NA
full-year,fish,all,all,2013,churn,0.443003617635876,SC,Southeast,NONE,NA
full-year,fish,all,all,2014,churn,0.430838283986181,SC,Southeast,NONE,NA
full-year,fish,all,all,2015,churn,0.47061125371888,SC,Southeast,NONE,NA
full-year,fish,all,all,2016,churn,0.495365656740547,SC,Southeast,NONE,NA
full-year,fish,all,all,2017,churn,0.501101837552706,SC,Southeast,NONE,NA
full-year,fish,all,all,2018,churn,0.506875580921798,SC,Southeast,NONE,NA
full-year,fish,residency,resident,2010,churn,0.383271077908218,SC,Southeast,NONE,NA
full-year,fish,residency,resident,2011,churn,0.384789056062733,SC,Southeast,NONE,NA
full-year,fish,residency,resident,2012,churn,0.376733357732504,SC,Southeast,NONE,NA
full-year,fish,residency,resident,2013,churn,0.375089206897838,SC,Southeast,NONE,NA
full-year,fish,residency,resident,2014,churn,0.377419299285803,SC,Southeast,NONE,NA
full-year,fish,residency,resident,2015,churn,0.407386296960655,SC,Southeast,NONE,NA
full-year,fish,residency,resident,2016,churn,0.433004979826252,SC,Southeast,NONE,NA
full-year,fish,residency,resident,2017,churn,0.438738626137386,SC,Southeast,NONE,NA
full-year,fish,residency,resident,2018,churn,0.440917161496743,SC,Southeast,NONE,NA
full-year,fish,residency,nonresident,2010,churn,0.6544003455688,SC,Southeast,NONE,NA
full-year,fish,residency,nonresident,2011,churn,0.678451054424901,SC,Southeast,NONE,NA
full-year,fish,residency,nonresident,2012,churn,0.668131406245522,SC,Southeast,NONE,NA
full-year,fish,residency,nonresident,2013,churn,0.695605930283104,SC,Southeast,NONE,NA
full-year,fish,residency,nonresident,2014,churn,0.658242828566342,SC,Southeast,NONE,NA
full-year,fish,residency,nonresident,2015,churn,0.697139228775892,SC,Southeast,NONE,NA
full-year,fish,residency,nonresident,2016,churn,0.712175847136334,SC,Southeast,NONE,NA
full-year,fish,residency,nonresident,2017,churn,0.711384957728909,SC,Southeast,NONE,NA
full-year,fish,residency,nonresident,2018,churn,0.721513006283469,SC,Southeast,NONE,NA
full-year,fish,gender,male,2010,churn,0.405575315351071,SC,Southeast,NONE,NA
full-year,fish,gender,male,2011,churn,0.4163857080158,SC,Southeast,NONE,NA
full-year,fish,gender,male,2012,churn,0.406853852129051,SC,Southeast,NONE,NA
full-year,fish,gender,male,2013,churn,0.412780279075308,SC,Southeast,NONE,NA
full-year,fish,gender,male,2014,churn,0.39685514363064,SC,Southeast,NONE,NA
full-year,fish,gender,male,2015,churn,0.436761426110871,SC,Southeast,NONE,NA
full-year,fish,gender,male,2016,churn,0.461244113739551,SC,Southeast,NONE,NA
full-year,fish,gender,male,2017,churn,0.467490377270334,SC,Southeast,NONE,NA
full-year,fish,gender,male,2018,churn,0.474312699949223,SC,Southeast,NONE,NA
full-year,fish,gender,female,2010,churn,0.556365870334222,SC,Southeast,NONE,NA
full-year,fish,gender,female,2011,churn,0.567598336694035,SC,Southeast,NONE,NA
full-year,fish,gender,female,2012,churn,0.555895670542674,SC,Southeast,NONE,NA
full-year,fish,gender,female,2013,churn,0.555431791377277,SC,Southeast,NONE,NA
full-year,fish,gender,female,2014,churn,0.554924633491637,SC,Southeast,NONE,NA
full-year,fish,gender,female,2015,churn,0.592023828939801,SC,Southeast,NONE,NA
full-year,fish,gender,female,2016,churn,0.616717320008929,SC,Southeast,NONE,NA
full-year,fish,gender,female,2017,churn,0.620291227239653,SC,Southeast,NONE,NA
full-year,fish,gender,female,2018,churn,0.621802905406598,SC,Southeast,NONE,NA
full-year,fish,age,18-24,2010,churn,0.541512900131684,SC,Southeast,NONE,NA
full-year,fish,age,18-24,2011,churn,0.554344401739021,SC,Southeast,NONE,NA
full-year,fish,age,18-24,2012,churn,0.541250177090056,SC,Southeast,NONE,NA
full-year,fish,age,18-24,2013,churn,0.547370623934946,SC,Southeast,NONE,NA
full-year,fish,age,18-24,2014,churn,0.537251100007458,SC,Southeast,NONE,NA
full-year,fish,age,18-24,2015,churn,0.568856501315554,SC,Southeast,NONE,NA
full-year,fish,age,18-24,2016,churn,0.596892988418059,SC,Southeast,NONE,NA
full-year,fish,age,18-24,2017,churn,0.602184830293235,SC,Southeast,NONE,NA
full-year,fish,age,18-24,2018,churn,0.60824283425316,SC,Southeast,NONE,NA
full-year,fish,age,25-34,2010,churn,0.502008235795282,SC,Southeast,NONE,NA
full-year,fish,age,25-34,2011,churn,0.508523269479965,SC,Southeast,NONE,NA
full-year,fish,age,25-34,2012,churn,0.504494200052635,SC,Southeast,NONE,NA
full-year,fish,age,25-34,2013,churn,0.50773562537048,SC,Southeast,NONE,NA
full-year,fish,age,25-34,2014,churn,0.498563549184676,SC,Southeast,NONE,NA
full-year,fish,age,25-34,2015,churn,0.530689486462286,SC,Southeast,NONE,NA
full-year,fish,age,25-34,2016,churn,0.558166659073306,SC,Southeast,NONE,NA
full-year,fish,age,25-34,2017,churn,0.567218844702251,SC,Southeast,NONE,NA
full-year,fish,age,25-34,2018,churn,0.567455796900279,SC,Southeast,NONE,NA
full-year,fish,age,35-44,2010,churn,0.438768321391137,SC,Southeast,NONE,NA
full-year,fish,age,35-44,2011,churn,0.451218883677782,SC,Southeast,NONE,NA
full-year,fish,age,35-44,2012,churn,0.438019756285889,SC,Southeast,NONE,NA
full-year,fish,age,35-44,2013,churn,0.446416412047141,SC,Southeast,NONE,NA
full-year,fish,age,35-44,2014,churn,0.432087247167094,SC,Southeast,NONE,NA
full-year,fish,age,35-44,2015,churn,0.470058334623922,SC,Southeast,NONE,NA
full-year,fish,age,35-44,2016,churn,0.497833257307274,SC,Southeast,NONE,NA
full-year,fish,age,35-44,2017,churn,0.5064652820718,SC,Southeast,NONE,NA
full-year,fish,age,35-44,2018,churn,0.516174905501119,SC,Southeast,NONE,NA
full-year,fish,age,45-54,2010,churn,0.402113293726314,SC,Southeast,NONE,NA
full-year,fish,age,45-54,2011,churn,0.415595222555802,SC,Southeast,NONE,NA
full-year,fish,age,45-54,2012,churn,0.405493928508922,SC,Southeast,NONE,NA
full-year,fish,age,45-54,2013,churn,0.407706232645004,SC,Southeast,NONE,NA
full-year,fish,age,45-54,2014,churn,0.394007710358699,SC,Southeast,NONE,NA
full-year,fish,age,45-54,2015,churn,0.433376651332627,SC,Southeast,NONE,NA
full-year,fish,age,45-54,2016,churn,0.460267821345522,SC,Southeast,NONE,NA
full-year,fish,age,45-54,2017,churn,0.46259782456314,SC,Southeast,NONE,NA
full-year,fish,age,45-54,2018,churn,0.471498506471955,SC,Southeast,NONE,NA
full-year,fish,age,55-64,2010,churn,0.343546841676884,SC,Southeast,NONE,NA
full-year,fish,age,55-64,2011,churn,0.35824462937875,SC,Southeast,NONE,NA
full-year,fish,age,55-64,2012,churn,0.348162156919794,SC,Southeast,NONE,NA
full-year,fish,age,55-64,2013,churn,0.351498766837412,SC,Southeast,NONE,NA
full-year,fish,age,55-64,2014,churn,0.338255020787153,SC,Southeast,NONE,NA
full-year,fish,age,55-64,2015,churn,0.39075769668816,SC,Southeast,NONE,NA
full-year,fish,age,55-64,2016,churn,0.404066750300087,SC,Southeast,NONE,NA
full-year,fish,age,55-64,2017,churn,0.410317632588091,SC,Southeast,NONE,NA
full-year,fish,age,55-64,2018,churn,0.418247515808491,SC,Southeast,NONE,NA
full-year,all_sports,all,all,2010,participants,540727,SC,Southeast,NONE,NA
full-year,all_sports,all,all,2011,participants,532781,SC,Southeast,NONE,NA
full-year,all_sports,all,all,2012,participants,545075,SC,Southeast,NONE,NA
full-year,all_sports,all,all,2013,participants,537131,SC,Southeast,NONE,NA
full-year,all_sports,all,all,2014,participants,567855,SC,Southeast,NONE,NA
full-year,all_sports,all,all,2015,participants,564671,SC,Southeast,NONE,NA
full-year,all_sports,all,all,2016,participants,550978,SC,Southeast,NONE,NA
full-year,all_sports,all,all,2017,participants,544914,SC,Southeast,NONE,NA
full-year,all_sports,all,all,2018,participants,523404,SC,Southeast,NONE,NA
full-year,all_sports,residency,resident,2010,participants,414664,SC,Southeast,NONE,NA
full-year,all_sports,residency,resident,2011,participants,410540,SC,Southeast,NONE,NA
full-year,all_sports,residency,resident,2012,participants,419135,SC,Southeast,NONE,NA
full-year,all_sports,residency,resident,2013,participants,423176,SC,Southeast,NONE,NA
full-year,all_sports,residency,resident,2014,participants,431719,SC,Southeast,NONE,NA
full-year,all_sports,residency,resident,2015,participants,426324,SC,Southeast,NONE,NA
full-year,all_sports,residency,resident,2016,participants,413434,SC,Southeast,NONE,NA
full-year,all_sports,residency,resident,2017,participants,405569,SC,Southeast,NONE,NA
full-year,all_sports,residency,resident,2018,participants,388884,SC,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2010,participants,126063,SC,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2011,participants,122241,SC,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2012,participants,125940,SC,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2013,participants,113955,SC,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2014,participants,136136,SC,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2015,participants,138347,SC,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2016,participants,137544,SC,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2017,participants,139345,SC,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2018,participants,134520,SC,Southeast,NONE,NA
full-year,all_sports,gender,male,2010,participants,433953,SC,Southeast,NONE,NA
full-year,all_sports,gender,male,2011,participants,427507,SC,Southeast,NONE,NA
full-year,all_sports,gender,male,2012,participants,435067,SC,Southeast,NONE,NA
full-year,all_sports,gender,male,2013,participants,427277,SC,Southeast,NONE,NA
full-year,all_sports,gender,male,2014,participants,448221,SC,Southeast,NONE,NA
full-year,all_sports,gender,male,2015,participants,445122,SC,Southeast,NONE,NA
full-year,all_sports,gender,male,2016,participants,433907,SC,Southeast,NONE,NA
full-year,all_sports,gender,male,2017,participants,428585,SC,Southeast,NONE,NA
full-year,all_sports,gender,male,2018,participants,413044,SC,Southeast,NONE,NA
full-year,all_sports,gender,female,2010,participants,106774,SC,Southeast,NONE,NA
full-year,all_sports,gender,female,2011,participants,105274,SC,Southeast,NONE,NA
full-year,all_sports,gender,female,2012,participants,110008,SC,Southeast,NONE,NA
full-year,all_sports,gender,female,2013,participants,109854,SC,Southeast,NONE,NA
full-year,all_sports,gender,female,2014,participants,119634,SC,Southeast,NONE,NA
full-year,all_sports,gender,female,2015,participants,119549,SC,Southeast,NONE,NA
full-year,all_sports,gender,female,2016,participants,117071,SC,Southeast,NONE,NA
full-year,all_sports,gender,female,2017,participants,116329,SC,Southeast,NONE,NA
full-year,all_sports,gender,female,2018,participants,110360,SC,Southeast,NONE,NA
full-year,all_sports,age,18-24,2010,participants,67211,SC,Southeast,NONE,NA
full-year,all_sports,age,18-24,2011,participants,67544,SC,Southeast,NONE,NA
full-year,all_sports,age,18-24,2012,participants,71143,SC,Southeast,NONE,NA
full-year,all_sports,age,18-24,2013,participants,71628,SC,Southeast,NONE,NA
full-year,all_sports,age,18-24,2014,participants,76912,SC,Southeast,NONE,NA
full-year,all_sports,age,18-24,2015,participants,76519,SC,Southeast,NONE,NA
full-year,all_sports,age,18-24,2016,participants,73723,SC,Southeast,NONE,NA
full-year,all_sports,age,18-24,2017,participants,71933,SC,Southeast,NONE,NA
full-year,all_sports,age,18-24,2018,participants,68119,SC,Southeast,NONE,NA
full-year,all_sports,age,25-34,2010,participants,105146,SC,Southeast,NONE,NA
full-year,all_sports,age,25-34,2011,participants,104665,SC,Southeast,NONE,NA
full-year,all_sports,age,25-34,2012,participants,107416,SC,Southeast,NONE,NA
full-year,all_sports,age,25-34,2013,participants,106352,SC,Southeast,NONE,NA
full-year,all_sports,age,25-34,2014,participants,114889,SC,Southeast,NONE,NA
full-year,all_sports,age,25-34,2015,participants,116248,SC,Southeast,NONE,NA
full-year,all_sports,age,25-34,2016,participants,114147,SC,Southeast,NONE,NA
full-year,all_sports,age,25-34,2017,participants,111047,SC,Southeast,NONE,NA
full-year,all_sports,age,25-34,2018,participants,106353,SC,Southeast,NONE,NA
full-year,all_sports,age,35-44,2010,participants,124586,SC,Southeast,NONE,NA
full-year,all_sports,age,35-44,2011,participants,120666,SC,Southeast,NONE,NA
full-year,all_sports,age,35-44,2012,participants,122433,SC,Southeast,NONE,NA
full-year,all_sports,age,35-44,2013,participants,118361,SC,Southeast,NONE,NA
full-year,all_sports,age,35-44,2014,participants,123851,SC,Southeast,NONE,NA
full-year,all_sports,age,35-44,2015,participants,121217,SC,Southeast,NONE,NA
full-year,all_sports,age,35-44,2016,participants,116578,SC,Southeast,NONE,NA
full-year,all_sports,age,35-44,2017,participants,115397,SC,Southeast,NONE,NA
full-year,all_sports,age,35-44,2018,participants,110811,SC,Southeast,NONE,NA
full-year,all_sports,age,45-54,2010,participants,131608,SC,Southeast,NONE,NA
full-year,all_sports,age,45-54,2011,participants,128739,SC,Southeast,NONE,NA
full-year,all_sports,age,45-54,2012,participants,130820,SC,Southeast,NONE,NA
full-year,all_sports,age,45-54,2013,participants,128133,SC,Southeast,NONE,NA
full-year,all_sports,age,45-54,2014,participants,133885,SC,Southeast,NONE,NA
full-year,all_sports,age,45-54,2015,participants,133111,SC,Southeast,NONE,NA
full-year,all_sports,age,45-54,2016,participants,129358,SC,Southeast,NONE,NA
full-year,all_sports,age,45-54,2017,participants,128294,SC,Southeast,NONE,NA
full-year,all_sports,age,45-54,2018,participants,121930,SC,Southeast,NONE,NA
full-year,all_sports,age,55-64,2010,participants,112177,SC,Southeast,NONE,NA
full-year,all_sports,age,55-64,2011,participants,111167,SC,Southeast,NONE,NA
full-year,all_sports,age,55-64,2012,participants,113263,SC,Southeast,NONE,NA
full-year,all_sports,age,55-64,2013,participants,112657,SC,Southeast,NONE,NA
full-year,all_sports,age,55-64,2014,participants,118318,SC,Southeast,NONE,NA
full-year,all_sports,age,55-64,2015,participants,117576,SC,Southeast,NONE,NA
full-year,all_sports,age,55-64,2016,participants,117171,SC,Southeast,NONE,NA
full-year,all_sports,age,55-64,2017,participants,118242,SC,Southeast,NONE,NA
full-year,all_sports,age,55-64,2018,participants,116190,SC,Southeast,NONE,NA
full-year,all_sports,all,all,2014,participants - recruited,155188,SC,Southeast,NONE,NA
full-year,all_sports,all,all,2015,participants - recruited,157284,SC,Southeast,NONE,NA
full-year,all_sports,all,all,2016,participants - recruited,152928,SC,Southeast,NONE,NA
full-year,all_sports,all,all,2017,participants - recruited,149504,SC,Southeast,NONE,NA
full-year,all_sports,all,all,2018,participants - recruited,139642,SC,Southeast,NONE,NA
full-year,all_sports,residency,resident,2014,participants - recruited,83211,SC,Southeast,NONE,NA
full-year,all_sports,residency,resident,2015,participants - recruited,83890,SC,Southeast,NONE,NA
full-year,all_sports,residency,resident,2016,participants - recruited,80365,SC,Southeast,NONE,NA
full-year,all_sports,residency,resident,2017,participants - recruited,76101,SC,Southeast,NONE,NA
full-year,all_sports,residency,resident,2018,participants - recruited,70320,SC,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2014,participants - recruited,71977,SC,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2015,participants - recruited,73394,SC,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2016,participants - recruited,72563,SC,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2017,participants - recruited,73403,SC,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2018,participants - recruited,69322,SC,Southeast,NONE,NA
full-year,all_sports,gender,male,2014,participants - recruited,108858,SC,Southeast,NONE,NA
full-year,all_sports,gender,male,2015,participants - recruited,110259,SC,Southeast,NONE,NA
full-year,all_sports,gender,male,2016,participants - recruited,107160,SC,Southeast,NONE,NA
full-year,all_sports,gender,male,2017,participants - recruited,105308,SC,Southeast,NONE,NA
full-year,all_sports,gender,male,2018,participants - recruited,99197,SC,Southeast,NONE,NA
full-year,all_sports,gender,female,2014,participants - recruited,46330,SC,Southeast,NONE,NA
full-year,all_sports,gender,female,2015,participants - recruited,47025,SC,Southeast,NONE,NA
full-year,all_sports,gender,female,2016,participants - recruited,45768,SC,Southeast,NONE,NA
full-year,all_sports,gender,female,2017,participants - recruited,44196,SC,Southeast,NONE,NA
full-year,all_sports,gender,female,2018,participants - recruited,40445,SC,Southeast,NONE,NA
full-year,all_sports,age,18-24,2014,participants - recruited,30244,SC,Southeast,NONE,NA
full-year,all_sports,age,18-24,2015,participants - recruited,29981,SC,Southeast,NONE,NA
full-year,all_sports,age,18-24,2016,participants - recruited,28522,SC,Southeast,NONE,NA
full-year,all_sports,age,18-24,2017,participants - recruited,27370,SC,Southeast,NONE,NA
full-year,all_sports,age,18-24,2018,participants - recruited,25291,SC,Southeast,NONE,NA
full-year,all_sports,age,25-34,2014,participants - recruited,37329,SC,Southeast,NONE,NA
full-year,all_sports,age,25-34,2015,participants - recruited,38229,SC,Southeast,NONE,NA
full-year,all_sports,age,25-34,2016,participants - recruited,37333,SC,Southeast,NONE,NA
full-year,all_sports,age,25-34,2017,participants - recruited,35101,SC,Southeast,NONE,NA
full-year,all_sports,age,25-34,2018,participants - recruited,32843,SC,Southeast,NONE,NA
full-year,all_sports,age,35-44,2014,participants - recruited,32887,SC,Southeast,NONE,NA
full-year,all_sports,age,35-44,2015,participants - recruited,32907,SC,Southeast,NONE,NA
full-year,all_sports,age,35-44,2016,participants - recruited,31814,SC,Southeast,NONE,NA
full-year,all_sports,age,35-44,2017,participants - recruited,31648,SC,Southeast,NONE,NA
full-year,all_sports,age,35-44,2018,participants - recruited,29772,SC,Southeast,NONE,NA
full-year,all_sports,age,45-54,2014,participants - recruited,30854,SC,Southeast,NONE,NA
full-year,all_sports,age,45-54,2015,participants - recruited,31661,SC,Southeast,NONE,NA
full-year,all_sports,age,45-54,2016,participants - recruited,30838,SC,Southeast,NONE,NA
full-year,all_sports,age,45-54,2017,participants - recruited,30328,SC,Southeast,NONE,NA
full-year,all_sports,age,45-54,2018,participants - recruited,27884,SC,Southeast,NONE,NA
full-year,all_sports,age,55-64,2014,participants - recruited,23872,SC,Southeast,NONE,NA
full-year,all_sports,age,55-64,2015,participants - recruited,24504,SC,Southeast,NONE,NA
full-year,all_sports,age,55-64,2016,participants - recruited,24421,SC,Southeast,NONE,NA
full-year,all_sports,age,55-64,2017,participants - recruited,25055,SC,Southeast,NONE,NA
full-year,all_sports,age,55-64,2018,participants - recruited,23852,SC,Southeast,NONE,NA
full-year,all_sports,all,all,2010,churn,0.427519929157592,SC,Southeast,NONE,NA
full-year,all_sports,all,all,2011,churn,0.438065789206013,SC,Southeast,NONE,NA
full-year,all_sports,all,all,2012,churn,0.426214523415813,SC,Southeast,NONE,NA
full-year,all_sports,all,all,2013,churn,0.430869146447736,SC,Southeast,NONE,NA
full-year,all_sports,all,all,2014,churn,0.421305044765615,SC,Southeast,NONE,NA
full-year,all_sports,all,all,2015,churn,0.457347386216552,SC,Southeast,NONE,NA
full-year,all_sports,all,all,2016,churn,0.480304460473443,SC,Southeast,NONE,NA
full-year,all_sports,all,all,2017,churn,0.48540958078181,SC,Southeast,NONE,NA
full-year,all_sports,all,all,2018,churn,0.489937861754332,SC,Southeast,NONE,NA
full-year,all_sports,residency,resident,2010,churn,0.374089810961203,SC,Southeast,NONE,NA
full-year,all_sports,residency,resident,2011,churn,0.37570900777497,SC,Southeast,NONE,NA
full-year,all_sports,residency,resident,2012,churn,0.364610025819652,SC,Southeast,NONE,NA
full-year,all_sports,residency,resident,2013,churn,0.363062020590024,SC,Southeast,NONE,NA
full-year,all_sports,residency,resident,2014,churn,0.367591734880996,SC,Southeast,NONE,NA
full-year,all_sports,residency,resident,2015,churn,0.392966258144765,SC,Southeast,NONE,NA
full-year,all_sports,residency,resident,2016,churn,0.417109991461893,SC,Southeast,NONE,NA
full-year,all_sports,residency,resident,2017,churn,0.422122999076032,SC,Southeast,NONE,NA
full-year,all_sports,residency,resident,2018,churn,0.423959918041074,SC,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2010,churn,0.619668823488485,SC,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2011,churn,0.643178410794603,SC,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2012,churn,0.633110004008475,SC,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2013,churn,0.656534857868826,SC,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2014,churn,0.62077135711465,SC,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2015,churn,0.661514955632603,SC,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2016,churn,0.675041742863958,SC,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2017,churn,0.675638341185366,SC,Southeast,NONE,NA
full-year,all_sports,residency,nonresident,2018,churn,0.681969213104166,SC,Southeast,NONE,NA
full-year,all_sports,gender,male,2010,churn,0.396921960483099,SC,Southeast,NONE,NA
full-year,all_sports,gender,male,2011,churn,0.406808960446083,SC,Southeast,NONE,NA
full-year,all_sports,gender,male,2012,churn,0.395534746018771,SC,Southeast,NONE,NA
full-year,all_sports,gender,male,2013,churn,0.400904258990819,SC,Southeast,NONE,NA
full-year,all_sports,gender,male,2014,churn,0.388028929618185,SC,Southeast,NONE,NA
full-year,all_sports,gender,male,2015,churn,0.423542486810744,SC,Southeast,NONE,NA
full-year,all_sports,gender,male,2016,churn,0.446039932135594,SC,Southeast,NONE,NA
full-year,all_sports,gender,male,2017,churn,0.451486198351871,SC,Southeast,NONE,NA
full-year,all_sports,gender,male,2018,churn,0.45698736528651,SC,Southeast,NONE,NA
full-year,all_sports,gender,female,2010,churn,0.551984694469138,SC,Southeast,NONE,NA
full-year,all_sports,gender,female,2011,churn,0.562916826909548,SC,Southeast,NONE,NA
full-year,all_sports,gender,female,2012,churn,0.548319287766089,SC,Southeast,NONE,NA
full-year,all_sports,gender,female,2013,churn,0.547719579223237,SC,Southeast,NONE,NA
full-year,all_sports,gender,female,2014,churn,0.548802157847256,SC,Southeast,NONE,NA
full-year,all_sports,gender,female,2015,churn,0.584101873761486,SC,Southeast,NONE,NA
full-year,all_sports,gender,female,2016,churn,0.60774109339179,SC,Southeast,NONE,NA
full-year,all_sports,gender,female,2017,churn,0.611171389759844,SC,Southeast,NONE,NA
full-year,all_sports,gender,female,2018,churn,0.611373348121781,SC,Southeast,NONE,NA
full-year,all_sports,age,18-24,2010,churn,0.520743941966353,SC,Southeast,NONE,NA
full-year,all_sports,age,18-24,2011,churn,0.530218921613859,SC,Southeast,NONE,NA
full-year,all_sports,age,18-24,2012,churn,0.517724405484645,SC,Southeast,NONE,NA
full-year,all_sports,age,18-24,2013,churn,0.522671990776542,SC,Southeast,NONE,NA
full-year,all_sports,age,18-24,2014,churn,0.515398689889241,SC,Southeast,NONE,NA
full-year,all_sports,age,18-24,2015,churn,0.544740605903004,SC,Southeast,NONE,NA
full-year,all_sports,age,18-24,2016,churn,0.570748983885934,SC,Southeast,NONE,NA
full-year,all_sports,age,18-24,2017,churn,0.573763598383115,SC,Southeast,NONE,NA
full-year,all_sports,age,18-24,2018,churn,0.576919868764945,SC,Southeast,NONE,NA
full-year,all_sports,age,25-34,2010,churn,0.489161377187921,SC,Southeast,NONE,NA
full-year,all_sports,age,25-34,2011,churn,0.493626210544341,SC,Southeast,NONE,NA
full-year,all_sports,age,25-34,2012,churn,0.489111219409646,SC,Southeast,NONE,NA
full-year,all_sports,age,25-34,2013,churn,0.492238208315873,SC,Southeast,NONE,NA
full-year,all_sports,age,25-34,2014,churn,0.483345405288457,SC,Southeast,NONE,NA
full-year,all_sports,age,25-34,2015,churn,0.5144404017896,SC,Southeast,NONE,NA
full-year,all_sports,age,25-34,2016,churn,0.539597061404263,SC,Southeast,NONE,NA
full-year,all_sports,age,25-34,2017,churn,0.546116377271214,SC,Southeast,NONE,NA
full-year,all_sports,age,25-34,2018,churn,0.544468058282153,SC,Southeast,NONE,NA
full-year,all_sports,age,35-44,2010,churn,0.42932737157011,SC,Southeast,NONE,NA
full-year,all_sports,age,35-44,2011,churn,0.44031857923936,SC,Southeast,NONE,NA
full-year,all_sports,age,35-44,2012,churn,0.427881108679796,SC,Southeast,NONE,NA
full-year,all_sports,age,35-44,2013,churn,0.434933577346035,SC,Southeast,NONE,NA
full-year,all_sports,age,35-44,2014,churn,0.422572710906002,SC,Southeast,NONE,NA
full-year,all_sports,age,35-44,2015,churn,0.457334797493702,SC,Southeast,NONE,NA
full-year,all_sports,age,35-44,2016,churn,0.48387149999175,SC,Southeast,NONE,NA
full-year,all_sports,age,35-44,2017,churn,0.491314753338995,SC,Southeast,NONE,NA
full-year,all_sports,age,35-44,2018,churn,0.500303303407397,SC,Southeast,NONE,NA
full-year,all_sports,age,45-54,2010,churn,0.397585348752995,SC,Southeast,NONE,NA
full-year,all_sports,age,45-54,2011,churn,0.410380549200824,SC,Southeast,NONE,NA
full-year,all_sports,age,45-54,2012,churn,0.397284006246164,SC,Southeast,NONE,NA
full-year,all_sports,age,45-54,2013,churn,0.399547341779895,SC,Southeast,NONE,NA
full-year,all_sports,age,45-54,2014,churn,0.388333671668827,SC,Southeast,NONE,NA
full-year,all_sports,age,45-54,2015,churn,0.423480553625981,SC,Southeast,NONE,NA
full-year,all_sports,age,45-54,2016,churn,0.448057216696216,SC,Southeast,NONE,NA
full-year,all_sports,age,45-54,2017,churn,0.450462290114104,SC,Southeast,NONE,NA
full-year,all_sports,age,45-54,2018,churn,0.457678906877226,SC,Southeast,NONE,NA
full-year,all_sports,age,55-64,2010,churn,0.343724216416141,SC,Southeast,NONE,NA
full-year,all_sports,age,55-64,2011,churn,0.360265006955095,SC,Southeast,NONE,NA
full-year,all_sports,age,55-64,2012,churn,0.34285200179937,SC,Southeast,NONE,NA
full-year,all_sports,age,55-64,2013,churn,0.346442228718284,SC,Southeast,NONE,NA
