region,state,quarter,group,metric,segment,year,category,value,aggregation,value_type
Southeast,VA,4,hunt,participants,age,2017,35-44,42880,NONE,total
Southeast,VA,4,hunt,participants,age,2018,35-44,41702,NONE,total
Southeast,VA,4,hunt,participants,age,2009,45-54,63284,NONE,total
Southeast,VA,4,hunt,participants,age,2010,45-54,61794,NONE,total
Southeast,VA,4,hunt,participants,age,2011,45-54,60484,NONE,total
Southeast,VA,4,hunt,participants,age,2012,45-54,59906,NONE,total
Southeast,VA,4,hunt,participants,age,2013,45-54,60047,NONE,total
Southeast,VA,4,hunt,participants,age,2014,45-54,58483,NONE,total
Southeast,VA,4,hunt,participants,age,2015,45-54,56646,NONE,total
Southeast,VA,4,hunt,participants,age,2016,45-54,54648,NONE,total
Southeast,VA,4,hunt,participants,age,2017,45-54,53028,NONE,total
Southeast,VA,4,hunt,participants,age,2018,45-54,50488,NONE,total
Southeast,VA,4,hunt,participants,age,2009,55-64,45004,NONE,total
Southeast,VA,4,hunt,participants,age,2010,55-64,45307,NONE,total
Southeast,VA,4,hunt,participants,age,2011,55-64,45448,NONE,total
Southeast,VA,4,hunt,participants,age,2012,55-64,46081,NONE,total
