region,state,quarter,group,metric,segment,year,category,value,aggregation,value_type,"segment == ""residency"""
Northwest,Northwest,4,hunt,participants,age,2016,55-64,47959,SUM,total,NA
Northwest,Northwest,4,hunt,participants,age,2017,18-24,22774,SUM,total,NA
Northwest,Northwest,4,hunt,participants,age,2017,25-34,44165,SUM,total,NA
Northwest,Northwest,4,hunt,participants,age,2017,35-44,45752,SUM,total,NA
Northwest,Northwest,4,hunt,participants,age,2017,45-54,45129,SUM,total,NA
Northwest,Northwest,4,hunt,participants,age,2017,55-64,46680,SUM,total,NA
Northwest,Northwest,4,hunt,participants,age,2018,18-24,21828,SUM,total,NA
Northwest,Northwest,4,hunt,participants,age,2018,25-34,42954,SUM,total,NA
Northwest,Northwest,4,hunt,participants,age,2018,35-44,46059,SUM,total,NA
Northwest,Northwest,4,hunt,participants,age,2018,45-54,44036,SUM,total,NA
Northwest,Northwest,4,hunt,participants,age,2018,55-64,45501,SUM,total,NA
Northwest,Northwest,4,hunt,participants,all,2009,all,233378,SUM,total,NA
Northwest,Northwest,4,hunt,participants,all,2010,all,216348,SUM,total,NA
Northwest,Northwest,4,hunt,participants,all,2011,all,212024,SUM,total,NA
Northwest,Northwest,4,hunt,participants,all,2012,all,208213,SUM,total,NA
Northwest,Northwest,4,hunt,participants,all,2013,all,210407,SUM,total,NA
Northwest,Northwest,4,hunt,participants,all,2014,all,210041,SUM,total,NA
Northwest,Northwest,4,hunt,participants,all,2015,all,210235,SUM,total,NA
Northwest,Northwest,4,hunt,participants,all,2016,all,210216,SUM,total,NA
Northwest,Northwest,4,hunt,participants,all,2017,all,204500,SUM,total,NA
Northwest,Northwest,4,hunt,participants,all,2018,all,200378,SUM,total,NA
Northwest,Northwest,4,hunt,participants,gender,2009,female,32837,SUM,total,NA
Northwest,Northwest,4,hunt,participants,gender,2009,male,200541,SUM,total,NA
Northwest,Northwest,4,hunt,participants,gender,2010,female,30036,SUM,total,NA
Northwest,Northwest,4,hunt,participants,gender,2010,male,186312,SUM,total,NA
Northwest,Northwest,4,hunt,participants,gender,2011,female,30009,SUM,total,NA
Northwest,Northwest,4,hunt,participants,gender,2011,male,182015,SUM,total,NA
Northwest,Northwest,4,hunt,participants,gender,2012,female,30404,SUM,total,NA
Northwest,Northwest,4,hunt,participants,gender,2012,male,177809,SUM,total,NA
Northwest,Northwest,4,hunt,participants,gender,2013,female,32433,SUM,total,NA
Northwest,Northwest,4,hunt,participants,gender,2013,male,177974,SUM,total,NA
Northwest,Northwest,4,hunt,participants,gender,2014,female,33971,SUM,total,NA
Northwest,Northwest,4,hunt,participants,gender,2014,male,176070,SUM,total,NA
Northwest,Northwest,4,hunt,participants,gender,2015,female,35408,SUM,total,NA
Northwest,Northwest,4,hunt,participants,gender,2015,male,174827,SUM,total,NA
Northwest,Northwest,4,hunt,participants,gender,2016,female,36677,SUM,total,NA
Northwest,Northwest,4,hunt,participants,gender,2016,male,173539,SUM,total,NA
Northwest,Northwest,4,hunt,participants,gender,2017,female,36149,SUM,total,NA
Northwest,Northwest,4,hunt,participants,gender,2017,male,168351,SUM,total,NA
Northwest,Northwest,4,hunt,participants,gender,2018,female,35516,SUM,total,NA
Northwest,Northwest,4,hunt,participants,gender,2018,male,164862,SUM,total,NA
Northwest,Northwest,4,hunt,participants,residency,2009,nonresident,18596,SUM,total,NA
Northwest,Northwest,4,hunt,participants,residency,2009,resident,214782,SUM,total,NA
Northwest,Northwest,4,hunt,participants,residency,2010,nonresident,13391,SUM,total,NA
Northwest,Northwest,4,hunt,participants,residency,2010,resident,202957,SUM,total,NA
Northwest,Northwest,4,hunt,participants,residency,2011,nonresident,13155,SUM,total,NA
Northwest,Northwest,4,hunt,participants,residency,2011,resident,198869,SUM,total,NA
Northwest,Northwest,4,hunt,participants,residency,2012,nonresident,12804,SUM,total,NA
Northwest,Northwest,4,hunt,participants,residency,2012,resident,195409,SUM,total,NA
Northwest,Northwest,4,hunt,participants,residency,2013,nonresident,12938,SUM,total,NA
Northwest,Northwest,4,hunt,participants,residency,2013,resident,197469,SUM,total,NA
Northwest,Northwest,4,hunt,participants,residency,2014,nonresident,13302,SUM,total,NA
Northwest,Northwest,4,hunt,participants,residency,2014,resident,196739,SUM,total,NA
Northwest,Northwest,4,hunt,participants,residency,2015,nonresident,13756,SUM,total,NA
Northwest,Northwest,4,hunt,participants,residency,2015,resident,196479,SUM,total,NA
Northwest,Northwest,4,hunt,participants,residency,2016,nonresident,13940,SUM,total,NA
Northwest,Northwest,4,hunt,participants,residency,2016,resident,196276,SUM,total,NA
Northwest,Northwest,4,hunt,participants,residency,2017,nonresident,13747,SUM,total,NA
Northwest,Northwest,4,hunt,participants,residency,2017,resident,190753,SUM,total,NA
Northwest,Northwest,4,hunt,participants,residency,2018,nonresident,13327,SUM,total,NA
Northwest,Northwest,4,hunt,participants,residency,2018,resident,187051,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,age,2014,18-24,4510,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,age,2014,25-34,6962,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,age,2014,35-44,4859,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,age,2014,45-54,4001,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,age,2014,55-64,3656,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,age,2015,18-24,4316,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,age,2015,25-34,7168,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,age,2015,35-44,5123,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,age,2015,45-54,4205,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,age,2015,55-64,3727,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,age,2016,18-24,4709,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,age,2016,25-34,6812,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,age,2016,35-44,5245,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,age,2016,45-54,4277,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,age,2016,55-64,3735,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,age,2017,18-24,3672,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,age,2017,25-34,6557,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,age,2017,35-44,4766,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,age,2017,45-54,3892,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,age,2017,55-64,3539,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,age,2018,18-24,3132,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,age,2018,25-34,6267,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,age,2018,35-44,4868,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,age,2018,45-54,3676,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,age,2018,55-64,3364,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,all,2014,all,23988,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,all,2015,all,24539,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,all,2016,all,24777,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,all,2017,all,22426,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,all,2018,all,21307,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,gender,2014,female,6310,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,gender,2014,male,17678,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,gender,2015,female,6492,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,gender,2015,male,18047,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,gender,2016,female,6539,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,gender,2016,male,18238,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,gender,2017,female,5617,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,gender,2017,male,16809,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,gender,2018,female,5086,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,gender,2018,male,16221,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,residency,2014,nonresident,3688,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,residency,2014,resident,20300,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,residency,2015,nonresident,3965,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,residency,2015,resident,20574,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,residency,2016,nonresident,3965,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,residency,2016,resident,20812,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,residency,2017,nonresident,3845,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,residency,2017,resident,18581,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,residency,2018,nonresident,3748,SUM,total,NA
Northwest,Northwest,4,hunt,participants - recruited,residency,2018,resident,17559,SUM,total,NA
Northwest,Northwest,4,all_sports,churn,age,2010,18-24,0.4818649287796292,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2010,25-34,0.423356370724792,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2010,35-44,0.3836359610274581,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2010,45-54,0.3566446003359353,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2010,55-64,0.3334518885065915,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2011,18-24,0.45649754706039086,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2011,25-34,0.40042662259919404,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2011,35-44,0.3636053343735523,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2011,45-54,0.34437114739915636,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2011,55-64,0.3132050806152258,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2012,18-24,0.4568748092338832,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2012,25-34,0.40116338142653923,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2012,35-44,0.3640708067036519,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2012,45-54,0.33990931568450233,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2012,55-64,0.3087534586507891,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2013,18-24,0.4509620048504447,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2013,25-34,0.40416048807355004,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2013,35-44,0.3645249662729779,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2013,45-54,0.34235497663925385,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2013,55-64,0.3164944719186063,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2014,18-24,0.4523772237534452,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2014,25-34,0.4016636509851225,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2014,35-44,0.36879816807426186,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2014,45-54,0.3445126213592232,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2014,55-64,0.31855655533047544,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2015,18-24,0.46247947076790846,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2015,25-34,0.4139790674611307,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2015,35-44,0.3779804964973803,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2015,45-54,0.3535948377800577,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2015,55-64,0.3277437595676214,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2016,18-24,0.45555205544180194,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2016,25-34,0.41217900364041843,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2016,35-44,0.36992318850135175,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2016,45-54,0.35347948911789273,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2016,55-64,0.3258427851912572,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2017,18-24,0.47496078959458815,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2017,25-34,0.43064475634349214,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2017,35-44,0.3964848631434675,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2017,45-54,0.3731557163785994,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2017,55-64,0.35067896112356245,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2018,18-24,0.4669884299744383,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2018,25-34,0.4246750173267746,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2018,35-44,0.3849228821746228,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2018,45-54,0.36192395971846963,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,age,2018,55-64,0.3377706118745139,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,all,2010,all,0.3863994624906319,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,all,2011,all,0.366034368035825,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,all,2012,all,0.36397550716452814,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,all,2013,all,0.36634226728862573,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,all,2014,all,0.36832660945429674,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,all,2015,all,0.37860206074673824,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,all,2016,all,0.37516403671561915,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,all,2017,all,0.3971199393447668,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,all,2018,all,0.38686596940374135,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,gender,2010,female,0.4951612349325183,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,gender,2010,male,0.35289073258928266,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,gender,2011,female,0.4662964366651455,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,gender,2011,male,0.3364258035103713,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,gender,2012,female,0.46255906663177837,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,gender,2012,male,0.3342576856104786,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,gender,2013,female,0.46148710673454063,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,gender,2013,male,0.3369408656672371,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,gender,2014,female,0.46106576981668057,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,gender,2014,male,0.33866491691008066,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,gender,2015,female,0.47230258070059855,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,gender,2015,male,0.34782557603903286,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,gender,2016,female,0.46214191464355514,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,gender,2016,male,0.3464666159406504,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,gender,2017,female,0.48821773017831094,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,gender,2017,male,0.3662780358375002,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,gender,2018,female,0.46947671169593685,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,gender,2018,male,0.359490339559664,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,residency,2010,nonresident,0.6776553271808433,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,residency,2010,resident,0.3199830220376335,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,residency,2011,nonresident,0.6667311057751008,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,residency,2011,resident,0.30312770060578736,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,residency,2012,nonresident,0.6608811887343793,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,residency,2012,resident,0.3023278829604135,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,residency,2013,nonresident,0.6668052949231628,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,residency,2013,resident,0.30198959795261315,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,residency,2014,nonresident,0.671999677601354,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,residency,2014,resident,0.3030738623202372,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,residency,2015,nonresident,0.6734061233899369,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,residency,2015,resident,0.31373598622041277,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,residency,2016,nonresident,0.6718900833184941,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,residency,2016,resident,0.3052173432753386,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,residency,2017,nonresident,0.6955845855946764,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,residency,2017,resident,0.32486369217093575,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,residency,2018,nonresident,0.6921552184188458,AVG,total,NA
Northwest,Northwest,4,all_sports,churn,residency,2018,resident,0.31311578055652733,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2009,18-24,0.20229112238516045,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2009,25-34,0.25185339499377046,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2009,35-44,0.26595689867442435,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2009,45-54,0.27448606648113705,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2009,55-64,0.2678797528210433,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2010,18-24,0.1761132910586632,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2010,25-34,0.22841779557230987,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2010,35-44,0.2397367274152927,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2010,45-54,0.24889208708372318,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2010,55-64,0.2547332222260539,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2011,18-24,0.17057169989600593,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2011,25-34,0.22406502276614498,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2011,35-44,0.236679926933418,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2011,45-54,0.24236587452594757,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2011,55-64,0.25034483408577624,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2012,18-24,0.16889210086271697,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2012,25-34,0.2214033255826828,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2012,35-44,0.23705068123148496,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2012,45-54,0.2407737732276604,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2012,55-64,0.24533501122029583,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2013,18-24,0.1736733567536373,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2013,25-34,0.22266007832600782,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2013,35-44,0.2381600693628435,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2013,45-54,0.23993163338868836,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2013,55-64,0.24093539362398303,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2014,18-24,0.17665176817182948,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2014,25-34,0.2254985585914701,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2014,35-44,0.23705363509525676,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2014,45-54,0.2397405397270161,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2014,55-64,0.23729622058765693,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2015,18-24,0.17109213288860647,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2015,25-34,0.22206534459296112,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2015,35-44,0.23187452726740085,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2015,45-54,0.2372635878719803,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2015,55-64,0.23172079712633276,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2016,18-24,0.16828429244006746,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2016,25-34,0.21911406905943998,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2016,35-44,0.23300071944729758,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2016,45-54,0.23605866211086435,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2016,55-64,0.23263670988659615,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2017,18-24,0.15905008046309105,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2017,25-34,0.2055188690819538,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2017,35-44,0.2208909767355548,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2017,45-54,0.2228933761539493,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2017,55-64,0.22097808837899618,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2018,18-24,0.15163250276199564,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2018,25-34,0.19761783895532337,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2018,35-44,0.2198358919442496,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2018,45-54,0.21470001662669863,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,age,2018,55-64,0.21588086774614124,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,all,2009,all,0.2558288312723205,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,all,2010,all,0.23295908207397856,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,all,2011,all,0.228243007404306,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,all,2012,all,0.22613245227940046,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,all,2013,all,0.22622687738026076,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,all,2014,all,0.2262589469417624,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,all,2015,all,0.22188828124332896,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,all,2016,all,0.22098882553570684,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,all,2017,all,0.20893599440676888,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,all,2018,all,0.20309329432514783,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,gender,2009,female,0.12040137243770051,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,gender,2009,male,0.39111779051655393,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,gender,2010,female,0.1061092559797371,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,gender,2010,male,0.35967918079161676,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,gender,2011,female,0.1057185154152272,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,gender,2011,male,0.3506954758691789,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,gender,2012,female,0.10663734892316942,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,gender,2012,male,0.3457339362332937,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,gender,2013,female,0.10942622026088071,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,gender,2013,male,0.34334518144819465,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,gender,2014,female,0.11160921738194558,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,gender,2014,male,0.3413452531158464,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,gender,2015,female,0.1098371992922083,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,gender,2015,male,0.3343800002998309,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,gender,2016,female,0.11163316171437704,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,gender,2016,male,0.3305226789315959,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,gender,2017,female,0.10394687927149224,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,gender,2017,male,0.31402823106766475,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,gender,2018,female,0.10174451327686437,AVG,total,NA
Northwest,Northwest,4,all_sports,participation rate,gender,2018,male,0.30454162132072204,AVG,total,NA
Northwest,Northwest,4,fish,churn,age,2010,18-24,0.5466188363384625,AVG,total,NA
Northwest,Northwest,4,fish,churn,age,2010,25-34,0.47562972783280055,AVG,total,NA
Northwest,Northwest,4,fish,churn,age,2010,35-44,0.43166065521998565,AVG,total,NA
Northwest,Northwest,4,fish,churn,age,2010,45-54,0.4004244808613856,AVG,total,NA
Northwest,Northwest,4,fish,churn,age,2010,55-64,0.37206823027718555,AVG,total,NA
Northwest,Northwest,4,fish,churn,age,2011,18-24,0.5239285518801656,AVG,total,NA
Northwest,Northwest,4,fish,churn,age,2011,25-34,0.45615609309074234,AVG,total,NA
Northwest,Northwest,4,fish,churn,age,2011,35-44,0.41469587624139176,AVG,total,NA
Northwest,Northwest,4,fish,churn,age,2011,45-54,0.3915057601817298,AVG,total,NA
Northwest,Northwest,4,fish,churn,age,2011,55-64,0.354171909264119,AVG,total,NA
Northwest,Northwest,4,fish,churn,age,2012,18-24,0.5259311601614072,AVG,total,NA
Northwest,Northwest,4,fish,churn,age,2012,25-34,0.45643276815580885,AVG,total,NA
Northwest,Northwest,4,fish,churn,age,2012,35-44,0.4146014111155643,AVG,total,NA
Northwest,Northwest,4,fish,churn,age,2012,45-54,0.3869722780435716,AVG,total,NA
Northwest,Northwest,4,fish,churn,age,2012,55-64,0.3480460541418709,AVG,total,NA
Northwest,Northwest,4,fish,churn,age,2013,18-24,0.5227974330670359,AVG,total,NA
Northwest,Northwest,4,fish,churn,age,2013,25-34,0.4615325736483062,AVG,total,NA
Northwest,Northwest,4,fish,churn,age,2013,35-44,0.4178865869187371,AVG,total,NA
Northwest,Northwest,4,fish,churn,age,2013,45-54,0.38988943983420254,AVG,total,NA
Northwest,Northwest,4,fish,churn,age,2013,55-64,0.35746487733277416,AVG,total,NA
Northwest,Northwest,4,fish,churn,age,2014,18-24,0.5188879418218748,AVG,total,NA
Northwest,Northwest,4,fish,churn,age,2014,25-34,0.45856762917933136,AVG,total,NA
Northwest,Northwest,4,fish,churn,age,2014,35-44,0.42050808314087756,AVG,total,NA
Northwest,Northwest,4,fish,churn,age,2014,45-54,0.3908258480858115,AVG,total,NA
Northwest,Northwest,4,fish,churn,age,2014,55-64,0.35980337372961285,AVG,total,NA
Northwest,Northwest,4,fish,churn,age,2015,18-24,0.5322310553313003,AVG,total,NA
Northwest,Northwest,4,fish,churn,age,2015,25-34,0.47208135971022563,AVG,total,NA
Northwest,Northwest,4,fish,churn,age,2015,35-44,0.43170154149505674,AVG,total,NA
