region,state,quarter,group,metric,segment,year,category,value,aggregation,value_type,"segment == ""residency"""
Southeast,GA,4,all_sports,churn,residency,2018,nonresident,0.6296664803936266,NONE,total,NA
Southeast,GA,4,all_sports,churn,gender,2018,male,0.3952010368423867,NONE,total,NA
Southeast,GA,4,all_sports,churn,gender,2018,female,0.5670951828680638,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2018,18-24,0.5237618128741774,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2018,25-34,0.48763936387197687,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2018,35-44,0.4265214955687383,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2018,45-54,0.38540097861145756,NONE,total,NA
Southeast,GA,4,all_sports,churn,age,2018,55-64,0.3635253136624425,NONE,total,NA
Southeast,GA,4,hunt,participants - recruited,all,2014,all,68677,NONE,total,NA
Southeast,GA,4,hunt,participants - recruited,residency,2014,resident,41105,NONE,total,NA
Southeast,GA,4,hunt,participants - recruited,residency,2014,nonresident,27572,NONE,total,NA
Southeast,GA,4,hunt,participants - recruited,gender,2014,male,55617,NONE,total,NA
Southeast,GA,4,hunt,participants - recruited,gender,2014,female,13060,NONE,total,NA
Southeast,GA,4,hunt,participants - recruited,age,2014,18-24,12227,NONE,total,NA
Southeast,GA,4,hunt,participants - recruited,age,2014,25-34,17354,NONE,total,NA
Southeast,GA,4,hunt,participants - recruited,age,2014,35-44,14765,NONE,total,NA
Southeast,GA,4,hunt,participants - recruited,age,2014,45-54,13663,NONE,total,NA
Southeast,GA,4,hunt,participants - recruited,age,2014,55-64,10667,NONE,total,NA
Southeast,GA,4,fish,participants - recruited,all,2014,all,160129,NONE,total,NA
Southeast,GA,4,fish,participants - recruited,residency,2014,resident,122540,NONE,total,NA
Southeast,GA,4,fish,participants - recruited,residency,2014,nonresident,37589,NONE,total,NA
Southeast,GA,4,fish,participants - recruited,gender,2014,male,113128,NONE,total,NA
Southeast,GA,4,fish,participants - recruited,gender,2014,female,47001,NONE,total,NA
Southeast,GA,4,fish,participants - recruited,age,2014,18-24,29839,NONE,total,NA
Southeast,GA,4,fish,participants - recruited,age,2014,25-34,39779,NONE,total,NA
Southeast,GA,4,fish,participants - recruited,age,2014,35-44,34623,NONE,total,NA
Southeast,GA,4,fish,participants - recruited,age,2014,45-54,32364,NONE,total,NA
Southeast,GA,4,fish,participants - recruited,age,2014,55-64,23522,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,all,2014,all,158198,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,residency,2014,resident,120697,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,residency,2014,nonresident,37501,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,gender,2014,male,110815,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,gender,2014,female,47383,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,age,2014,18-24,29836,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,age,2014,25-34,39359,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,age,2014,35-44,34018,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,age,2014,45-54,31737,NONE,total,NA
Southeast,GA,4,all_sports,participants - recruited,age,2014,55-64,23246,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2009,18-24,0.07425380785952261,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2010,18-24,0.07355832232406284,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2011,18-24,0.07396247227749916,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2012,18-24,0.07489484964457219,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2013,18-24,0.07857126523349779,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2014,18-24,0.0806594356642253,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2015,18-24,0.07825425988852036,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2016,18-24,0.08125669295923402,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2017,18-24,0.08171569400592817,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2018,18-24,0.08088901927585743,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2009,25-34,0.09024376754457826,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2010,25-34,0.08939851479859942,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2011,25-34,0.08958058760608908,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2012,25-34,0.0893921913801223,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2013,25-34,0.09239611072042835,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2014,25-34,0.09471030239026342,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2015,25-34,0.09374847626704685,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2016,25-34,0.09617481428713476,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2017,25-34,0.09458667080345659,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2018,25-34,0.09362978716554653,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2009,35-44,0.10078663255351747,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2010,35-44,0.09984263187356204,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2011,35-44,0.09845857279551491,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2012,35-44,0.09749428500921097,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2013,35-44,0.09869066729954407,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2014,35-44,0.10053262606772662,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2015,35-44,0.09901180586746858,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2016,35-44,0.10119916804143984,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2017,35-44,0.10124764392168843,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2018,35-44,0.10022337471945675,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2009,45-54,0.10983683950212798,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2010,45-54,0.10880807161349842,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2011,45-54,0.10734653786498947,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2012,45-54,0.10489219814791531,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2013,45-54,0.10629846296849917,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2014,45-54,0.10839043205882642,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2015,45-54,0.10860630649926717,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2016,45-54,0.11101742312522822,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2017,45-54,0.1107253930913345,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2018,45-54,0.10960524248184307,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2009,55-64,0.1078700111366744,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2010,55-64,0.10685966520805384,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2011,55-64,0.10467318343215559,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2012,55-64,0.1016453007523942,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2013,55-64,0.10483486956007082,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2014,55-64,0.10626714214952929,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2015,55-64,0.10749827385544992,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2016,55-64,0.11045023198750203,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2017,55-64,0.10807388194675877,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,age,2018,55-64,0.10698055528199896,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,all,2009,all,0.09747543235532749,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,all,2010,all,0.09656244546320646,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,all,2011,all,0.09568928639147757,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,all,2012,all,0.09451020940815279,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,all,2013,all,0.09689638500233778,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,all,2014,all,0.09886715175086518,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,all,2015,all,0.09822226673472967,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,all,2016,all,0.10081864435879613,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,all,2017,all,0.1000858815784042,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,all,2018,all,0.09907336531522815,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,gender,2009,female,0.03442486787387523,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,gender,2010,female,0.034102433262687484,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,gender,2011,female,0.03392325249374317,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,gender,2012,female,0.03415283273764684,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,gender,2013,female,0.03569675492079493,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,gender,2014,female,0.03776404440892199,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,gender,2015,female,0.03761539019394299,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,gender,2016,female,0.03961852411678642,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,gender,2017,female,0.03932078957062891,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,gender,2018,female,0.03892300180782645,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,gender,2009,male,0.16288273048087554,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,gender,2010,male,0.16135711736700054,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,gender,2011,male,0.15977525344677884,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,gender,2012,male,0.15715588749923415,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,gender,2013,male,0.1604691702407889,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,gender,2014,male,0.16242438502939144,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,gender,2015,male,0.16126991982428665,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,gender,2016,male,0.16467418495910857,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,gender,2017,male,0.16351975674467664,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,gender,2018,male,0.1618655133045079,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2009,18-24,0.06329164711883305,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2010,18-24,0.06269883677879165,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2011,18-24,0.06349816260346416,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2012,18-24,0.06465733834641031,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2013,18-24,0.0686205000863152,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2014,18-24,0.0719070142864399,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2015,18-24,0.07005278368052441,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2016,18-24,0.07462784985560234,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2017,18-24,0.07504940603699209,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2018,18-24,0.0742901706387943,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2009,25-34,0.07876828957634857,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2010,25-34,0.0780305199234185,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2011,25-34,0.07861901951266022,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2012,25-34,0.07841586547061703,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2013,25-34,0.08156744641557423,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2014,25-34,0.08486438673433779,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2015,25-34,0.08478373104965359,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2016,25-34,0.08910674260509313,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2017,25-34,0.08763531483401817,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2018,25-34,0.08674875441112288,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2009,35-44,0.08845725667420398,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2010,35-44,0.08762873697539274,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2011,35-44,0.08708451232481204,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2012,35-44,0.08644576125435359,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2013,35-44,0.088022933073366,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2014,35-44,0.09089250151855624,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2015,35-44,0.09028456785648428,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2016,35-44,0.09447991547493567,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2017,35-44,0.0945251727350209,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2018,35-44,0.09356891124074851,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2009,45-54,0.09785238750236608,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2010,45-54,0.09693586992461639,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2011,45-54,0.09643188477527048,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2012,45-54,0.09427037412761742,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2013,45-54,0.09620505216429581,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2014,45-54,0.09897682025024943,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2015,45-54,0.09979340770932599,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2016,45-54,0.10369417148658472,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2017,45-54,0.10342140518052796,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2018,45-54,0.10237514517807425,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2009,55-64,0.09757735309215018,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2010,55-64,0.09666341157695638,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2011,55-64,0.09552355824878779,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2012,55-64,0.09285627355060931,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2013,55-64,0.09660666003341524,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2014,55-64,0.09842879403372919,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2015,55-64,0.10001933744964712,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2016,55-64,0.10385622532778306,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2017,55-64,0.10162174613432111,NONE,total,NA
Southeast,GA,4,fish,participation rate,age,2018,55-64,0.10059369233661594,NONE,total,NA
Southeast,GA,4,fish,participation rate,all,2009,all,0.08596281972224915,NONE,total,NA
Southeast,GA,4,fish,participation rate,all,2010,all,0.08515766373863592,NONE,total,NA
Southeast,GA,4,fish,participation rate,all,2011,all,0.08502950735081778,NONE,total,NA
Southeast,GA,4,fish,participation rate,all,2012,all,0.08409425128901149,NONE,total,NA
Southeast,GA,4,fish,participation rate,all,2013,all,0.08686955679881421,NONE,total,NA
Southeast,GA,4,fish,participation rate,all,2014,all,0.08970103021456903,NONE,total,NA
Southeast,GA,4,fish,participation rate,all,2015,all,0.08973809330390711,NONE,total,NA
Southeast,GA,4,fish,participation rate,all,2016,all,0.09392813430062105,NONE,total,NA
Southeast,GA,4,fish,participation rate,all,2017,all,0.0932454526271579,NONE,total,NA
Southeast,GA,4,fish,participation rate,all,2018,all,0.09230213738865195,NONE,total,NA
Southeast,GA,4,fish,participation rate,gender,2009,female,0.03277634585652485,NONE,total,NA
Southeast,GA,4,fish,participation rate,gender,2010,female,0.03246935184361758,NONE,total,NA
Southeast,GA,4,fish,participation rate,gender,2011,female,0.03218554207793784,NONE,total,NA
Southeast,GA,4,fish,participation rate,gender,2012,female,0.03237566534631578,NONE,total,NA
Southeast,GA,4,fish,participation rate,gender,2013,female,0.03384455457825314,NONE,total,NA
Southeast,GA,4,fish,participation rate,gender,2014,female,0.03603190948131459,NONE,total,NA
Southeast,GA,4,fish,participation rate,gender,2015,female,0.03588005483157983,NONE,total,NA
Southeast,GA,4,fish,participation rate,gender,2016,female,0.038139565381326096,NONE,total,NA
Southeast,GA,4,fish,participation rate,gender,2017,female,0.037852945259991416,NONE,total,NA
Southeast,GA,4,fish,participation rate,gender,2018,female,0.037470006906645044,NONE,total,NA
Southeast,GA,4,fish,participation rate,gender,2009,male,0.1411373226151687,NONE,total,NA
Southeast,GA,4,fish,participation rate,gender,2010,male,0.13981538412848432,NONE,total,NA
Southeast,GA,4,fish,participation rate,gender,2011,male,0.13985829275019063,NONE,total,NA
Southeast,GA,4,fish,participation rate,gender,2012,male,0.1377736201585214,NONE,total,NA
Southeast,GA,4,fish,participation rate,gender,2013,male,0.14195072434745212,NONE,total,NA
Southeast,GA,4,fish,participation rate,gender,2014,male,0.14552570059029932,NONE,total,NA
Southeast,GA,4,fish,participation rate,gender,2015,male,0.14576511729023892,NONE,total,NA
Southeast,GA,4,fish,participation rate,gender,2016,male,0.1521373210403232,NONE,total,NA
Southeast,GA,4,fish,participation rate,gender,2017,male,0.15107078097564547,NONE,total,NA
Southeast,GA,4,fish,participation rate,gender,2018,male,0.14954247728069603,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2009,18-24,0.03514185006951785,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2010,18-24,0.03481269996776302,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2011,18-24,0.035223207864845854,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2012,18-24,0.035471485748427276,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2013,18-24,0.03741826411272833,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2014,18-24,0.037345095317028565,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2015,18-24,0.0375692076078068,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2016,18-24,0.03892115134838155,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2017,18-24,0.0391410083048591,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2018,18-24,0.03874503929463728,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2009,25-34,0.04267137942363492,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2010,25-34,0.042271705278661795,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2011,25-34,0.042612662502798514,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2012,25-34,0.04280267579769401,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2013,25-34,0.04462935208127803,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2014,25-34,0.04457600354225152,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2015,25-34,0.04493730396719625,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2016,25-34,0.045650716971432664,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2017,25-34,0.04489688251673889,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2018,25-34,0.044442684352150694,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2009,35-44,0.049180209977852093,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2010,35-44,0.04871957198962691,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2011,35-44,0.048715590098632945,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2012,35-44,0.04824303266189776,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2013,35-44,0.04891379328879515,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2014,35-44,0.04866258233963253,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2015,35-44,0.04858326044051729,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2016,35-44,0.04819537261305708,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2017,35-44,0.04821845890078594,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2018,35-44,0.04773065809359531,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2009,45-54,0.052034223670055085,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2010,45-54,0.05154685405286499,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2011,45-54,0.05182202161841361,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2012,45-54,0.05080984268374268,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2013,45-54,0.05108468624414036,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2014,45-54,0.05155640262791474,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2015,45-54,0.05232281331921905,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2016,45-54,0.052529146453583565,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2017,45-54,0.05239096914782909,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2018,45-54,0.051860957247357634,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2009,55-64,0.04774709894970338,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2010,55-64,0.04729988394973316,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2011,55-64,0.04753636314471913,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2012,55-64,0.04629600876545677,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2013,55-64,0.04810029627514079,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2014,55-64,0.04892590346489387,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2015,55-64,0.05062260602541241,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2016,55-64,0.05117448826707758,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2017,55-64,0.05007346298998947,NONE,total,NA
Southeast,GA,4,hunt,participation rate,age,2018,55-64,0.049566896081337214,NONE,total,NA
Southeast,GA,4,hunt,participation rate,all,2009,all,0.04593645619525183,NONE,total,NA
Southeast,GA,4,hunt,participation rate,all,2010,all,0.04550620026959586,NONE,total,NA
Southeast,GA,4,hunt,participation rate,all,2011,all,0.04574585605612632,NONE,total,NA
Southeast,GA,4,hunt,participation rate,all,2012,all,0.04526461432997319,NONE,total,NA
Southeast,GA,4,hunt,participation rate,all,2013,all,0.04648823690476342,NONE,total,NA
Southeast,GA,4,hunt,participation rate,all,2014,all,0.04665419250605695,NONE,total,NA
Southeast,GA,4,hunt,participation rate,all,2015,all,0.04722865348627361,NONE,total,NA
Southeast,GA,4,hunt,participation rate,all,2016,all,0.0476753928474794,NONE,total,NA
Southeast,GA,4,hunt,participation rate,all,2017,all,0.047328882004754026,NONE,total,NA
Southeast,GA,4,hunt,participation rate,all,2018,all,0.04685008057949792,NONE,total,NA
Southeast,GA,4,hunt,participation rate,gender,2009,female,0.00689035441213496,NONE,total,NA
Southeast,GA,4,hunt,participation rate,gender,2010,female,0.006825817091208641,NONE,total,NA
Southeast,GA,4,hunt,participation rate,gender,2011,female,0.007104640829434668,NONE,total,NA
Southeast,GA,4,hunt,participation rate,gender,2012,female,0.007368203302522512,NONE,total,NA
Southeast,GA,4,hunt,participation rate,gender,2013,female,0.00794999454601939,NONE,total,NA
Southeast,GA,4,hunt,participation rate,gender,2014,female,0.008259060242013744,NONE,total,NA
Southeast,GA,4,hunt,participation rate,gender,2015,female,0.008944870545373889,NONE,total,NA
Southeast,GA,4,hunt,participation rate,gender,2016,female,0.009440097909337536,NONE,total,NA
Southeast,GA,4,hunt,participation rate,gender,2017,female,0.009369155254875345,NONE,total,NA
Southeast,GA,4,hunt,participation rate,gender,2018,female,0.00927437243517913,NONE,total,NA
Southeast,GA,4,hunt,participation rate,gender,2009,male,0.0864420415293864,NONE,total,NA
Southeast,GA,4,hunt,participation rate,gender,2010,male,0.08563239699704081,NONE,total,NA
Southeast,GA,4,hunt,participation rate,gender,2011,male,0.08583843590502287,NONE,total,NA
Southeast,GA,4,hunt,participation rate,gender,2012,male,0.08459777453329057,NONE,total,NA
Southeast,GA,4,hunt,participation rate,gender,2013,male,0.08652088745633436,NONE,total,NA
Southeast,GA,4,hunt,participation rate,gender,2014,male,0.08659141475580938,NONE,total,NA
Southeast,GA,4,hunt,participation rate,gender,2015,male,0.08705421130378287,NONE,total,NA
Southeast,GA,4,hunt,participation rate,gender,2016,male,0.08756968420887924,NONE,total,NA
Southeast,GA,4,hunt,participation rate,gender,2017,male,0.08695578765791269,NONE,total,NA
Southeast,GA,4,hunt,participation rate,gender,2018,male,0.08607610165432836,NONE,total,NA
Southeast,GA,4,all_sports,participation rate,all,2009,resident,0.09747543235532749,NONE,total,FALSE
Southeast,GA,4,all_sports,participation rate,all,2010,resident,0.09656244546320646,NONE,total,FALSE
Southeast,GA,4,all_sports,participation rate,all,2011,resident,0.09568928639147757,NONE,total,FALSE
Southeast,GA,4,all_sports,participation rate,all,2012,resident,0.09451020940815279,NONE,total,FALSE
Southeast,GA,4,all_sports,participation rate,all,2013,resident,0.09689638500233778,NONE,total,FALSE
Southeast,GA,4,all_sports,participation rate,all,2014,resident,0.09886715175086518,NONE,total,FALSE
Southeast,GA,4,all_sports,participation rate,all,2015,resident,0.09822226673472967,NONE,total,FALSE
Southeast,GA,4,all_sports,participation rate,all,2016,resident,0.10081864435879613,NONE,total,FALSE
Southeast,GA,4,all_sports,participation rate,all,2017,resident,0.1000858815784042,NONE,total,FALSE
Southeast,GA,4,all_sports,participation rate,all,2018,resident,0.09907336531522815,NONE,total,FALSE
Southeast,GA,4,fish,participation rate,all,2009,resident,0.08596281972224915,NONE,total,FALSE
Southeast,GA,4,fish,participation rate,all,2010,resident,0.08515766373863592,NONE,total,FALSE
Southeast,GA,4,fish,participation rate,all,2011,resident,0.08502950735081778,NONE,total,FALSE
Southeast,GA,4,fish,participation rate,all,2012,resident,0.08409425128901149,NONE,total,FALSE
Southeast,GA,4,fish,participation rate,all,2013,resident,0.08686955679881421,NONE,total,FALSE
Southeast,GA,4,fish,participation rate,all,2014,resident,0.08970103021456903,NONE,total,FALSE
Southeast,GA,4,fish,participation rate,all,2015,resident,0.08973809330390711,NONE,total,FALSE
Southeast,GA,4,fish,participation rate,all,2016,resident,0.09392813430062105,NONE,total,FALSE
Southeast,GA,4,fish,participation rate,all,2017,resident,0.0932454526271579,NONE,total,FALSE
Southeast,GA,4,fish,participation rate,all,2018,resident,0.09230213738865195,NONE,total,FALSE
Southeast,GA,4,hunt,participation rate,all,2009,resident,0.04593645619525183,NONE,total,FALSE
Southeast,GA,4,hunt,participation rate,all,2010,resident,0.04550620026959586,NONE,total,FALSE
Southeast,GA,4,hunt,participation rate,all,2011,resident,0.04574585605612632,NONE,total,FALSE
Southeast,GA,4,hunt,participation rate,all,2012,resident,0.04526461432997319,NONE,total,FALSE
Southeast,GA,4,hunt,participation rate,all,2013,resident,0.04648823690476342,NONE,total,FALSE
Southeast,GA,4,hunt,participation rate,all,2014,resident,0.04665419250605695,NONE,total,FALSE
Southeast,GA,4,hunt,participation rate,all,2015,resident,0.04722865348627361,NONE,total,FALSE
Southeast,GA,4,hunt,participation rate,all,2016,resident,0.0476753928474794,NONE,total,FALSE
Southeast,GA,4,hunt,participation rate,all,2017,resident,0.047328882004754026,NONE,total,FALSE
Southeast,GA,4,hunt,participation rate,all,2018,resident,0.04685008057949792,NONE,total,FALSE
