"timeframe","group","segment","year","category","metric","value"
"full-year","hunt","Age",2013,"45-54","residents",58337
"full-year","hunt","Age",2014,"45-54","residents",58920
"full-year","hunt","Age",2015,"45-54","residents",59897
"full-year","hunt","Age",2016,"45-54","residents",60514
"full-year","hunt","Age",2010,"55-64","residents",36754
"full-year","hunt","Age",2011,"55-64","residents",39004
"full-year","hunt","Age",2012,"55-64","residents",39633
"full-year","hunt","Age",2013,"55-64","residents",43147
"full-year","hunt","Age",2014,"55-64","residents",44995
"full-year","hunt","Age",2015,"55-64","residents",47609
"full-year","hunt","Age",2016,"55-64","residents",49272
"full-year","hunt","All",2015,"All","recruits",68677
"full-year","hunt","All",2016,"All","recruits",68426
"full-year","hunt","Residency",2015,"Resident","recruits",41105
"full-year","hunt","Residency",2016,"Resident","recruits",40621
"full-year","hunt","Residency",2015,"Nonresident","recruits",27572
"full-year","hunt","Residency",2016,"Nonresident","recruits",27805
"full-year","hunt","Gender",2015,"Male","recruits",55617
"full-year","hunt","Gender",2016,"Male","recruits",55155
"full-year","hunt","Gender",2015,"Female","recruits",13060
"full-year","hunt","Gender",2016,"Female","recruits",13271
"full-year","hunt","Age",2015,"18-24","recruits",12227
"full-year","hunt","Age",2016,"18-24","recruits",12476
"full-year","hunt","Age",2015,"25-34","recruits",17354
"full-year","hunt","Age",2016,"25-34","recruits",17574
"full-year","hunt","Age",2015,"35-44","recruits",14765
"full-year","hunt","Age",2016,"35-44","recruits",14469
"full-year","hunt","Age",2015,"45-54","recruits",13663
"full-year","hunt","Age",2016,"45-54","recruits",13428
"full-year","hunt","Age",2015,"55-64","recruits",10667
"full-year","hunt","Age",2016,"55-64","recruits",10478
"full-year","hunt","All",2011,"All","churn",0.386108911980744
"full-year","hunt","All",2012,"All","churn",0.388208521513847
"full-year","hunt","All",2013,"All","churn",0.379778164175337
"full-year","hunt","All",2014,"All","churn",0.375892520651476
"full-year","hunt","All",2015,"All","churn",0.364301856633882
"full-year","hunt","All",2016,"All","churn",0.358602990771053
"full-year","hunt","Residency",2011,"Resident","churn",0.327972743962717
"full-year","hunt","Residency",2012,"Resident","churn",0.336246581683826
"full-year","hunt","Residency",2013,"Resident","churn",0.327865840632344
"full-year","hunt","Residency",2014,"Resident","churn",0.326585844647595
"full-year","hunt","Residency",2015,"Resident","churn",0.3112856333158
"full-year","hunt","Residency",2016,"Resident","churn",0.302789612538198
"full-year","hunt","Residency",2011,"Nonresident","churn",0.625251883452846
"full-year","hunt","Residency",2012,"Nonresident","churn",0.619878458951231
"full-year","hunt","Residency",2013,"Nonresident","churn",0.617056594930282
"full-year","hunt","Residency",2014,"Nonresident","churn",0.61115356729959
"full-year","hunt","Residency",2015,"Nonresident","churn",0.611690387396301
"full-year","hunt","Residency",2016,"Nonresident","churn",0.611758706105202
"full-year","hunt","Gender",2011,"Male","churn",0.368884483286029
"full-year","hunt","Gender",2012,"Male","churn",0.371045642073679
"full-year","hunt","Gender",2013,"Male","churn",0.362116691784825
"full-year","hunt","Gender",2014,"Male","churn",0.358142405595975
"full-year","hunt","Gender",2015,"Male","churn",0.346542672754902
"full-year","hunt","Gender",2016,"Male","churn",0.339581889454828
"full-year","hunt","Gender",2011,"Female","churn",0.592273472254741
"full-year","hunt","Gender",2012,"Female","churn",0.586746289941619
"full-year","hunt","Gender",2013,"Female","churn",0.578020669416918
"full-year","hunt","Gender",2014,"Female","churn",0.564721558176902
"full-year","hunt","Gender",2015,"Female","churn",0.544058719994008
"full-year","hunt","Gender",2016,"Female","churn",0.535592987752582
"full-year","hunt","Age",2011,"18-24","churn",0.479698188544083
"full-year","hunt","Age",2012,"18-24","churn",0.479045351538969
"full-year","hunt","Age",2013,"18-24","churn",0.472328859248466
"full-year","hunt","Age",2014,"18-24","churn",0.468238513762434
"full-year","hunt","Age",2015,"18-24","churn",0.458777429467085
"full-year","hunt","Age",2016,"18-24","churn",0.444037926414511
"full-year","hunt","Age",2011,"25-34","churn",0.431059202014197
"full-year","hunt","Age",2012,"25-34","churn",0.435771794649814
"full-year","hunt","Age",2013,"25-34","churn",0.425445371228504
"full-year","hunt","Age",2014,"25-34","churn",0.432243143944364
"full-year","hunt","Age",2015,"25-34","churn",0.424734072879506
"full-year","hunt","Age",2016,"25-34","churn",0.412816739186076
"full-year","hunt","Age",2011,"35-44","churn",0.361926514959253
"full-year","hunt","Age",2012,"35-44","churn",0.366924072414921
"full-year","hunt","Age",2013,"35-44","churn",0.363128491620112
"full-year","hunt","Age",2014,"35-44","churn",0.359035448704065
"full-year","hunt","Age",2015,"35-44","churn",0.350604465314337
"full-year","hunt","Age",2016,"35-44","churn",0.34961432063348
"full-year","hunt","Age",2011,"45-54","churn",0.339627423647193
"full-year","hunt","Age",2012,"45-54","churn",0.339590538110389
"full-year","hunt","Age",2013,"45-54","churn",0.33130282920014
"full-year","hunt","Age",2014,"45-54","churn",0.328985046134267
"full-year","hunt","Age",2015,"45-54","churn",0.31841544097545
"full-year","hunt","Age",2016,"45-54","churn",0.316490681979794
"full-year","hunt","Age",2011,"55-64","churn",0.37079439734307
"full-year","hunt","Age",2012,"55-64","churn",0.370257936507936
"full-year","hunt","Age",2013,"55-64","churn",0.353229310685364
"full-year","hunt","Age",2014,"55-64","churn",0.331722669628807
"full-year","hunt","Age",2015,"55-64","churn",0.310479365811269
"full-year","hunt","Age",2016,"55-64","churn",0.309222967884458
"full-year","fish","All",2010,"All","participants",527114
"full-year","fish","All",2011,"All","participants",530911
"full-year","fish","All",2012,"All","participants",529959
"full-year","fish","All",2013,"All","participants",550371
"full-year","fish","All",2014,"All","participants",572568
"full-year","fish","All",2015,"All","participants",577500
"full-year","fish","All",2016,"All","participants",609329
"full-year","fish","Residency",2010,"Resident","participants",460201
"full-year","fish","Residency",2011,"Resident","participants",464088
"full-year","fish","Residency",2012,"Resident","participants",462749
"full-year","fish","Residency",2013,"Resident","participants",482215
"full-year","fish","Residency",2014,"Resident","participants",502706
"full-year","fish","Residency",2015,"Resident","participants",504677
"full-year","fish","Residency",2016,"Resident","participants",534407
"full-year","fish","Residency",2010,"Nonresident","participants",66913
"full-year","fish","Residency",2011,"Nonresident","participants",66823
"full-year","fish","Residency",2012,"Nonresident","participants",67210
"full-year","fish","Residency",2013,"Nonresident","participants",68156
"full-year","fish","Residency",2014,"Nonresident","participants",69862
"full-year","fish","Residency",2015,"Nonresident","participants",72823
"full-year","fish","Residency",2016,"Nonresident","participants",74922
"full-year","fish","Gender",2010,"Male","participants",424780
"full-year","fish","Gender",2011,"Male","participants",428578
"full-year","fish","Gender",2012,"Male","participants",426046
"full-year","fish","Gender",2013,"Male","participants",441119
"full-year","fish","Gender",2014,"Male","participants",455307
"full-year","fish","Gender",2015,"Male","participants",459770
"full-year","fish","Gender",2016,"Male","participants",482993
"full-year","fish","Gender",2010,"Female","participants",102334
"full-year","fish","Gender",2011,"Female","participants",102333
"full-year","fish","Gender",2012,"Female","participants",103913
"full-year","fish","Gender",2013,"Female","participants",109252
"full-year","fish","Gender",2014,"Female","participants",117261
"full-year","fish","Gender",2015,"Female","participants",117730
"full-year","fish","Gender",2016,"Female","participants",126336
"full-year","fish","Age",2010,"18-24","participants",61345
"full-year","fish","Age",2011,"18-24","participants",62847
"full-year","fish","Age",2012,"18-24","participants",65052
"full-year","fish","Age",2013,"18-24","participants",69691
"full-year","fish","Age",2014,"18-24","participants",73711
"full-year","fish","Age",2015,"18-24","participants",72372
"full-year","fish","Age",2016,"18-24","participants",77264
"full-year","fish","Age",2010,"25-34","participants",105576
"full-year","fish","Age",2011,"25-34","participants",106558
"full-year","fish","Age",2012,"25-34","participants",106747
"full-year","fish","Age",2013,"25-34","participants",111429
"full-year","fish","Age",2014,"25-34","participants",116877
"full-year","fish","Age",2015,"25-34","participants",117944
"full-year","fish","Age",2016,"25-34","participants",125376
"full-year","fish","Age",2010,"35-44","participants",127570
"full-year","fish","Age",2011,"35-44","participants",125703
"full-year","fish","Age",2012,"35-44","participants",123810
"full-year","fish","Age",2013,"35-44","participants",124628
"full-year","fish","Age",2014,"35-44","participants",128087
"full-year","fish","Age",2015,"35-44","participants",126966
"full-year","fish","Age",2016,"35-44","participants",132610
"full-year","fish","Age",2010,"45-54","participants",133554
"full-year","fish","Age",2011,"45-54","participants",134523
"full-year","fish","Age",2012,"45-54","participants",132799
"full-year","fish","Age",2013,"45-54","participants",136138
"full-year","fish","Age",2014,"45-54","participants",140449
"full-year","fish","Age",2015,"45-54","participants",142156
"full-year","fish","Age",2016,"45-54","participants",148534
"full-year","fish","Age",2010,"55-64","participants",99069
"full-year","fish","Age",2011,"55-64","participants",101280
"full-year","fish","Age",2012,"55-64","participants",101551
"full-year","fish","Age",2013,"55-64","participants",108486
"full-year","fish","Age",2014,"55-64","participants",113443
"full-year","fish","Age",2015,"55-64","participants",118061
"full-year","fish","Age",2016,"55-64","participants",125544
"full-year","fish","All",2010,"All","residents",460201
"full-year","fish","All",2011,"All","residents",464088
"full-year","fish","All",2012,"All","residents",462749
"full-year","fish","All",2013,"All","residents",482215
"full-year","fish","All",2014,"All","residents",502706
"full-year","fish","All",2015,"All","residents",504677
"full-year","fish","All",2016,"All","residents",534407
"full-year","fish","Residency",2010,"Resident","residents",460201
"full-year","fish","Residency",2011,"Resident","residents",464088
"full-year","fish","Residency",2012,"Resident","residents",462749
"full-year","fish","Residency",2013,"Resident","residents",482215
"full-year","fish","Residency",2014,"Resident","residents",502706
"full-year","fish","Residency",2015,"Resident","residents",504677
"full-year","fish","Residency",2016,"Resident","residents",534407
"full-year","fish","Gender",2010,"Male","residents",364999
"full-year","fish","Gender",2011,"Male","residents",368518
"full-year","fish","Gender",2012,"Male","residents",366073
"full-year","fish","Gender",2013,"Male","residents",380601
"full-year","fish","Gender",2014,"Male","residents",393656
"full-year","fish","Gender",2015,"Male","residents",395833
"full-year","fish","Gender",2016,"Male","residents",417372
"full-year","fish","Gender",2010,"Female","residents",95202
"full-year","fish","Gender",2011,"Female","residents",95570
"full-year","fish","Gender",2012,"Female","residents",96676
"full-year","fish","Gender",2013,"Female","residents",101614
"full-year","fish","Gender",2014,"Female","residents",109050
"full-year","fish","Gender",2015,"Female","residents",108844
"full-year","fish","Gender",2016,"Female","residents",117035
"full-year","fish","Age",2010,"18-24","residents",55421
"full-year","fish","Age",2011,"18-24","residents",56790
"full-year","fish","Age",2012,"18-24","residents",58690
"full-year","fish","Age",2013,"18-24","residents",62844
"full-year","fish","Age",2014,"18-24","residents",66371
"full-year","fish","Age",2015,"18-24","residents",64833
"full-year","fish","Age",2016,"18-24","residents",69354
"full-year","fish","Age",2010,"25-34","residents",93441
"full-year","fish","Age",2011,"25-34","residents",94630
"full-year","fish","Age",2012,"25-34","residents",94499
"full-year","fish","Age",2013,"25-34","residents",98740
"full-year","fish","Age",2014,"25-34","residents",103775
"full-year","fish","Age",2015,"25-34","residents",104074
"full-year","fish","Age",2016,"25-34","residents",110793
"full-year","fish","Age",2010,"35-44","residents",111835
"full-year","fish","Age",2011,"35-44","residents",110394
"full-year","fish","Age",2012,"35-44","residents",108502
"full-year","fish","Age",2013,"35-44","residents",109350
"full-year","fish","Age",2014,"35-44","residents",112745
"full-year","fish","Age",2015,"35-44","residents",111171
"full-year","fish","Age",2016,"35-44","residents",116709
"full-year","fish","Age",2010,"45-54","residents",115619
"full-year","fish","Age",2011,"45-54","residents",116306
"full-year","fish","Age",2012,"45-54","residents",114692
"full-year","fish","Age",2013,"45-54","residents",117947
"full-year","fish","Age",2014,"45-54","residents",122044
"full-year","fish","Age",2015,"45-54","residents",123111
"full-year","fish","Age",2016,"45-54","residents",129197
"full-year","fish","Age",2010,"55-64","residents",83885
"full-year","fish","Age",2011,"55-64","residents",85968
"full-year","fish","Age",2012,"55-64","residents",86365
"full-year","fish","Age",2013,"55-64","residents",93335
"full-year","fish","Age",2014,"55-64","residents",97772
"full-year","fish","Age",2015,"55-64","residents",101488
"full-year","fish","Age",2016,"55-64","residents",108355
"full-year","fish","All",2015,"All","recruits",160129
"full-year","fish","All",2016,"All","recruits",168114
"full-year","fish","Residency",2015,"Resident","recruits",122540
"full-year","fish","Residency",2016,"Resident","recruits",129830
"full-year","fish","Residency",2015,"Nonresident","recruits",37589
"full-year","fish","Residency",2016,"Nonresident","recruits",38284
"full-year","fish","Gender",2015,"Male","recruits",113128
"full-year","fish","Gender",2016,"Male","recruits",118312
"full-year","fish","Gender",2015,"Female","recruits",47001
"full-year","fish","Gender",2016,"Female","recruits",49802
"full-year","fish","Age",2015,"18-24","recruits",29839
"full-year","fish","Age",2016,"18-24","recruits",31181
"full-year","fish","Age",2015,"25-34","recruits",39779
"full-year","fish","Age",2016,"25-34","recruits",41930
"full-year","fish","Age",2015,"35-44","recruits",34623
"full-year","fish","Age",2016,"35-44","recruits",36441
"full-year","fish","Age",2015,"45-54","recruits",32364
"full-year","fish","Age",2016,"45-54","recruits",33486
"full-year","fish","Age",2015,"55-64","recruits",23522
"full-year","fish","Age",2016,"55-64","recruits",25074
"full-year","fish","All",2011,"All","churn",0.528843855408887
"full-year","fish","All",2012,"All","churn",0.527161803014064
"full-year","fish","All",2013,"All","churn",0.508112891752003
"full-year","fish","All",2014,"All","churn",0.495251384974862
"full-year","fish","All",2015,"All","churn",0.48822323287365
"full-year","fish","All",2016,"All","churn",0.459451082251082
"full-year","fish","Residency",2011,"Resident","churn",0.511315707701635
"full-year","fish","Residency",2012,"Resident","churn",0.512275689093448
"full-year","fish","Residency",2013,"Resident","churn",0.489896250451108
"full-year","fish","Residency",2014,"Resident","churn",0.475545140653028
"full-year","fish","Residency",2015,"Resident","churn",0.467641126224871
"full-year","fish","Residency",2016,"Resident","churn",0.434279747244277
"full-year","fish","Residency",2011,"Nonresident","churn",0.649395483687774
"full-year","fish","Residency",2012,"Nonresident","churn",0.630546368765246
"full-year","fish","Residency",2013,"Nonresident","churn",0.633536676089868
"full-year","fish","Residency",2014,"Nonresident","churn",0.634676330770585
"full-year","fish","Residency",2015,"Nonresident","churn",0.636325899630701
"full-year","fish","Residency",2016,"Nonresident","churn",0.633893138156901
"full-year","fish","Gender",2011,"Male","churn",0.497470340695656
"full-year","fish","Gender",2012,"Male","churn",0.496718707719096
"full-year","fish","Gender",2013,"Male","churn",0.477835446269038
"full-year","fish","Gender",2014,"Male","churn",0.464361969067932
"full-year","fish","Gender",2015,"Male","churn",0.455412702835383
"full-year","fish","Gender",2016,"Male","churn",0.427760026842047
"full-year","fish","Gender",2011,"Female","churn",0.660008487205045
"full-year","fish","Gender",2012,"Female","churn",0.654545454545455
"full-year","fish","Gender",2013,"Female","churn",0.633793945501764
"full-year","fish","Gender",2014,"Female","churn",0.621962900878663
"full-year","fish","Gender",2015,"Female","churn",0.617323808215414
"full-year","fish","Gender",2016,"Female","churn",0.583539588061491
"full-year","fish","Age",2011,"18-24","churn",0.648838536148015
"full-year","fish","Age",2012,"18-24","churn",0.638666560585568
"full-year","fish","Age",2013,"18-24","churn",0.624802078369279
"full-year","fish","Age",2014,"18-24","churn",0.606873296025255
"full-year","fish","Age",2015,"18-24","churn",0.605462019563418
"full-year","fish","Age",2016,"18-24","churn",0.569551339624988
"full-year","fish","Age",2011,"25-34","churn",0.588012427066758
"full-year","fish","Age",2012,"25-34","churn",0.589639153488809
"full-year","fish","Age",2013,"25-34","churn",0.56989489067506
"full-year","fish","Age",2014,"25-34","churn",0.56152852065908
"full-year","fish","Age",2015,"25-34","churn",0.556419734072591
"full-year","fish","Age",2016,"25-34","churn",0.527526008326056
"full-year","fish","Age",2011,"35-44","churn",0.52026338480834
"full-year","fish","Age",2012,"35-44","churn",0.520930787589499
"full-year","fish","Age",2013,"35-44","churn",0.506792775911088
"full-year","fish","Age",2014,"35-44","churn",0.4932237797588
"full-year","fish","Age",2015,"35-44","churn",0.487543233684408
"full-year","fish","Age",2016,"35-44","churn",0.459906273382428
"full-year","fish","Age",2011,"45-54","churn",0.477948994414244
"full-year","fish","Age",2012,"45-54","churn",0.477334225393993
"full-year","fish","Age",2013,"45-54","churn",0.459716710467857
"full-year","fish","Age",2014,"45-54","churn",0.446116779420731
"full-year","fish","Age",2015,"45-54","churn",0.438691302645164
"full-year","fish","Age",2016,"45-54","churn",0.412183883788822
"full-year","fish","Age",2011,"55-64","churn",0.471146372730117
"full-year","fish","Age",2012,"55-64","churn",0.466142696340765
"full-year","fish","Age",2013,"55-64","churn",0.433313638601674
"full-year","fish","Age",2014,"55-64","churn",0.419458911370235
"full-year","fish","Age",2015,"55-64","churn",0.403834626234133
"full-year","fish","Age",2016,"55-64","churn",0.380382856174826
"full-year","all_sports","All",2010,"All","participants",597708
"full-year","all_sports","All",2011,"All","participants",597469
"full-year","all_sports","All",2012,"All","participants",595600
"full-year","all_sports","All",2013,"All","participants",613897
"full-year","all_sports","All",2014,"All","participants",631076
"full-year","all_sports","All",2015,"All","participants",632099
"full-year","all_sports","All",2016,"All","participants",654029
"full-year","all_sports","Residency",2010,"Resident","participants",525080
"full-year","all_sports","Residency",2011,"Resident","participants",530013
"full-year","all_sports","Residency",2012,"Resident","participants",528313
"full-year","all_sports","Residency",2013,"Resident","participants",545701
"full-year","all_sports","Residency",2014,"Resident","participants",561025
"full-year","all_sports","Residency",2015,"Resident","participants",558730
"full-year","all_sports","Residency",2016,"Resident","participants",578918
"full-year","all_sports","Residency",2010,"Nonresident","participants",72628
"full-year","all_sports","Residency",2011,"Nonresident","participants",67456
"full-year","all_sports","Residency",2012,"Nonresident","participants",67287
"full-year","all_sports","Residency",2013,"Nonresident","participants",68196
"full-year","all_sports","Residency",2014,"Nonresident","participants",70051
"full-year","all_sports","Residency",2015,"Nonresident","participants",73369
"full-year","all_sports","Residency",2016,"Nonresident","participants",75111
"full-year","all_sports","Gender",2010,"Male","participants",490227
"full-year","all_sports","Gender",2011,"Male","participants",489611
"full-year","all_sports","Gender",2012,"Male","participants",485983
"full-year","all_sports","Gender",2013,"Male","participants",498666
"full-year","all_sports","Gender",2014,"Male","participants",508178
"full-year","all_sports","Gender",2015,"Male","participants",508675
"full-year","all_sports","Gender",2016,"Male","participants",522794
"full-year","all_sports","Gender",2010,"Female","participants",107481
"full-year","all_sports","Gender",2011,"Female","participants",107858
"full-year","all_sports","Gender",2012,"Female","participants",109617
"full-year","all_sports","Gender",2013,"Female","participants",115231
"full-year","all_sports","Gender",2014,"Female","participants",122898
"full-year","all_sports","Gender",2015,"Female","participants",123424
"full-year","all_sports","Gender",2016,"Female","participants",131235
"full-year","all_sports","Age",2010,"18-24","participants",71970
"full-year","all_sports","Age",2011,"18-24","participants",73204
"full-year","all_sports","Age",2012,"18-24","participants",75352
"full-year","all_sports","Age",2013,"18-24","participants",79797
"full-year","all_sports","Age",2014,"18-24","participants",82683
"full-year","all_sports","Age",2015,"18-24","participants",80845
"full-year","all_sports","Age",2016,"18-24","participants",84127
"full-year","all_sports","Age",2010,"25-34","participants",120957
"full-year","all_sports","Age",2011,"25-34","participants",121415
"full-year","all_sports","Age",2012,"25-34","participants",121689
"full-year","all_sports","Age",2013,"25-34","participants",126222
"full-year","all_sports","Age",2014,"25-34","participants",130437
"full-year","all_sports","Age",2015,"25-34","participants",130415
"full-year","all_sports","Age",2016,"25-34","participants",135321
"full-year","all_sports","Age",2010,"35-44","participants",145351
"full-year","all_sports","Age",2011,"35-44","participants",142121
"full-year","all_sports","Age",2012,"35-44","participants",139634
"full-year","all_sports","Age",2013,"35-44","participants",139732
"full-year","all_sports","Age",2014,"35-44","participants",141672
"full-year","all_sports","Age",2015,"35-44","participants",139239
"full-year","all_sports","Age",2016,"35-44","participants",142041
"full-year","all_sports","Age",2010,"45-54","participants",149911
"full-year","all_sports","Age",2011,"45-54","participants",149749
"full-year","all_sports","Age",2012,"45-54","participants",147762
"full-year","all_sports","Age",2013,"45-54","participants",150421
"full-year","all_sports","Age",2014,"45-54","participants",153807
"full-year","all_sports","Age",2015,"45-54","participants",154710
"full-year","all_sports","Age",2016,"45-54","participants",159024
"full-year","all_sports","Age",2010,"55-64","participants",109519
"full-year","all_sports","Age",2011,"55-64","participants",110981
"full-year","all_sports","Age",2012,"55-64","participants",111163
"full-year","all_sports","Age",2013,"55-64","participants",117726
"full-year","all_sports","Age",2014,"55-64","participants",122477
"full-year","all_sports","Age",2015,"55-64","participants",126889
"full-year","all_sports","Age",2016,"55-64","participants",133515
"full-year","all_sports","All",2010,"All","residents",525080
"full-year","all_sports","All",2011,"All","residents",530013
"full-year","all_sports","All",2012,"All","residents",528313
"full-year","all_sports","All",2013,"All","residents",545701
"full-year","all_sports","All",2014,"All","residents",561025
"full-year","all_sports","All",2015,"All","residents",558730
"full-year","all_sports","All",2016,"All","residents",578918
"full-year","all_sports","Residency",2010,"Resident","residents",525080
"full-year","all_sports","Residency",2011,"Resident","residents",530013
"full-year","all_sports","Residency",2012,"Resident","residents",528313
"full-year","all_sports","Residency",2013,"Resident","residents",545701
"full-year","all_sports","Residency",2014,"Resident","residents",561025
"full-year","all_sports","Residency",2015,"Resident","residents",558730
"full-year","all_sports","Residency",2016,"Resident","residents",578918
"full-year","all_sports","Gender",2010,"Male","residents",424931
"full-year","all_sports","Gender",2011,"Male","residents",428950
"full-year","all_sports","Gender",2012,"Male","residents",425953
"full-year","all_sports","Gender",2013,"Male","residents",438116
"full-year","all_sports","Gender",2014,"Male","residents",446347
"full-year","all_sports","Gender",2015,"Male","residents",444232
