"","region","state","quarter","group","metric","segment","year","category","value","aggregation","value_type"
"14312","Southeast","Southeast",4,"fish","churn","All",2015,"All",0.0917343558912397,"AVG","pct_change_yr"
"14313","Southeast","Southeast",4,"hunt","churn","All",2015,"All",-0.822211689844891,"AVG","pct_change_yr"
"14314","Southeast","Southeast",4,"all_sports","churn","All",2016,"All",0.410194951856679,"AVG","pct_change_yr"
"14315","Southeast","Southeast",4,"fish","churn","All",2016,"All",0.0892435510061793,"AVG","pct_change_yr"
"14316","Southeast","Southeast",4,"hunt","churn","All",2016,"All",-0.792911646904943,"AVG","pct_change_yr"
"14317","Southeast","Southeast",4,"all_sports","churn","All",2017,"All",0.401952257737182,"AVG","pct_change_yr"
"14318","Southeast","Southeast",4,"fish","churn","All",2017,"All",0.0859967932966785,"AVG","pct_change_yr"
"14319","Southeast","Southeast",4,"hunt","churn","All",2017,"All",-0.763139290721529,"AVG","pct_change_yr"
"14320","Southeast","Southeast",4,"all_sports","churn","All",2018,"All",0.357779653015179,"AVG","pct_change_yr"
"14321","Southeast","Southeast",4,"fish","churn","All",2018,"All",0.0905967268799383,"AVG","pct_change_yr"
"14322","Southeast","Southeast",4,"hunt","churn","All",2018,"All",-0.825455811784041,"AVG","pct_change_yr"
"14323","Southeast","Southeast",4,"all_sports","churn","gender",2010,"Female",0,"AVG","pct_change_yr"
"14324","Southeast","Southeast",4,"fish","churn","gender",2010,"Female",0.0240348708193232,"AVG","pct_change_yr"
"14325","Southeast","Southeast",4,"hunt","churn","gender",2010,"Female",-0.338068298417868,"AVG","pct_change_yr"
"14326","Southeast","Southeast",4,"all_sports","churn","gender",2011,"Female",0.238044927237659,"AVG","pct_change_yr"
"14327","Southeast","Southeast",4,"fish","churn","gender",2011,"Female",0.0245357741473143,"AVG","pct_change_yr"
"14328","Southeast","Southeast",4,"hunt","churn","gender",2011,"Female",-0.374152534492211,"AVG","pct_change_yr"
"14329","Southeast","Southeast",4,"all_sports","churn","gender",2012,"Female",0.244117472547287,"AVG","pct_change_yr"
"14330","Southeast","Southeast",4,"fish","churn","gender",2012,"Female",0.0276347383221044,"AVG","pct_change_yr"
"14331","Southeast","Southeast",4,"hunt","churn","gender",2012,"Female",-0.292653348775679,"AVG","pct_change_yr"
"14332","Southeast","Southeast",4,"all_sports","churn","gender",2013,"Female",0.203535637757472,"AVG","pct_change_yr"
"14333","Southeast","Southeast",4,"fish","churn","gender",2013,"Female",0.0291958312861573,"AVG","pct_change_yr"
"14334","Southeast","Southeast",4,"hunt","churn","gender",2013,"Female",-0.380405446420893,"AVG","pct_change_yr"
"14335","Southeast","Southeast",4,"all_sports","churn","gender",2014,"Female",0.23738340707781,"AVG","pct_change_yr"
"14336","Southeast","Southeast",4,"fish","churn","gender",2014,"Female",0.0301088006263917,"AVG","pct_change_yr"
"14337","Southeast","Southeast",4,"hunt","churn","gender",2014,"Female",-0.326196619758015,"AVG","pct_change_yr"
"14338","Southeast","Southeast",4,"all_sports","churn","gender",2015,"Female",0.257001785197694,"AVG","pct_change_yr"
"14339","Southeast","Southeast",4,"fish","churn","gender",2015,"Female",0.030160270170323,"AVG","pct_change_yr"
"14340","Southeast","Southeast",4,"hunt","churn","gender",2015,"Female",-0.393485639748902,"AVG","pct_change_yr"
"14341","Southeast","Southeast",4,"all_sports","churn","gender",2016,"Female",0.27024357406647,"AVG","pct_change_yr"
"14342","Southeast","Southeast",4,"fish","churn","gender",2016,"Female",0.030486473845848,"AVG","pct_change_yr"
"14343","Southeast","Southeast",4,"hunt","churn","gender",2016,"Female",-0.367879871348159,"AVG","pct_change_yr"
"14344","Southeast","Southeast",4,"all_sports","churn","gender",2017,"Female",0.256803399093243,"AVG","pct_change_yr"
"14345","Southeast","Southeast",4,"fish","churn","gender",2017,"Female",0.0291783108617589,"AVG","pct_change_yr"
"14346","Southeast","Southeast",4,"hunt","churn","gender",2017,"Female",-0.355120574234738,"AVG","pct_change_yr"
"14347","Southeast","Southeast",4,"all_sports","churn","gender",2018,"Female",0.213478186176747,"AVG","pct_change_yr"
"14348","Southeast","Southeast",4,"fish","churn","gender",2018,"Female",0.0340519769380319,"AVG","pct_change_yr"
"14349","Southeast","Southeast",4,"hunt","churn","gender",2018,"Female",-0.402564383386906,"AVG","pct_change_yr"
"14350","Southeast","Southeast",4,"all_sports","churn","gender",2010,"Male",0,"AVG","pct_change_yr"
"14351","Southeast","Southeast",4,"fish","churn","gender",2010,"Male",0.108112920641206,"AVG","pct_change_yr"
"14352","Southeast","Southeast",4,"hunt","churn","gender",2010,"Male",-0.838329964786453,"AVG","pct_change_yr"
"14353","Southeast","Southeast",4,"all_sports","churn","gender",2011,"Male",0.397350013221434,"AVG","pct_change_yr"
"14354","Southeast","Southeast",4,"fish","churn","gender",2011,"Male",0.1056478834701,"AVG","pct_change_yr"
"14355","Southeast","Southeast",4,"hunt","churn","gender",2011,"Male",-0.829807794769205,"AVG","pct_change_yr"
"14356","Southeast","Southeast",4,"all_sports","churn","gender",2012,"Male",0.379459069666999,"AVG","pct_change_yr"
"14357","Southeast","Southeast",4,"fish","churn","gender",2012,"Male",0.109713363663281,"AVG","pct_change_yr"
"14358","Southeast","Southeast",4,"hunt","churn","gender",2012,"Male",-0.742655528946484,"AVG","pct_change_yr"
"14359","Southeast","Southeast",4,"all_sports","churn","gender",2013,"Male",0.361696003797506,"AVG","pct_change_yr"
"14360","Southeast","Southeast",4,"fish","churn","gender",2013,"Male",0.109166355997676,"AVG","pct_change_yr"
"14361","Southeast","Southeast",4,"hunt","churn","gender",2013,"Male",-0.902896875933633,"AVG","pct_change_yr"
"14362","Southeast","Southeast",4,"all_sports","churn","gender",2014,"Male",0.387548165794384,"AVG","pct_change_yr"
"14363","Southeast","Southeast",4,"fish","churn","gender",2014,"Male",0.109007005897047,"AVG","pct_change_yr"
"14364","Southeast","Southeast",4,"hunt","churn","gender",2014,"Male",-0.758505680565763,"AVG","pct_change_yr"
"14365","Southeast","Southeast",4,"all_sports","churn","gender",2015,"Male",0.401180197756214,"AVG","pct_change_yr"
"14366","Southeast","Southeast",4,"fish","churn","gender",2015,"Male",0.105137082159069,"AVG","pct_change_yr"
"14367","Southeast","Southeast",4,"hunt","churn","gender",2015,"Male",-0.82075595462327,"AVG","pct_change_yr"
"14368","Southeast","Southeast",4,"all_sports","churn","gender",2016,"Male",0.402419312680911,"AVG","pct_change_yr"
"14369","Southeast","Southeast",4,"fish","churn","gender",2016,"Male",0.102197327503097,"AVG","pct_change_yr"
"14370","Southeast","Southeast",4,"hunt","churn","gender",2016,"Male",-0.798804539306315,"AVG","pct_change_yr"
"14371","Southeast","Southeast",4,"all_sports","churn","gender",2017,"Male",0.39515002870785,"AVG","pct_change_yr"
"14372","Southeast","Southeast",4,"fish","churn","gender",2017,"Male",0.0990310140549077,"AVG","pct_change_yr"
"14373","Southeast","Southeast",4,"hunt","churn","gender",2017,"Male",-0.771341845212789,"AVG","pct_change_yr"
"14374","Southeast","Southeast",4,"all_sports","churn","gender",2018,"Male",0.352999084806434,"AVG","pct_change_yr"
"14375","Southeast","Southeast",4,"fish","churn","gender",2018,"Male",0.103089494381038,"AVG","pct_change_yr"
"14376","Southeast","Southeast",4,"hunt","churn","gender",2018,"Male",-0.834210834180226,"AVG","pct_change_yr"
"14377","Southeast","Southeast",4,"all_sports","churn","Residency",2010,"Nonresident",0,"AVG","pct_change_yr"
"14378","Southeast","Southeast",4,"fish","churn","Residency",2010,"Nonresident",0.055398293703645,"AVG","pct_change_yr"
"14379","Southeast","Southeast",4,"hunt","churn","Residency",2010,"Nonresident",-0.394086439925602,"AVG","pct_change_yr"
"14380","Southeast","Southeast",4,"all_sports","churn","Residency",2011,"Nonresident",0.257046555357684,"AVG","pct_change_yr"
"14381","Southeast","Southeast",4,"fish","churn","Residency",2011,"Nonresident",0.0541922066659345,"AVG","pct_change_yr"
"14382","Southeast","Southeast",4,"hunt","churn","Residency",2011,"Nonresident",-0.440545783512458,"AVG","pct_change_yr"
"14383","Southeast","Southeast",4,"all_sports","churn","Residency",2012,"Nonresident",0.261667013331523,"AVG","pct_change_yr"
"14384","Southeast","Southeast",4,"fish","churn","Residency",2012,"Nonresident",0.0541279384880688,"AVG","pct_change_yr"
"14385","Southeast","Southeast",4,"hunt","churn","Residency",2012,"Nonresident",-0.387855979785834,"AVG","pct_change_yr"
"14386","Southeast","Southeast",4,"all_sports","churn","Residency",2013,"Nonresident",0.249171475719651,"AVG","pct_change_yr"
"14387","Southeast","Southeast",4,"fish","churn","Residency",2013,"Nonresident",0.0602419370410557,"AVG","pct_change_yr"
"14388","Southeast","Southeast",4,"hunt","churn","Residency",2013,"Nonresident",-0.486057796605108,"AVG","pct_change_yr"
"14389","Southeast","Southeast",4,"all_sports","churn","Residency",2014,"Nonresident",0.258138261114111,"AVG","pct_change_yr"
"14390","Southeast","Southeast",4,"fish","churn","Residency",2014,"Nonresident",0.0574686576648594,"AVG","pct_change_yr"
"14391","Southeast","Southeast",4,"hunt","churn","Residency",2014,"Nonresident",-0.380701633325336,"AVG","pct_change_yr"
"14392","Southeast","Southeast",4,"all_sports","churn","Residency",2015,"Nonresident",0.256095369894084,"AVG","pct_change_yr"
"14393","Southeast","Southeast",4,"fish","churn","Residency",2015,"Nonresident",0.0587985749381794,"AVG","pct_change_yr"
"14394","Southeast","Southeast",4,"hunt","churn","Residency",2015,"Nonresident",-0.421431889677749,"AVG","pct_change_yr"
"14395","Southeast","Southeast",4,"all_sports","churn","Residency",2016,"Nonresident",0.265720799113567,"AVG","pct_change_yr"
"14396","Southeast","Southeast",4,"fish","churn","Residency",2016,"Nonresident",0.0573018569923469,"AVG","pct_change_yr"
"14397","Southeast","Southeast",4,"hunt","churn","Residency",2016,"Nonresident",-0.424576708801529,"AVG","pct_change_yr"
"14398","Southeast","Southeast",4,"all_sports","churn","Residency",2017,"Nonresident",0.263019779782309,"AVG","pct_change_yr"
"14399","Southeast","Southeast",4,"fish","churn","Residency",2017,"Nonresident",0.055464279801245,"AVG","pct_change_yr"
"14400","Southeast","Southeast",4,"hunt","churn","Residency",2017,"Nonresident",-0.409346621700871,"AVG","pct_change_yr"
"14401","Southeast","Southeast",4,"all_sports","churn","Residency",2018,"Nonresident",0.237218504898818,"AVG","pct_change_yr"
"14402","Southeast","Southeast",4,"fish","churn","Residency",2018,"Nonresident",0.0614108830353586,"AVG","pct_change_yr"
"14403","Southeast","Southeast",4,"hunt","churn","Residency",2018,"Nonresident",-0.478270993699558,"AVG","pct_change_yr"
"14404","Southeast","Southeast",4,"all_sports","churn","Residency",2010,"Resident",0,"AVG","pct_change_yr"
