timeframe,group,segment,category,year,metric,value,state
full-year,hunt,age,45-54,2011,rate,0.0155388519593552,FL
full-year,hunt,age,45-54,2012,rate,0.015249897978986201,FL
full-year,hunt,age,45-54,2013,rate,0.015866847088915104,FL
full-year,hunt,age,45-54,2014,rate,0.015563917862519086,FL
full-year,hunt,age,45-54,2015,rate,0.01572269246692205,FL
full-year,hunt,age,45-54,2016,rate,0.015934182258346745,FL
full-year,hunt,age,45-54,2017,rate,0.016373391483139266,FL
full-year,hunt,age,45-54,2018,rate,0.016392231733931516,FL
full-year,hunt,age,55-64,2009,rate,0.012929103261381233,FL
full-year,hunt,age,55-64,2010,rate,0.013126815656091253,FL
full-year,hunt,age,55-64,2011,rate,0.012988493054434563,FL
full-year,hunt,age,55-64,2012,rate,0.012773486111430742,FL
full-year,hunt,age,55-64,2013,rate,0.013240831907519235,FL
full-year,hunt,age,55-64,2014,rate,0.01343138550010102,FL
full-year,hunt,age,55-64,2015,rate,0.013257530598639452,FL
full-year,hunt,age,55-64,2016,rate,0.013390624568000324,FL
full-year,hunt,age,55-64,2017,rate,0.01371969010135145,FL
full-year,hunt,age,55-64,2018,rate,0.013981703531957233,FL
full-year,hunt,all,all,2009,rate,0.013825079920045384,FL
full-year,hunt,all,all,2010,rate,0.013730759235216336,FL
full-year,hunt,all,all,2011,rate,0.013451328851058311,FL
full-year,hunt,all,all,2012,rate,0.013402135605347806,FL
full-year,hunt,all,all,2013,rate,0.014095753695275407,FL
full-year,hunt,all,all,2014,rate,0.014034366233344463,FL
full-year,hunt,all,all,2015,rate,0.013908670847806472,FL
full-year,hunt,all,all,2016,rate,0.013908069630667347,FL
full-year,hunt,all,all,2017,rate,0.01392534732243217,FL
full-year,hunt,all,all,2018,rate,0.013915203530087173,FL
full-year,hunt,gender,female,2009,rate,0.0020145044404012774,FL
full-year,hunt,gender,female,2010,rate,0.002002949152630073,FL
full-year,hunt,gender,female,2011,rate,0.002051615474848781,FL
full-year,hunt,gender,female,2012,rate,0.002147957568901049,FL
full-year,hunt,gender,female,2013,rate,0.0024232435027826305,FL
full-year,hunt,gender,female,2014,rate,0.002511722062023756,FL
full-year,hunt,gender,female,2015,rate,0.0025539141163377064,FL
full-year,hunt,gender,female,2016,rate,0.0026430655651633237,FL
full-year,hunt,gender,female,2017,rate,0.002732577423779428,FL
full-year,hunt,gender,female,2018,rate,0.00281304497048634,FL
full-year,hunt,gender,male,2009,rate,0.025950209434205947,FL
full-year,hunt,gender,male,2010,rate,0.025770919040631814,FL
full-year,hunt,gender,male,2011,rate,0.02514292447630121,FL
full-year,hunt,gender,male,2012,rate,0.02494727555881472,FL
full-year,hunt,gender,male,2013,rate,0.026068193869294216,FL
full-year,hunt,gender,male,2014,rate,0.025851823364407937,FL
full-year,hunt,gender,male,2015,rate,0.02555857461736852,FL
full-year,hunt,gender,male,2016,rate,0.025455285992003647,FL
full-year,hunt,gender,male,2017,rate,0.025390456577063316,FL
full-year,hunt,gender,male,2018,rate,0.02528749671583231,FL
full-year,hunt,residency,resident,2009,rate,NA,FL
full-year,hunt,residency,resident,2010,rate,NA,FL
full-year,hunt,residency,resident,2011,rate,NA,FL
full-year,hunt,residency,resident,2012,rate,NA,FL
full-year,hunt,residency,resident,2013,rate,NA,FL
full-year,hunt,residency,resident,2014,rate,NA,FL
full-year,hunt,residency,resident,2015,rate,NA,FL
full-year,hunt,residency,resident,2016,rate,NA,FL
full-year,hunt,residency,resident,2017,rate,NA,FL
full-year,hunt,residency,resident,2018,rate,NA,FL
